#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1214        9.97164        9.64820       -26.7174        20.8901        76.2212       0.104068E+12    40.0057        4.00057        117.720       0.950999E+11   0.533298E+10   0.363555E+10   0.540006E+10    0.00000        0.00000        0.00000               0           0     1142506
           2    10.2232        10.1441        9.64064       -55.7908       -60.1964        63.1612       0.419071E+11    28.4938        2.84938        77.9600       0.384380E+11   0.272010E+10   0.749006E+09   0.265379E+10    39.2523        66.5159       -2.91615               0           1      406791
           4    10.1361        9.95418        10.0272       -73.6257        4.16969       -36.9793       0.152459E+11    20.9392        2.09392        54.8700       0.139529E+11   0.114713E+10   0.145836E+09   0.738214E+09    5.66643       -6.73491        146.197               0           1      169772
           5    10.1166        9.95439        9.96586       -44.9479        2.94189        45.3549       0.400160E+11    26.8587        2.68587        66.5400       0.349042E+11   0.478642E+10   0.325381E+09   0.101744E+10   -1.83995       -6.65390        122.532               0           1      154532
           7    10.4026        10.7759        9.52883       -41.9963        19.1753        20.7994       0.116239E+11    17.2851        1.72851        43.6300       0.105934E+11   0.100352E+10   0.269817E+08   0.702847E+08    108.480        310.242       -46.0450               0           1       54057
           8    9.81633        9.55398        9.46637        10.8971        90.7649        76.6023       0.363774E+10    12.9989        1.29989        34.4000       0.351223E+10   0.112788E+09   0.127165E+08   0.854597E+08   -117.676       -161.105       -70.1379               0           1       43439
           9    9.51224        9.77257        9.64827      -0.252606        27.8864        61.1464       0.343264E+10    12.4615        1.24615        32.3600       0.309420E+10   0.332636E+09   0.580641E+07   0.382219E+08   -234.973       -76.7880       0.270014E-01           0           1       38346
          10    9.05471        9.77689        9.51567       -24.5139        17.4618        61.4487       0.579176E+10    14.9017        1.49017        40.4000       0.535333E+10   0.422525E+09   0.159120E+08   0.743430E+08   -411.458       -75.1216       -51.1213               0           1       30660
          11    10.0593        10.0055        9.94060        49.0702       -19.8439       -16.5733       0.255946E+10    11.0328        1.10328        28.8400       0.228042E+10   0.275027E+09   0.401439E+07   0.293808E+08   -23.9656        13.0764        112.789               0           1       27245
          12    10.1584        9.50998        9.35731        33.0064        84.4771        80.4684       0.196447E+10    10.5699        1.05699        28.1600       0.185167E+10   0.106154E+09   0.664742E+07   0.457402E+08    14.2760       -178.078       -112.206               0           1       26461
