#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0073        9.98934        10.0099       -17.3373       -35.1344        28.8494       0.322107E+12    92.8881        9.28881        170.610       0.297051E+12   0.107382E+11   0.143169E+11   0.464217E+10    0.00000        0.00000        0.00000               0           0     3895220
           3    9.47384        9.91821        10.0544       -28.4038        42.4729        98.0695       0.822893E+10    23.5287        2.35287        31.9000       0.757723E+10   0.612614E+09   0.390803E+08   0.112123E+08   -335.370       -44.7198        27.9774               0           1       65227
           4    9.43198        9.91462        10.0588      -0.312706        38.4321        2.86615       0.187836E+11    33.8187        3.38187        41.9800       0.160010E+11   0.272777E+10   0.547871E+08   0.171623E+08   -361.688       -46.9768        30.7500               0           1       55091
           5    10.2881        9.93693        9.88547       -27.0450        76.2103        116.173       0.532003E+10    22.3090        2.23090        29.3100       0.447575E+10   0.833901E+09   0.103843E+08   0.116193E+08    176.566       -32.9504       -78.2361               0           1       54405
           6    10.0603        10.0370        10.0627        139.639       -52.2774        140.244       0.937287E+10    20.7668        2.07668        32.7900       0.908436E+10   0.269104E+09   0.194022E+08   0.225958E+08    33.3654        29.9452        33.1705               0           0       50868
           7    9.90847        9.85975        10.7061       -4.98902       -10.7222        47.3178       0.474758E+10    22.8189        2.28189        29.9900       0.432269E+10   0.418793E+09   0.609814E+07   0.262835E+07   -62.1161       -81.4739        437.730               0           1       43807
           8    9.43080        9.93407        10.0476        16.7812        42.9134        98.4644       0.897274E+10    19.0605        1.90605        23.7800       0.701131E+10   0.194538E+10   0.160509E+08   0.589965E+07   -362.430       -34.7485        23.7085               0           1       37711
           9    9.95663        9.95175        10.2550       -49.7828        26.8834       -36.9990       0.421623E+10    20.3374        2.03374        33.4900       0.368907E+10   0.518246E+09   0.891633E+07   0.111584E+08   -31.8376       -23.6330        154.089               0           1       36579
          10    9.81424        9.92117        9.64487        12.4753        20.9894        156.855       0.301958E+10    19.9847        1.99847        29.1500       0.293929E+10   0.790228E+08   0.126283E+07   0.110159E+07   -121.359       -42.8588       -229.503               0           1       29817
          11    10.2237        9.82786        9.87976       -98.7231        9.34820        104.276       0.189934E+10    16.4054        1.64054        24.1200       0.183313E+10   0.651115E+08   0.109920E+07   0.179841E+07    136.071       -101.523       -81.8260               0           1       23726
          12    9.38437        9.99113        10.0619        18.9100        30.6963        102.376       0.242168E+10    16.9185        1.69185        21.5400       0.214981E+10   0.271033E+09    841396.        820011.       -391.620        1.12538        32.6612               0           1       22684
          13    9.41898        10.4553        10.1100       -14.0897       -20.5072        51.1395       0.194477E+10    17.2454        1.72454        25.4900       0.193788E+10   0.632328E+07    569726.       0.225251E+07   -369.861        292.983        62.9460               0           1       22365
          14    10.0177        9.88505        9.58526        5.39871        20.1056        153.036       0.185436E+10    16.8889        1.68889        23.7900       0.185233E+10   0.143418E+07    597458.       0.287779E+07    6.55739       -65.5677       -266.980               0           1       19144
          15    10.1134        9.97189        9.98204       -60.4352        16.1774        118.353       0.708910E+09    10.4353        1.04353        20.4600       0.692624E+09   0.115812E+08   0.470475E+07   0.628478E+07    66.7433       -10.9709       -17.5220               0           0       19077
          16    10.0969        10.2480        9.90833       -58.9620       -70.6446        80.6572       0.127377E+10    14.3980        1.43980        24.3000       0.117374E+10   0.982909E+08   0.173325E+07   0.456336E+07    56.3697        162.608       -63.8639               0           1       15981
          17    9.64039        10.0910        10.2289       -4.99469       -51.2536        20.1057       0.134667E+10    15.2361        1.52361        23.0600       0.134617E+10    116067.        382169.       0.148064E+07   -230.659        63.9016        137.655               0           1       15071
          18    9.75076        10.0436        10.0107        48.7381        88.7537        117.215       0.980916E+09    13.4273        1.34273        20.3900       0.975294E+09   0.518160E+07    440508.       0.182570E+07   -161.269        34.1261       0.496677               0           1       13829
          19    9.60051        10.1383        10.2993       0.631483       -44.1655        15.2734       0.119135E+10    14.6646        1.46646        20.2700       0.119112E+10    133074.        96326.9        141748.       -255.732        93.6708        181.966               0           1       13644
          20    9.68899        9.97923        10.1693        40.8991       -19.1985        32.3684       0.114371E+10    14.4137        1.44137        22.3900       0.114199E+10   0.138057E+07    342296.       0.103776E+07   -200.104       -6.35621        100.184               0           1       13125
          21    10.0771        10.6091        9.94799       -57.2548       -2.96010        61.3750       0.113627E+10    14.4269        1.44269        20.8400       0.113351E+10   0.250167E+07    259966.        646962.        43.8836        389.665       -38.9294               0           1       11595
          22    9.89113        9.79118        10.0202        15.1088        153.872        79.0512       0.871267E+09    13.1249        1.31249        18.8700       0.871038E+09    94598.1        133702.        354205.       -73.0178       -124.584        6.45680               0           1       10807
          23    10.0074        9.98897        10.0097        98.6179       -14.7066        110.269       0.453699E+11    7.59288       0.759288        18.8000       0.312742E+11   0.157376E+10   0.125220E+11   0.374187E+10   0.817317E-01  -0.232621      -0.132028               0           0       10770
          24    9.57138        10.0585        10.0530        1.23836        83.8355        102.233       0.485710E+09    10.7974        1.07974        15.9500       0.485444E+09    145669.        120195.        162732.       -274.046        43.4624        27.1098               0           1        8815
          25    9.58427        9.96301        9.89923        14.6731        80.3388        157.605       0.753483E+09    12.4220        1.24220        17.2900       0.741094E+09   0.123455E+08    44162.0        89856.5       -265.942       -16.5538       -69.5851               0           1        8656
