#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0190        9.98724        9.98063       -2.00515        20.7581        113.639       0.324135E+12    89.0745        8.90745        172.940       0.298139E+12   0.122389E+11   0.137565E+11   0.429144E+10    0.00000        0.00000        0.00000               0           0     3864121
           3    9.48648        9.89742        10.0018       -23.5775        43.5543        97.8472       0.585159E+10    22.4300        2.24300        33.6600       0.500070E+10   0.818227E+09   0.326702E+08   0.102737E+08   -319.551       -53.8955        12.6728               0           1       70468
           4    9.97576        10.0367        9.97172        143.852        69.7836        183.708       0.110436E+11    21.1268        2.11268        35.3700       0.107656E+11   0.257069E+09   0.209310E+08   0.234255E+08   -25.9637        29.6839       -5.34635               0           0       53116
           5    9.43393        9.89791        10.0553       -2.97988        28.8248        13.7951       0.595475E+10    22.3706        2.23706        31.6300       0.539820E+10   0.552369E+09   0.417822E+07   0.311444E+07   -351.083       -53.6015        44.7749               0           1       49993
           6    10.2997        9.89809        9.82573       -13.9486        69.6155        107.859       0.518102E+10    20.9287        2.09287        30.5000       0.432302E+10   0.848192E+09   0.981104E+07   0.115878E+08    168.395       -53.4935       -92.9460               0           1       47566
           7    9.91009        9.86434        10.6808       -7.06373       -4.48980        48.4587       0.482457E+10    21.7220        2.17220        30.6200       0.444607E+10   0.372974E+09   0.552063E+07   0.254910E+07   -65.3683       -73.7448        420.123               0           1       41469
           8    9.97827        9.94175        10.2712       -43.0784        8.43262       -24.2604       0.384891E+10    19.6303        1.96303        29.0300       0.324801E+10   0.593085E+09   0.781338E+07   0.110434E+08   -24.4576       -27.2958        174.341               0           1       34455
           9    10.1296        9.96755        9.92358       -1.73651       0.630827        97.5758       0.874299E+09    10.7203        1.07203        20.6900       0.868214E+09   0.132712E+07   0.475743E+07   0.620787E+07    66.3463       -11.8148       -34.2322               0           0       31165
          10    9.80852        9.91053        9.56314        8.95502        19.4835        149.061       0.306681E+10    18.9990        1.89990        29.2400       0.298078E+10   0.848759E+08   0.115546E+07   0.108007E+07   -126.314       -46.0290       -250.510               0           1       29057
          11    9.42098        9.90815        9.99747        17.7430        54.6024        92.4477       0.462065E+10    17.6345        1.76345        23.3000       0.327263E+10   0.134234E+10   0.568504E+07   0.287748E+07   -358.853       -47.4571        10.1047               0           1       28583
          12    9.37716        9.97134        10.0072        9.08439        42.9516        101.769       0.220900E+10    15.8788        1.58788        20.9800       0.202602E+10   0.182294E+09    693742.        420121.       -385.147       -9.54062        15.9310               0           1       24293
          13    9.42637        10.4657        10.0833       -14.1977       -18.2096        48.7129       0.189262E+10    16.3973        1.63973        25.7200       0.188467E+10   0.737811E+07    570209.       0.229044E+07   -355.619        287.125        61.6180               0           1       22263
          14    10.2756        9.82574        9.82549       -95.5866       -2.07595        98.8547       0.197926E+10    15.4858        1.54858        24.0800       0.177559E+10   0.202602E+09   0.106897E+07   0.179358E+07    153.934       -96.9063       -93.0901               0           1       19279
          15    10.0149        9.87511        9.50510        4.11447        17.3227        146.082       0.176636E+10    15.9376        1.59376        23.6300       0.176520E+10    570289.        597921.       0.290767E+07   -2.48416       -67.2824       -285.337               0           1       18748
          16    10.1269        10.2835        9.86545       -54.4591       -61.7920        78.3275       0.131048E+10    13.8405        1.38405        24.0100       0.119162E+10   0.117241E+09   0.161847E+07   0.463457E+07    64.7262        177.762       -69.1125               0           1       15933
          17    9.64538        10.1178        10.2178       -11.1043       -50.5746        21.3366       0.130908E+10    14.4771        1.44771        21.8300       0.130868E+10    23992.6        382354.       0.150996E+07   -224.205        78.3411        142.293               0           1       14388
          18    9.72799        9.99379        9.94841        36.5955        96.3265        114.998       0.976936E+09    12.7784        1.27784        20.3500       0.952264E+09   0.242343E+08    437575.       0.183547E+07   -174.635        3.93026       -19.3333               0           1       13640
          19    9.60056        10.1621        10.2907      -0.497658       -43.4786        16.7888       0.116148E+10    13.9173        1.39173        20.4500       0.116136E+10    30074.2        87586.8        144320.       -251.098        104.905        186.072               0           1       13514
          20    9.66903        9.99057        10.1510        36.4080       -21.5962        35.1370       0.102410E+10    13.5393        1.35393        22.3600       0.102368E+10    73513.6        342646.       0.105755E+07   -210.014        1.99813        102.229               0           1       12499
          21    10.1080        10.6095        9.91380       -59.5645       0.864658        64.8501       0.109450E+10    13.7439        1.37439        20.9000       0.107905E+10   0.151941E+08    260274.        656277.        53.3915        373.392       -40.1006               0           1       11567
          22    9.88559        9.71308        9.97900        8.67548        139.265        74.0986       0.818417E+09    12.3890        1.23890        19.0300       0.817913E+09    369863.        133805.        361003.       -80.0692       -164.507      -0.978064               0           1        9968
          23    9.24500        10.1293        9.70817       -27.3052       -7.19318        120.667       0.972892E+09    13.0928        1.30928        20.2300       0.971968E+09    588825.        335301.        546692.       -464.448        85.2235       -163.487               0           1        9288
          24    10.0306        10.1212        10.0980       -59.9251       -48.9637        71.3197       0.395431E+09    9.36060       0.936060        18.4300       0.393742E+09   0.117334E+07    514743.       0.243608E+07    6.93645        80.3572        70.4206               0           1        9024
          25    9.40289        9.92865        10.0037        14.7965        25.5533        53.2909       0.803899E+09    9.98704       0.998704        16.0500       0.674251E+09   0.129235E+09    413286.        324750.       -369.708       -35.1563        13.8309               0           1        8785
          26    9.57719        9.91937        9.81685        11.9077        82.2773        150.939       0.717084E+09    11.7818        1.17818        17.2000       0.708753E+09   0.828738E+07    44185.7        91513.7       -265.121       -40.7246       -98.2744               0           1        8571
          27    10.3845        9.81135        10.4739       -55.9332        25.3858        58.1183       0.768015E+09    12.1178        1.21178        19.3000       0.758137E+09   0.972397E+07    153803.        302526.        219.296       -105.541        295.969               0           1        8387
          28    9.99541        9.95195        10.2709       -84.4914        7.79441       -24.0542       0.212126E+10    11.7788        1.17788        22.3800       0.206792E+10   0.458451E+08   0.748995E+07   0.491322E+07   -14.1729       -21.1754        174.155               0           1        8295
          29    10.4956        9.51105        9.59640        36.9535        25.8989        78.2496       0.668934E+09    11.4361        1.14361        18.1000       0.668431E+09    418337.        84838.6        176673.        285.967       -285.733       -230.553               0           1        8242
          30    10.5170        9.76810        9.64390       -54.2634       -38.9603        90.2202       0.688412E+09    11.7020        1.17020        16.6500       0.688052E+09    318395.        42350.9        89207.3        298.789       -131.493       -202.051               0           1        7919
          31    10.4886        9.89696        9.69937       -58.0730       -43.2886        104.409       0.673067E+09    11.5435        1.15435        16.8100       0.671008E+09   0.204400E+07    14438.5        16090.1        281.772       -54.1715       -168.767               0           1        7884
          32    10.0181        9.98760        9.97996        33.4335       -73.9370       -36.3800       0.559210E+11    9.92824       0.992824        30.8000       0.413792E+11   0.219342E+10   0.123484E+11   0.356673E+10  -0.558036       0.216014      -0.402026               0           0        7678
          33    9.97207        9.96525        10.0278        142.885        109.707        186.642       0.161277E+10    9.83943       0.983943        14.9600       0.152054E+10   0.895221E+08   0.271680E+07   0.110242E+07   -28.1778       -13.1949        28.3098               0           0        7339
          34    9.57120        10.0111        9.99882       -1.62681        93.0342        101.187       0.485352E+09    10.2961        1.02961        16.1200       0.485194E+09    37518.2        120318.        165380.       -268.715        14.3229        10.9147               0           1        7269
          35    9.95963        9.90930        9.96078       -5.01142        8.29240        164.831       0.386882E+09    8.08012       0.808012        15.3000       0.385844E+09    302297.        734880.        705213.       -35.6423       -46.7670       -11.9108               0           0        6806
          36    10.1385        10.0277        9.92936        59.0499        35.7570       -16.0025       0.534006E+09    8.18333       0.818333        12.3400       0.533332E+09    395093.        279230.        602510.        71.6867        24.3076       -30.7640               0           0        6612
          37    9.71555        9.92852        9.91700        36.5608        47.6800        59.5894       0.527460E+09    10.4887        1.04887        14.4300       0.522856E+09   0.458505E+07    18864.3        35224.2       -182.100       -35.2343       -38.1805               0           1        6546
          38    10.0278        10.1593        10.0552       -23.7157        106.390        61.6640       0.279832E+09    8.21333       0.821333        11.1600       0.279095E+09    725253.        12055.9        18255.4        5.28034        103.213        44.7569               0           1        6203
          39    9.94850        10.0214        10.3322       -87.2730       -1.32679       0.631312       0.540598E+09    10.6729        1.06729        16.2100       0.528094E+09   0.124525E+08    52350.0        68023.6       -42.3208        20.4973        210.980               0           1        6154
          40    9.63871        10.0227        9.82723        12.0955       -16.6354        139.948       0.491248E+09    10.4665        1.04665        15.6500       0.491180E+09    9625.09        57582.3        86264.5       -228.207        21.2894       -92.0460               0           1        5939
          41    10.1699        9.83734        9.26799        9.20255        2.99473        125.275       0.101948E+10    13.0754        1.30754        19.1600       0.101828E+10   0.119631E+07    7736.34        17740.7        90.5399       -89.9458       -427.612               0           1        5817
          42    10.4693        9.70078        9.61313       -44.1886       -28.2509        81.6803       0.495736E+09    10.2805        1.02805        15.9500       0.481869E+09   0.137899E+08    76800.0        435187.        270.192       -171.887       -220.514               0           1        5582
          43    10.3240        9.85119        9.80785       -10.7417        108.155        104.028       0.510133E+09    9.94024       0.994024        16.1300       0.508972E+09   0.104970E+07    111507.        438607.        183.018       -81.6353       -103.675               0           1        5439
          44    9.99317        10.6453        9.71576       -34.0651        9.39672        43.0130       0.454914E+09    10.1647        1.01646        16.4500       0.454600E+09    271635.        42393.8        64730.2       -15.5170        394.856       -158.932               0           1        5260
          45    10.0188        9.98717        9.98006        85.9010       -70.2929        53.7312       0.429054E+11    7.25687       0.725687        19.2500       0.293039E+11   0.176329E+10   0.118382E+11   0.336111E+10  -0.138009      -0.420027E-01  -0.342022               0           0        5192
          46    10.2450        10.0479        9.31955        2.69572       -12.0986        122.303       0.521171E+09    10.6339        1.06339        16.3300       0.521110E+09    50496.2        10535.7        17158.3        135.621        36.3924       -396.674               0           1        5123
          47    10.2007        9.82395        9.82164       -47.7840        29.6599        120.759       0.400595E+09    9.21299       0.921299        13.9200       0.399645E+09    872133.        77275.2        190223.        109.021       -97.9804       -95.4002               0           1        5042
          48    9.77357        9.87540        9.77465        24.3602        20.9191        163.030       0.523756E+09    10.6195        1.06195        15.4500       0.518200E+09   0.553372E+07    21949.3        32960.2       -147.286       -67.1084       -123.596               0           1        5025
          49    10.0184        9.98761        9.98049       -15.8594       -50.9098       -63.9886       0.478565E+11    8.28533       0.828533        23.4800       0.338898E+11   0.191092E+10   0.120558E+11   0.344763E+10  -0.378025       0.222014      -0.840055E-01           0           0        4986
          50    10.0002        9.89075        10.4925        7.55238        7.34447        26.6988       0.483837E+09    10.1989        1.01989        15.5300       0.468401E+09   0.153289E+08    107127.        262515.       -11.3047       -57.8978        307.130               0           1        4802
          51    9.67286        9.95001        9.89549        24.9735        87.6126        153.356       0.329996E+09    8.91597       0.891597        13.9900       0.317837E+09   0.121354E+08    23556.3        31481.3       -207.716       -22.3395       -51.0873               0           1        4756
          52    9.66633        10.0073        10.0761        27.1354        23.4134        27.9201       0.388692E+09    9.67922       0.967922        15.3000       0.388422E+09    14457.3        256217.        368704.       -211.634        12.0248        57.3097               0           1        4733
          53    10.0730        10.0554        10.0358        63.1298        146.150        23.5523       0.494529E+09    8.22353       0.822353        14.5100       0.487356E+09   0.706523E+07    107440.        199300.        32.3781        40.9167        33.0742               0           0        4545
          54    10.6821        9.62699        9.64951        53.4633        2.72204        71.9640       0.384793E+09    9.46861       0.946861        14.6200       0.383600E+09    738466.        454728.        938428.        397.874       -216.164       -198.685               0           1        4445
          55    9.88570        9.95605        10.1455        60.0324       -32.5694       -24.7874       0.186832E+09    7.16206       0.716206        12.0800       0.186645E+09    176147.        10829.1        16981.8       -80.0032       -18.7152        98.9344               0           1        4428
          56    10.2840        9.79431        9.72369       -73.9823       -5.99213        113.640       0.351640E+09    9.23219       0.923219        14.4900       0.341365E+09   0.101684E+08    105922.        171161.        158.998       -115.766       -154.174               0           1        4267
          57    9.39615        10.0154        10.0146       -27.6665        100.057        93.5146       0.594998E+09    9.61382       0.961382        13.5900       0.594854E+09    143788.        0.00000        0.00000       -373.752        16.9151        20.4073               1           1        4237
          58    10.0318        10.0127        9.89814       -80.8643       -96.9184        152.903       0.299312E+09    6.94065       0.694065        12.8200       0.296388E+09   0.281101E+07    113706.        74723.0        7.63250        15.2890       -49.4972               0           0        4169
