#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1192        10.0171        9.74914       -14.0524       -42.8245        52.2541       0.186865E+12    55.7909        5.57909        143.820       0.172981E+12   0.766876E+10   0.621490E+10   0.372637E+10    0.00000        0.00000        0.00000               0           0     1994363
           2    10.0584        9.96840        9.95460       -18.4929        5.96214        1.29103       0.602682E+11    35.0406        3.50406        73.0200       0.520525E+11   0.771341E+10   0.502322E+09   0.443258E+09   -26.9362       -21.5720        91.0100               0           1      355227
           5    9.83001        9.68302        9.58058        13.3124        99.7480        87.4821       0.416511E+10    15.7174        1.57174        36.4700       0.401440E+10   0.138067E+09   0.126432E+08   0.332274E+08   -128.112       -147.983       -74.6649               0           1       46289
           6    10.1086        10.0039        9.76406       -76.9405       -73.1750        118.223       0.403150E+11    9.61173       0.961173        41.4200       0.337748E+11   0.205101E+10   0.448916E+10   0.160218E+10   -4.71307       -5.84261        6.60892               0           0       43654
           7    9.51135        9.80564        9.73930       -1.18828        23.6389        71.0778       0.358450E+10    14.8027        1.48027        31.8400       0.318333E+10   0.394071E+09   0.710001E+07   0.144417E+08   -269.265       -93.6677       -4.35870               0           1       42603
           8    10.2090        9.63266        9.47866        40.1325        90.9061        95.3738       0.214374E+10    12.2513        1.22513        27.1400       0.195817E+10   0.179027E+09   0.654852E+07   0.167205E+08    39.7598       -170.290       -119.811               0           1       30353
           9    10.0349        9.89605        9.74101        61.7538        90.6115        165.391       0.348441E+10    12.6659        1.26659        28.6800       0.304399E+10   0.432899E+09   0.752781E+07   0.107037E+08   -37.3413       -53.6200       -3.60124               0           1       30033
          10    9.91326        9.87706        10.5453        9.76202        1.01350        38.5749       0.354931E+10    14.5556        1.45556        29.8400       0.314077E+10   0.404759E+09   0.378068E+07   0.328993E+07   -91.2359       -62.0317        352.674               0           1       29803
          11    9.45174        9.80722        9.97218       -6.73972        26.0318        29.4485       0.287021E+10    13.8796        1.38796        28.1700       0.275524E+10   0.112335E+09   0.264011E+07   0.463064E+07   -295.670       -92.9679        98.7972               0           1       26372
          12    9.78974        9.86075        9.11915        6.98667        10.6906        121.141       0.311451E+10    14.3088        1.43088        30.2100       0.297256E+10   0.141192E+09    764348.       0.150884E+07   -145.950       -69.2564       -279.059               0           1       25455
          13    10.1177        9.93774        9.96468       -11.7908       -35.2746        47.5263       0.362344E+10    11.6414        1.16414        26.1700       0.334920E+10   0.269647E+09   0.459206E+07   0.110310E+08  -0.673295       -35.1531        95.4750               0           1       23700
          14    9.39011        9.77982        9.74880       -1.75730        25.1661        49.9372       0.280505E+10    12.6566        1.26566        25.6500       0.236989E+10   0.434376E+09    789940.       0.195780E+07   -322.969       -105.105      -0.150605               0           1       21267
          15    10.1324        9.94501        10.2963       -55.3712        6.36255      -0.538607       0.184359E+10    11.8230        1.18230        29.7800       0.170367E+10   0.136595E+09   0.332402E+07   0.124233E+08    5.84704       -31.9328        242.364               0           1       19591
          16    9.46879        10.5218        9.94493       -13.0426       -13.8298        37.1227       0.161776E+10    11.6347        1.16347        25.4300       0.160599E+10   0.111993E+08    570125.       0.417320E+07   -288.117        223.552        86.7266               0           1       17651
          17    10.0975        9.97075        9.99017       -93.0021       -4.35371        13.0822       0.458571E+10    10.1450        1.01450        24.0200       0.406584E+10   0.492529E+09   0.273462E+08   0.202458E+08   -9.64761       -20.5311        106.766               0           1       17084
          18    10.0600        9.96329        9.97859       -32.1279        10.4619       -44.9220       0.117102E+11    9.73177       0.973177        23.6400       0.988357E+10   0.156738E+10   0.259284E+09   0.144114E+09   -26.2231       -23.8355        101.637               0           1       16620
          19    10.1058        9.96166        9.97925        66.5368        86.3781       -57.1683       0.382530E+10    9.52624       0.952624        22.5500       0.332610E+10   0.474016E+09   0.251923E+08   0.188301E+08   -5.94006       -24.5576        101.929               0           1       16280
          20    10.2599        10.4313        9.63345       -25.8160       -35.0746        63.6842       0.128887E+10    10.0485        1.00485        24.2200       0.112020E+10   0.167332E+09   0.133677E+07   0.836183E+07    62.2887        183.464       -51.2457               0           1       14935
          21    9.40987        9.70904        9.72946       -19.8907        93.0941        69.5307       0.207041E+10    11.9846        1.19846        24.2900       0.196516E+10   0.105155E+09    104406.        817079.       -314.216       -136.457       -8.71740               0           1       14520
          22    10.0002        9.83463        9.07458        4.45599        7.32126        118.021       0.138890E+10    11.0474        1.10474        23.5500       0.137793E+10   0.103977E+08    571044.       0.540693E+07   -52.7163       -80.8264       -298.801               0           1       14347
          23    10.2067        9.91519        10.2949       -47.9607        11.0070        2.02527       0.107880E+10    9.81372       0.981372        23.8100       0.101146E+10   0.649762E+08   0.236318E+07   0.567861E+07    38.7278       -45.1418        241.740               0           1       14249
          24    10.5117        9.88072        9.49297       -54.4868       -17.2785        98.1496       0.120751E+10    10.4476        1.04476        24.1400       0.114224E+10   0.645180E+08    756799.       0.310452E+07    173.847       -60.4105       -113.472               0           1       14063
          25    10.1306        10.0621        9.74582       -34.3504        158.816        23.2559       0.451851E+10    8.40555       0.840555        21.2900       0.444447E+10   0.549495E+08   0.190919E+08   0.373178E+08    5.04528        19.9508       -1.47062               0           0       13982
