#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1808        9.35254        10.2776       -5.16708        185.152       -105.529       0.525484E+12    76.3746        7.63746        306.190       0.466710E+12   0.179581E+11   0.408158E+11   0.176210E+11    0.00000        0.00000        0.00000               0           0     7252351
           2    10.3186        9.81463        10.2474       -102.767        28.8932       -74.3957       0.451831E+11    32.8960        3.28960        85.9400       0.410502E+11   0.264792E+10   0.148496E+10   0.969076E+09    59.0313        198.052       -12.9180               0           1      546487
           3    9.88828        9.37809        10.5747        30.2413        114.573       -153.966       0.166650E+11    23.7904        2.37904        55.5100       0.154019E+11   0.106133E+10   0.201790E+09   0.108681E+09   -125.383        10.9508        127.338               0           1      177005
           4    10.3941        9.94459        10.2978       -124.539        26.1595       -88.4117       0.106442E+11    18.9819        1.89819        41.2900       0.899711E+10   0.154641E+10   0.100695E+09   0.484751E+08    91.4078        253.754        8.65346               0           1       86196
           5    10.2049        9.35341        10.2713        9.26607        81.7641       -51.6830       0.712665E+11    9.97527       0.997527        55.5600       0.471017E+11   0.106804E+10   0.230967E+11   0.405955E+10    10.2993       0.372883       -2.67447               0           0       81007
           6    10.2393        9.43323        10.3791       -43.4283        147.316       -24.8753       0.239114E+10    10.8698        1.08698        26.5700       0.224385E+10   0.339005E+07   0.143894E+09   0.111008E+09    25.0603        34.5839        43.5159               0           0       78884
           7    10.3737        9.57848        10.2018       -18.8109        127.423       -62.8676       0.489191E+10    14.4494        1.44494        39.5800       0.476474E+10   0.351633E+07   0.123651E+09   0.911031E+08    82.6515        96.8382       -32.4794               0           1       58382
           9    10.1828        9.35400        10.2774        94.2823       -54.2114        135.714       0.131184E+12    9.30751       0.930751        50.8600       0.885500E+11   0.451727E+10   0.381168E+11   0.148982E+11   0.844345       0.625758      -0.642902E-01           0           0       43463
          10    9.79635        9.09583        10.7244       -5.86719        167.475       -132.132       0.482495E+10    15.7918        1.57918        37.6000       0.447946E+10   0.335078E+09   0.104177E+08   0.225894E+08   -164.784       -110.026        191.529               0           1       37282
          11    10.1926        9.59946        10.2389        108.167        187.231       -94.3429       0.414076E+10    12.9883        1.29883        35.2700       0.356636E+10   0.497069E+09   0.773339E+08   0.418867E+08    5.04464        105.830       -16.5826               0           1       36381
          12    9.74473        9.69951        10.5037        30.5705        55.1352       -114.931       0.216456E+10    12.4449        1.24449        27.2300       0.216253E+10    665524.       0.136644E+07   0.413400E+07   -186.909        148.712        96.9111               0           1       23210
          13    10.4125        10.0106        10.2408       -129.116        32.5491       -90.8546       0.362990E+10    11.6438        1.16438        27.4200       0.327659E+10   0.292293E+09   0.610110E+08   0.372930E+08    99.3070        282.050       -15.7511               0           1       23129
          14    10.1823        9.35238        10.2785       -156.003       -124.525        61.7317       0.108489E+12    7.32008       0.732008        36.0900       0.682335E+11   0.374781E+10   0.365072E+11   0.143620E+11   0.634330      -0.685762E-01   0.402885               0           0       22964
          15    10.1376        9.48401        10.1087       -65.0786        43.8482       -17.5080       0.986780E+09    9.26979       0.926979        27.3400       0.974795E+09    573978.       0.114105E+08   0.251423E+08   -18.5242        56.3482       -72.3822               0           1       20194
          16    10.1635        9.30498        10.1388       -90.2724       -60.4334        34.0478       0.184862E+10    10.5179        1.05179        27.3100       0.183254E+10   0.612663E+07   0.995313E+07   0.150528E+08   -7.41909       -20.3843       -59.4942               0           0       19625
