#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2742        9.17335        10.3809        34.7242        50.4235       -30.8809       0.448245E+12    58.8449        5.88449        275.750       0.404792E+12   0.146022E+11   0.288508E+11   0.148897E+11    0.00000        0.00000        0.00000               0           0     5137412
           2    10.5244        9.72547        10.3860       -101.663        49.1762       -60.3355       0.362517E+11    24.6176        2.46176        84.3200       0.326038E+11   0.260406E+10   0.104380E+10   0.931570E+09    85.9218        189.544        1.75084               0           1      405024
           3    10.2850        9.26411        10.3892       -77.1806        228.490        87.1846       0.535993E+11    18.1212        1.81212        101.010       0.498533E+11   0.169982E+10   0.204613E+10   0.149781E+10    3.73170        31.1582        2.84941               0           0      261996
           4    9.84835        9.17249        10.8741        11.8751        73.3488       -119.582       0.204268E+11    20.4286        2.04286        61.2400       0.187847E+11   0.151617E+10   0.125966E+09   0.116795E+09   -146.182      -0.295240        169.320               0           1      128992
           5    10.0215        8.96880        10.3461        83.1872        180.099       -49.0457       0.119927E+11    16.9478        1.69478        53.4300       0.110740E+11   0.754071E+09   0.164674E+09   0.185126E+09   -86.7560       -70.2226       -11.9572               0           1      118442
           6    10.6473        9.87680        10.3942       -95.1115       -8.07390       -23.2897       0.145124E+11    16.9413        1.69413        51.3300       0.126533E+11   0.174846E+10   0.110683E+09   0.936375E+08    128.097        241.496        4.56593               0           1       74706
           7    10.2085        9.12667        10.4039       -35.8049        370.258       -119.904       0.213812E+11    13.1948        1.31949        49.3900       0.191350E+11   0.201358E+10   0.232605E+09   0.176229E+09   -22.5447       -16.0254        7.89253               0           0       66582
           8    10.6185        9.85361        10.4006       -107.447        71.9506       -94.1032       0.554901E+10    11.4093        1.14093        35.5500       0.474001E+10   0.751241E+09   0.577674E+08   0.451098E+08    118.206        233.535        6.76650               0           1       37707
           9    10.1767        8.99735        10.4217       -148.215        280.495       -31.2167       0.489287E+10    10.9462        1.09462        37.8800       0.424080E+10   0.606354E+09   0.457205E+08   0.406247E+08   -33.4480       -60.4213        13.9999               0           1       33891
          10    10.4447        9.48273        10.2985       -48.9362       -9.07055        4.64126       0.256132E+10    10.1298        1.01298        33.2100       0.251405E+10   0.417360E+08   0.554402E+07   0.343411E+08    58.5468        106.211       -28.2881               0           1       33203
