#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1682        9.37842        10.2630        67.9523        169.910       -78.4125       0.524780E+12    78.8020        7.88020        298.700       0.466000E+12   0.166589E+11   0.421207E+11   0.181020E+11    0.00000        0.00000        0.00000               0           0     7522833
           2    10.2848        9.82283        10.2225       -99.3912        18.2012       -76.3426       0.466870E+11    34.1136        3.41136        85.8500       0.424276E+11   0.272264E+10   0.153666E+10   0.980749E+09    51.6359        196.822       -17.9280               0           1      554939
           3    9.89958        9.41609        10.5226        34.7915        108.062       -163.285       0.158880E+11    24.7067        2.47067        55.3400       0.148008E+11   0.876445E+09   0.210757E+09   0.109946E+09   -118.972        16.6835        114.960               0           1      181172
           4    10.3525        9.95247        10.2655       -125.818        22.9027       -104.457       0.110084E+11    18.9222        1.89222        39.6500       0.976726E+10   0.114053E+10   0.100600E+09   0.491124E+08    81.6059        254.238        1.12936               0           1       78664
           5    10.2192        9.47755        10.3597       -76.3119        116.347       -90.6351       0.181665E+10    9.95870       0.995870        26.3100       0.169878E+10   0.140147E+07   0.116467E+09   0.959035E+08    22.5916        43.9032        42.8181               0           0       67406
           6    10.3625        9.62015        10.1818       -47.1942        120.068       -58.5315       0.505116E+10    15.1134        1.51134        39.1700       0.493003E+10    663340.       0.120467E+09   0.908218E+08    86.0569        107.059       -35.9755               0           1       58742
           8    10.1624        9.36529        10.2625        102.823        236.221       -53.6051       0.113535E+12    9.48658       0.948658        47.3600       0.728618E+11   0.271822E+10   0.379547E+11   0.149013E+11   -2.55102       -5.81508      -0.230300               0           0       51624
           9    9.79523        9.15240        10.6791       -1.73187        171.294       -137.458       0.491756E+10    16.4323        1.64323        37.4600       0.455594E+10   0.350383E+09   0.112369E+08   0.220327E+08   -165.187       -100.101        184.289               0           1       38251
          10    10.2273        9.65751        10.2089        100.797        159.068       -88.7251       0.416696E+10    13.4508        1.34508        34.1800       0.369406E+10   0.393241E+09   0.796616E+08   0.426225E+08    26.1922        123.605       -23.9689               0           1       37174
          11    10.1705        9.37869        10.2642       -98.6289       -120.319        106.600       0.109153E+12    7.44179       0.744178        34.6100       0.669527E+11   0.351987E+10   0.386801E+11   0.152583E+11    1.01863       0.119579       0.518175               0           0       34132
          12    9.75600        9.71789        10.4641        35.1892        53.4221       -120.156       0.215435E+10    12.8135        1.28135        27.6200       0.215297E+10    13007.6       0.136733E+07   0.403232E+07   -182.562        150.346        89.0464               0           1       24284
          13    10.3680        10.0168        10.2099       -134.062        7.49839       -90.5885       0.276070E+10    11.7471        1.17471        27.6100       0.250730E+10   0.198078E+09   0.553214E+08   0.337148E+08    88.4972        282.742       -23.5216               0           1       24167
          14    10.1915        9.27562        10.2390        30.4546       -23.0485       -85.9892       0.133952E+10    8.34881       0.834881        18.4300       0.133380E+10    476000.       0.524786E+07   0.224280E+08    10.3281       -45.5286       -10.6337               0           0       19520
          15    10.1347        9.29278        10.1597       -80.7637       -10.3998        89.7848       0.163642E+10    10.5770        1.05770        26.5900       0.161929E+10   0.709875E+07   0.100324E+08   0.149136E+08   -14.8366       -37.9287       -45.7411               0           0       18094
          16    10.1942        9.42233        10.6137       -92.1515        177.952       -177.246       0.219178E+10    12.5234        1.25234        26.7100       0.215470E+10   0.355840E+08   0.149778E+07   0.368138E+07    11.5017        19.4471        155.342               0           1       17923
