#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2081        9.29188        10.3128        124.205        135.996       -23.3451       0.507145E+12    70.7985        7.07985        300.710       0.454229E+12   0.149840E+11   0.379323E+11   0.165984E+11    0.00000        0.00000        0.00000               0           0     6628972
           2    10.3889        9.79063        10.2974       -97.9252        40.2499       -68.2481       0.436756E+11    30.3841        3.03841        85.2300       0.397322E+11   0.259074E+10   0.135264E+10   0.947392E+09    72.3173        199.504       -6.17611               0           1      504012
           3    10.2055        9.32012        10.3246        34.0527       -184.720       -221.024       0.210880E+12    19.5819        1.95819        97.0800       0.167845E+12   0.607418E+10   0.369600E+11   0.155803E+11   -1.06002        11.2962        4.71608               0           0      263071
           4    9.86803        9.30685        10.6792        25.3307        95.5084       -149.381       0.179720E+11    22.4332        2.24332        57.2500       0.161513E+11   0.163934E+10   0.181380E+09   0.106201E+09   -136.042        5.98811        146.539               0           1      169714
           5    10.4758        9.91974        10.3448       -125.924        42.3709       -59.7320       0.130106E+11    18.7411        1.87411        44.4600       0.112665E+11   0.165336E+10   0.907876E+08   0.491629E+08    107.054        251.148        12.8122               0           1       94230
           6    10.3651        9.48288        10.2497        48.8157        150.374       -76.2835       0.675981E+10    13.5330        1.35330        39.1800       0.660868E+10   0.117933E+08   0.139338E+09   0.987847E+08    62.7891        76.4014       -25.2645               0           1       58319
           7    10.2092        9.28977        10.3143       -276.419       -28.6816       -76.8641       0.112393E+12    8.45215       0.845215        51.1900       0.760186E+11   0.246569E+10   0.339091E+11   0.134293E+11   0.424008      -0.844015       0.612011               0           0       54688
           9    9.80044        8.98097        10.8139       -5.86032        163.109       -124.215       0.445484E+10    14.6695        1.46695        37.2100       0.418148E+10   0.263438E+09   0.991640E+07   0.240581E+08   -163.079       -124.366        200.440               0           1       34949
          10    10.1224        9.44722        10.3102        83.5939        262.494       -102.779       0.410402E+10    12.0934        1.20934        35.2300       0.368034E+10   0.351457E+09   0.722239E+08   0.409242E+08   -34.2806        62.1371       -1.03602               0           1       34914
          12    10.1907        9.44618        10.1448       -87.2918        66.7121       -87.0283       0.114995E+10    9.06456       0.906456        27.8300       0.113800E+10    309297.       0.116417E+08   0.269911E+08   -6.96012        61.7211       -67.2092               0           1       26195
          13    10.2286        9.36574        10.1627       -93.5518       -97.6384       -104.735       0.264714E+10    10.2502        1.02502        27.9500       0.263602E+10    889983.       0.102348E+08   0.156187E+08    8.18015        29.5445       -60.0451               0           0       24480
          14    10.2946        9.43364        10.2989       -170.284       -74.7040       -14.6351       0.271166E+10    10.6050        1.06050        31.5000       0.267800E+10   0.279371E+08   0.572776E+07   0.269067E+08    34.6006        56.7050       -5.57610               0           0       23515
          15    10.2819        9.35275        10.1942       -163.283       -43.4367        19.1664       0.227122E+10    9.51737       0.951737        24.4200       0.213593E+10   0.132075E+09   0.321064E+07   0.488035E+07    29.5205        24.3484       -47.4568               0           0       22169
