#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1964        9.32432        10.2933        79.3639        125.122       -11.4083       0.516432E+12    73.6899        7.36899        306.670       0.460117E+12   0.173568E+11   0.389580E+11   0.172474E+11    0.00000        0.00000        0.00000               0           0     7090187
           2    10.3539        9.80376        10.2728       -107.590        32.3111       -72.5297       0.442621E+11    31.6479        3.16479        85.9000       0.403518E+11   0.246182E+10   0.144852E+10   0.964500E+09    65.2704        198.650       -8.51462               0           1      525447
           3    9.88009        9.34037        10.6265        29.5166        101.259       -147.249       0.169071E+11    23.0210        2.30210        55.7700       0.155258E+11   0.118615E+10   0.195156E+09   0.107880E+09   -131.046        6.65010        138.057               0           1      178343
           4    10.1768        9.28462        10.2993       -58.1157        124.208       -35.8495       0.263900E+11    11.5849        1.15849        73.8400       0.243125E+11   0.161741E+09   0.191580E+10   0.118972E+10   -8.09614       -16.4492        2.44873               0           0      110000
           5    10.4372        9.93575        10.3252       -115.595        32.2332       -66.3240       0.120280E+11    18.7695        1.87695        42.0500       0.103864E+11   0.154762E+10   0.939237E+08   0.494226E+08    99.7764        253.338        13.1800               0           1       87471
           6    10.2463        9.37796        10.3745        6.98715        175.726        54.0134       0.725454E+10    12.5963        1.25963        30.1500       0.699466E+10   0.507463E+08   0.209141E+09   0.153337E+09    20.6713        22.2250        33.6276               0           0       84409
           7    10.3754        9.53337        10.2242        10.3288        137.654       -67.8949       0.482698E+10    13.8592        1.38592        39.5300       0.470248E+10    115963.       0.124393E+09   0.933011E+08    74.1621        86.6171       -28.6431               0           1       58464
           9    10.1569        9.52979        10.2717        105.303        215.928       -105.726       0.421475E+10    12.5134        1.25134        35.1900       0.375692E+10   0.383949E+09   0.738834E+08   0.416045E+08   -16.3622        85.1337       -8.97453               0           1       35782
          10    9.79868        9.03827        10.7692       -5.28115        166.804       -131.613       0.457627E+10    15.2629        1.52629        37.1200       0.424974E+10   0.316548E+09   0.998172E+07   0.234220E+08   -164.778       -118.521        197.166               0           1       35685
          11    10.1955        9.33154        10.1383       -93.6832       -90.8589       -33.7965       0.212972E+10    10.4094        1.04094        27.7300       0.211971E+10    169420.       0.983564E+07   0.151835E+08  -0.352186        2.99151       -64.2387               0           0       25144
          12    10.2257        9.39756        10.2933       -225.991       -145.844       -15.8415       0.899178E+10    10.5888        1.05888        30.8600       0.857477E+10   0.385498E+09   0.315114E+08   0.508140E+08    12.1359        30.3460      -0.414337E-02           0           0       23145
          13    10.1955        9.32345        10.2935       -153.689        241.168       -214.859       0.104948E+12    7.64245       0.764245        38.9900       0.674053E+11   0.297820E+10   0.345645E+11   0.138696E+11  -0.360473      -0.360473       0.662939E-01           0           0       22608
          14    10.4551        9.99471        10.2715       -121.794        59.7289       -87.3132       0.475370E+10    11.3661        1.13661        28.5300       0.411056E+10   0.577087E+09   0.660497E+08   0.407924E+08    107.214        277.767       -9.04911               0           1       22347
          15    9.73567        9.68075        10.5416        26.3294        54.5262       -112.380       0.219483E+10    12.1247        1.21247        27.4100       0.219213E+10   0.132921E+07   0.136958E+07   0.428313E+07   -190.885        147.682        102.880               0           1       22031
          16    10.2109        9.43347        10.3335       -106.845       -148.964       -70.9245       0.549692E+10    10.8954        1.08954        31.3100       0.533236E+10   0.146525E+09   0.180278E+08   0.223985E+08    5.99959        45.2248        16.6563               0           0       21688
          17    10.1620        9.46723        10.1205       -77.4768        54.2019       -50.5251       0.106339E+10    9.14235       0.914235        27.8500       0.105161E+10    244539.       0.115352E+08   0.262402E+08   -14.2449        59.2128       -71.5974               0           1       21107
          18    10.3406        9.48584        10.2594       -62.4212       -62.1311        35.4003       0.120798E+10    8.62318       0.862318        23.6700       0.119545E+10   0.996538E+07   0.256460E+07   0.421572E+07    59.7473        66.9236       -14.0419               0           1       17341
          19    10.2176        9.33692        10.2147       -206.047       -43.7457        110.111       0.293444E+10    9.23640       0.923640        23.5300       0.279192E+10   0.137255E+09   0.526471E+07   0.590835E+07    8.80051        5.22064       -32.5876               0           0       16855
          20    10.0758        9.27801        10.3051       -65.0020        350.825       -76.8061       0.209597E+10    9.75142       0.975142        25.7600       0.190546E+10   0.184587E+09   0.592276E+07   0.765383E+07   -49.9400       -19.1879        4.88088               0           0       15838
          21    10.2562        9.30187        10.7262       -95.4402        172.992       -157.731       0.209997E+10    11.4278        1.14278        26.5800       0.205493E+10   0.434839E+08   0.155720E+07   0.380844E+07    24.7856       -9.30186        179.341               0           1       15518
          22    10.1914        9.27823        10.2364       -74.7191        416.313       -5.94223       0.412348E+10    10.2631        1.02631        27.8800       0.406416E+10   0.385897E+08   0.207315E+08   0.130355E+08   -2.06754       -19.0968       -23.5716               0           0       14691
          23    10.0810        9.79335        10.0265        40.9462        29.8995       -70.7445       0.102871E+10    9.29317       0.929317        23.2900       0.102493E+10   0.347359E+07    305015.        622472.       -47.8062        194.336       -110.582               0           1       13069
          24    10.1311        9.30403        10.2031        10.6288        232.657       -44.3247       0.380358E+09    5.64410       0.564410        17.6100       0.377198E+09    515378.       0.264471E+07   0.292528E+07   -27.0272       -8.40689       -37.3732               0           0       13050
          25    10.2929        9.73381        10.1591       -65.7562        10.3477        42.6387       0.123979E+10    9.25339       0.925339        22.9900       0.104663E+10   0.192182E+09    978650.       0.122344E+07    40.0042        169.667       -55.6081               0           1       12491
          26    10.1473        9.42129        10.1878       -5.96762       -74.1120        45.3939       0.120918E+10    8.92731       0.892731        23.9900       0.119985E+10   0.259785E+07   0.672965E+07   0.192543E+08   -20.3481        40.1782       -43.7084               0           0       11888
          27    10.2965        9.51720        10.3430        63.5262        210.104       -21.8578       0.623972E+09    7.04746       0.704746        17.9800       0.608239E+09   0.533660E+07   0.103970E+08   0.119668E+08    41.5000        79.9172        20.5760               0           1       11740
          28    10.3096        9.79401        10.1817        44.9561       -17.8299       -80.9676       0.818568E+09    8.44336       0.844336        21.4300       0.806108E+09   0.120500E+08    410293.       0.138105E+07    46.9153        194.610       -46.2400               0           1       11544
          29    10.3600        9.75629        10.3082       -36.4694        63.1780       -63.3251       0.136836E+10    8.95838       0.895838        28.0000       0.135590E+10   0.172971E+07   0.107263E+08   0.265719E+08    67.7937        178.981        6.15290               0           1       11211
          30    10.3336        9.63896        10.1818       -88.2121        19.2190       -176.964       0.107639E+10    8.68782       0.868782        22.1300       0.105544E+10   0.199120E+08   0.103558E+07   0.292455E+07    56.8470        130.367       -46.2317               0           1       10355
          31    10.0321        9.68789        9.75871       -40.6998        97.0957       -2.73807       0.853788E+09    8.53949       0.853949        20.3300       0.783494E+09   0.697100E+08    584095.       0.124867E+07   -68.0465        150.640       -221.517               0           1       10233
          32    10.2388        9.55994        10.1918       -84.0648        265.273        17.5231       0.232249E+09    5.23059       0.523059        12.9100       0.229877E+09   0.228005E+07    91868.0        267698.        17.5720        97.6260       -42.0759               0           1        9568
          33    10.1757        9.39899        10.4271       -15.1518        154.732       -65.9109       0.161103E+09    4.27472       0.427472        11.2000       0.159792E+09    51357.0       0.126029E+07   0.312823E+07   -8.54776        30.9385        55.4175               0           0        9532
          34    10.0684        9.71162        10.0783       -54.4507        79.6023        45.4085       0.864828E+09    8.46864       0.846864        19.2100       0.781416E+09   0.831159E+08    296317.        627153.       -53.0061        160.473       -89.0824               0           1        9137
