#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.3060        9.12796        10.4219       -97.6618        15.4757        5.40311       0.385727E+12    51.2365        5.12365        264.290       0.346909E+12   0.151362E+11   0.236815E+11   0.139605E+11    0.00000        0.00000        0.00000               0           0     4117360
           2    10.5959        9.68557        10.4304       -83.7519        55.6233       -55.2166       0.338317E+11    21.8975        2.18975        82.9900       0.300237E+11   0.289089E+10   0.917134E+09   0.943851E+09    91.1956        175.393        2.66418               0           1      409676
           3    10.2953        9.01319        10.4021        65.5245        264.452       -144.450       0.527130E+11    20.3037        2.03037        101.300       0.485736E+11   0.234758E+10   0.179187E+10   0.146973E+10   -3.34989       -36.1001       -6.23110               0           0      363442
           4    9.96756        8.83384        10.3880        66.6763        158.759       -51.6648       0.134887E+11    16.2509        1.62509        59.8600       0.124838E+11   0.848387E+09   0.156523E+09   0.187541E+09   -106.454       -92.5135       -10.6473               0           1      153441
           5    9.83884        9.09977        10.9583        10.3402        121.093       -90.2382       0.180052E+11    17.9667        1.79667        63.6700       0.162994E+11   0.161575E+10   0.900137E+08   0.117284E+09   -146.942       -8.86698        168.715               0           1      105651
           6    10.2827        8.88214        10.4799       -111.859        257.906       -59.1600       0.938843E+10    13.3571        1.33571        48.7500       0.827975E+10   0.102873E+10   0.799503E+08   0.106930E+09   -7.33830       -77.3211        18.2404               0           1       73547
           7    10.7181        9.87436        10.3947       -86.2941        39.6293       -12.3719       0.836668E+10    13.2168        1.32168        44.6500       0.738988E+10   0.943486E+09   0.333158E+08   0.527109E+08    129.630        234.775       -8.54614               0           1       40573
           8    10.7064        9.80244        10.4701       -106.823        67.4835       -80.6909       0.392312E+10    10.4441        1.04441        35.3300       0.338651E+10   0.487308E+09   0.493110E+08   0.491146E+08    125.927        212.153        15.1547               0           1       30746
           9    10.2830        9.04681        10.4983        110.451        245.854        29.6698       0.519017E+10    8.93176       0.893176        36.0100       0.501921E+10   0.156672E+09   0.142872E+08   0.408366E+08   -7.23135       -25.5252        24.0437               0           0       30280
          10    10.7100        9.90183        10.4038       -77.9233       -22.5458        4.92730       0.336282E+10    8.58230       0.858230        31.0300       0.306170E+10   0.283259E+09   0.178638E+08   0.281673E+08    127.069        243.416       -5.69009               0           1       28979
