#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2247        9.26245        10.3320       -39.7503        90.5099       -54.5108       0.484130E+12    67.3251        6.73251        300.640       0.433954E+12   0.132956E+11   0.368802E+11   0.159020E+11    0.00000        0.00000        0.00000               0           0     6331910
           2    10.4232        9.77729        10.3194       -94.3666        41.3663       -63.0252       0.418871E+11    29.0399        2.90399        85.3900       0.382360E+11   0.237833E+10   0.127278E+10   0.929332E+09    76.6545        198.725       -4.85966               0           1      484708
           3    10.2067        9.34975        10.3782       -28.9521       -30.6084       -106.412       0.254326E+11    18.3436        1.83436        98.1200       0.234302E+11   0.152750E+09   0.184964E+10   0.132877E+10   -6.92859        33.6973        17.8368               0           0      234349
           4    9.86432        9.26929        10.7280        34.9855        96.7212       -137.775       0.191680E+11    22.1607        2.21607        58.4400       0.171654E+11   0.182641E+10   0.176189E+09   0.107784E+09   -139.085        2.64020        152.857               0           1      166878
           5    10.1517        9.20406        10.3022        177.220        264.902       -10.9570       0.234280E+11    17.4257        1.74257        54.9500       0.210664E+11   0.213648E+10   0.225161E+09   0.204907E+09   -28.1505       -22.5382       -11.4717               0           0      111733
           6    10.5197        9.91041        10.3644       -107.245        29.1629       -41.9146       0.138916E+11    19.2634        1.92634        47.6800       0.117703E+11   0.203246E+10   0.888236E+08   0.544004E+08    113.891        250.109        12.5371               0           1       99111
           7    10.3401        9.42772        10.2777        96.5112        167.292       -84.6776       0.739065E+10    13.3481        1.33481        39.6800       0.713217E+10   0.117393E+09   0.141080E+09   0.972889E+08    44.5784        63.7932       -20.9286               0           1       62082
           8    10.2257        9.26488        10.3313        160.914        12.0930        58.6995       0.110551E+12    8.70378       0.870379        55.0000       0.757844E+11   0.179138E+10   0.329756E+11   0.127944E+11   0.393714       0.937965      -0.262476               0           0       49760
           9    10.1022        9.34629        10.3455        32.2143        305.312       -103.479       0.455430E+10    11.7134        1.17134        34.0700       0.415184E+10   0.334501E+09   0.679644E+08   0.405803E+08   -47.2843        32.3617        5.23022               0           0       34987
          10    9.80267        8.92361        10.8569       -5.30986        162.531       -122.229       0.455545E+10    14.0965        1.40965        37.7500       0.431368E+10   0.231967E+09   0.980828E+07   0.248492E+08   -162.882       -130.790        202.616               0           1       33039
          13    10.2607        9.39826        10.2104       -91.2038       -83.0603       -165.062       0.268375E+10    10.2123        1.02123        28.6200       0.265639E+10   0.167443E+08   0.106150E+08   0.156551E+08    13.9112        52.4218       -46.9291               0           1       27064
          14    10.2228        9.26367        10.3308        84.5296        278.969       -87.6426       0.941925E+11    6.97337       0.697337        40.8600       0.602963E+11   0.152980E+10   0.323664E+11   0.124087E+11  -0.710229       0.470913      -0.459333               0           0       24936
          15    10.3481        9.45540        10.3024       -135.197       -49.9964       -2.06299       0.327968E+10    10.4438        1.04438        31.4400       0.326747E+10   0.169298E+07   0.105182E+08   0.298453E+08    47.6394        74.4775       -11.4216               0           1       23900
          16    10.2234        9.42027        10.1827       -98.8757        83.5926       -129.634       0.131859E+10    8.80723       0.880723        28.1400       0.130519E+10   0.162254E+07   0.117778E+08   0.279360E+08  -0.478632        60.9176       -57.6289               0           1       23539
          17    10.2778        9.50349        10.3590       -86.2269       -66.2720       -8.60661       0.274546E+10    10.4045        1.04045        32.6900       0.252493E+10   0.209132E+09   0.113913E+08   0.162484E+08    20.5156        93.0400        10.4566               0           1       23497
          18    10.3346        9.36985        10.1958       -124.536       -44.6010       -30.7367       0.198120E+10    9.35805       0.935805        24.1300       0.185650E+10   0.121772E+09   0.293439E+07   0.396600E+07    42.4285        41.4557       -52.5608               0           1       21971
          19    9.71828        9.64212        10.6189        26.7613        53.7836       -109.306       0.198586E+10    10.9391        1.09391        29.7700       0.197862E+10   0.586874E+07   0.137503E+07   0.449603E+07   -195.456        146.550        110.742               0           1       19394
          20    10.2374        9.03759        10.2792       -57.8389        301.142       -83.8981       0.210405E+10    10.5315        1.05315        29.5600       0.195084E+10   0.141112E+09   0.120943E+08   0.560857E+07    4.92142       -86.7946       -20.3805               0           1       17992
          21    10.3354        9.72315        10.1377       -57.0033        16.7438        25.6964       0.113402E+10    8.55363       0.855363        22.7800       0.989012E+09   0.144018E+09    988879.       0.117755E+07    42.7527        177.827       -74.9909               0           1       15622
          22    10.1601        9.05840        10.3502       -150.864        274.985       -53.3197       0.180918E+10    9.24534       0.924534        25.4500       0.155303E+10   0.250262E+09   0.589483E+07   0.798758E+07   -24.9082       -78.7621        7.03667               0           1       14371
          23    10.3255        9.18390        10.8316       -101.861        164.168       -143.749       0.131842E+10    9.19824       0.919824        25.3200       0.125680E+10   0.602862E+08   0.133745E+07   0.375740E+07    38.9236       -30.3198        192.870               0           1       13548
          24    10.3798        9.72554        10.3359       -30.7084        26.7128       -19.9523       0.160935E+10    8.55247       0.855248        28.8700       0.153016E+10   0.680620E+08   0.111217E+08   0.291036E+08    59.8715        178.750        1.52854               0           1       12492
          25    10.2308        9.31857        10.1728       -58.1787        36.2060        21.3481       0.504702E+09    5.83237       0.583237        20.1800       0.500991E+09    399359.       0.331223E+07   0.608382E+07    2.35456        21.6620       -61.4271               0           0       11602
          26    10.1682        9.45919        10.1820       -51.6836       -37.9964       -18.0938       0.102149E+10    8.38727       0.838727        24.5100       0.101387E+10   0.134610E+07   0.627575E+07   0.197323E+08   -21.8048        75.9404       -57.8721               0           1       11580
