#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0667        10.0204        10.0738       -243.255       -40.9613       -192.065       0.869947E+12    129.089        12.9089        208.200       0.796675E+12   0.355288E+11   0.377437E+11   0.124566E+11    0.00000        0.00000        0.00000               0           0     8925980
           2    10.0862        10.1127        10.0298       -67.4597        6.81501        7.21562       0.256177E+12    56.2796        5.62796        114.290       0.234582E+12   0.124521E+11   0.914289E+10   0.185313E+10    12.2690        58.0735       -27.6840               0           0     1261551
           3    10.1111        9.61805        9.76122       -172.197        9.96286       -27.3268       0.515837E+11    50.9203        5.09203        75.1100       0.501054E+11   0.803208E+09   0.675071E+09   0.621134E+09    27.9168       -253.151       -196.670               0           1      517114
           4    9.62858        10.0969        9.76737       -171.030       -155.115       -7.12672       0.680873E+10    25.8675        2.58675        38.5400       0.664962E+10   0.137124E+09   0.219826E+08   0.200738E+08   -275.657        48.1639       -192.800               0           1       87832
           5    9.60968        9.42277        10.2067       -146.783       -9.82510       -136.275       0.141702E+11    32.8043        3.28043        48.6100       0.131227E+11   0.908714E+09   0.138763E+09   0.519224E+08   -287.549       -376.018        83.5994               0           1       84225
           6    10.1258        9.63663        9.79445       -227.429        79.3178       -62.8291       0.187409E+11    23.6528        2.36528        42.3400       0.182109E+11   0.232851E+09   0.297129E+09   0.101667E+09    37.2035       -241.461       -175.762               0           1       73748
           7    9.93820        9.99215        10.0181       -239.983        146.597        16.0368       0.763365E+10    21.3746        2.13746        30.5500       0.713540E+10   0.471834E+09   0.264147E+08   0.577202E+07   -80.8498       -17.7744       -35.0328               0           0       60977
           8    10.1650        10.0634        10.0713       -87.5756        43.5624       -186.854       0.739573E+10    19.8393        1.98394        31.5000       0.722758E+10   0.129742E+09   0.384068E+08   0.287493E+08    61.8360        27.0422       -1.56666               0           0       59645
           9    10.1132        9.98954        10.0766       -261.337        33.5071       -388.886       0.276501E+11    21.0908        2.10908        33.0700       0.253978E+11   0.212052E+10   0.131784E+09   0.532477E+08    29.2444       -19.4165        1.76171               0           0       58581
          10    10.1726        9.82993        10.0246       -305.676        26.1640       -89.9158       0.513645E+10    22.8236        2.28236        33.2900       0.485645E+10   0.250058E+09   0.299458E+08   0.102029E+08    66.6492       -119.840       -30.9432               0           1       55646
          11    10.0635        10.0980        9.98346       -61.3038        2.25493        72.4719       0.135119E+11    17.9141        1.79140        37.7900       0.112564E+11   0.183415E+10   0.421297E+09   0.888852E+08   -2.03855        48.8056       -56.8403               0           0       47121
          12    9.91931        10.0934        9.85324       -111.507        115.811       -175.155       0.161023E+10    15.5961        1.55961        26.9100       0.159451E+10   0.185980E+07   0.138547E+08   0.184318E+08   -92.7351        45.9366       -138.772               0           1       36860
          13    9.77956        10.0063        9.90272       -128.273       -203.849        4.38363       0.364995E+10    19.9155        1.99155        30.1400       0.322905E+10   0.415339E+09   0.556487E+07   0.670267E+07   -180.663       -8.87775       -107.640               0           1       36425
          14    10.6541        9.76653        10.0224       -229.904       -22.2553       -94.2821       0.417803E+10    22.0421        2.20421        32.5000       0.406475E+10   0.106022E+09   0.726127E+07   0.785225E+07    369.575       -159.730       -32.3588               0           1       34701
          15    9.88888        9.98332        9.76842       -47.8763       -90.5041       -21.1577       0.332332E+10    19.9180        1.99180        28.4100       0.318582E+10   0.133596E+09   0.390527E+07   0.465445E+07   -111.881       -23.3301       -192.139               0           1       33581
          16    10.1309        10.1304        10.3612       -176.656       -78.3772       -253.250       0.394607E+10    20.8561        2.08561        29.9400       0.392982E+10   0.873314E+07   0.751641E+07   0.619361E+07    40.4060        69.1911        180.827               0           1       33533
          17    10.0920        10.0347        9.83614       -126.228        132.272       -227.730       0.198320E+10    16.2996        1.62996        23.0600       0.197887E+10   0.285814E+07   0.146781E+07   0.282763E+07    15.8931        9.02246       -149.531               0           1       27084
          18    9.75231        10.0482        9.98234       -84.7617       -22.3836        42.6509       0.270812E+10    18.1104        1.81104        25.5400       0.233912E+10   0.366516E+09   0.249093E+07   0.115965E+07   -197.808        17.4724       -57.5450               0           1       25107
