#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.1231        10.8266        10.6904       -92.1614       -40.1871       -74.2460       0.877562E+11    24.1840        2.41840        123.950       0.787184E+11   0.743571E+10   0.160208E+10   0.677720E+10    0.00000        0.00000        0.00000               0           0      437251
           2    10.8482        10.5032        10.4051       -14.0386       -28.5775       -52.5596       0.394746E+11    18.3980        1.83980        95.6100       0.351556E+11   0.391572E+10   0.403196E+09   0.207575E+10   -66.7924       -78.5821       -69.3389               0           1      191608
           3    11.1081        10.8387        10.6634       -26.1552       -124.629       -42.8078       0.611681E+11    13.8717        1.38716        74.3100       0.550945E+11   0.452375E+10   0.154984E+10   0.630653E+10   -3.65696        2.94015       -6.57038               0           0      180225
           4    11.4410        9.76997        10.2125       -100.097       -31.9741       -34.7452       0.178702E+11    13.9917        1.39917        71.7400       0.163207E+11   0.133864E+10   0.210867E+09   0.159178E+10    77.2505       -256.738       -116.141               0           1      171168
           5    10.8902        10.3809        10.5002       -76.9897        36.3581       -73.6035       0.113987E+11    11.8507        1.18507        59.2300       0.102309E+11   0.107113E+10   0.967117E+08   0.106033E+10   -56.5918       -108.290       -46.2186               0           1      117351
           6    11.0380        10.0874        11.4337       -133.850       -16.0224       -88.3764       0.123473E+11    12.3433        1.23433        60.8900       0.114043E+11   0.858022E+09   0.849309E+08   0.803939E+09   -20.6855       -179.604        180.605               0           1      110266
           7    11.0008        10.0467        10.7666       -67.1811        31.5246       -71.0147       0.101357E+11    11.5450        1.15450        57.5600       0.926233E+10   0.780886E+09   0.924654E+08   0.691315E+09   -29.7246       -189.484        18.4986               0           1      107479
           8    10.7432        10.5574        10.1244       -78.3155       -59.0444       -9.80830       0.142803E+11    12.4730        1.24730        63.1100       0.120639E+11   0.212034E+10   0.960612E+08   0.720520E+09   -92.3012       -65.4073       -137.543               0           1      106397
           9    10.9549        9.96746        11.4021       -61.4617       -14.8944       -90.3662       0.799108E+10    10.7415        1.07415        54.0300       0.744578E+10   0.484256E+09   0.610471E+08   0.387615E+09   -40.8656       -208.750        172.932               0           1       69158
          10    11.0960        10.8236        10.6518       -99.6654        33.8447       -38.4036       0.260348E+11    8.32717       0.832717        46.3000       0.230608E+11   0.213626E+10   0.837754E+09   0.294183E+10   -6.58982      -0.716813       -9.38660               0           0       59411
          11    11.0967        10.3987        11.2547       -89.5081       -56.7893       -101.847       0.488413E+10    9.13194       0.913194        47.7500       0.456080E+10   0.274063E+09   0.492598E+08   0.486955E+09   -6.42459       -103.965        137.113               0           1       56696
          12    11.1206        10.1867        10.6340       -107.805       -4.69501       -42.0372       0.595522E+10    9.60698       0.960698        51.8400       0.531929E+10   0.592239E+09   0.436900E+08   0.281001E+09  -0.597749       -155.468       -13.6996               0           1       56062
          13    10.8834        10.5339        10.4198       -109.279       -98.1340       -92.0986       0.926062E+10    8.39132       0.839132        43.1300       0.845250E+10   0.753698E+09   0.544220E+08   0.449683E+09   -58.2344       -71.1151       -65.7718               0           1       48557
          14    11.4588        9.75081        9.89128       -124.863       -41.8996       -11.1370       0.370136E+10    8.43165       0.843165        43.7300       0.354124E+10   0.128030E+09   0.320885E+08   0.546998E+09    81.5636       -261.394       -194.183               0           1       46731
          15    11.0504        10.1269        10.7176       -102.432       -5.20689       -72.0627       0.359299E+10    8.03704       0.803704        41.1100       0.318948E+10   0.378473E+09   0.250402E+08   0.306840E+09   -17.6579       -170.004        6.60440               0           1       43468
          16    10.7647        9.96840        11.2151       -50.0157       -45.4081       -85.4903       0.481238E+10    9.02503       0.902503        44.3500       0.445837E+10   0.332256E+09   0.217479E+08   0.191646E+09   -87.0745       -208.522        127.478               0           1       42617
          17    11.0067        9.98938        11.4632       -77.1338        22.5825       -176.395       0.453132E+10    8.60709       0.860709        42.5200       0.416805E+10   0.349656E+09   0.136198E+08   0.267750E+09   -28.2813       -203.424        187.778               0           1       42127
          18    11.1152        10.8276        10.6537       -183.274       -215.122       -5.21166       0.180901E+11    6.30819       0.630819        35.4900       0.154203E+11   0.191749E+10   0.752330E+09   0.268324E+10   -1.92446       0.247847       -8.92007               0           0       35090
          19    11.1464        10.8917        10.6788       -160.553       -198.451       -124.553       0.378855E+10    6.18864       0.618864        30.4900       0.292943E+10   0.838949E+09   0.201727E+08   0.194510E+09    5.66161        15.8209       -2.82351               0           0       29520
          20    10.7701        10.4793        9.82575       -94.7474       -33.9777        9.58728       0.328994E+10    7.93013       0.793013        40.0500       0.301065E+10   0.267806E+09   0.114815E+08   0.135792E+09   -85.7843       -84.3919       -210.106               0           1       29031
          21    10.6480        9.65267        11.2531       -96.5171       -35.6742       -89.9777       0.583494E+10    9.28818       0.928818        46.0500       0.529378E+10   0.517419E+09   0.237360E+08   0.124491E+09   -115.446       -285.240        136.727               0           1       28214
          22    11.0499        10.1123        11.5164       -77.5391       -16.3553       -165.729       0.367810E+10    7.96147       0.796147        39.9800       0.315016E+10   0.498453E+09   0.294865E+08   0.990714E+08   -17.7891       -173.556        200.700               0           1       27283
          23    10.8928        11.2967        9.84051       -101.972       -87.5357       -5.24275       0.283721E+10    7.63052       0.763053        38.4900       0.264383E+10   0.182566E+09   0.108190E+08   0.936131E+08   -55.9576        114.228       -206.520               0           1       25061
          24    11.0510        10.1593        11.4535       -94.5815       -91.1564       -134.451       0.400043E+10    7.92746       0.792746        39.2900       0.348098E+10   0.509398E+09   0.100586E+08   0.134980E+09   -17.5121       -162.136        185.409               0           1       22485
          25    10.8136        10.3723        10.4229       -5.80884        64.8232       -10.1194       0.177983E+10    6.40441       0.640441        32.6900       0.163841E+10   0.133693E+09   0.772631E+07   0.763517E+08   -75.1973       -110.372       -65.0186               0           1       21297
          26    11.0697        10.2672        11.3478       -104.176       -43.3155       -96.0391       0.172449E+10    6.23505       0.623505        30.5800       0.157856E+10   0.138278E+09   0.765074E+07   0.525668E+08   -12.9755       -135.930        159.733               0           1       18594
          27    11.2437        11.0864        10.8533       -150.033       -43.8964       -82.8102       0.939452E+09    4.75720       0.475720        23.4900       0.771357E+09   0.166594E+09   0.150080E+07   0.174762E+08    29.3067        63.1378        39.5729               0           1       18069
          28    11.2945        11.2310        10.8889       -78.2767       -112.157       -42.2241       0.127474E+10    5.77410       0.577410        28.3200       0.116735E+10   0.101984E+09   0.540802E+07   0.114243E+09    41.6456        98.2860        48.2184               0           1       17854
          29    10.7816        10.5894        11.8157       -41.3286       -45.5786       -115.806       0.174611E+10    6.55774       0.655774        33.9700       0.166377E+10   0.780530E+08   0.428294E+07   0.683885E+08   -82.9826       -57.6269        273.426               0           1       16572
          30    11.4604        9.34066        10.1461       -82.5510       -6.95057       -51.6725       0.135920E+10    5.94055       0.594055        30.9200       0.127027E+10   0.833962E+08   0.553421E+07   0.605725E+08    81.9596       -361.055       -132.256               0           1       16309
          31    11.0859        10.4803        11.0142       -81.9712       -30.2431       -83.2504       0.204676E+10    6.56794       0.656794        34.4600       0.172571E+10   0.313746E+09   0.731038E+07   0.367227E+08   -9.04156       -84.1368        78.6745               0           1       16102
          32    11.1596        10.6691        10.6342       -166.113        2.12755       -60.8422       0.129578E+10    5.76973       0.576973        30.1600       0.118214E+10   0.109125E+09   0.451011E+07   0.839223E+08    8.88119       -38.2535       -13.6583               0           1       16029
          33    10.8662        10.4927        10.4188       -52.6451        40.2253       -56.2014       0.934593E+10    5.45117       0.545117        31.0100       0.848996E+10   0.663389E+09   0.192576E+09   0.697692E+09   -62.4332       -81.1116       -66.0002               0           1       15846
          34    10.8579        10.4967        10.4267       -7.99035       -58.4203        27.5490       0.479385E+10    4.22968       0.422968        28.9600       0.439075E+10   0.304913E+09   0.981892E+08   0.490940E+09   -64.4403       -80.1518       -64.0831               0           1       14021
          35    11.0791        10.1435        11.5366       -78.5844       -53.6212       -171.621       0.160115E+10    6.04236       0.604236        29.6500       0.144262E+10   0.153096E+09   0.542768E+07   0.360977E+08   -10.6817       -165.980        205.618               0           1       13617
          36    11.0674        10.5480        10.7796       -73.1333       -8.48881       -104.230       0.171822E+10    6.36626       0.636626        31.2200       0.156925E+10   0.146572E+09   0.240506E+07   0.277438E+08   -13.5320       -67.6939        21.6720               0           1       13456
          37    10.9208        10.4898        11.6399       -38.1748       -55.4238       -113.496       0.111056E+10    5.64702       0.564702        29.1200       0.107148E+10   0.368133E+08   0.226101E+07   0.118368E+09   -49.1588       -81.8406        230.717               0           1       13123
          38    11.0013        10.1209        10.1030       -69.3929       -1.89360       -18.1355       0.124424E+10    5.77289       0.577289        28.3600       0.117741E+10   0.649809E+08   0.185167E+07   0.216964E+08   -29.5959       -171.476       -142.731               0           1       13071
          39    11.0913        10.6092        10.4646       -150.695       -44.2418        21.1182       0.130838E+10    5.73037       0.573037        28.2900       0.114398E+10   0.160696E+09   0.370118E+07   0.208563E+08   -7.72214       -52.8182       -54.8738               0           1       12682
          40    11.2615        11.1689        10.8563       -75.2397       -109.219       -24.9266       0.870944E+09    5.08621       0.508621        25.0700       0.803364E+09   0.644529E+08   0.312683E+07   0.479298E+08    33.6295        83.1892        40.3067               0           1       12507
          41    11.0747        10.1618        11.4590       -83.4792       -39.0157       -113.229       0.158772E+10    5.19239       0.519239        25.5200       0.147514E+10   0.108497E+09   0.409036E+07   0.673110E+08   -11.7703       -161.538        186.753               0           1       12302
          43    11.2016        10.4262        10.1221       -136.305       -49.1903       -1.31423       0.183838E+10    6.59370       0.659370        34.8300       0.168663E+10   0.149224E+09   0.251974E+07   0.101692E+08    19.0745       -97.2897       -138.090               0           1       11838
          44    12.1766        9.96239        10.7092       -109.256       -14.9365       -48.7870       0.140599E+10    6.00446       0.600446        29.6700       0.132073E+10   0.826116E+08   0.263972E+07   0.396558E+08    255.990       -209.982        4.56573               0           1       11471
          45    11.9892        10.1419        10.5780       -118.454       -44.8996       -28.1113       0.135764E+10    5.97262       0.597262        29.4400       0.126953E+10   0.861520E+08   0.196521E+07   0.218240E+08    210.461       -166.354       -27.3191               0           1       11470
          46    11.4201        10.3697        11.9148       -87.6230       -9.50887       -104.149       0.216004E+10    6.93072       0.693072        38.3200       0.201294E+10   0.142889E+09   0.421005E+07   0.196636E+08    72.1697       -111.004        297.497               0           1       11259
          47    11.2974        11.2548        10.8603       -88.3369       -106.239       -31.7514       0.868755E+09    4.79486       0.479487        25.2500       0.772520E+09   0.940690E+08   0.216558E+07   0.534034E+08    42.3648        104.057        41.2811               0           1       11211
          48    10.9918        11.4203        10.0543       -95.6759       -101.582       -18.4813       0.999061E+09    5.32822       0.532822        27.8900       0.915684E+09   0.815457E+08   0.183198E+07   0.263725E+08   -31.8921        144.269       -154.564               0           1       11089
          49    11.1437        10.8303        10.6936       -157.151       -218.780       -162.944       0.253738E+10    3.87565       0.387564        20.6300       0.228119E+10   0.180936E+09   0.752578E+08   0.200422E+09    5.01283       0.903913       0.779989               0           0       10997
          50    10.8580        10.5121        10.3962       -25.5287       -106.391        79.0074       0.602261E+10    4.25859       0.425859        21.4700       0.511906E+10   0.764867E+09   0.138675E+09   0.585348E+09   -64.4184       -76.4074       -71.5015               0           1       10837
          51    10.8567        10.5028        10.4126       -80.3528       -85.2949        28.2904       0.738784E+10    3.76873       0.376873        22.7500       0.647942E+10   0.685051E+09   0.223377E+09   0.103660E+10   -64.7245       -78.6623       -67.5116               0           1       10649
          52    10.9381        10.4222        11.5582       -36.0957       -55.0597       -107.060       0.822060E+09    5.07989       0.507989        25.7100       0.782330E+09   0.379307E+08   0.179960E+07   0.613265E+08   -44.9575       -98.2665        210.845               0           1       10353
          53    10.7481        10.5581        10.2777        20.0553       -65.0020       -14.7433       0.741815E+09    4.40681       0.440681        22.9400       0.557441E+09   0.182384E+09   0.198932E+07   0.169775E+08   -91.1276       -65.2348       -100.295               0           1       10064
          54    11.1637        10.5216        10.3039       -157.046       -49.7091        9.50018       0.890633E+09    5.17271       0.517271        27.1900       0.831465E+09   0.573260E+08   0.184196E+07   0.183472E+08    9.87258       -74.0966       -93.9268               0           1       10029
          55    11.0694        10.1386        10.7713       -126.636       -39.4806       -111.342       0.127908E+10    5.52529       0.552528        27.4000       0.118023E+10   0.968728E+08   0.197241E+07   0.397079E+08   -13.0606       -167.163        19.6528               0           1        9965
          56    11.1029        10.8652        10.6831       -181.066       -224.168        49.6633       0.377334E+10    4.66365       0.466365        24.9500       0.335570E+10   0.399566E+09   0.180788E+08   0.159082E+09   -4.90835        9.38903       -1.78110               0           0        9892
          57    11.1137        10.8918        10.5858       -135.564       -118.461        82.3314       0.965480E+09    5.12436       0.512436        25.1600       0.863058E+09   0.100304E+09   0.211727E+07   0.700866E+07   -2.29137        15.8428       -25.4335               0           1        9397
          58    10.8441        10.4723        10.3959        21.8661       -50.6576        70.0889       0.144114E+10    4.15727       0.415727        21.7200       0.137005E+10   0.590799E+08   0.120078E+08   0.412546E+08   -67.7935       -86.0783       -71.5598               0           1        9082
          59    10.8310        9.87207        10.9220       -55.4405       -1.04976       -52.6178       0.919000E+09    4.85901       0.485901        23.8300       0.746749E+09   0.170511E+09   0.173917E+07   0.219476E+08   -70.9742       -231.929        56.2734               0           1        8903
          60    10.8652        10.4998        10.4083        19.4028        98.8736       -62.1727       0.533319E+10    3.73544       0.373544        23.5200       0.480513E+10   0.384926E+09   0.143127E+09   0.520441E+09   -62.6543       -79.3864       -68.5492               0           1        8600
          61    10.7429        10.5701        10.1088       -59.5205       -16.5019        23.5252       0.398764E+10    4.65806       0.465806        27.8700       0.342229E+10   0.514727E+09   0.506209E+08   0.313212E+09   -92.3741       -62.3165       -141.324               0           1        8585
          62    10.3124        10.8199        10.6615       -36.1763       -64.7393       -106.579       0.830969E+09    5.07333       0.507333        25.0900       0.781914E+09   0.481561E+08    898592.       0.190149E+08   -197.002       -1.62559       -7.02477               0           1        8393
          63    11.1366        10.1753        10.5814       -138.892        12.8887       -8.43102       0.941379E+09    4.60412       0.460412        23.7200       0.798210E+09   0.140864E+09   0.230566E+07   0.327532E+08    3.29248       -158.260       -26.4856               0           1        8158
