#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.1682        10.8761        10.6862       -39.2304       -51.6817       -45.1389       0.509200E+11    17.4241        1.74241        102.950       0.465698E+11   0.377216E+10   0.578064E+09   0.583498E+10    0.00000        0.00000        0.00000               0           0      217279
           2    11.5431        9.79209        10.2460       -98.0928       -6.59776       -23.7739       0.154366E+11    11.8767        1.18767        76.1100       0.141295E+11   0.116876E+10   0.138355E+09   0.179157E+10    80.3993       -232.468       -94.4050               0           1      133804
           3    11.2105        10.8682        10.7217       -174.509       -6.20800       -51.8241       0.374492E+11    13.1696        1.31696        79.1900       0.339836E+11   0.291315E+10   0.552467E+09   0.538261E+10    9.06907       -1.68557        7.60652               0           0      132206
           4    10.9121        10.4954        10.4608       -51.3141        42.2700       -44.6100       0.150886E+11    11.5121        1.15121        68.0200       0.136514E+11   0.130372E+10   0.133495E+09   0.143408E+10   -54.9141       -81.6366       -48.3262               0           1       86833
           5    11.0626        10.0219        10.8306       -58.0596        20.2602       -68.3901       0.895103E+10    9.85333       0.985333        60.3300       0.822006E+10   0.659796E+09   0.711755E+08   0.778588E+09   -22.6394       -183.196        30.9815               0           1       82988
           6    10.9738        10.3687        10.5505       -68.7905        3.91564       -38.3274       0.996792E+10    9.99187       0.999187        60.5300       0.905342E+10   0.835902E+09   0.786010E+08   0.125384E+10   -41.6804       -108.814       -29.0944               0           1       82538
           7    11.2036        10.9204        10.7412       -56.0481       -144.088       -65.4445       0.217342E+11    10.7341        1.07341        65.6000       0.192708E+11   0.229256E+10   0.170891E+09   0.110157E+10    7.59366        9.50440        11.7904               0           0       81604
           8    11.1641        10.0954        11.5116       -122.707       -10.1827       -78.4555       0.811834E+10    9.61894       0.961894        57.9600       0.763825E+10   0.417149E+09   0.629417E+08   0.867828E+09  -0.883532       -167.419        177.011               0           1       76667
           9    10.8107        10.6159        10.1148       -64.9745       -42.1641        17.2138       0.108655E+11    10.3129        1.03129        61.0000       0.962443E+10   0.117859E+10   0.624984E+08   0.803640E+09   -76.6571       -55.7933       -122.524               0           1       69544
          10    10.8742        10.5197        10.4537       -32.2848       -62.4608       -36.1644       0.629301E+10    7.67452       0.767452        45.3500       0.542428E+10   0.830251E+09   0.384733E+08   0.483395E+09   -63.0567       -76.4277       -49.8574               0           1       55742
          11    11.1783        10.4412        11.3481       -88.0621       -35.7636       -82.9694       0.472784E+10    7.91707       0.791707        46.8900       0.436193E+10   0.333179E+09   0.327318E+08   0.584991E+09    2.17452       -93.2577        141.948               0           1       45374
          12    11.5750        9.79129        9.90530       -115.644       -39.5811       -13.5661       0.351781E+10    7.25077       0.725077        43.9800       0.328343E+10   0.209194E+09   0.251851E+08   0.683798E+09    87.2359       -232.639       -167.459               0           1       41016
          13    10.9590        10.6103        10.4956       -63.6797       -67.1771       -68.6008       0.313544E+10    6.74274       0.674274        40.7300       0.275931E+10   0.353209E+09   0.229178E+08   0.465565E+09   -44.8585       -57.0071       -40.8762               0           1       37042
          14    11.0395        9.97858        11.5042       -96.6847       -5.70475       -105.900       0.471657E+10    7.74400       0.774400        45.7600       0.421128E+10   0.474394E+09   0.308955E+08   0.242526E+09   -27.5975       -192.475        175.428               0           1       36347
          15    11.2210        10.9879        10.7385       -86.1435       -106.232       -122.253       0.375102E+10    6.46867       0.646867        38.5500       0.263028E+10   0.109953E+10   0.212167E+08   0.367988E+09    11.3315        23.9840        11.2243               0           1       35155
          16    11.1514        10.1348        10.7899       -102.947       -10.2163       -73.9019       0.349361E+10    6.96491       0.696491        42.5200       0.312804E+10   0.347074E+09   0.184932E+08   0.367410E+09   -3.59632       -158.965        22.2470               0           1       34180
          17    11.2310        10.1970        10.6659       -120.921       -13.0817       -40.4324       0.322678E+10    6.90100       0.690100        43.0000       0.288086E+10   0.327510E+09   0.184059E+08   0.286472E+09    13.4674       -145.639       -4.35761               0           1       32777
          18    10.8094        10.0087        11.2932       -42.7939       -40.6156       -77.1961       0.390792E+10    7.43005       0.743005        43.9500       0.359878E+10   0.297505E+09   0.116335E+08   0.232754E+09   -76.9445       -186.020        130.167               0           1       32581
          19    10.8122        10.5860        10.1354       -94.0538       -68.7910       -51.6551       0.369739E+10    6.17251       0.617251        37.0100       0.320362E+10   0.477952E+09   0.158190E+08   0.161254E+09   -76.3483       -62.2139       -118.106               0           1       28691
          20    11.0741        9.97742        11.6201       -69.6938        10.1591       -151.442       0.305921E+10    6.90593       0.690593        42.6800       0.288103E+10   0.166387E+09   0.117986E+08   0.349062E+09   -20.1733       -192.724        200.283               0           1       27981
          21    11.2556        11.0264        10.8009       -84.3965       -108.526       -123.929       0.175893E+10    5.40714       0.540714        31.9500       0.158338E+10   0.166021E+09   0.953166E+07   0.239709E+09    18.7515        32.2339        24.5931               0           1       24268
          22    11.0116        9.94872        11.4776       -28.9887       -16.7571       -53.8394       0.279224E+10    6.23985       0.623985        36.8800       0.256111E+10   0.217551E+09   0.135768E+08   0.181949E+09   -33.5892       -198.878        169.709               0           1       20733
          23    10.9623        10.3568        10.5619       -105.110        62.4652       -82.8829       0.459952E+10    5.20577       0.520577        34.6700       0.424181E+10   0.288222E+09   0.694927E+08   0.105513E+10   -44.1573       -111.357       -26.6475               0           1       18358
          24    10.8278        10.3227        10.4311       -19.0130        44.5539        1.52740       0.199127E+10    5.80130       0.580130        34.6600       0.181135E+10   0.176182E+09   0.373714E+07   0.912024E+08   -73.0050       -118.683       -54.6975               0           1       18194
          26    11.3670        11.3379        10.9231       -69.0518       -107.930       -28.5920       0.131216E+10    5.05287       0.505287        31.1300       0.119004E+10   0.117431E+09   0.468667E+07   0.149690E+09    42.6411        99.0414        50.8181               0           1       16291
          27    10.8429        10.4808        9.82505       -92.2265       -2.71553        4.71666       0.125700E+10    5.10863       0.510863        30.1900       0.119287E+10   0.600453E+08   0.407848E+07   0.143393E+09   -69.7647       -84.7805       -184.669               0           1       15852
          28    10.9851        11.3716        9.85163       -86.5271       -77.4684       -3.60942       0.205013E+10    6.05392       0.605392        36.1000       0.194130E+10   0.103095E+09   0.574332E+07   0.112577E+09   -39.2657        106.253       -178.969               0           1       15471
          29    11.5386        9.34676        10.1953       -79.6940       -4.34002       -48.9320       0.120106E+10    5.03636       0.503636        31.4900       0.110640E+10   0.895673E+08   0.508507E+07   0.689333E+08    79.4385       -327.968       -105.273               0           1       15081
          30    11.1238        10.1351        11.6618       -83.9525       -30.9533       -150.078       0.261472E+10    6.33828       0.633828        37.5600       0.220843E+10   0.395570E+09   0.107219E+08   0.851952E+08   -9.51512       -158.918        209.223               0           1       13876
          31    11.1690        10.3119        11.4391       -90.5433       -34.9714       -86.7075       0.166628E+10    5.51201       0.551201        32.6800       0.153059E+10   0.130783E+09   0.490677E+07   0.621697E+08   0.162982       -120.995        161.470               0           1       12938
          32    11.1507        10.2271        11.5783       -106.922       -58.2831       -107.388       0.173513E+10    5.56133       0.556133        34.0100       0.159909E+10   0.132391E+09   0.364861E+07   0.862236E+08   -3.74429       -139.186        191.313               0           1       12472
          33    11.1245        10.1992        11.5597       -40.8325       -41.9700       -100.781       0.982299E+09    4.61775       0.461775        28.5500       0.913023E+09   0.662286E+08   0.304738E+07   0.832892E+08   -9.36072       -145.172        187.326               0           1       11519
          34    10.8460        10.5670        10.3679       -23.4177       -128.191       -8.32592       0.235096E+10    5.24116       0.524116        33.9000       0.189499E+10   0.436167E+09   0.198046E+08   0.348670E+08   -69.0999       -66.2949       -68.2636               0           1       11418
          35    10.8433        10.5131        9.83018       -54.7513       -25.0221       -11.6592       0.160617E+10    5.17832       0.517832        30.6100       0.144163E+10   0.161471E+09   0.307538E+07   0.319463E+08   -69.6811       -77.8559       -183.569               0           1       11412
          36    10.9549        10.5409        11.7430       -35.3520       -49.0634       -104.435       0.931369E+09    4.69796       0.469796        28.6300       0.894483E+09   0.348398E+08   0.204550E+07   0.169520E+09   -45.7442       -71.8899        226.626               0           1       11229
          37    10.8272        10.6287        11.9218       -47.4826       -47.4581       -105.169       0.114859E+10    4.96280       0.496280        29.3200       0.109676E+10   0.489886E+08   0.284245E+07   0.868919E+08   -73.1166       -53.0570        264.989               0           1       10778
          38    11.3056        10.6844        10.7048       -145.488       -21.4120       -76.7937       0.879625E+09    4.45112       0.445112        26.3100       0.819327E+09   0.572147E+08   0.308325E+07   0.722342E+08    29.4546       -41.1078        3.98662               0           1       10701
          39    10.8690        10.5853        10.3696       -1.66997       -48.5934        9.92497       0.109183E+10    4.30637       0.430637        26.7200       0.987018E+09   0.978194E+08   0.698998E+07   0.374871E+08   -64.1611       -62.3705       -67.8840               0           1       10456
          40    11.2251        11.0302        10.7776       -64.4908       -185.323       -44.8422       0.620494E+09    3.50133       0.350133        22.0600       0.475550E+09   0.141716E+09   0.322720E+07   0.364013E+08    12.1979        33.0531        19.6071               0           1       10450
          41    10.8728        10.5470        10.3880       -15.9388       -48.2733        8.65580       0.178333E+10    5.27869       0.527869        31.1900       0.144861E+10   0.325647E+09   0.906934E+07   0.889880E+08   -63.3505       -70.5732       -63.9553               0           1       10143
          42    11.0658        10.1224        10.1207       -64.4914       -5.50868       -15.5180       0.100605E+10    4.79596       0.479596        28.8800       0.946528E+09   0.581093E+08   0.141117E+07   0.245989E+08   -21.9618       -161.631       -121.273               0           1        9576
