#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.2390        10.9404        10.7681       -53.2207       -43.1817       -49.5953       0.142155E+11    9.25147       0.925147        82.1700       0.128848E+11   0.118559E+10   0.145099E+09   0.273074E+10    0.00000        0.00000        0.00000               0           0      109560
           2    11.6796        9.84629        10.3213       -79.3571       -20.9940       -42.5993       0.573140E+10    6.84197       0.684197        56.4400       0.535131E+10   0.336248E+09   0.438447E+08   0.125221E+10    75.6250       -187.789       -76.6858               0           1       55918
           3    11.0814        10.3526        10.6232       -57.5674        4.22091       -50.7648       0.626460E+10    7.04262       0.704262        59.7200       0.576053E+10   0.466411E+09   0.376632E+08   0.104812E+10   -27.0592       -100.891       -24.8691               0           1       51611
           4    11.4453        10.9602        10.7921       -120.131       -67.6340       -40.6246       0.549416E+10    6.70946       0.670946        55.9900       0.503513E+10   0.429702E+09   0.293381E+08   0.986710E+09    35.4010        3.40879        4.12110               0           1       39855
           5    10.9693        10.4611        10.5261       -18.6669        5.36936       -42.2926       0.466832E+10    6.34644       0.634644        52.3100       0.440958E+10   0.223742E+09   0.349988E+08   0.675416E+09   -46.3053       -82.2692       -41.5200               0           1       37144
           6    10.9282        10.6551        10.1051       -73.6663       -24.4083       -11.5395       0.355629E+10    5.78088       0.578088        47.6500       0.327454E+10   0.261727E+09   0.200223E+08   0.533558E+09   -53.3426       -48.9709       -113.793               0           1       31448
           7    11.1771        10.0259        10.9225       -69.7961       -6.23244       -58.8762       0.511597E+10    6.57850       0.657850        57.8100       0.467488E+10   0.410553E+09   0.305368E+08   0.557296E+09   -10.6229       -156.952        26.5185               0           1       30326
           8    11.7494        9.85837        9.92631       -98.4152       -35.9259       -10.8640       0.270205E+10    5.29479       0.529479        45.5100       0.247746E+10   0.207009E+09   0.175733E+08   0.682795E+09    87.5987       -185.716       -144.477               0           1       29945
           9    11.3041        10.5114        11.4757       -63.8548       -39.5849       -67.9623       0.331544E+10    5.63499       0.563499        46.6100       0.302578E+10   0.273754E+09   0.159073E+08   0.501266E+09    11.1738       -73.6374        121.470               0           1       27103
          10    11.0439        10.7008        10.5835       -50.0215       -62.6660       -45.7146       0.268787E+10    5.26441       0.526441        43.3900       0.244903E+10   0.224935E+09   0.138992E+08   0.466750E+09   -33.4906       -41.1235       -31.6695               0           1       26218
          11    10.9733        10.5917        10.4718       -73.7353       -33.5491        6.96142       0.271112E+10    5.25995       0.525995        43.5200       0.248271E+10   0.212608E+09   0.158068E+08   0.414531E+09   -45.6187       -59.8443       -50.8401               0           1       24526
          12    11.2499        11.0911        10.7397       -14.7243       -91.9034        15.3268       0.341149E+10    5.67292       0.567292        49.6600       0.312904E+10   0.267934E+09   0.145202E+08   0.335864E+09    1.86230        25.8714       -4.85916               0           1       24391
          13    11.3508        10.1286        11.6212       -109.880       -16.2272       -60.4998       0.457493E+10    6.34164       0.634164        53.2200       0.422991E+10   0.318152E+09   0.268736E+08   0.721360E+09    19.1929       -139.340        146.442               0           1       23100
          14    11.3171        11.1078        10.9040       -55.0022       -66.3483       -86.1124       0.204337E+10    4.77730       0.477730        39.3800       0.185242E+10   0.177376E+09   0.135763E+08   0.354631E+09    13.3931        28.7396        23.3312               0           1       22628
          15    11.2942        10.1471        10.8919       -88.4592       -9.47657       -61.4769       0.186175E+10    4.63243       0.463243        38.8500       0.168663E+10   0.166692E+09   0.842413E+07   0.377894E+09    9.46257       -136.156        21.2595               0           1       19363
          16    11.1808        9.97437        11.8324       -64.2326       -1.26735       -122.252       0.193928E+10    4.73490       0.473490        39.0600       0.179422E+10   0.136853E+09   0.820722E+07   0.376282E+09   -9.98779       -165.805        182.681               0           1       18778
          17    10.8697        10.0634        11.4115       -43.3739       -27.7250       -73.6083       0.177918E+10    4.65440       0.465440        38.8600       0.168356E+10   0.885613E+08   0.705858E+07   0.209989E+09   -63.3870       -150.529        110.439               0           1       17211
          18    11.4560        10.9138        10.7815       -139.719       -7.32317       -48.6967       0.124945E+10    3.87875       0.387875        31.9700       0.120019E+10   0.384144E+08   0.108443E+08   0.292546E+09    37.2409       -4.55878        2.30857               0           1       16237
          19    11.3585        11.1756        10.9539       -60.4601       -89.7802       -80.4257       0.109796E+10    3.75792       0.375792        30.9800       0.985022E+09   0.104346E+09   0.859290E+07   0.208823E+09    20.5025        40.3734        31.8978               0           1       14403
          20    11.1527        10.3113        10.6380       -101.995       0.670652       -18.5965       0.129797E+10    4.10944       0.410944        37.7400       0.120143E+10   0.920029E+08   0.453470E+07   0.960979E+08   -14.8161       -107.966       -22.3288               0           1       13529
          21    11.7100        9.82120        10.2403       -105.592       -37.8304       -11.8009       0.269446E+10    5.11251       0.511251        42.1400       0.241328E+10   0.267466E+09   0.137101E+08   0.242360E+09    80.8446       -192.095       -90.5835               0           1       12947
          22    11.1791        9.97290        11.6483       -73.3813       -4.10201       -78.5955       0.210389E+10    4.79360       0.479360        41.3000       0.191178E+10   0.182610E+09   0.949916E+07   0.900939E+08   -10.2899       -166.058        151.092               0           1       11867
          23    11.3509        10.1068        11.6304       -126.153        16.8033       -103.769       0.209663E+10    3.91943       0.391943        33.2100       0.193357E+10   0.146644E+09   0.164231E+08   0.300333E+09    19.2083       -143.071        148.016               0           1       11247
