#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.7346        10.4971        10.4537       -34.2440       -141.066       -152.436       0.161940E+12    44.4569        4.44569        177.940       0.146193E+12   0.754060E+10   0.820685E+10   0.737340E+10    0.00000        0.00000        0.00000               0           0     1972479
           2    10.6633        10.3956        10.3161       -70.0812       -59.0365        6.07616       0.112190E+12    37.5491        3.75491        122.830       0.989146E+11   0.899402E+10   0.428140E+10   0.291656E+10   -26.4940       -37.7159       -51.1301               0           1     1162649
           3    10.6612        10.0179        10.9558       -101.112       -25.7092       -153.821       0.643862E+11    32.7189        3.27189        95.2900       0.587317E+11   0.405868E+10   0.159587E+10   0.125225E+10   -27.2595       -178.052        186.580               0           1      706146
           4    10.6581        10.1870        10.4304       -125.016        53.4696       -112.560       0.521815E+11    29.6760        2.96760        81.6600       0.473146E+11   0.413370E+10   0.733194E+09   0.838359E+09   -28.4188       -115.232       -8.64678               0           1      455713
           5    11.0034        9.67841        10.0444       -137.282       -19.0464       -50.4605       0.314725E+11    25.9519        2.59519        74.1600       0.297086E+11   0.126875E+10   0.495194E+09   0.906552E+09    99.8709       -304.213       -152.093               0           1      335074
           6    10.5437        10.3413        10.2009       -13.9890       -67.2707        31.3729       0.280062E+11    22.4163        2.24163        66.7500       0.240254E+11   0.345252E+10   0.528255E+09   0.476270E+09   -70.9207       -57.8967       -93.9404               0           1      232209
           7    10.5472        9.80671        10.8802       -77.6942       -16.2900       -109.723       0.994524E+10    17.1297        1.71297        47.5300       0.895651E+10   0.937873E+09   0.508598E+08   0.114968E+09   -69.6276       -256.539        158.481               0           1      101113
           8    10.6886        10.1543        10.8389       -128.789       -77.5132       -122.730       0.752031E+10    15.9184        1.59184        47.8800       0.693281E+10   0.514708E+09   0.727869E+08   0.214574E+09   -17.0855       -127.383        143.138               0           1       81019
           9    10.9657        9.59637        9.83406       -136.318       -38.7657       -11.7342       0.529886E+10    14.2477        1.42477        43.5400       0.495098E+10   0.314441E+09   0.334409E+08   0.197981E+09    85.8659       -334.698       -230.249               0           1       61208
          11    10.4448        10.3728        9.87843       -95.2863       -48.5344        30.3786       0.416694E+10    13.2716        1.32716        37.4000       0.400276E+10   0.147921E+09   0.162637E+08   0.572925E+08   -107.670       -46.1880       -213.762               0           1       49646
          12    10.4750        10.9113        9.81698       -129.925       -119.213       -9.97156       0.413474E+10    13.3221        1.33221        36.2300       0.401772E+10   0.100300E+09   0.167168E+08   0.452037E+08   -96.4523        153.903       -236.596               0           1       46793
