#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.3107        10.9674        10.8450       -46.5130       -15.2888       -47.3737       0.306396E+10    4.16867       0.416867        52.9600       0.291612E+10   0.119581E+09   0.282659E+08   0.226618E+10    0.00000        0.00000        0.00000               0           0       30679
           2    11.8362        9.87595        10.3973       -92.5876       -10.6880       -46.8328       0.235727E+10    3.82667       0.382667        51.7500       0.216311E+10   0.180874E+09   0.132908E+08   0.901349E+09    67.5671       -140.327       -57.5642               0           1       15158
           3    11.9251        9.92377        9.93861       -97.8529       -24.7077       -18.1740       0.149307E+10    3.27973       0.327973        42.6000       0.140246E+10   0.848276E+08   0.577879E+07   0.659252E+09    78.9920       -134.179       -116.535               0           1       12401
           4    11.6371        11.0499        10.8458       -97.5672       -48.4267       -30.0097       0.143832E+10    3.28667       0.328667        42.5700       0.139381E+10   0.404162E+08   0.409084E+07   0.101585E+10    41.9646        10.6098       0.104143               0           1       12350
           5    11.4573        11.3078        11.0718       -53.1219       -61.5791       -50.8360       0.461904E+09    2.20577       0.220577        28.0300       0.431653E+09   0.290853E+08   0.116527E+07   0.145270E+09    18.8474        43.7710        29.1576               0           1        6841
           6    11.4458        10.1594        11.0020       -78.0600       -14.7133       -71.0286       0.916918E+09    2.76737       0.276737        35.2900       0.840943E+09   0.739942E+08   0.198087E+07   0.468507E+09    17.3662       -103.887        20.1807               0           1        6747
           7    11.3241        10.3157        10.6783       -82.0976       -4.09738       -33.3895       0.520692E+09    2.33254       0.233254        29.8400       0.510302E+09   0.893938E+07   0.145086E+07   0.881927E+08    1.71772       -83.7839       -21.4265               0           1        6239
           8    11.2780        11.2172        10.7134       -23.1413       -60.2637       -10.5773       0.760362E+09    2.60061       0.260061        33.1400       0.704928E+09   0.533417E+08   0.209144E+07   0.243058E+09   -4.20816        32.1211       -16.9214               0           1        6190
           9    11.6773        10.9505        10.8590       -105.435       -32.7444       -42.3964       0.763452E+09    2.60370       0.260370        33.7200       0.690296E+09   0.710375E+08   0.211867E+07   0.207057E+09    47.1293       -2.17415        1.80129               0           1        6019
          10    11.2808        9.98650        12.0321       -63.5499       -20.5841       -103.599       0.734877E+09    2.56667       0.256667        32.8400       0.670094E+09   0.609574E+08   0.382558E+07   0.369443E+09   -3.84816       -126.114        152.623               0           1        5846
          11    11.0540        10.6996        10.1307       -74.6868       -43.4351       -33.2996       0.115811E+10    2.97193       0.297193        37.7500       0.106317E+10   0.917371E+08   0.320274E+07   0.310536E+09   -33.0006       -34.4251       -91.8325               0           1        5629
          12    11.0629        10.6831        12.0399       -29.4950       -33.9721       -74.5943       0.423239E+09    2.16553       0.216553        27.5300       0.403386E+09   0.183841E+08   0.146892E+07   0.328408E+09   -31.8653       -36.5504        153.629               0           1        5542
          13    11.5039        10.2073        11.7187       -77.8505       -6.76681       -69.0263       0.349455E+09    2.04891       0.204891        26.1900       0.340368E+09   0.663674E+07   0.245094E+07   0.203682E+09    24.8388       -97.7198        112.335               0           1        5351
          14    11.3973        10.5843        11.6052       -43.4313       -36.9796       -71.3673       0.523176E+09    2.35041       0.235041        29.9900       0.509138E+09   0.125406E+08   0.149741E+07   0.319178E+09    11.1305       -49.2534        97.7481               0           1        5176
          15    10.9548        10.4595        10.5590        1.09174       -9.87612       -4.25110       0.779382E+09    2.65629       0.265629        35.5800       0.732447E+09   0.451714E+08   0.176301E+07   0.260731E+09   -45.7639       -65.3004       -36.7690               0           1        5008
          16    11.0171        10.4457        10.6140       -28.2995        7.19355       -56.0247       0.985762E+09    2.85840       0.285840        36.9200       0.919258E+09   0.639138E+08   0.258948E+07   0.219591E+09   -37.7513       -67.0696       -29.7053               0           1        4988
          17    11.4082        10.5534        11.6110       -66.1529       -15.8332       -59.7252       0.546792E+09    2.32894       0.232894        30.3500       0.497000E+09   0.487358E+08   0.105572E+07   0.143967E+09    12.5383       -53.2314        98.4926               0           1        4940
          18    11.0938        10.6349        10.4894       -71.1406       -13.9935       -39.3350       0.759663E+09    2.19343       0.219343        28.1600       0.683313E+09   0.729287E+08   0.342221E+07   0.207200E+09   -27.8885       -42.7502       -45.7163               0           1        4927
