#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.4422        10.2604        10.2572       -106.540       -29.1322       -43.6804       0.537536E+12    84.8811        8.48811        232.490       0.494740E+12   0.182519E+11   0.245443E+11   0.102067E+11    0.00000        0.00000        0.00000               0           0     5645454
           2    10.3809        9.97723        10.5404       -124.480       -6.71434       -177.227       0.111502E+12    49.0378        4.90378        104.790       0.101834E+12   0.675833E+10   0.290984E+10   0.137566E+10   -28.9176       -133.583        133.597               0           1     1078949
           3    10.6438        9.64084        9.91078       -156.380       -9.96238       -53.4371       0.375841E+11    34.9380        3.49380        75.0300       0.361824E+11   0.799910E+09   0.601705E+09   0.641971E+09    95.1074       -292.271       -163.420               0           1      440153
           4    10.4698        10.2847        10.2873       -167.121       -208.903       -59.4353       0.916537E+11    20.2023        2.02023        70.8800       0.810736E+11   0.497315E+10   0.560698E+10   0.142308E+10    13.0200        11.4633        14.1994               0           0      185782
           5    10.4420        10.3148        10.2299       -194.125       -183.969       -90.8028       0.236062E+11    17.5553        1.75553        52.8300       0.225248E+11   0.476610E+09   0.604791E+09   0.381738E+09  -0.990653E-01    25.6815       -12.8738               0           0      127896
           6    10.3506        9.84288        10.5788       -74.1022        52.1181       -137.718       0.147638E+11    23.1969        2.31969        49.4700       0.121690E+11   0.247965E+10   0.115110E+09   0.816093E+08   -43.2349       -196.961        151.707               0           1      119633
           7    10.2025        10.2273        9.98170       -99.6964       -67.2131        56.8299       0.714931E+10    19.3163        1.93163        39.0900       0.650081E+10   0.627382E+09   0.211125E+08   0.353465E+08   -113.090       -15.5910       -129.964               0           1       69997
           8    10.6420        9.52919        9.81915       -134.101       -12.8102        3.84880       0.602923E+10    18.6408        1.86408        43.5700       0.576343E+10   0.227351E+09   0.384539E+08   0.112543E+09    94.2489       -344.941       -206.646               0           1       68919
           9    10.0293        9.47902        10.6213       -117.391       -25.7398       -119.688       0.124302E+11    23.4705        2.34705        48.3700       0.114412E+11   0.890629E+09   0.983744E+08   0.620948E+08   -194.800       -368.608        171.770               0           1       65278
          10    10.1440        10.5914        9.79668       -147.380       -142.669       -9.42479       0.540446E+10    18.6101        1.86101        38.4600       0.520081E+10   0.186974E+09   0.166687E+08   0.272049E+08   -140.673        156.165       -217.246               0           1       61713
          11    10.4624        10.2839        10.2813       -235.293       -330.023       -282.792       0.411596E+11    13.0082        1.30082        33.6700       0.364604E+11   0.268027E+10   0.201896E+10   0.862003E+09    9.51499        11.0717        11.3642               0           0       49858
          12    10.4524        10.2110        10.8928       -68.8813       -76.3045       -197.641       0.380476E+10    16.2830        1.62830        33.3400       0.373587E+10   0.635470E+08   0.534024E+07   0.151891E+08    4.81174       -23.3087        299.857               0           1       40676
          13    10.9541        9.88703        10.3013       -193.413       -29.8583       -67.2868       0.485182E+10    17.2223        1.72223        34.3400       0.432951E+10   0.514616E+09   0.769106E+07   0.961969E+07    241.484       -176.133        20.8179               0           1       39445
          14    10.7687        9.91609        10.1964       -212.419       -22.1186       -79.3685       0.489314E+10    17.0043        1.70043        35.1200       0.423963E+10   0.648235E+09   0.527065E+07   0.401727E+07    154.037       -162.425       -28.6865               0           1       39266
          15    10.5083        10.0324        10.6697       -136.468       -96.3661       -223.952       0.280955E+10    14.2904        1.42904        30.9000       0.256875E+10   0.230120E+09   0.106860E+08   0.230155E+08    31.1678       -107.561        194.607               0           1       31536
          16    11.2956        9.84149        10.3027       -181.167       -27.2140       -81.2831       0.382134E+10    16.0986        1.60986        32.2200       0.365155E+10   0.163197E+09   0.659058E+07   0.100842E+08    402.559       -197.616        21.4594               0           1       30742
          17    10.3465        10.1657        10.2004       -158.416        154.013       -33.2730       0.429189E+10    12.7832        1.27832        24.8300       0.372492E+10   0.553400E+09   0.135666E+08   0.365029E+07   -45.1266       -44.6549       -26.8137               0           0       27995
          18    10.3885        9.98830        10.5730       -102.696       -46.5316       -6.70863       0.894825E+10    11.4888        1.14888        32.2500       0.838125E+10   0.528295E+09   0.387118E+08   0.259167E+08   -25.3371       -128.360        148.980               0           1       27983
          19    10.2590        10.6192        9.93758       -147.757       -167.739       -19.1264       0.262191E+10    14.3371        1.43371        30.1700       0.250240E+10   0.115367E+09   0.413797E+07   0.863015E+07   -86.4227        169.279       -150.777               0           1       27811
          20    10.0251        10.3007        10.0045       -39.0402       -103.845       -100.959       0.257004E+10    14.0225        1.40225        29.6800       0.239050E+10   0.177212E+09   0.233136E+07   0.541203E+07   -196.748        19.0158       -119.218               0           1       27507
          21    10.4039        9.96704        10.5871       -85.7557        3.95445       -173.630       0.770008E+10    12.0171        1.20171        35.7000       0.737758E+10   0.225437E+09   0.970604E+08   0.128919E+09   -18.0535       -138.390        155.646               0           1       26048
          22    10.6591        10.2855        11.0032       -158.214       -19.2673       -174.599       0.391353E+10    16.0132        1.60132        33.6700       0.373327E+10   0.172657E+09   0.759770E+07   0.859026E+07    102.301        11.8312        351.918               0           1       24719
          23    10.3934        10.2211        10.1896       -114.992        86.5436        163.396       0.641521E+10    12.9049        1.29049        27.8000       0.626366E+10   0.130330E+09   0.212198E+08   0.178585E+08   -23.0398       -18.5347       -31.9038               0           0       24635
          24    10.1571        10.1214        9.83044       -152.658       -31.4016        38.4137       0.259854E+10    13.8366        1.38366        26.5700       0.231892E+10   0.279112E+09    506163.       0.139032E+07   -134.517       -65.5624       -201.320               0           1       23266
          25    10.2450        10.0169        10.7186       -42.2500       -69.3787       -199.552       0.213433E+10    13.4668        1.34668        25.4300       0.210624E+10   0.265806E+08   0.150378E+07   0.405377E+07   -93.0129       -114.873        217.642               0           1       22594
          26    10.4606        10.3179        10.3174        123.736       -124.709       -89.1454       0.550595E+10    11.6086        1.16086        25.2500       0.534385E+10   0.124071E+09   0.380277E+08   0.233832E+08    8.66114        27.1297        28.3893               0           0       21928
          27    10.4892        9.99832        9.94265       -107.795        23.0488        21.5135       0.182872E+10    12.7393        1.27393        27.0500       0.181899E+10   0.887213E+07    863257.       0.244226E+07    22.1906       -123.634       -148.386               0           1       21489
          28    10.3552        10.2815        10.1709       -162.362       -4.28726       -28.8450       0.692838E+09    6.60059       0.660059        16.0300       0.682402E+09   0.160103E+07   0.883475E+07   0.109086E+08   -41.0555        9.96314       -40.7253               0           0       20618
          29    10.6784        9.46351        9.64384       -135.668       -35.0537       -11.9418       0.395070E+10    16.2472        1.62472        33.2700       0.370832E+10   0.231108E+09   0.112734E+08   0.799588E+07    111.449       -375.925       -289.346               0           1       20342
          30    10.1763        10.1414        10.0959       -136.209       -42.5432        61.9149       0.154599E+10    11.8176        1.18176        24.7500       0.153906E+10   0.604556E+07    883294.       0.358000E+07   -125.454       -56.1323       -76.0775               0           1       20130
          31    10.3559        10.1147        10.3110       -119.978       -163.535        21.0318       0.180695E+10    10.3533        1.03533        20.5600       0.178916E+10   0.461151E+07   0.131780E+08   0.132790E+08   -40.7017       -68.7183        25.3702               0           0       19547
          32    10.3766        9.99574        10.5193       -202.096       -149.371       -263.203       0.920156E+10    9.77257       0.977257        23.3500       0.887331E+10   0.223764E+09   0.104489E+09   0.478410E+08   -30.9556       -124.851        123.643               0           1       19495
          33    10.5953        10.3409        11.0146       -90.9167       -86.6319       -180.578       0.289516E+10    14.1513        1.41513        26.3200       0.250938E+10   0.382516E+09   0.326298E+07   0.241006E+07    72.2045        37.9609        357.305               0           1       19396
          34    10.7442        10.7936        10.5536       -82.8938       -150.069       -47.8939       0.169297E+10    11.9657        1.19657        24.9900       0.150090E+10   0.191365E+09    704337.       0.206776E+07    142.465        251.517        139.814               0           1       19159
          35    10.4033        9.85071        10.6231       -126.175        29.3444       -115.522       0.174732E+10    11.8176        1.18176        25.5700       0.168289E+10   0.625269E+08   0.190235E+07   0.453752E+07   -18.3412       -193.267        172.591               0           1       18595
          36    10.4324        9.94941        10.5825       -215.943       -69.4166       -260.968       0.276016E+10    11.2817        1.12817        24.7100       0.273238E+10   0.245639E+08   0.321541E+07   0.122684E+08   -4.62777       -146.706        153.447               0           1       18182
