#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.3739        10.9913        10.8980       -31.1776       -9.55704       -31.5210       0.118012E+10    2.36345       0.236345        44.8800       0.108870E+10   0.876328E+08   0.379225E+07   0.142383E+10    0.00000        0.00000        0.00000               0           0        3666
           2    11.7495        11.1050        10.8807       -71.7583       -32.5249       -27.5068       0.342046E+09    1.58221       0.158221        30.4500       0.324655E+09   0.158764E+08   0.151534E+07   0.603504E+09    37.5884        11.3800       -1.73422               0           1        3567
           3    11.5425        10.1774        11.0831       -66.3334       -11.7469       -59.0662       0.291711E+09    1.49354       0.149354        27.6600       0.276518E+09   0.142767E+08    916855.       0.618274E+09    16.8768       -81.4421        18.5250               0           1        3250
           4    11.3823        10.9877        10.8872       -86.6359       -28.4425       -2.82474       0.320538E+09    1.25328       0.125328        23.2100       0.296554E+09   0.225647E+08   0.141888E+07   0.491307E+09   0.841590      -0.356250       -1.08476               0           0        2783
           5    12.0342        9.95853        9.96240       -67.4481       -16.0436       -20.4938       0.279077E+09    1.44531       0.144531        26.7300       0.253239E+09   0.251260E+08    712490.       0.361455E+09    66.0764       -103.344       -93.6257               0           1        2710
           6    11.2526        10.3516        10.7601       -62.3492      -0.550538       -33.6473       0.444337E+09    1.72280       0.172281        34.1500       0.420679E+09   0.227365E+08    921193.       0.466930E+09   -12.1395       -64.0099       -13.7947               0           1        2649
           7    11.0977        10.7301        12.1296       -23.8012       -32.5920       -57.0688       0.219857E+09    1.35965       0.135965        25.7900       0.205601E+09   0.136286E+08    627965.       0.274637E+09   -27.6404       -26.1383        123.243               0           1        2501
           8    11.7791        11.1138        10.8691       -94.9934       -40.4811       -11.6093       0.164417E+09    1.23927       0.123927        23.1800       0.160540E+09   0.339261E+07    484731.       0.585720E+09    40.5464        12.2626       -2.89203               0           1        2447
           9    10.9712        10.4493        10.5741       -14.9289        13.0615       -11.6610       0.166908E+09    1.25468       0.125468        23.5800       0.162702E+09   0.376977E+07    436672.       0.194780E+09   -40.3003       -54.2310       -32.4167               0           1        1937
          10    11.3751        10.9995        10.9055       -41.5906       -39.3530       -57.5904       0.547801E+09    1.30831       0.130832        24.3900       0.517784E+09   0.277086E+08   0.230755E+07   0.837408E+09   0.121085       0.827581       0.746524               0           0        1888
          11    11.1798        10.8354        10.6805       -35.1684       -36.2270       -13.9084       0.128889E+09    1.14210       0.114210        21.1500       0.124791E+09   0.376680E+07    331879.       0.200976E+09   -19.4246       -15.5999       -21.7683               0           1        1661
          12    11.4050        11.3483        10.9019       -28.1669       -54.2306       -27.8672       0.137915E+09    1.16742       0.116742        22.1100       0.130444E+09   0.722066E+07    250594.       0.964885E+08    3.11318        35.7331       0.391274               0           1        1640
          13    11.1336        10.6648        12.0291       -33.8171       -36.6230       -58.6636       0.114570E+09    1.11798       0.111798        21.0100       0.110990E+09   0.320283E+07    377705.       0.141235E+09   -24.0479       -32.6709        113.191               0           1        1634
          14    11.4562        11.2163        11.1383       -38.9735       -26.2448       -73.4993       0.129299E+09    1.13630       0.113629        21.5100       0.120551E+09   0.845839E+07    290328.       0.142579E+09    8.23678        22.5198        24.0459               0           1        1619
          15    11.4226        10.3270        10.7187       -59.9373       -10.1462       -27.6438       0.234365E+09    1.39618       0.139618        25.8500       0.230376E+09   0.324759E+07    741834.       0.102657E+09    4.87142       -66.4716       -17.9396               0           1        1595
          16    11.5989        10.2522        11.8020       -62.3606       -18.8338       -62.6155       0.131211E+09    1.12339       0.112339        20.8000       0.118721E+09   0.119018E+08    587436.       0.742147E+08    22.5208       -73.9539        90.4615               0           1        1557
          17    11.3807        11.0396        10.9447       -46.8271       -45.1254       -31.9489       0.118034E+09    1.07966       0.107966        19.9700       0.110657E+09   0.678969E+07    587147.       0.170457E+09   0.677475        4.84240        4.67228               0           1        1552
          18    11.3299        11.3087        10.7327       -31.3799       -70.4722       -3.94159       0.120113E+09    1.11018       0.111018        20.5700       0.114481E+09   0.531558E+07    316378.       0.170393E+09   -4.40609        31.7633       -16.5366               0           1        1541
          19    11.1378        10.7313        10.1189       -62.0491       -22.0097       -1.39245       0.153401E+09    1.18263       0.118263        22.2300       0.138758E+09   0.144469E+08    196368.       0.970659E+08   -23.6276       -26.0173       -77.9607               0           1        1491
          20    11.6243        10.1454        11.7853       -70.7394        4.32653       -49.5979       0.121414E+09    1.12169       0.112168        22.3500       0.114980E+09   0.624779E+07    185563.       0.156255E+09    25.0566       -84.6414        88.7913               0           1        1450
          21    12.0571        9.97835        9.94187       -100.700       -47.1327       -16.0268       0.219299E+09    1.32403       0.132403        26.4100       0.189472E+09   0.290687E+08    757985.       0.998355E+08    68.3670       -101.361       -95.6801               0           1        1416
          22    11.5197        11.3855        11.1362       -28.6203       -56.7147       -41.2447       0.158332E+09    1.20264       0.120264        22.2500       0.149732E+09   0.821477E+07    385353.       0.701139E+08    14.5922        39.4477        23.8367               0           1        1398
          23    11.3918        11.0605        10.9691       -54.7535       -47.1720       -49.5873       0.144810E+09    1.12529       0.112529        21.3500       0.122047E+09   0.224306E+08    332263.       0.408730E+08    1.78825        6.92986        7.11799               0           1        1368
          24    11.9129        9.91601        10.4427       -59.0047       -29.5461       -19.9790       0.143779E+09    1.18343       0.118343        23.6300       0.137344E+09   0.614453E+07    290146.       0.943364E+08    53.9418       -107.599       -45.5580               0           1        1344
          25    11.4869        10.5785        11.6903       -56.8968       -16.9527       -58.2705       0.126727E+09    1.12939       0.112939        21.9000       0.118555E+09   0.792779E+07    244346.       0.860662E+08    11.3129       -41.2990        79.2856               0           1        1339
          26    11.4420        10.6237        11.6978       -21.9067       -27.3113       -66.8255       0.121900E+09    1.09266       0.109266        22.3300       0.108745E+09   0.123142E+08    841376.       0.943747E+08    6.81778       -36.7788        80.0341               0           1        1324
