#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2258        10.1233        10.1637       -7.23910       -168.981        35.1527       0.726363E+12    111.141        11.1141        212.280       0.669406E+12   0.225552E+11   0.344020E+11   0.121240E+11    0.00000        0.00000        0.00000               0           0     7762008
           2    10.1506        9.99178        10.1489       -93.1258        89.0285       -192.871       0.247560E+12    59.0986        5.90986        106.630       0.224715E+12   0.179928E+11   0.485255E+10   0.170412E+10   -42.9937       -75.1932       -8.46152               0           0     1367043
           3    10.2982        9.61888        9.80401       -172.941       -5.77043       -45.3501       0.465311E+11    44.8358        4.48358        75.0500       0.452459E+11   0.604408E+09   0.680808E+09   0.651269E+09    41.3985       -288.389       -205.643               0           1      490099
           4    9.76077        9.43697        10.3555       -133.480       -13.9212       -134.292       0.144614E+11    29.6719        2.96719        49.1300       0.131568E+11   0.118691E+10   0.117630E+09   0.543053E+08   -265.869       -392.391        109.668               0           1       78683
           5    10.1539        10.0376        10.0982       -121.601        62.6107       -288.818       0.266932E+11    20.8228        2.08228        44.7000       0.234081E+11   0.287528E+10   0.409865E+09   0.101014E+09   -41.1184       -48.9796       -37.4251               0           0       73126
           6    9.81404        10.2710        9.77698       -165.548       -158.767       -9.00830       0.663412E+10    23.3807        2.33807        38.5100       0.638815E+10   0.224115E+09   0.218548E+08   0.216504E+08   -235.413        84.4208       -221.097               0           1       71438
           7    10.3392        9.55892        9.82462       -170.273        51.5833       -7.45243       0.649068E+10    22.1143        2.21143        42.4500       0.626103E+10   0.188029E+09   0.416261E+08   0.870475E+08    64.8335       -322.670       -193.860               0           1       69819
           8    10.0857        10.0747        10.1367        34.1942       -85.7842        85.7714       0.943239E+10    21.5620        2.15620        36.9700       0.834294E+10   0.106114E+10   0.283072E+08   0.296544E+08   -80.1100       -27.8087       -15.4137               0           0       64447
           9    10.2752        10.0422        10.4171       -108.644       -75.1647       -259.586       0.747221E+10    23.2234        2.32234        35.5300       0.699150E+10   0.473866E+09   0.683915E+07   0.122967E+08    28.2317       -46.3668        144.875               0           1       60181
          10    10.4761        9.83046        10.1240       -259.457       -14.7127       -90.5388       0.526694E+10    21.4757        2.14757        33.0700       0.489719E+10   0.340759E+09   0.289873E+08   0.984594E+07    143.120       -167.424       -22.6974               0           1       57552
          11    10.2558        9.89933        10.0403       -285.795        27.7359       -53.0554       0.539185E+10    20.9480        2.09480        34.4500       0.498357E+10   0.390696E+09   0.175834E+08   0.456914E+07    17.1689       -128.049       -70.5793               0           1       49728
          12    10.3121        10.2062        10.6160       -160.287       -65.7200       -211.710       0.634591E+10    22.4659        2.24659        32.2800       0.616820E+10   0.170254E+09   0.745074E+07   0.683402E+07    49.3684        47.3902        258.602               0           1       43831
          13    10.0784        9.95297        10.0992       -206.038        115.420       -274.431       0.465971E+10    15.9848        1.59848        28.9500       0.462623E+10   0.174325E+08   0.160440E+08   0.233449E+08   -84.3007       -97.3818       -36.8876               0           1       36978
          14    9.93658        10.2315        9.90507       -153.784       -201.925       -7.09135       0.327280E+10    18.0922        1.80922        29.6000       0.306792E+10   0.199510E+09   0.536257E+07   0.710428E+07   -165.354        61.8663       -147.865               0           1       34336
          15    9.93880        10.0880        9.81697       -43.5190       -100.671       -66.8417       0.300117E+10    17.7932        1.77932        28.4800       0.280853E+10   0.188676E+09   0.396315E+07   0.496469E+07   -164.085       -20.1704       -198.234               0           1       33578
          16    10.8919        9.79159        10.1228       -207.672       -22.6569       -89.4867       0.383645E+10    19.7502        1.97502        32.1500       0.368522E+10   0.144228E+09   0.699944E+07   0.843589E+07    380.848       -189.647       -23.3835               0           1       33213
          17    10.3567        10.1692        10.6121       -153.756       -64.4074       -213.876       0.525217E+10    19.6593        1.96593        28.1200       0.420203E+10   0.102552E+10   0.246214E+08   0.364109E+07    74.8158        26.2250        256.350               0           1       31523
          18    10.1867        9.91753        10.1648       -39.2130        36.9356       -350.509       0.324912E+10    15.7819        1.57819        26.4700       0.319231E+10   0.552573E+08   0.155349E+07   0.317246E+07   -22.3773       -117.644       0.634614               0           1       28852
          19    9.86414        10.0681        9.93108       -119.226       -19.8352        53.2994       0.268083E+10    16.3376        1.63376        26.9100       0.229106E+10   0.387795E+09   0.197341E+07   0.116477E+07   -206.770       -31.5535       -132.994               0           1       23384
          20    10.1967        10.0754        10.0802       -186.930        66.9338        164.186       0.460829E+10    14.5081        1.45081        25.4200       0.460022E+10   0.555386E+07   0.251282E+07   0.330369E+07   -16.6429       -27.3970       -47.7161               0           0       23032
          21    9.56966        10.0532        9.74372       -96.4539        44.9448       0.211112       0.198223E+10    15.4211        1.54211        23.6300       0.185191E+10   0.129803E+09    515677.        437688.       -375.131       -40.0721       -240.113               0           1       22323
          22    10.1381        9.86403        10.0475       -184.260        115.655       -77.7462       0.186424E+10    14.5973        1.45973        22.8500       0.183745E+10   0.265033E+08    284620.        552351.       -50.1173       -148.231       -66.4515               0           1       22308
