#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1669        9.85656        9.92803       -152.039        126.012        14.2050       0.161320E+12    72.3747        7.23747        153.630       0.148754E+12   0.357763E+10   0.898822E+10   0.972767E+10    0.00000        0.00000        0.00000               0           0     2454481
           2    9.98061        10.0575        10.0119       -87.2354        100.033       -70.5149       0.115111E+12    63.2076        6.32076        110.370       0.102401E+12   0.759384E+10   0.511542E+10   0.315971E+10   -111.862        120.640        50.3535               0           1     1678977
           3    10.0206        9.83239        9.99377       -93.4239        142.802       -19.8878       0.100961E+12    55.4849        5.54849        109.360       0.934260E+11   0.355754E+10   0.397752E+10   0.430369E+10   -87.8530       -14.5111        39.4687               0           1     1293542
           4    9.72393        10.1130        9.62224       -129.394        59.8950        25.8890       0.122366E+11    29.8645        2.98645        46.4500       0.115790E+11   0.596059E+09   0.615594E+08   0.167205E+09   -265.966        153.966       -183.589               0           1      116525
           5    10.5881        9.58827        9.44382       -96.5333        152.327       -43.9948       0.173834E+11    32.9876        3.29876        56.2900       0.162513E+11   0.936655E+09   0.195424E+09   0.308484E+09    252.860       -161.075       -290.708               0           1      108430
           6    9.60802        10.0684        10.0986       -90.9467        51.1415        13.7009       0.924806E+10    27.5807        2.75807        42.4100       0.872821E+10   0.485849E+09   0.339987E+08   0.621234E+08   -335.556        127.184        102.388               0           1       99343
           7    10.3345        9.74039        9.80106       -149.394        174.903        33.9683       0.654700E+10    22.9289        2.29290        36.7100       0.599851E+10   0.457032E+09   0.914528E+08   0.877657E+08    100.623       -69.7457       -76.2297               0           1       51792
           8    10.0092        9.67400        9.94222       -169.488        80.5503        25.0973       0.374621E+10    20.0393        2.00393        35.3800       0.372963E+10   0.601233E+07   0.105643E+08   0.705962E+08   -94.7153       -109.605        8.51933               0           1       41616
           9    9.64619        10.1897        10.3305       -77.5041        164.810       -70.5685       0.280169E+10    17.4901        1.74901        29.8400       0.245467E+10   0.343530E+09   0.348341E+07   0.411811E+08   -312.640        200.027        241.627               0           1       31098
          10    9.71665        10.1033        10.2137       -198.147        53.9206       -108.918       0.269810E+10    17.8234        1.78234        27.3700       0.262229E+10   0.735841E+08   0.222715E+07   0.693229E+07   -270.337        148.125        171.521               0           1       29394
          11    10.1064        10.1067        9.78114       -149.396        101.507       -7.13907       0.229903E+10    17.1846        1.71846        26.0500       0.220393E+10   0.885408E+08   0.655481E+07   0.246032E+08   -36.3708        150.208       -88.1892               0           1       28288
          12    9.85103        9.99985        10.2834       -105.251        249.246       -125.015       0.430880E+10    20.3155        2.03155        27.4900       0.379598E+10   0.511796E+09   0.101645E+07   0.231476E+07   -189.659        86.0279        213.350               0           1       24892
          13    9.76796        10.2110        10.2179       -85.8285        192.177       -140.786       0.723551E+10    23.0136        2.30136        33.9800       0.647263E+10   0.748568E+09   0.143134E+08   0.529833E+07   -239.532        212.785        174.043               0           1       23688
