#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.2112        8.72071        9.98816       -66.5210        58.1584       -19.5884       0.737999E+10    6.79460       0.679460        67.6800       0.679895E+10   0.516131E+09   0.649104E+08   0.585538E+10    0.00000        0.00000        0.00000               0           0       69508
           2    11.4554        9.57527        10.0266       -87.4318        10.8922        4.27120       0.387641E+10    5.51307       0.551307        53.1100       0.353443E+10   0.318478E+09   0.234986E+08   0.139947E+10    38.3942        134.358        6.04528               0           1       31726
           3    11.3242        9.72720        10.0297       -70.9275       -36.0690        6.99750       0.268557E+10    4.80257       0.480257        46.3300       0.240929E+10   0.262433E+09   0.138519E+08   0.103563E+10    17.7585        158.245        6.52324               0           1       23457
           4    11.1920        9.07888        10.1749       -63.9382        38.9144       -23.6984       0.185665E+10    4.28515       0.428515        41.0900       0.168929E+10   0.161145E+09   0.620567E+07   0.725322E+09   -3.01871        56.3131        29.3664               0           1       17387
           5    11.1979        9.06199        9.91623       -68.2314        25.7568        38.4301       0.183835E+10    4.20921       0.420921        39.5700       0.163758E+10   0.193122E+09   0.765058E+07   0.460328E+09   -2.09580        53.6576       -11.3092               0           1       15625
           6    10.4997        8.43147        10.5764       -34.8993        74.5627       -36.2928       0.351897E+10    5.31858       0.531858        50.3400       0.324968E+10   0.254438E+09   0.148441E+08   0.990911E+09   -111.870       -45.4756        92.4857               0           1       15327
           7    11.7959        9.62640        9.96332       -75.0226        11.2578       -5.32349       0.119346E+10    3.72606       0.372606        35.5500       0.113434E+10   0.517633E+08   0.735819E+07   0.569641E+09    91.9292        142.397       -3.90546               0           1       15086
           8    11.3127        8.28052        9.78107       -61.9897        46.2290        13.5421       0.310924E+10    4.96404       0.496404        48.8100       0.274657E+10   0.344983E+09   0.176832E+08   0.610863E+09    15.9520       -69.2087       -32.5596               0           1       13013
           9    10.9520        9.93121        9.66959       -76.3854        1.65271       -9.80841       0.134464E+10    3.81835       0.381835        38.0800       0.119120E+10   0.149694E+09   0.374353E+07   0.567714E+09   -40.7652        190.320       -50.0870               0           1       12416
          10    10.5149        8.67074        10.6129       -34.4809        90.5778       -12.0695       0.114545E+10    3.68691       0.368691        35.4800       0.107739E+10   0.642118E+08   0.384886E+07   0.304084E+09   -109.488       -7.85651        98.2276               0           1       11337
          11    10.9157        8.59686        10.3012       -30.7138        71.8955       -35.7242       0.104638E+10    3.56522       0.356522        34.5200       0.993501E+09   0.478204E+08   0.506061E+07   0.454108E+09   -46.4614       -19.4723        49.2207               0           1       10138
          12    10.5034        8.41298        10.5792        26.8548        124.117       -6.05927       0.303226E+10    4.25826       0.425826        43.7800       0.280197E+10   0.216101E+09   0.141950E+08   0.957955E+09   -111.296       -48.3827        92.9197               0           1        8678
          13    10.5709        9.13117        10.7188       -61.5480        46.3645       -19.9760       0.679568E+09    3.04905       0.304905        28.6700       0.633845E+09   0.438946E+08   0.182746E+07   0.346869E+09   -100.674        64.5344        114.879               0           1        8345
          14    11.2326        9.57683        10.2420       -75.4875        8.58103       -14.0785       0.179445E+10    4.20575       0.420575        40.9900       0.159210E+10   0.198032E+09   0.431625E+07   0.164192E+09    3.35674        134.603        39.9099               0           1        7567
          15    10.5040        8.55002        10.6167       -29.0821        95.9471       -39.1102       0.807749E+09    3.22844       0.322844        30.3400       0.749242E+09   0.558149E+08   0.269275E+07   0.168601E+09   -111.199       -26.8367        98.8156               0           1        6975
          16    10.7534        9.93685        10.0413       -68.6135        13.4294      -0.272793       0.692640E+09    3.05408       0.305408        28.9100       0.620460E+09   0.713685E+08    811136.       0.126720E+09   -71.9868        191.207        8.35963               0           1        6683
          17    11.3989        9.48567        10.3848       -90.7223        54.4232       -34.8948       0.906546E+09    3.39982       0.339982        32.0500       0.849173E+09   0.546816E+08   0.269189E+07   0.268366E+09    29.5016        120.270        62.3584               0           1        6345
          18    11.1872        9.60226        10.2802       -37.3420       -6.71081       -9.37321       0.998165E+09    3.46271       0.346271        33.0200       0.934556E+09   0.615360E+08   0.207279E+07   0.123357E+09   -3.77496        138.601        45.9174               0           1        6276
