#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.3660        9.67534        9.91581       -123.727        117.964        9.71727       0.151828E+12    61.8571        6.18570        157.460       0.139060E+12   0.393143E+10   0.883624E+10   0.958827E+10    0.00000        0.00000        0.00000               0           0     2185975
           2    10.0980        9.93278        10.1122       -83.4566        84.6521       -65.8550       0.117341E+12    57.0631        5.70631        114.570       0.104185E+12   0.816464E+10   0.499155E+10   0.248542E+10   -141.668        136.086        103.814               0           1     1541990
           3    10.1529        9.69496        10.0178       -102.105        45.8656       -13.1188       0.937287E+11    51.8399        5.18399        104.220       0.861044E+11   0.396424E+10   0.366013E+10   0.395172E+10   -112.647        10.3714        53.9131               0           1     1275193
           4    9.90388        10.0417        9.59183       -125.908        43.4187        10.4033       0.104734E+11    25.2904        2.52904        45.5000       0.988152E+10   0.538458E+09   0.533932E+08   0.175926E+09   -244.282        193.667       -171.259               0           1      102890
           5    9.75384        10.0153        10.0783       -110.816        19.1209        14.6219       0.948258E+10    24.2072        2.42072        41.1300       0.892547E+10   0.527514E+09   0.295914E+08   0.651529E+08   -323.595        179.691        85.9046               0           1      101633
           6    10.7217        9.36954        9.50894       -90.3649        151.878       -41.6896       0.164115E+11    28.4626        2.84626        57.4100       0.150474E+11   0.119976E+10   0.164363E+09   0.326716E+09    188.006       -161.649       -215.076               0           1       99699
           7    10.5244        9.51117        9.75085       -118.842        146.753        35.6790       0.657054E+10    21.0361        2.10361        37.5200       0.604781E+10   0.431602E+09   0.911273E+08   0.849987E+08    83.7056       -86.7821       -87.1997               0           1       62346
           8    10.2614        9.64349        9.92059       -192.470       -44.0086       -2.40754       0.614800E+10    18.2413        1.82413        36.4400       0.612083E+10   0.161953E+08   0.109712E+08   0.820060E+08   -55.2769       -16.8363        2.52676               0           0       43834
           9    9.75249        9.96321        10.4227       -72.9128        151.512       -60.1445       0.215647E+10    14.8492        1.48492        28.8300       0.210499E+10   0.481862E+08   0.330027E+07   0.460950E+08   -324.308        152.171        267.958               0           1       28734
          10    10.3025        9.94433        9.81684       -122.605        129.262       -52.3717       0.216142E+10    14.6505        1.46505        25.9700       0.206775E+10   0.870299E+08   0.664124E+07   0.263152E+08   -33.5615        142.191       -52.3167               0           1       24636
          11    10.1294        9.79395        10.0578       -26.8214        53.7575       -104.562       0.201855E+10    12.5757        1.25757        22.6800       0.187578E+10   0.133758E+09   0.900426E+07   0.154212E+08   -125.075        62.6986        75.0311               0           1       24276
          12    10.0546        9.96414        10.2654       -141.148        129.296       -15.0008       0.171341E+10    12.9711        1.29711        24.0600       0.168772E+10   0.196659E+08   0.602176E+07   0.321981E+08   -164.588        152.663        184.808               0           1       24166
          13    10.0943        10.0221        10.1071       -29.3989        166.725       -200.607       0.358718E+10    13.8607        1.38607        24.8000       0.344689E+10   0.134829E+09   0.545365E+07   0.641498E+07   -143.634        183.307        101.102               0           1       23533
          14    10.0040        10.0440        10.3569       -199.120        42.8514       -89.3617       0.222737E+10    15.0115        1.50115        25.9200       0.212262E+10   0.102577E+09   0.216962E+07   0.722366E+07   -191.352        194.894        233.160               0           1       23515
          15    9.94200        9.84814        10.1943       -112.981        238.276       -144.169       0.195437E+10    14.3148        1.43148        26.5700       0.194653E+10   0.731714E+07    531660.       0.389833E+07   -224.131        91.3440        147.234               0           1       19733
          16    9.93997        9.91658        10.0958       -102.904        121.750       -4.01240       0.153165E+10    12.8357        1.28357        22.4800       0.151429E+10   0.167921E+08    576002.       0.409591E+07   -225.204        127.522        95.1606               0           1       19690
          17    9.59836        10.1075        10.0501       -57.4093        152.015        29.0161       0.235229E+10    15.1997        1.51997        27.1000       0.222479E+10   0.122524E+09   0.498039E+07   0.118885E+08   -405.783        228.466        70.9608               0           1       19235
          18    9.89538        9.87847        10.3882       -89.2817        210.340       -120.089       0.441285E+10    16.2130        1.62130        26.5700       0.401944E+10   0.387971E+09   0.544726E+07   0.322947E+07   -248.775        107.377        249.711               0           1       18594
          19    10.2024        9.88986        10.1694        13.9633        117.219       -72.9914       0.138457E+10    11.8557        1.18557        21.8000       0.138293E+10    674322.        971039.       0.647766E+07   -86.4967        113.398        134.072               0           1       17778
          20    10.0414        9.95449        10.0737       -52.4364        273.879       -89.5665       0.219869E+10    12.6063        1.26063        22.7800       0.216270E+10   0.357044E+08    283038.       0.340456E+07   -171.608        147.562        83.4624               0           1       15902
          21    10.1309        9.86915        9.96768       -91.0838        231.822       -130.916       0.179711E+10    12.0682        1.20682        20.9700       0.148719E+10   0.309134E+09    785774.       0.435835E+07   -124.261        102.450        27.4191               0           1       15622
          22    10.1188        9.66743        10.0758       -213.055        46.9792        68.0227       0.201484E+10    11.2954        1.12954        20.8700       0.196375E+10   0.480151E+08   0.307529E+07   0.522805E+07   -130.678       -4.18132        84.5567               0           1       14657
          23    9.99903        9.64781        10.4248       -99.7648        242.623       -82.0466       0.271927E+10    15.7061        1.57061        25.1600       0.241062E+10   0.307675E+09    980676.       0.217483E+07   -193.984       -14.5527        269.053               0           1       14250
          24    10.0710        10.0460        10.1052       -46.9510        154.067       -158.959       0.150882E+10    11.5597        1.15597        20.3600       0.150407E+10   0.346328E+07   0.129619E+07   0.576716E+07   -155.919        195.925        100.093               0           1       13969
          26    10.2082        9.56711        10.1915       -104.160        245.903       -90.6804       0.134416E+10    12.4150        1.24150        20.1700       0.128075E+10   0.634085E+08    0.00000        0.00000       -83.3990       -57.2116        145.733               1           1       13080
          27    10.2964        9.89894        9.85367       -113.140        214.030       -103.350       0.123713E+10    11.7029        1.17029        22.5900       0.120609E+10   0.300978E+08    949832.       0.982510E+07   -36.7808        118.197       -32.8479               0           1       13017
          28    9.96824        9.95255        10.1180       -160.171        56.8972       -183.176       0.983701E+09    10.7298        1.07298        18.9900       0.971636E+09   0.117545E+08    310441.       0.166062E+07   -210.260        146.536        106.859               0           1       12953
          29    9.87631        10.1228        9.54740       -96.2484        29.6197        16.2888       0.112710E+10    11.7685        1.17685        20.2500       0.102701E+10   0.997167E+08    376041.       0.271365E+07   -258.856        236.548       -194.746               0           1       11726
          30    10.1614        9.93817        10.1122       -30.0562        189.830       -1.33462       0.134513E+10    10.7091        1.07091        22.3800       0.131949E+10   0.236687E+08   0.196629E+07   0.999071E+07   -108.159        138.935        103.809               0           1       11611
          31    10.0334        9.83692        10.1384       -122.665        264.887       -145.552       0.112639E+10    10.1985        1.01985        17.6200       0.101770E+10   0.108679E+09    13114.5        0.00000       -175.800        85.4130        117.679               0           1       11092
          32    9.68255        10.1389        9.96093       -102.828        19.8813        29.6062       0.983823E+09    11.4207        1.14207        18.1200       0.930649E+09   0.531405E+08    33621.3        126479.       -361.279        245.048        23.8509               0           1       10916
          33    9.91385        9.97944        10.5255       -176.034        12.2462       -49.1814       0.899420E+09    11.3942        1.13942        20.9500       0.895315E+09   0.379324E+07    312251.       0.132592E+07   -239.012        160.751        322.310               0           1       10819
          34    10.4622        9.66606        9.54531       -43.1279        138.947        53.3350       0.910522E+09    11.2637        1.12637        20.9100       0.901633E+09   0.822193E+07    666458.       0.451761E+07    50.8313       -4.90551       -195.850               0           1       10678
          35    9.66892        9.99456        10.0209       -67.6838        145.314        58.5866       0.850257E+09    10.9438        1.09438        18.6700       0.849256E+09    843566.        157482.        641338.       -368.484        168.743        55.5623               0           1        9982
          36    9.79886        10.0891        10.1494       -100.253        27.0116        45.0407       0.665980E+09    9.98283       0.998283        16.4700       0.660616E+09   0.521586E+07    148397.        947614.       -299.797        218.713        123.499               0           1        9916
          37    10.0756        9.94834        10.0537       -161.252        114.027       -56.8666       0.107742E+10    9.13758       0.913758        19.4500       0.104846E+10   0.277932E+08   0.116528E+07   0.551671E+07   -153.482        144.311        72.8849               0           1        8875
          38    9.99811        9.70040        9.86361       -161.829        34.9893       -62.7309       0.527317E+09    9.32048       0.932048        17.1000       0.527096E+09    39285.7        181262.       0.195945E+07   -194.471        13.2470       -27.5935               0           1        8665
          39    10.4963        9.71442        9.34201       -112.667        64.4634        23.7048       0.842602E+09    11.0221        1.10221        18.9500       0.833959E+09   0.864321E+07    0.00000        0.00000        68.8781        20.6581       -303.317               1           1        8591
          40    9.69111        10.0920        10.0238       -62.8921        176.257        20.6826       0.729539E+09    10.3407        1.03407        18.6300       0.716485E+09   0.129152E+08    139401.       0.207481E+07   -356.754        220.251        57.0847               0           1        8506
          41    9.71186        10.3073        9.80286       -108.122        49.0215        18.0591       0.620858E+09    10.0357        1.00357        18.3100       0.620128E+09    517505.        212967.        845397.       -345.786        334.051       -59.7066               0           1        8177
          42    10.6171        9.56276        9.42536       -83.3568        163.257       -32.9407       0.124715E+10    12.4705        1.24705        21.7400       0.122970E+10   0.163798E+08   0.107000E+07   0.336109E+07    132.755       -59.5111       -259.257               0           1        8146
          43    9.72558        10.0839        10.4742       -89.2657        146.937       -53.6237       0.106258E+10    9.18040       0.918039        16.9500       0.991511E+09   0.708840E+08    184937.        652696.       -338.533        215.959        295.171               0           1        8129
          44    10.0145        9.95466        10.3656       -69.8550        231.405       -100.665       0.554589E+09    9.42197       0.942197        16.6200       0.533581E+09   0.210088E+08    0.00000        0.00000       -185.802        147.652        237.791               1           1        7936
          45    10.2759        9.77095        9.63519       -121.624        130.695       -15.6840       0.579522E+09    9.75922       0.975922        21.8200       0.573071E+09    114649.       0.633536E+07   0.284872E+08   -47.6015        50.5405       -148.339               0           1        7902
          46    10.2594        9.49422        10.1783       -148.095        218.407       -110.366       0.676636E+09    10.1203        1.01203        17.8900       0.641993E+09   0.346162E+08    27236.6        238418.       -56.3288       -95.7421        138.745               0           1        7745
          47    10.0162        9.87967        10.1861       -50.5180        155.677       -45.6101       0.425795E+09    7.89111       0.789111        16.1900       0.400809E+09   0.246864E+08    299138.       0.308679E+07   -184.929        108.011        142.894               0           1        7530
          48    9.97601        9.64160        10.3565       -117.290        241.190       -89.3207       0.532562E+09    9.44734       0.944734        17.1400       0.532251E+09    228296.        82632.9        841491.       -206.153       -17.8353        232.959               0           1        7481
          49    10.1265        9.86889        9.90293       -154.032        53.4840       -69.6970       0.460495E+09    8.70200       0.870200        16.8200       0.456345E+09   0.353677E+07    612526.       0.324051E+07   -126.608        102.313       -6.80851               0           1        7364
          50    10.0329        9.87513        10.2114       -62.3576        181.486       -72.6752       0.322597E+09    7.26523       0.726524        14.4200       0.289654E+09   0.326168E+08    327162.       0.211406E+07   -176.075        105.611        156.247               0           1        7260
          51    9.98365        9.64780        10.4428       -94.3420        235.858       -101.837       0.139119E+10    10.7520        1.07520        17.4800       0.126936E+10   0.121740E+09    93916.8        284760.       -202.115       -14.5580        278.546               0           1        7246
          52    9.78517        10.0257        10.2013       -102.530        141.209       -114.496       0.637950E+09    9.72222       0.972222        17.5600       0.622788E+09   0.150234E+08    138969.        522773.       -307.033        185.204        150.924               0           1        7190
