#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.4980        9.52587        9.91048       -127.928        144.185        15.4304       0.138311E+12    53.5083        5.35083        168.100       0.124371E+12   0.551145E+10   0.842769E+10   0.110119E+11    0.00000        0.00000        0.00000               0           0     2037374
           2    10.2964        9.63849        10.0394       -126.120        17.7203       -14.7594       0.104278E+12    46.8958        4.68958        99.4800       0.950960E+11   0.638388E+10   0.279776E+10   0.444928E+10   -95.0532        53.0944        60.7554               0           1     1123093
           3    10.1785        9.79144        10.2028       -50.0447        145.885       -65.7965       0.142665E+12    52.1289        5.21288        104.760       0.124244E+12   0.155890E+11   0.283226E+10   0.238453E+10   -150.627        125.202        137.814               0           1     1061978
           4    10.0521        9.99201        9.58021       -119.362        33.7229        8.10879       0.993500E+10    21.9213        2.19213        45.6400       0.916680E+10   0.727231E+09   0.409707E+08   0.225067E+09   -210.223        219.760       -155.705               0           1       92577
           5    10.8282        9.18583        9.56189       -83.9033        144.453       -42.0558       0.149829E+11    24.9429        2.49429        56.0800       0.140043E+11   0.823478E+09   0.155080E+09   0.421417E+09    155.663       -160.311       -164.342               0           1       90461
           6    9.88868        9.99781        10.0648       -104.611        18.4284        7.84660       0.921652E+10    21.2491        2.12491        43.2700       0.865171E+10   0.535843E+09   0.289703E+08   0.822630E+08   -287.262        222.495        72.7773               0           1       89911
           7    10.6611        9.34530        9.70827       -104.681        122.773        35.0332       0.691716E+10    18.8560        1.88560        39.3300       0.597673E+10   0.850296E+09   0.901412E+08   0.948801E+08    76.8836       -85.1293       -95.3314               0           1       66654
           8    10.5410        9.69800        9.93164       -222.442       -14.4404       -4.93819       0.442694E+10    16.7911        1.67911        36.1100       0.438554E+10   0.306698E+08   0.107317E+08   0.109290E+09    20.2864        81.1502        9.97583               0           1       45429
           9    10.1554        9.75667        10.1896       -26.8442       -30.6315       -125.569       0.105426E+11    13.5329        1.35329        33.4700       0.962294E+10   0.852819E+09   0.668111E+08   0.662724E+08   -161.541        108.810        131.600               0           1       42137
          10    10.2069        9.79130        10.2087       -59.7523        156.373        144.350       0.190491E+11    12.9695        1.29695        31.5500       0.162833E+11   0.135749E+10   0.140823E+10   0.432505E+09   -137.243        125.136        140.614               0           1       33727
          11    10.4352        9.75335        9.90847       -90.4826        190.166       -96.0057       0.254401E+10    13.3820        1.33820        26.5500       0.238726E+10   0.150114E+09   0.664229E+07   0.336876E+08   -29.6022        107.245      -0.947609               0           1       27949
          12    10.1241        9.74187        10.3177       -27.8633        242.552       -122.632       0.295555E+10    13.0515        1.30515        25.9500       0.259586E+10   0.355250E+09   0.444068E+07   0.385697E+07   -176.274        101.833        191.997               0           1       27293
          13    10.1115        9.77118        10.1234       -184.258        113.592       -49.1958       0.283192E+10    13.1199        1.31199        27.1500       0.280745E+10   0.238635E+08    601525.       0.533559E+07   -182.224        115.651        100.366               0           1       26522
          14    9.84393        9.78886        10.4910       -75.9431        129.485       -50.9393       0.199321E+10    13.1755        1.31755        28.6900       0.195035E+10   0.395533E+08   0.330805E+07   0.628787E+08   -308.360        123.986        273.666               0           1       25320
          15    10.1283        9.78465        10.2023        41.5943        20.8360        41.6222       0.394246E+10    11.3515        1.13515        25.2700       0.356091E+10   0.378343E+09   0.320604E+07   0.131153E+08   -174.299        122.001        137.587               0           1       21689
          16    9.67245        9.91779        10.0147       -59.6945        155.279        28.9116       0.277266E+10    14.1434        1.41434        27.9800       0.260682E+10   0.160812E+09   0.502614E+07   0.167541E+08   -389.203        184.770        49.1390               0           1       21142
          17    10.2424        9.98552        10.4541       -186.201        52.3280       -71.4738       0.194711E+10    12.7979        1.27979        26.8500       0.180170E+10   0.143559E+09   0.185849E+07   0.908902E+07   -120.488        216.701        256.274               0           1       20746
          18    10.3249        9.69160        9.92484       -124.197       -34.5333        105.405       0.238416E+10    12.0408        1.20408        24.8600       0.200498E+10   0.377065E+09   0.211542E+07   0.529795E+07   -81.5934        78.1330        6.76998               0           1       20080
          19    10.1436        9.76838        10.2930       -78.1339        274.022       -116.182       0.220046E+10    11.2087        1.12087        23.3600       0.197896E+10   0.220562E+09    931782.       0.759456E+07   -167.095        114.331        180.357               0           1       16557
          20    9.99425        9.64721        10.5253       -72.6116        178.964       -101.219       0.248805E+10    13.0237        1.30237        24.8200       0.234143E+10   0.145738E+09    884146.       0.444640E+07   -237.492        57.2054        289.851               0           1       16114
          21    10.1080        9.57023        10.3618       -144.157        207.170       -127.282       0.124442E+10    11.2129        1.12129        22.6000       0.123336E+10   0.105401E+08    522487.       0.517114E+07   -183.864        20.9134        212.760               0           1       15889
          22    10.2294        9.67980        9.97443       -223.981        1.71090       -127.547       0.118782E+10    9.77781       0.977781        20.5600       0.117948E+10   0.814211E+07    189629.       0.267049E+07   -126.626        72.5699        30.1491               0           1       14130
          23    10.2623        9.55831        10.1406       -125.947        241.265       -113.962       0.130811E+10    11.0814        1.10814        21.8400       0.127459E+10   0.327137E+08    799370.       0.594010E+07   -111.134        15.2938        108.499               0           1       13863
          24    10.1169        9.73717        10.1459        36.9811        127.970       -75.5259       0.140607E+10    10.6830        1.06830        23.2700       0.139739E+10   0.687786E+07   0.180212E+07   0.133586E+08   -179.669        99.6168        110.983               0           1       13539
          25    10.1677        9.62159        10.2182       -122.363        236.028       -114.826       0.126584E+10    11.1398        1.11398        21.7900       0.126528E+10    312492.        248660.       0.450615E+07   -155.696        45.1269        145.079               0           1       13291
          26    10.4180        9.59462        10.0012       -82.6490        277.838       -122.667       0.149190E+10    10.4822        1.04822        23.6000       0.147363E+10   0.173100E+08    958641.       0.133721E+08   -37.7158        32.4120        42.7556               0           1       13043
          27    10.1170        9.35923        10.5231       -86.5956        225.675       -76.0720       0.118063E+10    10.7339        1.07339        21.1600       0.108919E+10   0.912684E+08    169606.       0.246041E+07   -179.617       -78.5620        288.795               0           1       12579
          28    9.73471        10.1908        9.99292       -78.1337        54.6704        21.8166       0.131655E+10    11.5127        1.15127        23.3500       0.129479E+10   0.215735E+08    178788.        974250.       -359.851        313.489        38.8661               0           1       12457
          29    10.3270        9.27850        10.2916       -89.9139        226.008       -76.8421       0.107276E+10    10.6217        1.06217        19.8000       0.105070E+10   0.220591E+08    0.00000        0.00000       -80.5986       -116.622        179.673               1           1       11742
          30    10.4274        9.61113        9.68062       -124.101        128.882       -61.3789       0.619151E+09    8.81418       0.881418        21.4400       0.612479E+09    273232.       0.639860E+07   0.369481E+08   -33.2983        40.1956       -108.367               0           1       11620
          31    10.1237        9.97805        10.5708       -163.770       -7.45327       -24.0785       0.906944E+09    9.98572       0.998572        21.1200       0.897892E+09   0.873808E+07    313645.       0.181199E+07   -176.477        213.179        311.287               0           1       11594
          32    10.2394        9.78341        10.2225       -41.2187        138.512       -163.680       0.132951E+10    9.54728       0.954728        21.0900       0.129979E+10   0.285268E+08   0.118831E+07   0.756279E+07   -121.912        121.417        147.125               0           1       11416
          33    9.99093        10.0875        9.53295       -88.7060        28.1912        6.66269       0.100192E+10    10.3341        1.03341        20.3500       0.960911E+09   0.406301E+08    377604.       0.371890E+07   -239.057        264.755       -177.986               0           1       11379
          34    9.84326        10.0392        10.5389       -114.360        46.1456        2.79752       0.119675E+10    10.8541        1.08541        21.2700       0.115446E+10   0.419721E+08    323604.       0.275431E+07   -308.675        241.989        296.258               0           1       10711
          36    9.91691        10.0467        10.0831       -88.4905        45.4505        60.5191       0.101473E+10    9.59442       0.959442        18.1700       0.100431E+10   0.102663E+08    149186.       0.128820E+07   -273.953        245.558        81.4001               0           1        9932
          37    10.2103        9.84975        10.3314       -207.528        112.176       -140.984       0.803889E+09    9.46807       0.946807        19.5200       0.793886E+09   0.969064E+07    311796.       0.228060E+07   -135.626        152.692        198.432               0           1        9791
          38    10.5065        9.49681        9.48772       -30.6121        134.812        41.0718       0.790835E+09    9.76131       0.976131        20.3300       0.787235E+09   0.293807E+07    661708.       0.609914E+07    3.99787       -13.7003       -199.309               0           1        9518
          39    10.1150        9.71558        10.2099       -124.239        99.3512        5.73284       0.786589E+09    8.44315       0.844315        16.7900       0.782165E+09   0.412094E+07    302569.       0.426349E+07   -180.569        89.4383        141.151               0           1        9199
          40    9.58831        9.85864        9.79068       -76.6793        175.340        29.7063       0.105054E+10    10.6924        1.06924        22.8300       0.104588E+10   0.333888E+07   0.132389E+07   0.178003E+08   -428.871        156.884       -56.4794               0           1        9147
          41    10.3242        9.77800        10.0308       -157.132        108.095       -128.008       0.795907E+09    8.45682       0.845682        17.0200       0.788567E+09   0.671165E+07    628453.       0.422928E+07   -81.9470        118.866        56.7293               0           1        8767
          42    10.1193        9.68046        10.2543       -85.6029        125.158      -0.653614       0.417036E+09    7.51864       0.751864        14.6000       0.416023E+09    667279.        345008.       0.292546E+07   -178.532        72.8811        162.093               0           1        8349
          43    10.1461        9.80433        10.1687        57.6164        124.411        87.5316       0.140250E+10    8.42146       0.842146        16.8900       0.129672E+10   0.103109E+09   0.266856E+07   0.864559E+07   -165.912        131.279        121.742               0           1        8181
          44    9.75917        9.82768        9.95526       -79.7217        127.294        51.3996       0.744712E+09    9.57368       0.957368        19.9200       0.743588E+09    951255.        173025.        991099.       -348.319        142.288        21.1114               0           1        8120
          45    10.0871        9.66514        10.4674       -48.6624        233.487       -65.5139       0.616646E+09    8.74346       0.874346        16.8100       0.604414E+09   0.122318E+08    0.00000        0.00000       -193.699        65.6585        262.568               1           1        8102
          46    10.1937        9.53740        10.2944       -133.857        221.914       -110.409       0.686784E+09    8.80663       0.880663        17.6100       0.590115E+09   0.966691E+08    0.00000        0.00000       -143.480        5.43579        181.012               1           1        8099
          47    10.2080        9.81566        10.1825       -9.67646        151.523       -140.457       0.253432E+10    7.80952       0.780952        17.9400       0.244647E+10   0.708947E+08   0.169528E+08   0.343171E+08   -136.715        136.621        128.262               0           1        7949
          48    10.4977        9.55499        10.0203       -71.6070        40.9560       -30.1253       0.729827E+09    8.69254       0.869254        18.0600       0.728706E+09    224624.        896944.       0.305004E+07  -0.160292        13.7285        51.7696               0           1        7830
          49    9.80938        10.1199        9.93278       -104.434        22.0356        22.7027       0.715639E+09    9.22999       0.922999        18.3200       0.673502E+09   0.421137E+08    22908.3        115867.       -324.648        280.040        10.5133               0           1        7808
          50    10.4210        9.59850        9.81909       -76.9619        118.056        35.8573       0.413707E+09    7.13252       0.713252        15.1800       0.393909E+09   0.173549E+08   0.244373E+07   0.103868E+08   -36.3109        34.2412       -43.0856               0           1        7729
          51    10.6290        9.63870        9.31639       -103.764        58.8943        16.2279       0.782564E+09    9.67692       0.967692        18.8200       0.774432E+09   0.813225E+07    0.00000        0.00000        61.7549        53.1934       -280.082               1           1        7676
          52    10.7119        9.35757        9.47327       -70.4239        167.819       -44.5476       0.100200E+10    10.3365        1.03365        21.2500       0.956588E+09   0.444250E+08    985650.       0.427892E+07    100.824       -79.3446       -206.122               0           1        7663
          53    9.76890        9.87393        10.0034       -62.6577        173.399        12.2477       0.581324E+09    8.83398       0.883398        18.2900       0.579390E+09   0.179428E+07    140019.       0.285261E+07   -343.732        164.092        43.8116               0           1        7640
          54    9.83699        10.2478        9.78231       -94.8929        48.0660        15.6693       0.628593E+09    9.04000       0.904000        18.1800       0.627860E+09    519298.        213872.       0.115587E+07   -311.631        340.333       -60.4254               0           1        7560
          55    9.88601        9.97454        10.0647       -144.141       -12.7325      -0.721212       0.227114E+10    8.79343       0.879343        21.6800       0.223554E+10   0.330936E+08   0.251321E+07   0.149265E+08   -288.521        211.524        72.7019               0           1        7489
          56    10.2507        9.78625        10.1943       -153.828       -41.4631       -34.1063       0.626902E+09    7.19853       0.719853        13.7300       0.616803E+09   0.100824E+08    16222.7        357072.       -116.575        122.755        133.797               0           1        7370
          57    9.89338        10.0398        10.4864       -136.501        30.1387       -1.13986       0.559636E+09    8.40967       0.840967        16.3600       0.531669E+09   0.278913E+08    76496.8        371885.       -285.047        242.291        271.525               0           1        7245
          58    10.1359        9.71364        10.1179       -54.9200        79.9230       -102.115       0.463745E+09    7.23200       0.723200        13.8000       0.457426E+09   0.624005E+07    79162.5       0.137502E+07   -170.706        88.5237        97.7688               0           1        7218
          59    10.4046        9.63087        9.72890       -107.842        126.509       -20.6166       0.228420E+09    6.33106       0.633106        14.9700       0.225970E+09    250512.       0.219984E+07   0.828013E+07   -44.0520        49.5020       -85.6054               0           1        7215
          60    9.82553        9.90922        10.5432       -79.4176        136.123       -55.3311       0.701037E+09    8.80097       0.880098        18.5000       0.610982E+09   0.898603E+08    194189.       0.148901E+07   -317.034        180.729        298.299               0           1        7073
          61    10.1241        9.35766        10.4621       -120.915        219.385       -84.7279       0.546976E+09    8.59495       0.859495        17.1000       0.546550E+09    342847.        83043.8       0.115014E+07   -176.288       -79.3022        260.041               0           1        7049
          62    10.3236        9.64123        9.94066       -145.840        224.055       -37.0118       0.227617E+09    6.04018       0.604018        14.0500       0.222395E+09   0.508811E+07    133761.        482284.       -82.2157        54.3862        14.2283               0           1        7018
          63    10.2573        9.64461        10.1377       -163.739        48.0197        8.28991       0.161507E+09    5.22411       0.522411        12.6900       0.157131E+09   0.334071E+07   0.103481E+07   0.610723E+07   -113.492        55.9797        107.127               0           1        6944
          64    10.0431        9.95127        9.52340       -161.782       -5.71206        30.4154       0.552936E+09    8.35687       0.835687        17.6100       0.552287E+09    638779.        9860.98        62122.1       -214.452        200.554       -182.488               0           1        6931
          65    10.2188        9.80929        10.1661       -44.3948        149.148       -83.8413       0.234874E+10    7.44321       0.744321        19.9600       0.229175E+10   0.172984E+08   0.396934E+08   0.105485E+09   -131.652        133.618        120.511               0           1        6823
          66    10.4352        9.24371        10.3065       -136.486        190.882       -97.6291       0.557522E+09    8.63833       0.863833        17.6500       0.555363E+09   0.213144E+07    27377.8        323179.       -29.5833       -133.024        186.684               0           1        6794
          67    10.4371        9.51807        10.0291       -118.873        87.0852       -8.02512       0.303298E+09    6.49607       0.649607        14.4600       0.300960E+09   0.158247E+07    755645.       0.426090E+07   -28.6970       -3.67729        55.9231               0           1        6761
          68    9.92219        9.85199        10.3452       -120.260        141.874       -118.867       0.547636E+09    8.56997       0.856997        17.2600       0.544721E+09   0.277477E+07    139692.        713666.       -271.464        153.748        204.948               0           1        6729
          69    10.4720        9.61040        9.95434       -94.1427        257.989        24.5845       0.695869E+09    7.59784       0.759784        16.4600       0.643240E+09   0.513168E+08   0.131182E+07   0.121338E+08   -12.2671        39.8514        20.6777               0           0        6525
          70    10.2926        9.69223        9.93364       -124.502       -45.9908        87.2243       0.792236E+09    8.02592       0.802592        15.1500       0.754397E+09   0.377546E+08    83508.2        383678.       -96.8164        78.4300        10.9187               0           1        6267
          71    9.76127        9.85586        10.4301       -52.4021        123.628      -0.483733       0.474345E+09    8.17112       0.817112        18.0700       0.465574E+09   0.871772E+07    53939.6        306226.       -347.329        155.573        244.964               0           1        6253
          72    10.3133        9.76213        10.0165       -165.784        86.2141       -118.786       0.873620E+09    8.18291       0.818291        16.5500       0.861564E+09   0.119317E+08    123606.       0.175788E+07   -87.0905        111.384        50.0064               0           1        6170
          73    10.0227        9.88991        10.1686       -46.0368        48.0298        30.8388       0.490621E+09    8.27437       0.827437        17.3200       0.488769E+09   0.166548E+07    186291.       0.350556E+07   -224.088        171.626        121.685               0           1        6107
          74    10.4186        9.16644        10.2005       -100.449        214.296       -71.7142       0.471033E+09    8.21827       0.821827        17.7800       0.467652E+09   0.318779E+07    193386.       0.224894E+07   -37.4329       -169.452        136.753               0           1        6073
          75    10.4470        9.61939        9.73031       -59.3158        157.197       -108.124       0.378044E+09    7.21786       0.721786        16.2500       0.377281E+09    696974.        66339.6        974112.       -24.0485        44.0898       -84.9407               0           1        6068
          76    10.6067        9.55958        9.74084       -145.093        218.807       -30.1147       0.600342E+09    8.80428       0.880428        18.4600       0.598429E+09   0.136338E+07    549429.       0.261174E+07    51.2322        15.8925       -79.9763               0           1        6044
          77    10.1929        9.38295        10.4022       -110.640        216.824       -83.3792       0.538751E+09    8.58458       0.858458        17.9100       0.532666E+09   0.581750E+07    267640.       0.357234E+07   -143.853       -67.3793        231.815               0           1        5967
          78    10.7470        9.39733        9.82471       -94.5063        100.606        45.9764       0.477856E+09    8.24703       0.824702        17.5000       0.476465E+09   0.128564E+07    105134.       0.148816E+07    117.395       -60.5999       -40.4360               0           1        5935
          79    10.4161        8.99432        10.6747       -101.228        190.456       -80.9104       0.515480E+09    8.45069       0.845069        16.9400       0.513545E+09   0.187808E+07    57128.0        523302.       -38.6257       -250.598        360.285               0           1        5858
          80    10.8595        8.94612        10.3590       -100.486        155.706       -91.2436       0.765986E+09    9.49165       0.949165        18.0400       0.762294E+09   0.363262E+07    59870.6        812913.        170.409       -273.322        211.449               0           1        5760
          81    10.1027        9.58300        9.37849       -50.9348        153.517        15.4425       0.452389E+09    8.06976       0.806976        15.6500       0.452272E+09    80462.8        36854.5        171803.       -186.363        26.9338       -250.805               0           1        5755
          82    10.2752        9.82112        10.0926       -96.2627        247.728       -80.4494       0.602859E+09    7.22681       0.722681        13.4500       0.602255E+09    466127.        137718.       0.154058E+07   -105.020        139.195        85.8411               0           1        5754
          83    10.2724        9.81676        10.0793       -105.566        123.104       -112.513       0.442917E+09    6.52766       0.652766        14.6700       0.442295E+09    490687.        131532.       0.166098E+07   -106.363        137.139        79.5709               0           1        5746
          84    9.74186        9.90283        10.0015       -56.8214        175.788        17.2382       0.416633E+09    7.83498       0.783498        16.3300       0.415857E+09    730449.        45752.3        238264.       -356.480        177.717        42.8970               0           1        5656
          85    10.2184        9.96990        10.3867       -173.496        41.1763       -66.2126       0.407159E+09    7.70156       0.770156        16.2400       0.400892E+09   0.610454E+07    162347.       0.117994E+07   -131.821        209.337        224.508               0           1        5602
          86    10.6941        9.24066        9.74875       -65.7107        129.460        27.9049       0.440897E+09    7.89768       0.789768        15.4000       0.440050E+09    814085.        32251.4        132156.        92.4556       -134.462       -76.2472               0           1        5550
          87    10.4216        9.61619        10.0610       -144.735        108.345        89.4198       0.306195E+09    6.61440       0.661440        14.9200       0.304785E+09   0.110483E+07    305435.       0.206790E+07   -36.0044        42.5811        70.9717               0           1        5484
          88    10.2334        9.75425        10.1719       -166.864       -51.2381       -31.9204       0.516748E+09    6.81901       0.681901        13.7700       0.511549E+09   0.502254E+07    176733.       0.111171E+07   -124.740        107.669        123.260               0           1        5440
          89    9.75142        9.81944        9.74148       -66.9411        170.859        35.3461       0.433891E+09    7.98820       0.798820        15.3200       0.429991E+09   0.387215E+07    28454.1        252396.       -351.973        138.403       -79.6746               0           1        5433
          90    10.2166        9.89434        10.3833       -166.212        16.5041       -71.9592       0.403759E+09    7.61104       0.761104        15.3400       0.394408E+09   0.922243E+07    129129.       0.230681E+07   -132.661        173.714        222.924               0           1        5276
          91    9.76383        9.38194        10.4888       -65.9697        233.189       -16.1974       0.612849E+09    8.96221       0.896221        16.7900       0.611481E+09   0.136722E+07    0.00000        0.00000       -346.123       -67.8554        272.647               1           1        5257
          92    9.97173        10.0929        10.3956       -123.214        31.1409      -0.934334       0.442122E+09    8.02592       0.802592        16.5300       0.441796E+09    299162.        26009.4        109812.       -248.109        267.344        228.685               0           1        5229
          93    10.1684        9.69765        10.2181       -34.4410        217.323       -24.1737       0.340605E+09    6.76055       0.676055        16.2000       0.338040E+09   0.233496E+07    230616.       0.309223E+07   -155.413        80.9852        145.017               0           1        5175
          94    9.71761        10.1015        10.1405       -87.3663        79.2334        15.0595       0.575821E+09    8.69254       0.869254        16.2100       0.567667E+09   0.798802E+07    165203.        509002.       -367.913        271.379        108.442               0           1        5029
          95    10.4494        9.70823        9.92748       -131.064        134.139        111.906       0.258858E+09    6.24338       0.624337        13.3100       0.242182E+09   0.166160E+08    60691.8        960278.       -22.9265        85.9732        8.01461               0           1        5020
          96    10.2199        9.79343        10.1163       -134.404        110.142       -57.0439       0.418151E+09    6.73368       0.673368        14.8100       0.402638E+09   0.151208E+08    392230.       0.227170E+07   -131.124        126.140        97.0144               0           1        4927
          97    10.6722        9.26336        9.61820       -133.118        170.038       -107.162       0.476890E+09    8.05232       0.805232        16.4500       0.470063E+09   0.682631E+07    0.00000        0.00000        82.1073       -123.760       -137.795               1           1        4897
          98    10.1080        9.37207        10.5519       -101.476        214.217       -82.5337       0.521756E+09    7.94341       0.794341        14.8800       0.500159E+09   0.215358E+08    61085.0        279886.       -183.864       -72.5086        302.410               0           1        4893
          99    10.1937        10.0332        9.71050       -129.315        36.8685        16.0920       0.408370E+09    7.85007       0.785007        16.4800       0.407460E+09    690013.        219765.       0.357633E+07   -143.461        239.175       -94.2801               0           1        4873
         100    10.2454        9.77599        10.1600       -125.671        46.3968       -30.5798       0.366750E+09    6.06187       0.606187        15.2400       0.332802E+09   0.267087E+08   0.723864E+07   0.181916E+08   -119.064        117.918        117.631               0           1        4774
         101    10.0906        9.91667        10.4635       -153.461        126.398       -113.861       0.310453E+09    7.00901       0.700900        14.6100       0.308609E+09   0.184185E+07    1702.09        50052.5       -192.082        184.242        260.706               0           1        4665
         102    10.1548        9.28900        10.5021       -93.5132        240.095       -73.9892       0.420245E+09    7.83875       0.783875        15.2400       0.410869E+09   0.933519E+07    41305.7        250725.       -161.796       -111.672        278.894               0           1        4566
         103    9.66863        9.84932        10.0091       -60.3638        120.841        25.7083       0.342743E+09    6.73226       0.673227        12.5100       0.332719E+09   0.100239E+08    0.00000        0.00000       -391.004        152.490        46.5083               1           1        4561
         104    10.0906        9.76840        10.2568       -76.3786        207.303       -3.56952       0.305830E+09    6.26412       0.626412        13.7700       0.295473E+09   0.101799E+08    177032.        980622.       -192.091        114.340        163.286               0           1        4448
         105    10.4763        9.67994        9.85555       -108.668        251.656        55.1008       0.368953E+09    6.57810       0.657810        12.5700       0.366224E+09   0.272977E+07    0.00000        0.00000       -10.2210        72.6359       -25.8966               1           1        4429
         106    10.4502        9.67721        9.82485       -152.182        272.049        43.1163       0.687911E+09    7.02173       0.702173        14.2500       0.685890E+09   0.199968E+07    21246.9        324057.       -22.5588        71.3489       -40.3700               0           1        4399
         107    10.2228        9.61442        9.98297       -134.322        44.2484        13.9307       0.250733E+09    6.18303       0.618303        15.6300       0.249581E+09    632204.        520265.       0.511144E+07   -129.756        41.7467        34.1752               0           1        4336
         108    9.68781        9.95869        10.0997       -69.8446        97.5334        15.6078       0.337926E+09    7.35363       0.735363        15.3300       0.334714E+09   0.311941E+07    92088.1        550649.       -381.962        204.052        89.2167               0           1        4304
         109    10.2099        9.83238        9.98071       -45.6906        43.3077        71.3795       0.312849E+09    7.11649       0.711649        14.4100       0.312683E+09    166048.        0.00000        0.00000       -135.819        144.503        33.1098               1           1        4255
         110    10.4978        9.70139        9.58039       -136.853        43.6152        38.1769       0.288777E+09    6.98920       0.698920        14.7300       0.288573E+09    187896.        16887.7        130122.      -0.848605E-01    82.7484       -155.620               0           1        4115
         111    9.96269        10.0163        9.74015       -109.114        22.3033        4.68212       0.325061E+09    7.17307       0.717307        14.7800       0.312267E+09   0.126313E+08    162361.        984558.       -252.371        231.226       -80.3016               0           1        4088
         112    10.3645        9.84163        9.76100       -148.846        10.5944        54.9928       0.339028E+09    7.35929       0.735929        15.1000       0.336627E+09   0.237573E+07    25681.2        115751.       -62.9571        148.864       -70.4720               0           1        4084
         113    10.5744        9.58039        9.97000       -73.1178        59.3579       -48.5558       0.345227E+09    6.77281       0.677281        16.2000       0.344608E+09    280963.        338652.       0.196934E+07    35.9997        25.7033        28.0605               0           0        4068
         114    9.88715        9.99559        10.4614       -118.695        34.0615        2.04751       0.263855E+09    6.71954       0.671954        13.6000       0.263299E+09    532506.        23509.4        57779.4       -287.984        221.448        259.735               0           1        4049
         115    10.3607        9.82152        9.97038       -130.528        142.566       -10.5660       0.346457E+09    7.10895       0.710895        14.8000       0.345855E+09    536644.        65727.0        566138.       -64.7109        139.383        28.2397               0           1        4037
         116    10.2277        9.80928        10.1594       -254.471        44.5561       -104.756       0.117993E+10    5.69744       0.569744        12.0000       0.114699E+10   0.578498E+07   0.271547E+08   0.692647E+08   -127.423        133.613        117.372               0           1        4002
         117    10.1777        9.66126        10.1592       -150.466        41.1793        16.7855       0.170185E+09    5.13029       0.513029        12.8300       0.168688E+09   0.104947E+07    448501.       0.532979E+07   -151.000        63.8293        117.268               0           1        3971
         118    10.0781        9.60241        10.4678       -82.0444        238.856       -71.4954       0.310144E+09    7.08727       0.708726        14.8600       0.303454E+09   0.668997E+07    0.00000        0.00000       -197.961        36.0846        262.761               1           1        3885
