#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.9166        9.01424        9.93592       -83.1597        78.0867       -15.8218       0.551100E+11    22.4901        2.24901        98.3500       0.490190E+11   0.487947E+10   0.121147E+10   0.726176E+10    0.00000        0.00000        0.00000               0           0      524311
           2    10.9511        9.60970        10.1266       -140.905        60.5751        76.9786       0.521100E+11    22.3476        2.23475        106.150       0.466278E+11   0.484841E+10   0.633833E+09   0.400115E+10    9.36952        161.668        51.7618               0           1      357838
           3    10.4033        8.99889        10.4606       -34.2043        171.873       -40.6367       0.171095E+11    15.4446        1.54446        64.7800       0.158597E+11   0.112806E+10   0.121729E+09   0.151305E+10   -139.362       -4.16755        142.460               0           1      121098
           4    10.7710        8.97748        10.1045       -26.6811        128.302       -61.5318       0.630322E+10    10.9255        1.09255        46.5900       0.576294E+10   0.492389E+09   0.478936E+08   0.539868E+09   -39.5198       -9.98040        45.7616               0           1       63962
           5    10.8845        9.22375        10.0110       -73.3587        8.47475       -51.3184       0.617689E+10    10.5378        1.05378        46.7800       0.546288E+10   0.684687E+09   0.293282E+08   0.755755E+09   -8.69891        56.8823        20.3762               0           1       63114
           6    11.1723        8.56209        9.73371       -49.8592        94.4754       -20.0769       0.106155E+11    12.6425        1.26425        58.9300       0.942939E+10   0.110525E+10   0.808225E+08   0.799244E+09    69.4284       -122.759       -54.9003               0           1       57794
           7    10.5668        9.09929        10.3716       -58.6788        70.7228       -55.9146       0.978548E+10    12.5483        1.25483        52.4000       0.871880E+10   0.103199E+10   0.347013E+08   0.279455E+09   -94.9577        23.0912        118.299               0           1       54536
           8    10.9142        9.08984        10.0027       -91.4981       -21.8934       -12.5445       0.651927E+10    9.90274       0.990274        43.0500       0.573994E+10   0.736169E+09   0.431643E+08   0.561035E+09  -0.646174        20.5255        18.1417               0           1       50504
           9    10.6159        9.93156        9.62549       -98.9732        4.01177       -25.2033       0.424932E+10    9.78898       0.978898        45.1300       0.403526E+10   0.195646E+09   0.184124E+08   0.505164E+09   -81.6432        249.054       -84.2822               0           1       47141
          10    10.9730        8.96576        9.81307       -67.6233        71.2386        63.8707       0.486098E+10    9.35431       0.935431        38.9000       0.419382E+10   0.642410E+09   0.247482E+08   0.230449E+09    15.3045       -13.1624       -33.3540               0           1       39600
          11    10.2956        9.16639        10.5720       -35.2481        108.182       -41.1929       0.375480E+10    8.82434       0.882434        36.6900       0.315955E+10   0.570106E+09   0.251418E+08   0.134966E+09   -168.611        41.3090        172.694               0           1       35979
          12    10.3720        9.02942        10.4740       -18.0914        80.6255       -63.3507       0.446889E+10    8.45944       0.845944        36.0500       0.424221E+10   0.206392E+09   0.202851E+08   0.313351E+09   -147.862        4.12139        146.090               0           1       35287
          13    11.3827        9.67168        9.95008       -123.513        11.7369       -2.10539       0.281850E+10    8.62343       0.862343        37.5500       0.273353E+10   0.741031E+08   0.108677E+08   0.316801E+09    126.563        178.496        3.84446               0           1       29370
          14    10.9298        9.62063        10.2316       -108.996       -26.7917       -93.9374       0.262714E+10    7.73372       0.773372        34.2000       0.225864E+10   0.358886E+09   0.961154E+07   0.119311E+09    3.59740        164.636        80.2640               0           1       29236
          15    11.0474        8.84283        9.54949       -44.2450        74.3596        25.1808       0.167867E+10    6.80600       0.680600        28.3400       0.148145E+10   0.190380E+09   0.684572E+07   0.767186E+08    35.5151       -46.5381       -104.916               0           1       22347
          16    10.8544        8.99180        10.0604       -23.9580        125.492       -43.5976       0.300997E+10    8.01282       0.801282        38.6000       0.256825E+10   0.423309E+09   0.184106E+08   0.174925E+09   -16.8847       -6.09249        33.8101               0           1       21704
          17    10.9585        9.60522        10.1407       -72.7555        45.0065        17.4070       0.141304E+11    6.23394       0.623394        38.8600       0.112102E+11   0.261232E+10   0.307850E+09   0.234591E+10    11.3813        160.452        55.5926               0           1       21160
          18    10.4349        9.96035        10.0492       -88.3103       0.707739        2.51250       0.197127E+10    7.49833       0.749833        33.6900       0.179538E+10   0.168884E+09   0.701097E+07   0.845416E+08   -130.785        256.870        30.7448               0           1       20299
          19    10.3265        9.04788        9.97111       -33.8161        122.955        26.4132       0.176350E+10    7.23551       0.723551        30.8900       0.160865E+10   0.151363E+09   0.348673E+07   0.863563E+08   -160.199        9.13331        9.55414               0           1       15989
          20    10.2798        9.34300        10.6471       -80.8380        58.6165       -17.5358       0.116036E+10    6.38924       0.638924        27.8500       0.111779E+10   0.394656E+08   0.309759E+07   0.187884E+09   -172.887        89.2588        193.076               0           1       15793
          21    10.5405        9.11968        10.3488       -83.9978        100.794       -19.5596       0.188372E+10    6.50436       0.650436        28.4200       0.180894E+10   0.714088E+08   0.336739E+07   0.796805E+08   -102.117        28.6271        112.089               0           1       15636
          22    10.9614        9.61141        10.1152       -95.3022       -29.3534       -82.5962       0.163486E+11    6.02977       0.602978        32.9300       0.135492E+11   0.231796E+10   0.481471E+09   0.193139E+10    12.1687        162.133        48.6857               0           1       15459
          23    10.4128        8.98800        10.4732        13.6150        173.699       -2.49258       0.495997E+10    5.87122       0.587122        30.1100       0.450432E+10   0.365591E+09   0.900551E+08   0.949289E+09   -136.777       -7.12420        145.875               0           1       15020
          24    10.9234        9.61463        10.1115       -28.5468       -38.8077       -114.727       0.213336E+10    5.78325       0.578325        27.7700       0.199110E+10   0.133603E+09   0.865206E+07   0.253281E+09    1.85979        163.007        47.6784               0           1       14535
          25    10.7836        8.63545        10.2050       -40.0664        180.123       -51.0450       0.133459E+10    6.53965       0.653965        28.5600       0.120243E+10   0.128218E+09   0.394626E+07   0.781696E+08   -36.1124       -102.842        73.0611               0           1       14188
          26    10.4570        8.85118        10.4524       -51.6765        192.841       -31.8327       0.135047E+10    6.29340       0.629340        27.6400       0.111214E+10   0.232051E+09   0.627774E+07   0.153244E+08   -124.769       -44.2710        140.217               0           1       13816
          27    10.9295        9.07251        9.96678       -85.1817        105.679        33.5638       0.247241E+10    5.79764       0.579764        24.9800       0.236125E+10   0.935241E+08   0.176389E+08   0.217059E+09    3.51866        15.8204        8.37854               0           0       13340
          28    10.5672        9.28069        10.4945       -65.4067        51.6661       -45.2830       0.155548E+10    7.02944       0.702944        29.9000       0.149500E+10   0.563406E+08   0.413574E+07   0.332096E+08   -94.8653        72.3416        151.658               0           1       12658
          29    10.9496        9.43212        10.0859       -110.725        58.3241       -11.6381       0.123021E+10    6.11829       0.611828        25.7900       0.100905E+10   0.218799E+09   0.236382E+07   0.695952E+08    8.96769        113.455        40.7089               0           1       12423
          30    10.5857        9.91754        10.6635       -122.763        35.6156       -31.4362       0.167053E+10    7.05958       0.705958        29.8000       0.153191E+10   0.135331E+09   0.328530E+07   0.343971E+08   -89.8344        245.247        197.542               0           1       11935
          31    10.3596        9.49273        10.1244       -50.7447        59.3241        3.93537       0.112219E+10    6.31404       0.631404        26.4200       0.109659E+10   0.245552E+08   0.104128E+07   0.201716E+08   -151.232        129.911        51.1726               0           1       11821
          32    10.9041        9.50399        10.1931       -50.3354        78.9993       -53.6051       0.909199E+09    5.62714       0.562714        25.8600       0.805941E+09   0.101181E+09   0.207648E+07   0.274633E+08   -3.39648        132.968        69.8166               0           1       11704
          33    10.5270        9.17879        10.6874       -95.3027        117.434       -75.3518       0.111684E+10    6.20842       0.620842        26.0600       0.105220E+10   0.627650E+08   0.187695E+07   0.316609E+08   -105.777        44.6756        204.028               0           1       11533
          34    10.6883        8.64790        10.3165       -43.0846        177.699       -58.7212       0.106156E+10    6.20707       0.620707        26.1500       0.102210E+10   0.363203E+08   0.313903E+07   0.760245E+08   -61.9702       -99.4619        103.320               0           1       11432
          35    10.9663        9.59373        10.1027       -127.294        11.4907        112.608       0.618015E+10    5.09337       0.509337        22.5900       0.553062E+10   0.548036E+09   0.101490E+09   0.351948E+09    13.4909        157.332        45.2810               0           1       11318
          36    10.9496        9.63151        10.1459       -101.186       -14.4850       -74.2181       0.374439E+10    5.29998       0.529998        25.7700       0.362678E+10   0.816660E+08   0.359433E+08   0.221402E+09    8.97584        167.590        57.0099               0           1       10821
          37    10.1167        9.35531        10.8736       -80.1419        114.695       -34.6463       0.145523E+10    6.75767       0.675767        29.9900       0.137436E+10   0.756158E+08   0.525453E+07   0.590668E+08   -217.174        92.6010        254.568               0           1       10614
          38    10.9325        9.11139        9.94097       -32.8755      -0.682439       -42.2147       0.173024E+10    6.02570       0.602570        26.8300       0.156384E+10   0.161602E+09   0.479361E+07   0.592672E+08    4.32502        26.3764        1.37108               0           1        9889
          39    11.0512        8.93223        9.66219       -52.4471        102.482        20.0564       0.655309E+09    5.10694       0.510694        23.1600       0.613393E+09   0.410796E+08    836185.       0.270382E+08    36.5468       -22.2658       -74.3181               0           1        9812
          40    11.0301        9.67757        10.7330       -112.260        60.9001       -37.7061       0.114185E+10    6.33331       0.633331        26.3400       0.110308E+10   0.378561E+08    914454.       0.209102E+08    30.8127        180.095        216.398               0           1        9653
          41    10.5759        9.13525        10.4787       -79.9024        111.369       -98.9575       0.168617E+10    6.90211       0.690211        28.7900       0.151180E+10   0.171496E+09   0.287002E+07   0.171697E+08   -92.4951        32.8544        147.363               0           1        9147
          42    9.95563        9.15556        9.91632       -54.4566        138.091        19.9439       0.139797E+10    6.68572       0.668572        28.2300       0.132132E+10   0.720884E+08   0.456546E+07   0.436157E+08   -260.899        38.3686       -5.32143               0           1        9098
          43    10.4545        8.98533        10.3903       -60.0678        146.227       -11.7008       0.114055E+10    6.01756       0.601756        25.6900       0.957419E+09   0.181052E+09   0.207570E+07   0.220585E+08   -125.458       -7.84911        123.365               0           1        9006
          44    10.4375        9.96675        9.98427       -80.8493        4.14382        22.3557       0.102859E+10    5.96787       0.596787        24.9400       0.914686E+09   0.112694E+09   0.121081E+07   0.105296E+08   -130.071        258.608        13.1271               0           1        8931
