#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.1286        8.80621        9.97911       -85.3093        91.4772      -0.892962       0.153492E+11    10.1575        1.01575        74.4000       0.141188E+11   0.111456E+10   0.115836E+09   0.628760E+10    0.00000        0.00000        0.00000               0           0      121843
           2    11.3418        9.59283        10.0299       -106.627        15.8936        2.71477       0.452007E+10    6.79022       0.679022        49.7300       0.421228E+10   0.267814E+09   0.399706E+08   0.173348E+10    39.6111        146.121        9.43465               0           1       47876
           3    10.4826        8.55462        10.5494       -31.8740        154.539       -24.2961       0.562906E+10    7.37852       0.737852        54.9700       0.528762E+10   0.309285E+09   0.321519E+08   0.119185E+10   -119.998       -46.7349        105.940               0           1       46255
           4    11.2350        9.68543        10.0321       -87.0402       -39.8868        8.73706       0.373626E+10    6.32378       0.632378        46.4100       0.336258E+10   0.348760E+09   0.249223E+08   0.120689E+10    19.7795        163.322        9.84890               0           1       38255
           5    11.1075        9.12809        10.1487       -77.7670        35.7909       -38.2181       0.304069E+10    6.03325       0.603325        46.0800       0.291478E+10   0.108086E+09   0.178247E+08   0.959226E+09   -3.91021        59.7918        31.4953               0           1       29487
           6    11.2612        8.33471        9.78473       -30.5193        46.5450        17.1098       0.619387E+10    7.42161       0.742161        54.4400       0.574383E+10   0.415321E+09   0.347234E+08   0.105751E+10    24.6408       -87.5850       -36.1077               0           1       25981
           7    11.1374        9.08618        9.95060       -66.0287        16.9010        18.4218       0.278743E+10    5.86031       0.586031        42.9900       0.267509E+10   0.972260E+08   0.151150E+08   0.663701E+09    1.64582        52.0067       -5.29596               0           1       23600
           8    10.8780        8.68604        10.2576       -25.4117        81.0270       -41.9108       0.183733E+10    5.03016       0.503016        38.3300       0.171598E+10   0.114092E+09   0.725524E+07   0.495961E+09   -46.5398       -22.3226        51.7225               0           1       19213
           9    11.6949        9.63939        9.96075       -94.3922        12.3874       -2.27414       0.140386E+10    4.66997       0.466997        36.5000       0.135158E+10   0.437669E+08   0.851527E+07   0.566960E+09    105.191        154.770       -3.41052               0           1       19154
          10    10.4819        8.76820        10.5829       -34.3734        83.5494       -26.2900       0.183472E+10    5.07864       0.507864        37.7300       0.173594E+10   0.919458E+08   0.684206E+07   0.394852E+09   -120.119       -7.06067        112.164               0           1       18415
          11    11.1563        9.59622        10.2249       -65.4850        12.2816       -28.6232       0.609421E+10    7.36440       0.736440        55.1700       0.528065E+10   0.781487E+09   0.320699E+08   0.568735E+09    5.15107        146.751        45.6668               0           1       18276
          12    10.8672        9.92955        9.66458       -78.3035       -2.77758       -1.00210       0.222755E+10    5.34335       0.534335        39.1300       0.208712E+10   0.131624E+09   0.880600E+07   0.627293E+09   -48.5460        208.670       -58.4265               0           1       17929
          13    11.1598        9.58780        10.2504       -34.8469       -9.04922       -62.4974       0.500411E+10    5.11858       0.511858        38.2100       0.434747E+10   0.626270E+09   0.303636E+08   0.519478E+09    5.79565        145.187        50.3962               0           1       16204
          14    11.1344        8.84541        10.0063       -20.2122        42.3581       -107.222       0.315124E+10    4.48774       0.448774        35.1600       0.292610E+10   0.211210E+09   0.139314E+08   0.454943E+09    1.08297        7.28172        5.04333               0           0       14752
          15    11.2848        9.54041        10.3391       -118.425        43.3508       -49.7520       0.142369E+10    4.62855       0.462855        35.0700       0.133512E+10   0.836759E+08   0.489250E+07   0.317369E+09    29.0173        136.384        66.8766               0           1       12658
          16    10.7239        8.95477        10.4639       -63.9867        59.4350       -15.2459       0.145700E+10    4.61554       0.461554        33.8600       0.133920E+10   0.112466E+09   0.533486E+07   0.124394E+09   -75.1782        27.5962        90.0518               0           1       11630
          17    10.6722        9.95098        10.0441       -78.5196        9.63959        4.07363       0.109641E+10    4.20465       0.420465        30.7900       0.999988E+09   0.943202E+08   0.210689E+07   0.118636E+09   -84.7819        212.650        12.0650               0           1       11284
          18    10.4675        8.66730        10.5714       -37.8702        114.476       -44.6695       0.100033E+10    4.02446       0.402446        29.4700       0.900305E+09   0.964906E+08   0.353600E+07   0.191349E+09   -122.801       -25.8037        110.017               0           1       11132
          19    10.4970        9.18453        10.6975       -65.4193        49.9840       -18.6062       0.789831E+09    3.80694       0.380694        28.3300       0.747745E+09   0.392804E+08   0.280563E+07   0.341903E+09   -117.310        70.2760        133.452               0           1       10845
