#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.7150        9.24439        9.92803       -127.676        80.4089       -10.0896       0.142353E+12    41.2675        4.12675        144.880       0.129505E+12   0.808062E+10   0.476714E+10   0.948927E+10    0.00000        0.00000        0.00000               0           0     1332656
           2    10.6633        9.61659        10.0877       -126.920       -2.75410       -22.4100       0.684878E+11    32.2583        3.22583        101.470       0.626977E+11   0.393440E+10   0.185571E+10   0.400769E+10   -18.4673        132.976        57.0345               0           1      702874
           3    10.3560        9.38774        10.3290       -26.1367        140.417       -48.8205       0.753772E+11    32.8120        3.28120        96.8600       0.680851E+11   0.657818E+10   0.713958E+09   0.165395E+10   -128.256        51.2146        143.240               0           1      395075
           4    10.3332        9.37131        10.3495       -105.916        227.400       -18.7106       0.317214E+11    14.4019        1.44019        45.8400       0.283261E+11   0.274648E+10   0.648824E+09   0.123427E+10   -136.416        45.3446        150.586               0           1       88924
           5    11.0352        8.82425        9.66879       -63.9168        117.437       -40.0744       0.116583E+11    17.8306        1.78306        55.5900       0.110024E+11   0.520517E+09   0.135316E+09   0.521843E+09    114.387       -150.103       -92.6185               0           1       75635
           6    10.3670        9.93588        9.57981       -106.845        1.92631       -10.8712       0.718933E+10    15.3076        1.53076        46.7000       0.687343E+10   0.287948E+09   0.279505E+08   0.309577E+09   -124.323        247.048       -124.408               0           1       65110
           7    10.1982        9.96473        10.0563       -107.963       0.133114        6.76522       0.634011E+10    14.4626        1.44626        46.0000       0.568179E+10   0.637608E+09   0.207021E+08   0.764002E+08   -184.637        257.355        45.8162               0           1       51504
           8    10.9255        9.04799        9.60874       -74.1174        98.1791        43.9308       0.647549E+10    13.9910        1.39911        43.1800       0.531094E+10   0.112904E+10   0.355088E+08   0.714975E+08    75.1909       -70.1677       -114.073               0           1       48145
           9    10.2001        9.43573        10.4513       -31.0981        116.235       -59.8899       0.336255E+10    11.2769        1.12769        31.2600       0.309762E+10   0.233331E+09   0.316068E+08   0.130062E+09   -183.962        68.3599        186.952               0           1       47572
          10    10.2498        10.0016        10.6297       -131.977        19.0317       -10.5433       0.580398E+10    14.0068        1.40068        42.6100       0.525011E+10   0.541445E+09   0.124255E+08   0.532651E+08   -166.205        270.517        250.671               0           1       41843
          11    11.0459        9.69153        9.94546       -156.091        7.16791       -4.48871       0.359643E+10    12.2890        1.22890        36.7600       0.352362E+10   0.619650E+08   0.108456E+08   0.164607E+09    118.213        159.749        6.22721               0           1       39046
          12    10.3722        9.39350        10.3312       -164.954        25.4711       -87.6139       0.160096E+11    8.99820       0.899820        27.9700       0.144950E+11   0.102422E+10   0.490340E+09   0.117854E+10   -122.454        53.2725        144.040               0           1       31721
          13    10.0672        9.49605        10.5999       -84.3515        80.3941       -28.1475       0.232106E+10    10.3590        1.03590        32.4600       0.219919E+10   0.118636E+09   0.323071E+07   0.950826E+08   -231.428        89.9104        240.035               0           1       31436
          14    10.7497        9.20597        9.86754       -86.6057        20.6906       -19.4477       0.733229E+10    9.77205       0.977205        32.5700       0.672035E+10   0.534047E+09   0.778872E+08   0.361120E+09    12.3865       -13.7263       -21.6112               0           0       30970
          15    10.5105        9.67168        10.4608       -124.264        55.4285       -73.5178       0.313058E+10    11.5881        1.15881        33.0200       0.294497E+10   0.179652E+09   0.595876E+07   0.220293E+08   -73.0616        152.658        190.335               0           1       27455
          16    10.2454        9.37580        10.0343       -28.3710        144.784        32.2015       0.232673E+10    10.5641        1.05641        30.5700       0.224085E+10   0.795135E+08   0.636817E+07   0.573286E+08   -167.759        46.9488        37.9813               0           1       26081
          17    10.7514        9.21607        9.89740       -108.385        134.925       -42.6343       0.573692E+10    8.03929       0.803929        26.9700       0.498050E+10   0.701097E+09   0.553255E+08   0.392355E+09    13.0118       -10.1179       -10.9432               0           0       24943
          18    10.5869        9.12659        10.1630       -40.9180        208.560       -64.6779       0.219787E+10    10.2026        1.02026        29.8100       0.205495E+10   0.139200E+09   0.372425E+07   0.446134E+08   -45.7734       -42.0863        83.9548               0           1       20676
