#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.4675        9.56285        9.91131       -104.397        126.216       -20.6333       0.140380E+12    55.3301        5.53301        165.110       0.126726E+12   0.509633E+10   0.855733E+10   0.106769E+11    0.00000        0.00000        0.00000               0           0     2047426
           2    10.1592        9.83312        10.1780       -76.0636        107.520       -55.0297       0.145029E+12    54.3107        5.43107        101.290       0.127506E+12   0.139888E+11   0.353427E+10   0.241618E+10   -149.791        131.314        129.575               0           1     1231149
           3    10.2563        9.64755        10.0344       -135.760        24.2186       -15.5942       0.107284E+12    49.2582        4.92582        102.310       0.985677E+11   0.556762E+10   0.314834E+10   0.433842E+10   -102.614        41.1525        59.8048               0           1     1203930
           4    10.0148        10.0029        9.58338       -115.968        35.9962        8.79252       0.999576E+10    22.7117        2.27117        46.0600       0.926303E+10   0.689613E+09   0.431143E+08   0.211364E+09   -219.926        213.823       -159.329               0           1       95155
           5    10.8012        9.23253        9.54839       -86.6569        146.212       -40.4672       0.153668E+11    25.9082        2.59082        56.8600       0.143418E+11   0.869842E+09   0.155183E+09   0.396848E+09    162.132       -160.490       -176.329               0           1       94892
           6    9.85464        10.0026        10.0676       -108.217        13.5589        9.66877       0.918591E+10    22.0475        2.20475        42.3600       0.869015E+10   0.466909E+09   0.288571E+08   0.777174E+08   -297.766        213.682        75.9403               0           1       94353
           7    10.6278        9.38533        9.71890       -106.175        127.249        35.5538       0.647191E+10    19.4603        1.94603        38.9700       0.569530E+10   0.686561E+09   0.900487E+08   0.932671E+08    77.8837       -86.2503       -93.4848               0           1       66118
           8    10.4673        9.69130        9.92963       -237.379       -29.1497       -7.00894       0.539229E+10    17.1937        1.71937        35.9900       0.533458E+10   0.443543E+08   0.133585E+08   0.105199E+09  -0.825966E-01    62.4090        8.90100               0           1       47276
           9    10.1757        9.84005        10.2443       -116.707        145.813        76.8532       0.381003E+10    13.4681        1.34681        30.2800       0.376499E+10   0.388473E+08   0.619261E+07   0.403170E+08   -141.780        134.681        161.782               0           1       29195
          10    10.1499        9.75540        10.1520       -16.1940        17.3307       -107.890       0.403683E+10    13.5833        1.35833        28.3100       0.387390E+10   0.151628E+09   0.112984E+08   0.191739E+08   -154.290        93.5528        116.947               0           1       27999
          11    10.1153        9.82052        10.2752       -25.3857        248.191       -146.878       0.323786E+10    13.2296        1.32296        25.1100       0.263369E+10   0.599765E+09   0.440090E+07   0.391397E+07   -171.111        125.192        176.800               0           1       25879
          12    10.0571        9.80748        10.1106       -156.559        115.164       -31.5376       0.234860E+10    13.2378        1.32378        24.4100       0.232408E+10   0.239309E+08    589740.       0.506100E+07   -199.378        118.857        96.8129               0           1       25504
          13    10.4047        9.81018        9.87949       -99.7175        168.205       -84.9131       0.232640E+10    13.5531        1.35531        26.1500       0.219678E+10   0.123005E+09   0.661319E+07   0.317610E+08   -30.5219        120.168       -15.4601               0           1       25364
          14    9.81964        9.83092        10.4745       -74.9014        136.088       -52.7489       0.197544E+10    13.5332        1.35332        28.8000       0.193513E+10   0.370039E+08   0.330276E+07   0.583649E+08   -314.771        130.245        273.628               0           1       25160
          15    10.1530        9.79656        10.2111        92.4194        66.3671       0.206165       0.386914E+10    11.2380        1.12380        25.2600       0.368669E+10   0.180468E+09   0.197592E+07   0.944126E+07   -152.804        113.551        145.657               0           1       23576
          16    10.1829        10.0018        10.4305       -189.822        50.8543       -73.6705       0.199677E+10    13.3204        1.33204        27.0400       0.186746E+10   0.127380E+09   0.193039E+07   0.853259E+07   -138.301        213.264        252.235               0           1       21646
          17    9.65299        9.96712        10.0237       -61.2542        155.819        27.6420       0.252940E+10    14.4185        1.44185        27.3600       0.237469E+10   0.149661E+09   0.504966E+07   0.149075E+08   -395.740        196.420        54.6061               0           1       21469
          18    10.2845        9.68022        9.96193       -125.885       -36.9550        122.053       0.297667E+10    12.3521        1.23521        25.1400       0.254124E+10   0.432627E+09   0.280628E+07   0.519807E+07   -88.9128        57.0257        24.5944               0           1       21434
          19    10.1202        9.85443        10.2512       -65.7891        261.907       -145.200       0.277709E+10    11.5587        1.15587        23.2400       0.227428E+10   0.501331E+09   0.147912E+07   0.713175E+07   -168.725        141.668        165.154               0           1       17058
          20    10.0621        9.63821        10.3207       -141.009        216.986       -130.421       0.131811E+10    11.8196        1.18196        22.7400       0.131616E+10   0.142011E+07    521762.       0.479967E+07   -196.978        36.6146        198.902               0           1       16179
          21    10.2228        9.63921        10.1021       -119.155        262.860       -131.820       0.210888E+10    11.4513        1.14513        21.5100       0.207059E+10   0.367969E+08   0.150124E+07   0.976335E+07   -118.910        37.1005        92.7123               0           1       15594
          23    10.1295        9.70122        10.1802       -118.825        261.440       -122.156       0.196721E+10    11.5553        1.15553        21.7500       0.194654E+10   0.201994E+08    470003.       0.526168E+07   -164.226        67.2288        130.668               0           1       14604
          24    9.97048        9.70390        10.4918       -77.6908        179.222       -107.929       0.380027E+10    13.8908        1.38908        25.5900       0.348942E+10   0.307269E+09   0.357655E+07   0.412686E+07   -241.483        68.5309        282.029               0           1       14209
          25    10.3900        9.68178        9.96112       -92.4261        265.173       -126.550       0.132781E+10    10.7930        1.07930        23.2600       0.125073E+10   0.760989E+08    972947.       0.124206E+08   -37.6398        57.7836        24.2008               0           1       12857
          26    9.70624        10.2080        10.0015       -91.7781        51.6494        25.4081       0.138702E+10    12.0752        1.20751        22.6900       0.136497E+10   0.218723E+08    178537.        902231.       -369.868        313.430        43.8199               0           1       12703
          27    10.1319        9.78033        10.1257        54.7949        143.141       -50.9488       0.161074E+10    10.8576        1.08576        22.8600       0.154106E+10   0.679326E+08   0.174593E+07   0.123735E+08   -163.070        105.665        104.179               0           1       12625
          28    10.0855        9.43278        10.4994       -90.8206        233.994       -77.6824       0.135261E+10    11.5650        1.15650        20.9200       0.123843E+10   0.114010E+09    169386.       0.228345E+07   -185.585       -63.1961        285.721               0           1       12377
          29    10.1618        9.68142        9.93760       -200.426        7.93184       -104.190       0.905027E+09    9.83095       0.983095        18.7400       0.902382E+09   0.246305E+07    181858.       0.247538E+07   -148.548        57.6087        12.7733               0           1       11701
          30    10.2977        9.35142        10.2671       -93.0536        230.651       -78.8203       0.111108E+10    11.0578        1.10577        20.4100       0.109061E+10   0.204770E+08    0.00000        0.00000       -82.5140       -102.726        172.884               1           1       11658
          31    10.0708        9.97588        10.5619       -167.406       -3.55319       -30.8327       0.876489E+09    10.3333        1.03333        21.3100       0.873449E+09   0.272664E+07    313247.       0.167830E+07   -192.761        200.676        316.107               0           1       11618
          32    10.1430        9.88425        10.2830       -212.134        101.440       -160.753       0.104165E+10    9.84358       0.984358        19.4000       0.100182E+10   0.395226E+08    311417.       0.210938E+07   -157.672        156.156        180.600               0           1       11597
          33    9.96231        10.0963        9.53539       -90.9422        28.3151        9.12747       0.997811E+09    10.6292        1.06292        19.7700       0.956754E+09   0.406797E+08    377163.       0.344177E+07   -245.453        259.198       -182.645               0           1       11479
          34    10.3878        9.65243        9.66319       -123.325        129.800       -47.7701       0.582379E+09    8.97583       0.897583        21.7500       0.575482E+09    501774.       0.639421E+07   0.348380E+08   -38.7232        43.5236       -120.552               0           1       10293
          35    9.88766        10.0603        10.1023       -93.8249        39.5944        57.7570       0.910436E+09    9.93833       0.993832        17.8200       0.904711E+09   0.557610E+07    148958.       0.119495E+07   -281.722        241.687        92.8046               0           1       10062
          36    10.2169        9.82764        10.1674       -99.5420        138.440       -175.610       0.148685E+10    9.30962       0.930962        20.2700       0.145053E+10   0.350448E+08   0.128173E+07   0.696843E+07   -121.738        128.652        124.444               0           1       10061
          37    10.4964        9.54004        9.50136       -32.5650        136.143        43.4465       0.816023E+09    10.1322        1.01322        20.4800       0.814172E+09   0.119077E+07    660765.       0.565238E+07    14.0220       -11.0825       -199.179               0           1        9668
          38    9.56354        9.91491        9.80058       -78.1610        176.244        33.7746       0.107094E+10    11.0461        1.10461        22.6500       0.105901E+10   0.106078E+08   0.132214E+07   0.164702E+08   -439.200        171.053       -53.7995               0           1        9332
          39    10.0796        9.75122        10.2099       -96.9206        121.930       -6.59785       0.598830E+09    8.28736       0.828736        16.0000       0.598013E+09    448204.        368669.       0.427387E+07   -188.466        91.5219        145.074               0           1        8831
          40    9.73406        9.86864        9.97161       -76.3155        130.100        51.7014       0.769416E+09    9.95873       0.995873        18.8100       0.768446E+09    796757.        172787.        917538.       -356.351        148.572        29.2975               0           1        8437
          41    10.0712        9.73983        10.4452       -54.8519        235.547       -73.5810       0.610655E+09    8.93356       0.893356        16.7100       0.599592E+09   0.110627E+08    0.00000        0.00000       -192.528        85.9879        259.421               1           1        8319
          42    10.1508        9.61011        10.2582       -132.511        232.133       -116.001       0.697111E+09    9.15803       0.915803        17.6400       0.609236E+09   0.878744E+08    0.00000        0.00000       -153.882        22.9619        168.536               1           1        8164
          43    9.77608        10.1267        9.93920       -104.361        18.4641        17.9165       0.754243E+09    9.61960       0.961960        17.9700       0.707423E+09   0.467972E+08    22877.1        107406.       -335.935        273.934        13.5507               0           1        8122
          44    10.5957        9.65799        9.32148       -106.058        59.9393        19.5206       0.796251E+09    10.0063        1.00063        19.0400       0.789813E+09   0.643829E+07    0.00000        0.00000        62.2973        46.2249       -286.576               1           1        8082
          45    10.2725        9.80895        9.99109       -163.638        85.7236       -118.809       0.768176E+09    8.51863       0.851863        16.7800       0.760799E+09   0.675891E+07    617904.       0.396971E+07   -94.7237        119.571        38.7621               0           1        8020
          46    9.84900        10.0495        10.4864       -140.752        31.4918       -2.68709       0.574507E+09    8.76934       0.876934        16.4900       0.548379E+09   0.260514E+08    76392.8        344279.       -300.506        236.435        279.429               0           1        7862
          47    10.6887        9.41100        9.45928       -73.8325        167.216       -41.7945       0.100006E+10    10.7036        1.07036        21.4800       0.964320E+09   0.347592E+08    984220.       0.396340E+07    107.448       -73.7782       -219.624               0           1        7859
          48    9.80596        10.2626        9.78751       -97.8670        48.3927        15.9156       0.617419E+09    9.24354       0.924354        18.1700       0.616802E+09    403782.        213613.       0.107044E+07   -321.417        339.963       -60.1498               0           1        7734
          49    9.80076        9.95357        10.5255       -78.3403        139.316       -56.2545       0.753094E+09    9.08515       0.908515        17.1300       0.667184E+09   0.857160E+08    193723.       0.137952E+07   -323.944        189.836        298.417               0           1        7730
          50    9.99197        9.95109        9.53368       -159.686        3.98569        36.2510       0.559316E+09    8.62455       0.862455        17.8800       0.558689E+09    617411.        9848.07        57508.2       -231.042        188.631       -183.476               0           1        7682
          51    10.3973        9.63602        9.83413       -69.7682        114.978        58.5649       0.441054E+09    7.25005       0.725005        15.3600       0.413696E+09   0.249820E+08   0.237642E+07   0.972002E+07   -34.0832        35.5506       -37.4989               0           1        7629
          52    9.74850        9.93008        10.0082       -64.0619        176.220        14.2759       0.647728E+09    9.27512       0.927512        18.2300       0.646316E+09   0.127233E+07    139843.       0.263761E+07   -349.335        178.423        47.0655               0           1        7323
          53    10.3911        9.30545        10.2743       -139.719        196.957       -101.334       0.582983E+09    8.98360       0.898360        17.2500       0.574485E+09   0.847058E+07    27339.0        300031.       -37.1005       -125.061        176.344               0           1        7226
          54    9.84145        9.97411        10.0648       -133.407        9.73660        1.16595       0.149400E+10    8.91510       0.891510        19.9100       0.147730E+10   0.159976E+08    711183.       0.107646E+08   -304.174        199.816        74.5993               0           1        7207
          55    10.0937        9.72390        10.2518       -74.5316        146.499       -17.1531       0.390170E+09    7.36131       0.736131        14.2500       0.389502E+09    339763.        328151.       0.269275E+07   -181.620        78.2481        165.417               0           1        7193
          56    10.0855        9.42868        10.4352       -120.258        225.046       -84.4765       0.543194E+09    8.78780       0.878780        17.0700       0.542726E+09    384667.        82928.2       0.106524E+07   -185.599       -65.1882        254.548               0           1        7037
          57    9.88470        9.89721        10.3073       -115.591        142.150       -118.286       0.582087E+09    8.90927       0.890927        17.3300       0.575399E+09   0.654805E+07    139488.        661209.       -283.161        162.453        192.387               0           1        7006
          58    10.0093        9.90400        10.1786       -37.3005        42.7422        32.0487       0.515263E+09    8.59686       0.859686        17.9400       0.510468E+09   0.460849E+07    186110.       0.323938E+07   -222.646        165.752        129.886               0           1        6841
          59    10.1210        9.74202        10.0881       -38.4691        95.3803       -83.5720       0.325175E+09    6.85504       0.685504        13.0000       0.323241E+09   0.185499E+07    79035.3       0.127597E+07   -168.366        87.0520        85.9005               0           1        6712
          60    10.1929        9.77553        10.1828       -199.397       -16.9812       -41.2835       0.408576E+09    7.11012       0.711012        13.4900       0.393493E+09   0.150830E+08    0.00000        0.00000       -133.423        103.333        131.926               1           1        6677
          61    10.3979        9.54886        10.0224       -124.382        107.485       -31.3778       0.267154E+09    6.45566       0.645566        14.5600       0.266125E+09    275051.        753766.       0.398023E+07   -33.8014       -6.79722        53.9987               0           1        6672
          62    10.4398        9.68844        9.95996       -106.508        231.260        11.5292       0.499546E+09    7.51436       0.751435        15.4300       0.483116E+09   0.153672E+08   0.106268E+07   0.956689E+07   -13.4438        61.0195        23.6372               0           1        6524
          63    10.2596        9.78516        9.98017       -161.570        62.7311       -107.280       0.829729E+09    8.40300       0.840300        16.7600       0.822322E+09   0.728327E+07    123407.       0.163557E+07   -101.021        108.012        33.4565               0           1        6314
          64    10.3862        9.23607        10.1775       -102.394        220.588       -72.4522       0.473798E+09    8.45839       0.845839        17.3000       0.471726E+09   0.187869E+07    193163.       0.207955E+07   -39.5249       -158.770        129.322               0           1        6298
          65    10.4704        9.56430        9.99659       -89.4046        58.6193       -68.8710       0.808697E+09    8.56139       0.856139        15.9800       0.808437E+09    117883.        142011.        830350.        1.40414       0.704500        41.4343               0           0        6254
          66    9.74425        9.89646        10.4301       -51.9061        128.850      -0.485787       0.483295E+09    8.45110       0.845110        17.7900       0.472308E+09   0.109332E+08    53868.3        283558.       -351.400        162.089        252.070               0           1        6214
          67    10.3704        9.67104        9.72469       -106.060        125.628       -5.87864       0.237202E+09    6.51153       0.651153        15.0400       0.234616E+09    400120.       0.218571E+07   0.791007E+07   -47.1821        52.5655       -90.6716               0           1        6184
          68    10.2823        9.78105        9.96391       -98.1093        56.4124       -15.9884       0.269375E+09    6.24820       0.624820        12.6700       0.267040E+09   0.219592E+07    139025.       0.122799E+07   -89.9914        106.015        25.5564               0           1        6082
