#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.79042        10.1702        9.91899       -125.762        84.0275       -47.9355       0.476229E+12    121.268        12.1268        180.840       0.440323E+12   0.134681E+11   0.224380E+11   0.189887E+11    0.00000        0.00000        0.00000               0           0     6281596
           2    9.44534        10.2744        9.69804       -122.722        78.5219        47.5463       0.150380E+11    38.4347        3.84347        46.3600       0.142675E+11   0.704837E+09   0.656640E+08   0.165092E+09   -251.532        75.9962       -161.053               0           1      148424
           3    9.42221        10.2624        10.1085       -76.3291        111.366       -10.0038       0.107956E+11    33.5678        3.35678        42.1100       0.103058E+11   0.447106E+09   0.426732E+08   0.616975E+08   -268.392        67.2128        138.165               0           1      114340
           4    9.89679        10.1748        9.90159       -281.470        208.040        60.2670       0.810005E+10    27.3844        2.73844        37.8400       0.743593E+10   0.561775E+09   0.102338E+09   0.971703E+08    77.5342        3.39672       -12.6830               0           0       55082
           5    9.54100        10.6220        9.93479       -112.882        158.793       -112.438       0.691324E+10    29.2854        2.92854        31.0700       0.680485E+10   0.741898E+08   0.342007E+08   0.934456E+07   -181.805        329.358        11.5168               0           1       47494
           6    9.66248        10.0146        9.98485       -135.153        216.816        4.33195       0.375743E+10    23.6918        2.36918        35.8300       0.374576E+10   0.115328E+07   0.105191E+08   0.617439E+08   -93.2568       -113.375        48.0060               0           1       39716
           7    9.58908        10.5466        9.95042       -136.229        215.241       -149.745       0.560904E+10    26.7809        2.67809        28.3000       0.531687E+10   0.287551E+09   0.462294E+07   0.328814E+07   -146.759        274.391        22.9096               0           1       39310
           8    9.43392        10.5441        10.1470       -112.540        146.719       -88.3069       0.319436E+10    21.7230        2.17230        29.7900       0.287669E+10   0.311414E+09   0.625337E+07   0.377880E+08   -259.856        272.554        166.162               0           1       36332
           9    9.30829        10.2553        9.96896       -161.364        85.8157       -96.5731       0.245306E+10    20.7105        2.07105        24.5100       0.244479E+10   0.610128E+07   0.217413E+07   0.664154E+07   -351.429        62.0448        36.4236               0           1       30566
          10    9.33733        10.6297        10.1461       -88.6026        130.578        20.3237       0.319717E+10    22.7537        2.27536        26.9800       0.313526E+10   0.559261E+08   0.598632E+07   0.953261E+07   -330.262        334.992        165.572               0           1       30087
          11    9.71945        10.2785        9.87071       -171.119        27.9456        92.9987       0.355338E+10    19.1528        1.91528        24.7900       0.337547E+10   0.170266E+09   0.764424E+07   0.266566E+08   -51.7307        78.9628       -35.1918               0           0       24202
          12    9.67991        10.5652        9.74087       -78.0415        140.744       -87.6339       0.160992E+10    18.3642        1.83642        22.2900       0.160341E+10   0.599749E+07    516090.       0.299526E+07   -80.5519        287.912       -129.833               0           1       21625
          13    9.24144        10.4643        10.1151       -99.3843        76.8567        24.4319       0.178980E+10    18.5056        1.85056        21.1800       0.169827E+10   0.913477E+08    176149.        551487.       -400.157        214.372        142.910               0           1       19699
          14    9.66929        10.4426        9.80626       -159.088        173.391       -37.7915       0.102392E+10    15.1744        1.51744        17.0500       0.101952E+10   0.439494E+07    0.00000        0.00000       -88.2929        198.555       -82.1700               1           1       16356
          15    9.77120        10.2057        9.95299       -349.149        116.509       -111.774       0.385768E+10    11.8390        1.18390        19.4500       0.379109E+10   0.376340E+08   0.289554E+08   0.405409E+08   -14.0097        25.9273        24.7829               0           0       16353
          16    9.37625        10.6433        10.1281       -113.972        122.079        26.8147       0.139583E+10    16.7912        1.67912        21.7900       0.139215E+10   0.349592E+07    183690.       0.172422E+07   -301.893        344.855        152.401               0           1       15517
          17    9.73994        10.3233        9.98587       -54.0945        60.5132       -92.5991       0.142606E+10    16.5652        1.65652        21.9100       0.142507E+10    425517.        562151.       0.345126E+07   -36.7954        111.589        48.7495               0           1       15477
          18    9.31111        10.3130        10.1016       -87.7762        78.4577        34.5045       0.110625E+10    15.7620        1.57620        18.1600       0.108404E+10   0.221652E+08    43288.6        132147.       -349.374        104.103        133.092               0           1       15414
          19    9.80070        10.2916        9.68094       -122.279        39.8395       -31.3320       0.121971E+10    16.4508        1.64508        21.4100       0.121423E+10    609897.       0.486740E+07   0.488441E+07    7.49320        88.5043       -173.517               0           1       14689
          20    9.49243        10.3862        9.99539       -140.107        112.365       -96.4226       0.120600E+10    16.1614        1.61614        24.3700       0.114049E+10   0.596307E+08   0.588217E+07   0.261200E+08   -217.208        157.488        55.6887               0           1       13909
          21    9.25550        10.1931        10.2453       -175.006        106.895       -92.8888       0.982601E+09    15.8706        1.58706        21.0800       0.981945E+09    346168.        310193.       0.102733E+07   -389.909        16.7431        237.814               0           1       12438
          22    9.43319        10.5378        10.2193       -72.7932        142.140        27.2704       0.921967E+09    15.3108        1.53107        19.2000       0.915185E+09   0.661161E+07    170659.        559156.       -260.389        267.984        218.914               0           1       11913
          23    10.1543        10.1769        9.77007       -132.183        139.524        61.5173       0.966463E+09    15.5571        1.55571        20.5700       0.954759E+09   0.110432E+08    660933.       0.351357E+07    265.236        4.92743       -108.549               0           1       11235
          24    9.74208        10.4832        9.80270       -136.642        106.099      -0.129417       0.948193E+09    15.1234        1.51234        19.9700       0.934390E+09   0.130252E+08    777896.       0.345986E+07   -35.2355        228.193       -84.7650               0           1       11122
          25    10.0423        10.0039        9.44906       -137.317        98.8781        33.5316       0.117932E+10    16.6046        1.66046        18.9400       0.117325E+10   0.607236E+07    0.00000        0.00000        183.627       -121.210       -342.537               1           1       10993
          26    9.24762        10.4969        10.1806       -100.600        96.4751       -8.53145       0.912651E+09    14.8683        1.48683        17.3700       0.846513E+09   0.659754E+08    163010.        292456.       -395.652        238.179        190.654               0           1       10705
          27    9.57129        10.5641        9.94485       -107.502        219.563       -113.949       0.153646E+10    13.9645        1.39645        17.1200       0.151379E+10   0.225722E+08    93065.3        687661.       -159.726        287.132        18.8496               0           1       10581
          28    9.75851        10.3820        9.53719       -98.9195        163.238        56.7817       0.880984E+09    15.0491        1.50491        16.9200       0.880766E+09    181931.        36332.2        98457.3       -23.2595        154.434       -278.298               0           1       10319
          29    9.79756        10.2429        9.75072       -121.301        7.52938       -1.74983       0.109592E+10    14.6146        1.46147        19.4800       0.109302E+10   0.161091E+07   0.128690E+07   0.500887E+07    5.20442        52.9772       -122.654               0           1       10293
          30    9.81388        10.5723        9.86232       -108.710        102.957       -49.4819       0.826275E+09    14.9740        1.49740        20.2800       0.824897E+09   0.113306E+07    245346.       0.254399E+07    17.1002        293.146       -41.3073               0           1       10228
          31    9.74972        10.4752        9.65666       -177.673        118.698       -6.36819       0.744303E+09    14.1379        1.41379        20.8000       0.740096E+09   0.327155E+07    935371.       0.741825E+07   -29.6666        222.347       -191.215               0           1        9782
          32    9.25840        10.5047        9.89026       -132.032        65.1571        29.3714       0.771303E+09    14.4871        1.44871        18.0100       0.770524E+09    567586.        211318.        654411.       -387.795        243.820       -20.9416               0           1        9461
          33    9.76870        10.1622        9.84531       -240.593        20.8209        61.4627       0.178991E+10    13.7341        1.37341        21.6100       0.178167E+10   0.711903E+07   0.111898E+07   0.561742E+07   -15.8319       -5.78026       -53.7061               0           0        9114
          34    9.78423        10.2588        9.76756       -153.874        132.363        108.127       0.889431E+09    13.4090        1.34090        21.8500       0.876610E+09   0.660562E+07   0.621575E+07   0.241267E+08   -4.51195        64.5887       -110.379               0           1        9053
          35    10.2780        9.80910        9.88234       -142.425        196.007       -96.4065       0.148800E+10    17.8583        1.78583        21.5600       0.148609E+10   0.184480E+07    58922.1        464549.        355.409       -263.188       -26.7146               0           1        8858
          36    9.82925        10.0507        10.2041       -146.268        248.102       -124.893       0.105720E+10    16.0105        1.60105        17.8600       0.105710E+10    41127.0        57943.8        331231.        28.3036       -87.0610        207.827               0           1        8701
          37    9.68276        10.5314        9.76609       -101.110        179.080       -139.614       0.691402E+09    13.0212        1.30212        15.7000       0.690047E+09   0.109138E+07    264181.       0.205819E+07   -78.4745        263.311       -111.450               0           1        8476
          38    9.60337        10.1925        10.0331       -85.2235        204.022       -71.9262       0.468776E+09    11.5889        1.15889        15.9400       0.464327E+09   0.186666E+07   0.258278E+07   0.452416E+07   -136.343        16.2474        83.2124               0           1        8152
          39    9.44989        10.2662        10.2056       -95.5782        83.6830       -26.6022       0.594500E+09    13.1627        1.31627        16.1600       0.592359E+09   0.199325E+07    147185.        741660.       -248.216        69.9681        208.927               0           1        7473
          40    9.43145        10.5692        10.3293       -107.190        151.936       -53.3849       0.585500E+09    13.0489        1.30489        18.0200       0.583380E+09   0.206620E+07    53330.5        173147.       -261.657        290.835        299.057               0           1        7311
          41    9.76008        10.5957        9.76044       -97.1997        136.410       -69.5677       0.594396E+09    12.7151        1.27151        16.2000       0.593690E+09    706701.        0.00000        0.00000       -22.1151        310.180       -115.569               1           1        7286
