#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    11.0627        8.88878        9.97428       -68.1451        50.2097       -34.5899       0.326616E+11    15.0206        1.50206        95.9500       0.287781E+11   0.355952E+10   0.323962E+09   0.693520E+10    0.00000        0.00000        0.00000               0           0      237074
           2    10.4564        8.69223        10.5237       -17.4211        146.926       -26.4241       0.678620E+10    9.00874       0.900874        54.4800       0.636188E+10   0.374100E+09   0.502200E+08   0.130773E+10   -130.077       -42.1698        117.872               0           1       66396
           3    11.2224        9.60863        10.0395       -125.827        16.8951        16.2624       0.561509E+10    8.42559       0.842559        51.6300       0.516291E+10   0.405497E+09   0.466881E+08   0.172634E+10    34.2615        154.444        13.9822               0           1       63872
           4    11.0961        9.59261        10.2177       -52.9829       -2.69183       -11.4844       0.101601E+11    10.2885        1.02885        61.1000       0.937405E+10   0.724279E+09   0.617420E+08   0.996079E+09    7.15738        151.007        52.2279               0           1       59094
           5    11.1492        9.63826        10.0450       -78.4779       -51.7359        21.9698       0.424570E+10    7.56890       0.756889        46.9300       0.383947E+10   0.365110E+09   0.411191E+08   0.125570E+10    18.5521        160.801        15.1708               0           1       49026
           6    11.2392        8.40182        9.78056       -26.0445        85.4547       -21.6301       0.744415E+10    8.98364       0.898364        53.3500       0.669112E+10   0.708325E+09   0.447075E+08   0.102794E+10    37.8745       -104.477       -41.5626               0           1       38886
           7    11.0310        9.16980        10.1070       -73.6512        42.2480       -42.0445       0.419665E+10    7.75062       0.775062        47.0300       0.402031E+10   0.154560E+09   0.217871E+08   0.104245E+10   -6.81410        60.2928        28.4772               0           1       37900
           8    11.0529        9.09608        9.97247       -83.4694      -0.134353        12.7612       0.467471E+10    7.82614       0.782614        47.5400       0.427572E+10   0.380479E+09   0.185175E+08   0.703288E+09   -2.09830        44.4762      -0.388335               0           1       34088
           9    10.8436        8.77746        10.2059       -26.7334        86.5802       -54.9455       0.433882E+10    7.68969       0.768969        47.7500       0.398289E+10   0.338284E+09   0.176457E+08   0.573681E+09   -47.0057       -23.8837        49.7048               0           1       33171
          10    10.7873        9.92510        9.66130       -86.0932        2.41016       -18.9624       0.331651E+10    7.19686       0.719687        44.2700       0.317002E+10   0.132934E+09   0.135545E+08   0.698131E+09   -59.0870        222.342       -67.1498               0           1       30834
          11    11.0990        8.84617        9.71510       -59.1472        52.9919        37.5651       0.257959E+10    6.33116       0.633116        37.3800       0.233879E+10   0.230098E+09   0.106975E+08   0.201172E+09    7.78387       -9.14197       -55.6070               0           1       25664
          12    10.4417        8.85636        10.5549       -41.7936        94.9463       -25.9160       0.235993E+10    6.12948       0.612948        36.5700       0.217259E+10   0.179742E+09   0.759918E+07   0.385635E+09   -133.235       -6.95571        124.570               0           1       24160
          13    11.0339        8.77229        10.0041       -58.6910        123.784       -65.7663       0.263321E+10    6.25928       0.625928        36.9700       0.244064E+10   0.181097E+09   0.114726E+08   0.260153E+09   -6.17474       -24.9929        6.39358               0           1       23816
          14    11.5925        9.65237        9.95750       -101.019        10.2300       -2.43214       0.185810E+10    5.90506       0.590506        37.2700       0.177800E+10   0.709559E+08   0.914447E+07   0.510242E+09    113.664        163.828       -3.60015               0           1       22955
          15    10.6627        9.01103        10.4426       -54.7997        56.5592       -31.0956       0.259844E+10    6.56802       0.656802        40.9300       0.240912E+10   0.178834E+09   0.104844E+08   0.173078E+09   -85.8242        26.2287        100.472               0           1       22375
          16    11.1597        9.59035        10.2913       -131.505        44.2818       -52.0410       0.164577E+10    5.58753       0.558753        33.4500       0.153607E+10   0.101532E+09   0.816939E+07   0.351881E+09    20.8135        150.522        68.0166               0           1       18204
          17    10.5921        9.95609        10.0485       -71.7199        2.90316        2.21064       0.168495E+10    5.56049       0.556049        34.4600       0.149475E+10   0.187145E+09   0.306101E+07   0.114281E+09   -100.978        228.991        15.9217               0           1       14926
          18    11.1517        8.72912        9.50924       -64.2883        49.7004        25.7893       0.131117E+10    5.13246       0.513247        30.3100       0.122612E+10   0.802302E+08   0.481545E+07   0.879814E+08    19.1035       -34.2550       -99.7743               0           1       14239
          19    11.1080        9.49752        10.1651       -58.9859        53.7929       -5.72966       0.166556E+10    5.42962       0.542962        32.8900       0.144295E+10   0.219703E+09   0.290411E+07   0.150918E+09    9.72340        130.605        40.9297               0           1       13974
          20    10.4246        9.23915        10.6794       -75.5195        53.6368       -17.7244       0.884014E+09    4.59459       0.459459        27.2000       0.844933E+09   0.363674E+08   0.271343E+07   0.302559E+09   -136.904        75.1718        151.279               0           1       12670
          21    10.4360        8.78098        10.5193       -27.5697        109.179       -42.5734       0.106354E+10    4.75400       0.475400        28.4100       0.941041E+09   0.116537E+09   0.596209E+07   0.203072E+09   -134.458       -23.1285        116.930               0           1       12366
          22    11.0705        8.89525        10.0336       -164.365        74.5118       -115.389       0.126879E+10    4.68105       0.468105        28.7900       0.115920E+10   0.104501E+09   0.508892E+07   0.273554E+09    1.67134        1.38814        12.7335               0           0       12105
          23    10.8604        8.32753        10.3038       -45.3761        151.071       -55.0774       0.935510E+09    4.57935       0.457936        28.7600       0.862392E+09   0.701613E+08   0.295637E+07   0.108983E+09   -43.3970       -120.416        70.7006               0           1       11597
          24    11.1624        9.60516        10.0965       -103.482        11.3894       -4.16870       0.202075E+10    5.52702       0.552702        32.6300       0.165912E+10   0.356213E+09   0.541087E+07   0.105243E+09    21.3842        153.699        26.2266               0           1       11245
          25    10.9685        8.77324        10.1259       -30.6373        101.736       -12.5480       0.903753E+09    4.43346       0.443346        26.1800       0.795966E+09   0.105616E+09   0.217145E+07   0.436656E+08   -20.2170       -24.7891        32.5343               0           1       11114
