#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.76707        9.83331        9.92008        157.717        111.751        92.6891       0.589905E+12    112.462        11.2462        147.690       0.521283E+12   0.448147E+11   0.238075E+11   0.561820E+10    0.00000        0.00000        0.00000               0           0     6496550
           2    9.41178        9.43451        9.75721        29.2538        45.6361        3.42078       0.215834E+12    85.6606        8.56606        272.040       0.179013E+12   0.166944E+08   0.368043E+11   0.170934E+11   -228.481       -256.461       -104.739               0           1     4437251
           3    9.85357        9.89566        9.92355        11.6624        184.102        36.4613       0.209475E+12    52.7849        5.27849        96.9900       0.181034E+12   0.225834E+11   0.585685E+10   0.126993E+10    55.6266        40.0962        2.23150               0           0     1104292
           4    10.0702        10.1439        10.1357        54.8860        74.4883        204.330       0.200468E+11    36.6879        3.66879        46.6900       0.188380E+11   0.102676E+10   0.182008E+09   0.499763E+08    194.912        199.754        138.681               0           1      178042
           5    9.93646        9.90352        10.2293        153.315        88.7314        84.8853       0.121110E+11    29.1979        2.91979        41.3200       0.113053E+11   0.733284E+09   0.724098E+08   0.467401E+08    108.932        45.1508        198.880               0           1      151336
           6    10.0545        9.87438        9.92462        240.389        177.821        14.9781       0.288257E+11    28.3201        2.83201        35.0000       0.273648E+11   0.109402E+10   0.366899E+09   0.842282E+08    184.860        26.4114        2.91959               0           1      129822
           7    9.89762        10.1139        9.88640       -15.7786        69.8535        81.4385       0.128511E+11    27.7696        2.77696        38.5900       0.112089E+11   0.156780E+10   0.743715E+08   0.438052E+08    83.9544        180.462       -21.6590               0           1      106635
           8    10.2930        10.1960        10.1396        72.0224        57.1887        155.886       0.123756E+11    30.4898        3.04898        36.6600       0.117034E+11   0.638383E+09   0.338198E+08   0.390598E+08    338.248        233.240        141.195               0           1       95172
           9    9.99142        9.89791        9.96608        201.796        79.7633        73.9714       0.364185E+11    32.2300        3.22300        45.9100       0.323278E+11   0.358093E+10   0.509770E+09   0.147707E+09    144.276        41.5431        29.5818               0           1       77302
          10    10.0567        10.3331        9.79773        160.390        32.2033        169.959       0.957370E+10    28.9021        2.89021        42.2300       0.900199E+10   0.533505E+09   0.382052E+08   0.358476E+08    186.288        321.432       -78.6811               0           1       69574
          11    9.86321        9.98620        10.0165        99.0834        60.8986        322.499       0.930123E+10    24.2937        2.42937        31.8900       0.850197E+10   0.789736E+09   0.951969E+07   0.858629E+07    61.8259        98.3209        62.0382               0           1       67887
          12    10.2594        10.1646        10.1342        83.8426        78.2368        200.439       0.743636E+10    23.4648        2.34648        32.9900       0.715601E+10   0.271199E+09   0.915025E+07   0.263317E+08    316.628        213.027        137.684               0           1       63847
          13    9.85593        10.2369        9.81607        180.560        117.712        62.1942       0.291967E+10    19.2732        1.92732        29.7900       0.290738E+10   0.499469E+07   0.730274E+07   0.867496E+07    57.1443        259.535       -66.8870               0           1       55174
          14    9.92902        9.87861        10.3650        164.205        174.869        15.3660       0.369119E+10    20.8385        2.08385        33.1500       0.336647E+10   0.280923E+09   0.437946E+08   0.388049E+08    104.147        29.1316        286.133               0           1       53069
          15    10.1117        9.78644        9.91675        283.361        116.018        44.4808       0.409439E+10    19.2635        1.92636        29.1300       0.405521E+10   0.386666E+07   0.353155E+08   0.244365E+08    221.619       -30.1413       -2.14146               0           1       47222
          16    9.80690        9.91111        10.0004        323.015       -93.0801        16.4702       0.107573E+11    22.2185        2.22185        33.2300       0.951121E+10   0.122784E+10   0.181957E+08   0.132030E+08    25.6140        50.0318        51.6781               0           0       45740
          17    10.4110        10.0936        10.0076        108.898        26.3364        102.545       0.356340E+10    21.5684        2.15684        29.0700       0.353210E+10   0.279379E+08   0.336527E+07   0.655686E+07    414.074        167.375        56.2954               0           1       42926
          18    10.0302        10.1378        10.1256        38.2215        113.570        217.875       0.650044E+10    19.6288        1.96288        29.9700       0.633502E+10   0.154670E+09   0.107497E+08   0.114512E+08    169.189        195.825        132.160               0           1       41240
          19    9.89452        10.1986        9.89422        63.0930        17.8178       -2.25850       0.480207E+10    21.1979        2.11979        26.4200       0.462635E+10   0.168837E+09   0.688637E+07   0.909347E+07    81.9609        234.905       -16.6301               0           1       37494
          20    9.92805        10.0443        10.0909        17.4542        265.099       -57.0178       0.306970E+10    19.2404        1.92404        29.5100       0.298011E+10   0.850853E+08   0.451107E+07   0.492984E+07    103.523        135.678        109.851               0           1       32982
          21    9.82900        9.98831        10.2637        50.6731        28.5287        38.6191       0.270677E+10    18.5774        1.85774        26.9600       0.268764E+10   0.169945E+08   0.213871E+07   0.446743E+07    39.8261        99.6778        220.995               0           1       30292
          22    9.96864        10.0771        10.6136        197.224        45.2839       -35.0576       0.271829E+10    19.7709        1.97709        28.6400       0.271623E+10    488512.       0.156357E+07   0.304259E+07    129.626        156.796        445.984               0           1       27643
          23    10.0527        9.72958        9.85525        231.948        218.329       -45.8044       0.251942E+10    16.4501        1.64501        26.8900       0.250522E+10   0.542873E+07   0.877280E+07   0.108527E+08    183.671       -66.7069       -41.6910               0           1       26874
          24    10.0409        9.88826        10.1140        18.0564        316.911       -32.4432       0.363196E+10    20.1658        2.01658        28.4500       0.359176E+10   0.369035E+08   0.329210E+07   0.462011E+07    176.102        35.3374        124.687               0           1       25435
          25    9.82529        9.91616        9.96098        176.357        145.128        155.206       0.845488E+10    15.8391        1.58391        26.8500       0.702282E+10   0.140040E+10   0.316649E+08   0.301617E+08    37.4403        53.2794        26.3021               0           0       23414
          27    9.86230        9.73203        10.0029       -46.9922        138.079        6.72778       0.115407E+10    14.0707        1.40707        20.1800       0.114747E+10   0.646175E+07    129735.        214812.        61.2407       -65.1314        53.2601               0           0       22017
          28    9.97483        9.86422        10.1027        60.5622       -20.1573        140.064       0.128838E+10    14.6308        1.46308        21.2700       0.128507E+10   0.232139E+07    990764.       0.419951E+07    133.607        19.8777        117.427               0           1       21746
          29    10.0663        9.80666        9.93956        170.101        215.626        73.7105       0.145735E+10    12.8340        1.28340        20.2700       0.144903E+10   0.437221E+07   0.394706E+07   0.563628E+07    192.462       -17.1381        12.5272               0           1       21199
          30    9.82804        9.85082        9.93003        147.119        219.574      -0.163203       0.504735E+10    12.8469        1.28469        29.4500       0.445290E+10   0.466047E+09   0.128411E+09   0.142810E+09    39.2087        11.2604        6.39867               0           0       21051
          31    10.0337        9.74800        10.0146       -4.81113        38.4855        21.0823       0.176220E+10    14.8128        1.48128        20.2500       0.176096E+10    642140.        590883.        926318.        171.478       -54.8614        60.7906               0           1       20989
          32    10.0751        9.77709        9.84539       -1.94485        37.6893        44.7263       0.159797E+10    14.2481        1.42481        19.6500       0.157889E+10   0.187663E+08    312581.        233234.        198.076       -36.1541       -48.0318               0           1       20208
          33    9.78206        10.2226        9.82653        36.6341        159.016       -72.1578       0.102906E+10    13.5755        1.35755        18.9000       0.102800E+10    956260.        97088.8        156270.        9.63981        250.339       -60.1604               0           1       19983
          34    10.0535        10.4713        10.0884        58.9270        185.334       -8.09822       0.187658E+10    17.3034        1.73034        25.5000       0.187419E+10   0.111109E+07   0.128525E+07   0.232647E+07    184.211        410.293        108.276               0           1       19054
          35    9.66658        10.0194        10.0094        233.870        129.756       -9.83947       0.105517E+10    13.5658        1.35658        29.9800       0.969474E+09   0.187148E+08   0.669795E+08   0.856627E+08   -64.6234        119.684        57.4530               0           1       18634
          36    9.61952        10.1958        9.72578        54.0842        86.0089        19.8241       0.128732E+10    15.2456        1.52456        26.5400       0.127642E+10   0.460180E+07   0.629791E+07   0.805401E+07   -94.8868        233.137       -124.951               0           1       18226
          37    9.82310        9.62105        9.86540        61.4769        24.5781       -4.09808       0.138611E+10    15.1768        1.51768        20.5900       0.138393E+10    514889.       0.166660E+07   0.372052E+07    36.0319       -136.501       -35.1637               0           1       18219
          38    10.2132        10.1423        10.1510        51.3364        119.024        23.6326       0.141206E+10    14.9337        1.49337        22.3000       0.139706E+10   0.133465E+08   0.165920E+07   0.282176E+07    286.911        198.687        148.494               0           1       17993
          39    9.91157        10.1723        9.90039        24.4831        14.2754       -7.32833       0.237051E+10    15.4288        1.54288        21.9600       0.231410E+10   0.546958E+08   0.171417E+07   0.559181E+07    92.9254        217.966       -12.6623               0           1       17574
          40    9.98069        9.93310        9.97378        2.68139        82.5709        137.916       0.186475E+10    12.3260        1.23260        21.6800       0.176254E+10   0.989781E+08   0.323125E+07   0.380370E+07    137.375        64.1732        34.5335               0           1       17130
          41    9.83046        9.94275        9.98555        67.9783        322.352        157.241       0.387433E+10    14.9009        1.49009        26.9800       0.349118E+10   0.373729E+09   0.941442E+07   0.115735E+08    40.7650        70.3789        42.1026               0           0       17016
          42    9.95153        9.70484        9.97263       -28.6930        96.6263        5.27172       0.875840E+09    12.7671        1.27671        18.8700       0.865137E+09   0.103873E+08    315936.        548493.        118.623       -82.6168        33.7940               0           1       15877
          43    9.92802        9.96318        10.1373        142.715        174.356       -69.2455       0.148641E+10    12.8771        1.28771        21.1300       0.131633E+10   0.166416E+09   0.366983E+07   0.913044E+07    103.504        83.5171        139.671               0           1       14731
          44    9.95157        9.84095        9.92528        17.6376        316.234        199.768       0.142234E+10    11.1941        1.11941        18.4400       0.140937E+10   0.617459E+07   0.679055E+07   0.487461E+07    118.649        4.91315        3.34403               0           1       14601
          45    9.88910        10.0690        9.92414        29.2650        183.119        296.302       0.125954E+10    13.2687        1.32687        17.2500       0.123802E+10   0.210156E+08    511901.        308106.        78.4753        151.555        2.61091               0           1       14563
          46    9.71490        9.88578        9.89030        112.646        311.564        56.5359       0.200713E+10    11.9903        1.19903        20.1600       0.197680E+10   0.253140E+08   0.501761E+07   0.352313E+07   -33.5496        33.7425       -19.1510               0           0       14471
          47    10.2134        10.2325        10.0041        87.0372        208.786        125.878       0.222852E+09    7.99159       0.799159        12.3300       0.214746E+09   0.810624E+07    0.00000        0.00000        287.021        256.744        54.0254               1           1       13775
          48    9.94258        9.99745        10.0434        23.3164        129.011        65.9000       0.106544E+10    13.1221        1.31221        22.4400       0.102185E+10   0.408530E+08   0.273212E+07   0.240798E+07    112.867        105.556        79.3114               0           1       13200
          49    9.91735        9.97911        10.0029        215.314       -112.446        82.1351       0.797175E+09    11.1459        1.11459        15.6200       0.757472E+09   0.395412E+08    161851.        148079.        96.6424        93.7614        53.2922               0           1       13074
          50    9.71836        10.1938        9.75462        46.9061        169.036       -49.2928       0.792912E+09    12.7633        1.27633        20.0000       0.791392E+09   0.111518E+07    404541.       0.128853E+07   -31.3245        231.812       -106.404               0           1       11747
          51    9.82228        9.90562        9.90018       -21.1584        265.907       -101.103       0.474096E+10    11.7459        1.17459        22.3200       0.346380E+10   0.116394E+10   0.113222E+09   0.718771E+07    35.5046        46.5013       -12.7973               0           0       11571
          52    9.85416        9.93232        9.95752       -56.4503        92.5121        207.178       0.259481E+10    12.0880        1.20880        20.3000       0.240822E+10   0.183760E+09   0.282854E+07   0.304004E+07    56.0060        63.6716        24.0770               0           0       11274
          53    10.0677        9.92007        9.94398        100.340        108.736        43.9537       0.503638E+09    9.39222       0.939223        16.3300       0.495836E+09   0.747848E+07    323019.        734080.        193.311        55.7938        15.3697               0           1       11207
          54    9.90009        9.82364        9.96650        233.978        122.844       -16.6849       0.135644E+10    12.1665        1.21665        19.9400       0.134294E+10   0.108551E+08   0.264539E+07   0.547140E+07    85.5428       -6.21861        29.8519               0           0       11034
          55    10.0318        9.91822        10.1571        164.066        98.8712        57.7099       0.860972E+09    12.6964        1.26964        21.4100       0.857404E+09    550978.       0.301698E+07   0.533634E+07    170.243        54.6041        152.398               0           1       11023
          56    9.70417        9.78908        9.79071        71.9445       -4.16538       -3.56119       0.227303E+09    8.15043       0.815043        15.1500       0.203439E+09    361933.       0.235017E+08   0.353369E+08   -40.4499       -28.4435       -83.1956               0           0       10862
          58    9.77117        9.98656        9.93847        367.261        99.9682       -84.4214       0.160070E+10    13.6578        1.36578        19.6400       0.158504E+10   0.139998E+08   0.165655E+07   0.122170E+07    2.63664        98.5524        11.8263               0           0       10412
          59    10.2466        10.2024        10.0462        123.565        197.757        123.279       0.282289E+09    8.45718       0.845718        12.1700       0.274522E+09   0.767310E+07    93979.3        108750.        308.384        237.375        81.0863               0           1       10273
          60    10.0291        9.86738        9.91450       -18.0529        156.830        181.869       0.282337E+10    9.83981       0.983981        16.7900       0.253734E+10   0.258936E+09   0.270933E+08   0.599031E+07    168.539        21.9098       -3.58840               0           1       10046
          61    9.93535        10.0807        9.93296        110.421        61.1465        299.862       0.113129E+10    12.7305        1.27305        17.1700       0.969475E+09   0.161692E+09    126413.        98667.9        108.218        159.073        8.28290               0           1        9859
          62    9.61428        9.86633        9.89023        260.036        192.495        228.266       0.165275E+10    15.3105        1.53105        21.8500       0.159950E+10   0.526619E+08    590016.        409349.       -98.2566        21.2346       -19.1960               0           0        9773
          63    9.91088        10.1282        9.89919       -27.5615        64.5412        14.6457       0.206944E+10    11.5189        1.15189        17.8400       0.184096E+10   0.219840E+09   0.864359E+07   0.611006E+07    92.4817        189.645       -13.4340               0           1        9643
          64    10.0370        9.99305        10.2153        169.833        143.778        8.22484       0.831159E+09    12.1511        1.21511        17.5600       0.824731E+09   0.642841E+07    0.00000        0.00000        173.555        102.726        189.857               1           1        9583
          65    10.2903        10.2264        9.92385        39.2581        140.339        2.93379       0.686701E+09    11.6372        1.16372        17.3500       0.682232E+09   0.394748E+07    521729.       0.104472E+07    336.454        252.821        2.42442               0           1        9394
          66    9.95755        9.73387        9.93244        89.8629        110.898        110.159       0.472660E+09    9.62824       0.962824        13.0000       0.471310E+09   0.115392E+07    195918.        243006.        122.494       -63.9481        7.94850               0           1        9388
          67    9.89195        10.0795        9.86699        26.5080        7.42719        6.40256       0.119838E+10    12.3343        1.23343        18.5100       0.115421E+10   0.437891E+08    384811.        335705.        80.3081        158.314       -34.1412               0           1        9345
          68    10.1086        10.3611        9.81708        170.513        60.1454        184.729       0.834769E+09    12.2707        1.22707        16.4100       0.829054E+09   0.564777E+07    67318.3        74674.6        219.626        339.432       -66.2375               0           1        9225
          69    9.77888        9.71378        9.93124       -32.5386        202.907        56.3342       0.650193E+09    11.0810        1.10810        16.3100       0.649642E+09    363395.        188088.        546604.        7.59480       -76.8676        7.17680               0           0        9084
          70    10.1856        10.1200        9.66118        82.6803        173.436        253.736       0.129161E+10    15.2507        1.52507        20.3800       0.129005E+10   0.155674E+07    0.00000        0.00000        269.143        184.378       -166.494               1           1        8780
          71    9.65761        9.93588        10.0959        258.462        4.20300       -91.4299       0.778981E+09    12.4906        1.24906        16.0100       0.769028E+09   0.986813E+07    85151.7        154313.       -70.3918        65.9610        113.092               0           1        8514
          72    10.1498        10.1216        10.1049        38.1134        61.5892        200.159       0.473934E+09    10.1774        1.01774        17.4400       0.469232E+09   0.436004E+07    341476.        781090.        246.146        185.388        118.861               0           1        8435
          73    10.2020        10.2705        9.79197        152.333       -9.88464        121.853       0.931036E+09    13.3600        1.33601        17.7700       0.925327E+09   0.569183E+07    16472.3        32009.4        279.683        281.123       -82.3853               0           1        8419
          74    10.0426        9.90810        9.85476        290.846        21.9975        124.724       0.388404E+09    9.16071       0.916072        13.7800       0.388172E+09    43099.0        188887.        281417.        177.188        48.0961       -42.0061               0           1        8374
          75    10.1153        9.87537        9.91491        144.709        36.8067        56.4554       0.718192E+09    10.8064        1.08064        17.0300       0.717732E+09    127999.        332245.        827307.        223.941        27.0480       -3.32474               0           1        8280
          76    9.91994        9.84632        10.0510        301.758       -51.5483        30.2852       0.259006E+09    8.23532       0.823532        12.6800       0.257562E+09   0.144326E+07    0.00000        0.00000        98.3080        8.36650        84.2116               1           1        8001
          77    9.97289        9.98528        10.1475        240.863        167.913        106.954       0.291041E+10    11.8559        1.18559        16.6200       0.286728E+10   0.412787E+08   0.185271E+07   0.253332E+07    132.359        97.7292        146.263               0           1        7842
          78    10.1916        10.2205        10.0895        38.0552        100.682        47.6048       0.653580E+09    11.8983        1.18983        17.4400       0.639166E+09   0.139996E+08    413990.        754362.        273.001        249.008        108.925               0           1        7509
          79    9.97074        10.1704        9.87732        243.007        156.745        32.9356       0.183949E+09    7.26041       0.726041        11.8500       0.180576E+09   0.328054E+07    92592.1        337414.        130.977        216.757       -27.4982               0           1        7466
          80    9.94195        9.87875        10.3058        189.854        57.3655        165.159       0.552242E+09    9.90412       0.990412        14.5600       0.550208E+09   0.197736E+07    56337.3        66020.5        112.462        29.2217        248.043               0           1        7208
          81    9.95213        9.91861        9.88456        156.174       -130.775        149.535       0.511676E+09    9.04882       0.904882        12.0000       0.481786E+09   0.295054E+08    385130.        502201.        119.009        54.8549       -22.8423               0           1        7175
          82    9.91200        9.88903        9.89673        20.1207        179.581        50.0573       0.159397E+10    10.6295        1.06295        19.7700       0.151621E+10   0.593362E+08   0.184253E+08   0.136922E+08    93.2019        35.8326       -15.0160               0           0        7156
          83    9.90616        9.83124        10.1704        87.6931        1.27491        194.380       0.607313E+09    10.9594        1.09594        14.4100       0.607158E+09    133656.        20925.8        29759.9        89.4463       -1.33118        160.951               0           1        7131
          84    9.71731        9.73628        9.95531        45.1216       -15.9718        18.8065       0.573183E+09    9.43724       0.943724        14.9800       0.570494E+09    311074.       0.237813E+07   0.384759E+07   -31.9998       -62.3983        22.6558               0           0        6761
          85    9.85005        9.95407        10.2326        147.304        23.8380        226.553       0.408277E+09    9.47840       0.947840        11.4300       0.407876E+09    401176.        0.00000        0.00000        53.3630        77.6586        200.976               1           1        6523
          86    10.0829        9.82225        9.99166       -32.4762        52.3497        44.0745       0.324147E+09    8.57101       0.857101        12.7600       0.323740E+09    377313.        29513.5        48475.0        203.111       -7.11249        46.0318               0           1        6374
          87    9.93245        10.1069        9.77642        143.173        100.568        133.284       0.211910E+09    7.46683       0.746684        10.8900       0.206432E+09   0.547758E+07    0.00000        0.00000        106.353        175.967       -92.3852               1           1        6092
          88    10.0039        9.87001        9.92693       -31.1108        201.443        142.863       0.800873E+10    8.64303       0.864303        15.5800       0.653131E+10   0.637808E+09   0.839608E+09   0.199316E+09    152.321        23.6011        4.40511               0           1        6048
          89    9.88989        9.88720        10.0845        217.221        72.5316        98.3520       0.301272E+09    8.39995       0.839995        16.1400       0.300046E+09    394240.        831714.       0.302244E+07    78.9834        34.6557        105.742               0           1        6045
          90    9.86001        9.81164        9.98381        12.4032        247.971       -40.8810       0.364648E+09    8.24432       0.824432        11.4500       0.357577E+09   0.692485E+07    145820.        134580.        59.7681       -13.9356        40.9836               0           0        5943
          91    10.2234        10.1364        10.1261        73.3942        96.1005        217.262       0.668799E+09    10.3286        1.03286        15.0800       0.661531E+09   0.712650E+07    141969.        360319.        293.464        194.925        132.481               0           1        5903
          92    9.89750        10.1485        9.92080       -42.2779        110.128        33.3070       0.542601E+09    10.1723        1.01723        16.8300       0.537987E+09   0.441346E+07    200337.        377213.        83.8772        202.693       0.463019               0           1        5889
          93    9.76370        9.88664        9.93874        178.832        53.0395        72.2328       0.680574E+09    6.75430       0.675430        13.5400       0.597600E+09   0.733798E+08   0.959490E+07   0.231833E+08   -2.16719        34.2956        11.9999               0           0        5861
          94    10.0699        10.1588        10.0450        171.220        58.4888       -51.4249       0.288453E+09    8.83660       0.883660        15.7300       0.284665E+09   0.343440E+07    353033.        519903.        194.712        209.291        80.3274               0           1        5834
          95    9.80938        10.0351        10.0791        132.806        87.8175        296.176       0.327964E+09    8.82760       0.882760        13.6500       0.327481E+09    454877.        27694.8        33798.5        27.2088        129.768        102.269               0           1        5829
          96    9.88636        9.98289        9.92296        92.7651        98.1057        362.577       0.978656E+09    10.9041        1.09041        15.1500       0.968814E+09   0.855316E+07   0.128929E+07    479867.        76.7133        96.1923        1.85208               0           1        5745
          98    9.73817        9.85097        9.94647        286.762        247.702       -144.808       0.207086E+10    9.78129       0.978129        15.9100       0.205131E+10   0.165272E+08   0.302617E+07   0.279403E+07   -18.5851        11.3568        16.9709               0           0        5630
          99    9.84143        9.97956        10.2302        168.164        106.464        41.3088       0.497083E+09    9.75878       0.975878        15.3100       0.493674E+09   0.322658E+07    182168.        389339.        47.8196        94.0508        199.433               0           1        5623
         100    9.91333        9.88668        9.91034        22.6644        267.304        31.0388       0.115026E+10    8.57680       0.857680        15.2700       0.108713E+10   0.431618E+08   0.199746E+08   0.124151E+08    94.0572        34.3213       -6.26362               0           0        5623
         101    10.0360        9.98728        9.96830        145.557       -93.6987        101.329       0.336124E+09    8.88676       0.888676        13.0100       0.324322E+09   0.117633E+08    38225.5        14229.0        172.957        99.0154        31.0094               0           1        5539
         102    9.81513        9.72638        9.97573        3.57109        210.017        2.54166       0.201592E+09    7.61603       0.761603        11.6000       0.200862E+09    729871.        0.00000        0.00000        30.9065       -68.7648        35.7875               1           0        5484
         103    9.73707        9.88652        9.92779        256.460        330.125        69.9066       0.169208E+10    10.1118        1.01118        19.1000       0.166860E+10   0.219226E+08   0.155333E+07   0.185772E+07   -19.2925        34.2184        4.95817               0           0        5461
         104    9.83743        9.88440        9.91192        12.4073        340.454       -2.36113       0.364696E+10    7.33179       0.733179        11.2200       0.168574E+10   0.185925E+10   0.101973E+09   0.692150E+07    45.2473        32.8551       -5.24755               0           0        5449
         105    9.89752        9.90121        9.92586        6.28645        159.403        83.8296       0.133783E+10    8.52021       0.852020        14.7500       0.104481E+10   0.268855E+09   0.241681E+08   0.135058E+08    83.8901        43.6653        3.71702               0           0        5427
         106    9.82600        9.91658        9.95770       -30.4068        134.537        185.167       0.314438E+10    9.25396       0.925396        17.1000       0.284221E+10   0.273915E+09   0.282559E+08   0.269891E+08    37.8968        53.5495        24.1928               0           0        5398
         107    9.81410        9.76604        9.97561       -88.2094        158.524       -11.6341       0.519496E+09    9.31634       0.931634        13.4300       0.510801E+09   0.863540E+07    60191.3        51147.5        30.2442       -43.2602        35.7104               0           0        5396
         108    10.2488        10.0521        10.2600        148.768        182.589        8.19773       0.430415E+09    10.4610        1.04610        16.6100       0.429159E+09    541996.        713543.       0.129151E+07    309.773        140.706        218.616               0           1        5301
         109    9.89822        10.2002        9.88113        177.552        58.6658        101.442       0.885356E+09    8.18645       0.818644        14.4500       0.857496E+09   0.256612E+08   0.219851E+07   0.101150E+07    84.3403        235.966       -25.0481               0           1        5229
         110    9.91768        9.90858        10.2951        152.380        181.792        42.0046       0.424075E+09    8.10863       0.810863        12.0100       0.415109E+09   0.880254E+07    163746.        149041.        96.8546        48.4048        241.201               0           1        5014
         111    9.90091        9.72669        9.99390        168.889       -102.653        104.204       0.482757E+09    9.54849       0.954849        13.7300       0.481619E+09   0.111283E+07    24421.9        50446.7        86.0702       -68.5654        47.4723               0           1        4997
         112    9.95568        10.2158        9.84052        169.510        60.2631        121.327       0.152956E+09    7.07263       0.707263        10.8400       0.151727E+09   0.122865E+07    0.00000        0.00000        121.292        245.998       -51.1636               1           1        4948
         113    10.1378        10.1973        10.0437        127.786        186.288        137.854       0.128696E+09    6.57552       0.657552        10.1900       0.128615E+09    64293.8        16384.0        27756.4        238.378        234.082        79.4850               0           1        4924
         114    9.94508        10.0322        9.82765        190.792       -59.5781        185.836       0.490300E+09    10.4263        1.04263        15.4400       0.489351E+09    869244.        79482.7        111552.        114.475        127.883       -59.4401               0           1        4913
         115    9.75181        9.78913        9.99690        114.589        48.0794        211.085       0.399167E+09    7.31378       0.731378        10.5100       0.392080E+09   0.629896E+07    788209.       0.122168E+07   -9.81344       -28.4114        49.4016               0           0        4851
         116    9.78807        9.82003        10.2032        153.075        134.941       -35.1258       0.339790E+09    9.68354       0.968354        15.8900       0.339038E+09    517639.        234473.        488352.        13.5047       -8.54013        182.050               0           1        4832
         117    10.0557        9.73544        10.0141        212.552        70.8952       -29.7380       0.204311E+09    6.62633       0.662633        8.83000       0.204271E+09    40397.7        0.00000        0.00000        185.613       -62.9385        60.4497               1           1        4822
         118    9.85487        9.66665        9.87940       -6.59727        51.9842       -18.9942       0.344036E+09    9.49962       0.949962        14.7900       0.343527E+09    152358.        356112.        682766.        56.4626       -107.176       -26.1606               0           1        4738
         119    9.95152        9.83788        9.89841        51.2920        278.091        217.082       0.551043E+09    8.66104       0.866104        14.7700       0.549377E+09   0.109091E+07    575170.        262766.        118.617        2.93889       -13.9356               0           1        4738
         120    9.93492        10.1130        9.74967        142.962        105.941        130.129       0.230119E+09    7.82053       0.782053        10.8800       0.216243E+09   0.138255E+08    50747.4        89839.6        107.941        179.864       -109.588               0           1        4510
         121    10.1738        10.2061        9.99789        151.859        184.619        154.870       0.125701E+09    6.29835       0.629835        9.74000       0.120467E+09   0.523403E+07    0.00000        0.00000        261.593        239.760        50.0382               1           1        4501
         122    9.86054        10.0929        9.92583        44.4988        167.890        284.560       0.321121E+09    8.48098       0.848098        12.3000       0.307528E+09   0.134862E+08    106989.        65765.8        60.1089        166.912        3.69772               0           1        4452
         123    10.0144        9.81174        9.93104        148.410        62.1488        204.167       0.325474E+09    7.47455       0.747455        11.3600       0.325237E+09    237136.        0.00000        0.00000        159.041       -13.8713        7.04818               1           1        4445
         124    9.78018        9.91452        9.86993        78.0104       -124.075        99.7462       0.652536E+09    8.96007       0.896007        14.8700       0.644738E+09   0.707207E+07    726497.        766047.        8.43081        52.2247       -32.2506               0           0        4434
         125    9.80492        9.62992        9.87441        33.3762        9.20823       -17.4097       0.278533E+09    8.18966       0.818966        13.7500       0.278264E+09    72015.4        197017.        483811.        24.3407       -130.797       -29.3696               0           1        4129
         126    9.93077        9.90376        10.2171        132.108        190.603        55.6478       0.704088E+09    6.16459       0.616459        9.90000       0.672841E+09   0.293859E+08   0.186112E+07   0.112561E+07    105.273        45.3052        190.983               0           1        4103
         127    9.85656        10.0600        10.0331        19.3046        260.352       -78.9145       0.279699E+09    8.41731       0.841731        13.1200       0.252990E+09   0.266148E+08    94887.7        110474.        57.5494        145.800        72.6683               0           1        4081
         128    10.0331        10.1583        10.0139        10.7668        118.975        122.425       0.135401E+09    6.22504       0.622504        9.16000       0.127118E+09   0.828274E+07    0.00000        0.00000        171.086        208.995        60.3533               1           1        4074
         129    10.1394        9.90905        9.92046        103.838       -20.5083       -69.3273       0.175837E+09    7.30671       0.730671        10.3000       0.175754E+09    53638.0        29088.1        10417.3        239.458        48.7071       0.244371               0           1        4061
         130    9.86516        9.94244        10.2622        145.923        30.4073        207.197       0.176471E+09    7.38195       0.738195        11.0600       0.176336E+09    135238.        0.00000        0.00000        63.0800        70.1796        219.992               1           1        4051
         131    9.79620        10.1540        9.91799        35.6890        218.092       -79.8242       0.278424E+09    8.88033       0.888033        13.2000       0.276933E+09   0.140509E+07    85293.0        101175.        18.7330        206.198       -1.34404               0           1        4006
