#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.10709        9.02664        9.56932        69.5802        93.9808        18.4111       0.371028E+12    55.5528        5.55528        328.720       0.323642E+12   0.170698E+11   0.303161E+11   0.129268E+11    0.00000        0.00000        0.00000               0           0     4640229
           2    9.56585        9.22188        9.75796        16.9759        81.2648        53.2209       0.167589E+12    38.7314        3.87314        114.720       0.140415E+12   0.237536E+11   0.342029E+10   0.177570E+10    157.367        66.9728        64.7088               0           1      928899
           3    8.77041        9.44072        9.73695        146.347        28.8852        26.3356       0.490439E+11    27.5078        2.75078        82.0900       0.448956E+11   0.340134E+10   0.746954E+09   0.488851E+09   -115.491        142.041        57.5018               0           1      413426
           4    9.49404        9.19570        9.79070        132.643        132.145        71.9055       0.340804E+11    19.3489        1.93489        63.1600       0.290286E+11   0.436788E+10   0.683902E+09   0.303510E+09    132.735        57.9923        75.9395               0           1      192415
           5    8.56736        9.62450        9.74646        178.792        36.1280        4.90973       0.189776E+11    19.5231        1.95231        57.5100       0.166136E+11   0.220753E+10   0.156535E+09   0.153127E+09   -185.142        205.083        60.7640               0           1      108128
           6    9.54246        9.21153        9.83175        8.29336        123.846        53.9476       0.208210E+11    13.8467        1.38467        47.3500       0.176218E+11   0.292053E+10   0.278730E+09   0.211841E+09    149.344        63.4224        90.0208               0           1       81323
           7    9.35363        9.16177        9.63211        36.1115        92.7350        56.1997       0.856268E+10    13.6906        1.36906        50.2200       0.725388E+10   0.118699E+10   0.121809E+09   0.259371E+09    84.5701        46.3534        21.5387               0           1       78327
           8    9.55704        9.27264        9.70066       -35.9453        170.269       -55.4269       0.104386E+11    12.5891        1.25892        40.7000       0.100551E+11   0.232456E+09   0.151000E+09   0.194709E+09    154.345        84.3849        45.0533               0           1       76208
           9    9.38792        9.14536        9.78752        111.207        80.5509        37.0454       0.615070E+10    13.5754        1.35754        48.2400       0.588091E+10   0.205961E+09   0.638324E+08   0.237587E+09    96.3325        40.7243        74.8487               0           1       75635
          10    8.60944        9.61700        9.73212        128.690       -23.1161        84.9390       0.123609E+11    13.8364        1.38364        44.4400       0.106799E+11   0.158895E+10   0.919961E+08   0.835312E+08   -170.708        202.510        55.8449               0           1       71483
          11    9.24279        8.95050        8.88170        68.5615        172.850        154.249       0.689149E+10    14.3976        1.43976        42.9800       0.660113E+10   0.238446E+09   0.519121E+08   0.467281E+08    46.5489       -26.1181       -235.873               0           1       69773
          12    9.18083        9.14948        9.59931        129.868        169.798        68.7700       0.663945E+10    10.7955        1.07954        33.9800       0.615634E+10   0.258613E+09   0.224503E+09   0.313316E+09    25.2949        42.1375        10.2874               0           0       65116
          13    9.84058        9.25852        10.0294        74.8669        109.580       -45.4157       0.381218E+10    11.5525        1.15525        34.0000       0.349320E+10   0.289909E+09   0.290725E+08   0.292384E+08    251.608        79.5413        157.820               0           1       53355
          15    8.40040        9.68428        9.80903        125.445       -34.6036       -39.7487       0.624899E+10    13.7064        1.37064        41.0900       0.585255E+10   0.369256E+09   0.271883E+08   0.207794E+08   -242.414        225.589        82.2272               0           1       49492
          16    8.34151        9.64790        9.78836        186.686       -2.16369        39.0540       0.685026E+10    13.2416        1.32416        40.1900       0.583024E+10   0.100397E+10   0.160455E+08   0.219630E+08   -262.615        213.110        75.1368               0           1       45006
          17    9.13224        9.00964        9.18446        67.6424        165.353        195.622       0.480291E+10    12.4979        1.24979        36.9300       0.427763E+10   0.506081E+09   0.192042E+08   0.333757E+08    8.62715       -5.83147       -132.018               0           1       44618
