#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.36459        9.37204        9.72949        34.6580        60.7616        19.2486       0.222117E+12    77.4038        7.74038        275.180       0.185048E+12   0.558658E+08   0.370128E+11   0.177216E+11    0.00000        0.00000        0.00000               0           0     5882280
           2    9.67341        9.76461        9.86182        19.3549        62.9093        21.4816       0.598133E+12    91.2455        9.12455        136.560       0.530133E+12   0.520279E+11   0.159725E+11   0.554723E+10    176.608        224.502        75.6767               0           1     3716621
           3    9.73566        9.64686        9.86014        118.067        150.278        77.0843       0.172148E+12    54.0345        5.40345        88.6800       0.154743E+12   0.143861E+11   0.301886E+10   0.103736E+10    212.207        157.164        74.7159               0           1      987436
           4    9.72214        9.62036        9.85306        316.172        109.024       -26.9487       0.918956E+11    31.5311        3.15311        61.0900       0.833938E+11   0.582050E+10   0.268133E+10   0.971841E+09    204.475        142.009        70.6670               0           1      208856
           5    9.59194        9.69103        9.86825        354.139       -18.4924        29.1740       0.601066E+11    30.9283        3.09283        54.3900       0.539368E+11   0.551408E+10   0.655775E+09   0.265737E+09    130.017        182.424        79.3539               0           1      186325
           6    9.72463        9.79566        10.0497        162.516        78.8384        192.187       0.183172E+11    27.0253        2.70253        43.4300       0.170916E+11   0.115115E+10   0.744873E+08   0.622005E+08    205.899        242.259        183.144               0           1      122024
           7    9.59377        9.73576        9.84872        391.816        143.452       -6.97965       0.103079E+12    35.9157        3.59157        64.6100       0.939480E+11   0.813296E+10   0.997761E+09   0.342365E+09    131.063        208.004        68.1851               0           1      117258
           8    9.92821        9.97196        9.81903       -21.9128        130.193        22.6668       0.946716E+10    23.2234        2.32234        38.1800       0.851559E+10   0.890835E+09   0.607375E+08   0.371148E+08    322.322        343.081        51.2060               0           1      105673
           9    9.63399        10.0317        9.76333        147.607        191.004        15.4020       0.365451E+10    18.5323        1.85323        30.1300       0.364417E+10   0.297621E+07   0.736223E+07   0.947831E+07    154.064        377.245        19.3524               0           1       63652
          10    9.71465        9.66099        10.3023        155.368        152.080        78.9003       0.355902E+10    18.5637        1.85638        33.2600       0.322647E+10   0.290030E+09   0.425215E+08   0.400592E+08    200.192        165.244        327.595               0           1       53591
          11    9.71789        9.81249        9.58858        113.655        162.270        276.910       0.593774E+10    21.9041        2.19041        32.3600       0.578686E+10   0.145742E+09   0.512983E+07   0.732435E+07    202.045        251.884       -80.5834               0           1       52504
          12    9.78254        9.62461        9.86229        224.435        112.173        89.0212       0.370345E+10    12.0123        1.20123        20.7200       0.364159E+10   0.239520E+08   0.379105E+08   0.194809E+08    239.017        144.439        75.9455               0           1       35685
          13    9.58172        9.72719        9.87069        449.416       -46.1216        1.78936       0.281125E+11    17.4171        1.74171        35.0800       0.241885E+11   0.352892E+10   0.395074E+09   0.149045E+09    124.172        203.103        80.7493               0           1       34386
          14    9.64773        9.82609        9.81626       -51.5130       -18.3667        37.9794       0.359415E+10    14.4628        1.44628        36.1900       0.344339E+10   0.273073E+08   0.123457E+09   0.164810E+09    161.922        259.662        49.6219               0           1       32912
          15    9.43268        9.99097        9.90571        256.150       -27.4036        71.5651       0.448078E+10    19.5800        1.95800        32.6200       0.387629E+10   0.597878E+09   0.661961E+07   0.101046E+08    38.9392        353.953        100.776               0           1       32000
          16    9.78946        9.93166        10.1599        14.8464        57.9971        115.611       0.260000E+10    17.0454        1.70454        27.5900       0.257158E+10   0.262740E+08   0.215060E+07   0.476615E+07    242.974        320.035        246.119               0           1       30632
          17    9.57928        9.67293        9.89003        99.6807        66.4095       -54.6042       0.973746E+10    16.2036        1.62036        33.5300       0.937007E+10   0.221139E+09   0.146252E+09   0.432884E+08    122.777        172.073        91.8094               0           1       28407
          18    9.90082        9.65455        9.93583        12.3629       -4.66096        87.1883       0.167637E+10    13.9418        1.39418        22.3200       0.167550E+10    723435.        153211.        290845.        306.658        161.561        118.001               0           1       26453
          19    9.74787        9.72896        9.88710        87.8948       -195.415        51.6237       0.404938E+10    14.5903        1.45903        26.0900       0.306103E+10   0.986242E+09   0.210788E+07   0.456409E+07    219.190        204.115        90.1338               0           1       26149
          20    9.89397        9.65557        10.1316        42.2444        292.424       -3.69432       0.268303E+10    16.8413        1.68413        29.5500       0.258096E+10   0.979342E+08   0.413788E+07   0.507446E+07    302.741        162.145        229.941               0           1       26112
          21    9.58865        10.0552        9.73206       -10.1936        129.914       -32.3140       0.145662E+10    13.8429        1.38429        26.7800       0.144893E+10   0.132385E+07   0.636057E+07   0.863822E+07    128.135        390.667        1.46973               0           1       25102
          22    9.68660        9.55248        9.94211        301.835        31.2814       -54.6226       0.202412E+10    15.0101        1.50101        27.1500       0.197720E+10   0.379568E+08   0.895809E+07   0.114205E+08    184.151        103.190        121.593               0           1       24302
          23    9.70824        9.64952        9.84143        355.196        16.3652       -56.5005       0.868122E+10    13.4208        1.34208        26.4900       0.738601E+10   0.125990E+10   0.353169E+08   0.193452E+08    196.526        158.685        64.0161               0           1       24089
          24    9.84795        9.90554        9.85530        133.317       -21.1037        209.905       0.182158E+10    13.3494        1.33494        21.8400       0.173062E+10   0.898275E+08   0.112846E+07   0.478525E+07    276.423        305.097        71.9481               0           1       23199
          25    9.98797        9.75776        9.95609        72.9698       -40.4258        58.4861       0.193880E+10    15.1039        1.51039        22.2400       0.193722E+10    535498.       0.104594E+07   0.134930E+07    356.498        220.585        129.588               0           1       22212
          26    9.98783        9.48686        10.1280        54.0675        280.539        1.71379       0.291091E+10    17.8072        1.78072        29.3800       0.282513E+10   0.827494E+08   0.303688E+07   0.485358E+07    356.418        65.6631        227.917               0           1       21358
          27    10.0090        9.77505        9.83747        90.7879       -24.2419       -22.4847       0.173860E+10    14.5783        1.45783        21.7600       0.173802E+10    471196.        111448.        110410.        368.553        230.473        61.7515               0           1       20884
          28    9.77054        9.95256        9.94471       -10.4806        256.113       -90.8789       0.112609E+10    12.2582        1.22582        18.8700       0.109236E+10   0.334742E+08    262985.        314060.        232.154        331.987        123.080               0           1       20821
          29    9.42644        9.79911        9.99505        126.333        193.477        32.5292       0.105546E+10    12.1970        1.21970        30.4200       0.951101E+09   0.368090E+08   0.675518E+08   0.925780E+08    35.3707        244.232        151.868               0           1       19490
          30    9.71884        9.62628        9.86277        292.732        166.807        100.666       0.217316E+11    11.5382        1.15382        27.6300       0.190353E+11   0.177167E+10   0.924604E+09   0.266419E+09    202.588        145.394        76.2200               0           1       19289
          31    9.77061        9.62862        9.91926       -82.3708        39.2790        17.2048       0.147346E+10    12.3623        1.23623        21.8000       0.146806E+10   0.231703E+07   0.308068E+07   0.251397E+07    232.194        146.733        108.525               0           1       18190
          32    9.71152        9.74890        9.95188       -43.5625        149.855       -90.6455       0.453597E+09    8.16471       0.816471        18.0800       0.390417E+09   0.346301E+08   0.285494E+08   0.463134E+08    198.402        215.518        127.180               0           1       16511
          33    9.73888        9.54973        9.75010        67.9890        208.976        108.437       0.135357E+10    13.7537        1.37537        25.6600       0.134418E+10   0.195859E+07   0.743360E+07   0.109672E+08    214.048        101.617        11.7864               0           1       15639
          34    9.89477        9.77139        9.79071        121.007        129.585        113.253       0.791786E+09    11.3404        1.13403        21.3000       0.788482E+09   0.203433E+07   0.126936E+07   0.330680E+07    303.199        228.380        35.0104               0           1       15449
          36    9.94893        9.67036        9.94353        49.5826       -27.6729        38.6050       0.127498E+10    12.7506        1.27506        18.4400       0.127410E+10    458843.        416971.        711404.        334.172        170.603        122.405               0           1       14828
          37    9.76551        9.80199        10.0439        241.317        85.2707        117.318       0.163135E+10    12.0066        1.20066        22.7600       0.157980E+10   0.483017E+08   0.324998E+07   0.610762E+07    229.278        245.879        179.787               0           1       14673
          38    9.73691        9.71031        10.1755        144.509        188.268        21.6147       0.100095E+10    11.8653        1.18653        22.8000       0.958749E+09   0.385224E+08   0.367509E+07   0.993657E+07    212.922        193.449        255.069               0           1       14026
          39    9.83044        9.75672        9.88338        254.746        125.239        47.1106       0.762802E+09    9.32562       0.932562        16.8800       0.760799E+09   0.172124E+07    281613.        809985.        266.410        219.990        88.0064               0           1       13469
          40    9.83857        9.60090        9.94402        36.2654        165.514        47.5911       0.118597E+10    11.9654        1.19654        21.2800       0.118489E+10    369141.        706060.       0.137271E+07    271.059        130.880        122.685               0           1       13146
          41    9.69991        9.91422        9.86492       -18.0932        272.372       -112.304       0.164259E+10    12.4332        1.24332        21.3800       0.162428E+10   0.167308E+08   0.157997E+07   0.272521E+07    191.762        310.061        77.4495               0           1       13140
          42    9.87392        9.78538        9.90881        93.6839        175.958        130.502       0.116291E+10    11.9420        1.19420        22.7200       0.115554E+10   0.466578E+07   0.270200E+07   0.253767E+07    291.275        236.380        102.549               0           1       13018
          43    9.59730        9.77458        9.80084        72.3594        15.4693        204.799       0.186579E+10    12.3806        1.23806        24.0300       0.184294E+10   0.201603E+08   0.269133E+07   0.610778E+07    133.082        230.204        40.8035               0           1       12657
          44    9.82990        9.58791        9.85752       -7.44568       -24.0644        52.1537       0.101602E+10    11.4627        1.14627        17.2500       0.101404E+10   0.179356E+07    187848.        607351.        266.101        123.451        73.2176               0           1       12599
          45    9.72143        9.80513        10.0245        308.690        119.820        190.950       0.561336E+10    15.1885        1.51885        28.1500       0.522277E+10   0.370049E+09   0.205372E+08   0.194816E+08    204.069        247.675        168.716               0           1       11999
          46    9.77317        9.71363        9.83581        239.434       -28.8647       -16.3393       0.145940E+10    10.1200        1.01200        17.5500       0.112520E+10   0.333914E+09    285139.        323011.        233.658        195.348        60.8021               0           1       11117
          47    9.57272        9.83336        9.80820        344.484        114.966       -51.5081       0.120193E+10    11.8528        1.18528        19.1100       0.118755E+10   0.140014E+08    377899.       0.102625E+07    119.025        263.819        45.0126               0           1       10483
          48    9.82020        9.83120        9.86456        291.217        36.2566        20.9785       0.116199E+10    11.1310        1.11310        18.5200       0.114839E+10   0.129757E+08    620024.       0.118935E+07    260.554        262.584        77.2437               0           1       10113
          49    9.94678        9.97724        9.88435       -30.1070        145.163        11.3086       0.842406E+09    10.5500        1.05500        17.7200       0.815586E+09   0.227909E+08   0.402868E+07   0.460830E+07    332.942        346.101        88.5611               0           1        9813
          50    9.85567        9.70879        9.73125        51.2290        186.997        103.426       0.666704E+09    10.9715        1.09715        20.0000       0.664939E+09   0.109329E+07    672042.       0.145643E+07    280.838        192.580        1.00651               0           1        9544
          51    9.94235        9.92849        9.86108        169.799        196.097        132.982       0.151768E+09    5.90121       0.590121        10.6900       0.133853E+09   0.178986E+08    16464.3        30815.8        330.409        318.222        75.2535               0           1        9289
          52    9.84053        9.77921        9.56954        49.2382        232.137        226.628       0.820336E+09    11.6143        1.16143        16.5800       0.819742E+09    593232.        0.00000        0.00000        272.180        232.852       -91.4720               1           1        9286
          53    9.70342        9.81772        9.99793        153.540        62.6970        295.366       0.667437E+09    9.05741       0.905741        16.0000       0.663027E+09   0.436306E+07    46755.8        51512.1        193.770        254.875        153.515               0           1        8815
          54    9.66409        9.72997        9.89236        27.5338       -58.7500        60.9136       0.193232E+10    7.47445       0.747445        17.8300       0.164816E+10   0.255988E+09   0.281796E+08   0.465540E+08    171.278        204.693        93.1419               0           1        8797
          55    9.78518        9.57941        9.91564        73.7796        106.207        49.4542       0.461888E+09    7.85132       0.785132        12.3300       0.460752E+09   0.109536E+07    40835.4        93210.5        240.526        118.590        106.455               0           1        8796
          56    9.33230        9.60721        9.61219        179.138        195.172        187.307       0.147231E+10    13.6376        1.36376        21.9700       0.138941E+10   0.827917E+08    116050.        191042.       -18.4660        134.489       -67.0814               0           1        8645
          57    9.78501        9.78735        10.1537        205.820        161.972        90.3345       0.895769E+09    10.8371        1.08371        17.3600       0.771439E+09   0.124329E+09    0.00000        0.00000        240.429        237.507        242.568               1           1        8342
          58    9.88765        10.0312        9.88904       -13.2753        70.6230       -24.4779       0.735708E+09    11.0195        1.10195        18.5600       0.730784E+09   0.482083E+07    102809.        371975.        299.127        376.965        91.2432               0           1        8251
          59    9.75374        9.62451        9.88625        257.474        181.209        73.1820       0.218675E+10    10.7250        1.07250        22.3100       0.214051E+10   0.440753E+08   0.216948E+07   0.341981E+07    222.547        144.382        89.6477               0           1        8137
          60    9.63105        9.74061        9.91809        251.568        207.027        288.309       0.188033E+10    10.4151        1.04150        18.6600       0.181759E+10   0.597163E+08   0.302235E+07   0.290222E+07    152.383        210.777        107.856               0           1        8129
          61    9.88667        9.51798        9.72159        83.8222        186.984        108.208       0.480699E+09    9.89236       0.989236        17.9800       0.476548E+09    55100.8       0.409544E+07   0.444034E+07    298.566        83.4600       -4.51784               0           1        8128
          62    9.76345        9.85045        9.82836        155.345        12.4737        296.696       0.960204E+09    10.0771        1.00771        16.2100       0.845184E+09   0.114901E+09    119661.        196488.        228.100        273.592        56.5416               0           1        8066
          63    9.36169        9.78197        10.0363        256.287        178.995       -53.9019       0.112854E+10    12.3989        1.23989        20.5700       0.111971E+10   0.814363E+07    695481.        807684.       -1.65845        234.430        175.452               0           1        7691
          64    9.74121        9.94524        9.63776        143.763        145.297        37.1744       0.287020E+09    7.64487       0.764487        11.2500       0.282420E+09   0.454821E+07    50924.8        100199.        215.381        327.801       -52.4584               0           1        7506
          65    9.61953        10.0678        9.85643        211.818       -24.0227        123.714       0.503556E+09    9.92781       0.992781        16.0800       0.501323E+09   0.215899E+07    74020.4        120144.        145.795        397.890        72.5943               0           1        7195
          66    9.43082        9.98306        9.89979        228.029       -20.4654        114.043       0.298197E+10    11.1631        1.11631        23.8100       0.269121E+10   0.284148E+09   0.660945E+07   0.100612E+08    37.8755        349.429        97.3909               0           1        6948
          67    9.64267        9.87841        9.86016        231.349        300.400      -0.942749       0.426605E+09    7.63000       0.763000        12.8600       0.413280E+09   0.131801E+08    145556.        435732.        159.028        289.582        74.7274               0           1        6894
          68    9.70341        9.84606        9.77616        30.6965       -1.11092        149.190       0.822121E+09    9.78427       0.978427        19.7100       0.818579E+09    805543.       0.273652E+07   0.455347E+07    193.764        271.082        26.6896               0           1        6610
          69    9.96600        9.94918        9.86689       -47.0705        162.270        41.0297       0.567309E+09    8.99908       0.899908        16.8800       0.496418E+09   0.706864E+08    204632.        440376.        343.934        330.054        78.5761               0           1        6489
          70    9.35241        9.92697        10.1882        206.991        8.18624       -53.2637       0.658394E+09    11.0447        1.10447        16.5900       0.656791E+09   0.153854E+07    64288.3        155728.       -6.96548        317.353        262.298               0           1        6446
          71    9.68052        9.88463        9.84766        114.498        129.547        334.275       0.563354E+09    8.39747       0.839746        11.9000       0.561017E+09   0.215284E+07    184440.        233855.        180.674        293.139        67.5789               0           1        6419
          72    9.70893        9.90201        9.82034       0.838527       -37.8307        4.62505       0.591846E+09    8.82008       0.882008        15.4700       0.536491E+09   0.544913E+08    863730.       0.123251E+07    196.921        303.079        51.9552               0           1        6337
          73    9.62033        9.50769        9.83418        24.1220        199.939        54.9739       0.505905E+09    9.54465       0.954465        19.0500       0.505480E+09    223476.        201735.        486400.        146.252        77.5753        59.8700               0           1        6335
          74    9.77312        9.96735        9.55772        125.577        104.976        249.405       0.680804E+09    10.9303        1.09303        18.0700       0.670842E+09   0.996219E+07    0.00000        0.00000        233.630        340.445       -98.2316               1           1        6329
          75    10.0646        9.79383        9.91637        48.4440       -3.67182        58.7142       0.310675E+09    7.67118       0.767118        13.0300       0.310604E+09    40740.3        29601.7        54293.9        400.292        241.213        106.873               0           1        6185
          76    9.69195        9.87819        9.90736        118.803        100.252        327.741       0.276529E+09    6.92202       0.692202        11.5000       0.262717E+09   0.138127E+08    0.00000        0.00000        187.210        289.456        101.720               1           1        6185
          77    9.81231        9.58754        9.94738        65.6751        91.5672        86.0221       0.440359E+09    7.98972       0.798972        12.0800       0.439635E+09    698184.        26203.3        34999.5        256.042        123.240        124.607               0           1        6075
          78    9.81152        9.57213        9.92967        22.1195        20.9661        72.5989       0.336260E+09    7.62657       0.762657        11.8900       0.335961E+09    298276.        0.00000        0.00000        255.590        114.427        114.479               1           1        5974
          79    9.75547        9.72963        9.96953        293.361        139.115        20.1598       0.406387E+09    7.45101       0.745101        12.3500       0.405631E+09    571080.        184491.        321119.        223.536        204.498        137.274               0           1        5941
          80    9.72173        9.78707        9.77950        292.250        26.8041        5.44519       0.481111E+09    7.16392       0.716392        11.9500       0.480290E+09    791082.        30624.8        30262.1        204.241        237.347        28.5997               0           1        5930
          81    9.75360        9.71390        9.97413        135.239       -94.8798        194.850       0.451730E+09    7.55909       0.755909        12.3000       0.450110E+09   0.161984E+07    0.00000        0.00000        222.467        195.502        139.904               1           1        5662
          82    9.72906        9.82146        10.0041        157.692        179.054        245.206       0.488280E+09    8.28137       0.828137        14.8700       0.485943E+09   0.208654E+07    250553.        696874.        208.433        257.014        157.021               0           1        5498
          83    9.64844        9.81863        10.1199        118.456        138.043        134.276       0.435427E+09    9.22326       0.922326        15.7500       0.433150E+09   0.209387E+07    182804.        434236.        162.328        255.395        223.284               0           1        5446
          84    9.83526        9.72955        9.90936        83.2446       -121.759        7.95905       0.507736E+09    8.78806       0.878806        15.6600       0.506727E+09    571716.        436864.        800185.        269.166        204.452        102.864               0           1        5284
