#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    8.91362        8.78677        9.42631        41.4881        164.848        128.490       0.179666E+12    33.2165        3.32165        181.450       0.158140E+12   0.134423E+11   0.808399E+10   0.828172E+10    0.00000        0.00000        0.00000               0           0     1870725
           2    9.01811        8.82397        9.52554        104.308        119.098       -16.7037       0.111944E+12    26.1742        2.61742        116.690       0.977192E+11   0.118705E+11   0.235434E+10   0.297388E+10    28.3742        10.1017        26.9459               0           1      740057
           3    9.52967        8.99606        9.74573        31.5618        91.7686        5.14777       0.370837E+11    19.5831        1.95831        86.7700       0.321109E+11   0.452262E+10   0.450198E+09   0.569880E+09    167.288        56.8327        86.7385               0           1      232917
           4    8.48645        9.39805        9.69397        78.3533        52.6856        40.0937       0.295532E+11    18.1930        1.81930        88.7600       0.263362E+11   0.287510E+10   0.341952E+09   0.381606E+09   -115.998        165.993        72.6830               0           1      170468
           5    8.82970        8.76332        9.19943        143.749        76.2516        183.889       0.277013E+11    16.1257        1.61257        67.7200       0.241531E+11   0.325592E+10   0.292317E+09   0.807351E+09   -22.7885       -6.36784       -61.6092               0           1      148268
           6    9.55474        8.89616        9.78231        15.6451        227.080        10.5272       0.141136E+11    14.2140        1.42140        61.9600       0.126727E+11   0.126425E+10   0.176646E+09   0.373706E+09    174.096        29.7048        96.6718               0           1      133450
           7    9.37356        8.98464        9.60297        39.0976        88.2533        69.3673       0.165733E+11    15.1204        1.51205        62.8500       0.139893E+11   0.239056E+10   0.193435E+09   0.231979E+09    124.897        53.7316        47.9720               0           1      107071
           8    9.41953        8.93884        9.93527        101.496        117.449       -69.0128       0.972859E+10    12.5195        1.25195        52.0500       0.868789E+10   0.936379E+09   0.104327E+09   0.233123E+09    137.380        41.2946        138.208               0           1       96700
           9    9.55522        9.10952        9.62832        30.4385        65.0374        61.4143       0.927499E+10    12.4259        1.24259        53.6000       0.833683E+10   0.848354E+09   0.898104E+08   0.238612E+09    174.226        87.6427        54.8558               0           1       95774
          10    9.23862        8.94597        9.62500        54.0161        111.250       -35.8304       0.761291E+10    11.2913        1.12913        52.0100       0.689486E+10   0.631300E+09   0.867470E+08   0.398568E+09    88.2537        43.2307        53.9542               0           1       91734
          11    9.23002        8.99548        9.59681        41.8830        102.712        137.717       0.698110E+10    11.0024        1.10024        51.3700       0.668701E+10   0.235967E+09   0.581284E+08   0.385595E+09    85.9184        56.6752        46.2993               0           1       85081
          12    8.25164        9.53532        9.70723        145.998        27.6960        20.3679       0.914577E+10    12.0826        1.20826        50.2300       0.798579E+10   0.110312E+10   0.568676E+08   0.113881E+09   -179.761        203.269        76.2838               0           1       65296
          13    8.71697        8.84557        9.73890        181.625        96.6079       -31.7580       0.580045E+10    9.92108       0.992108        42.1700       0.448997E+10   0.127206E+10   0.384173E+08   0.139135E+09   -53.4003        15.9671        84.8838               0           1       59468
          14    9.43916        9.05242        9.54751        85.2355        35.8832        173.231       0.433227E+10    9.23569       0.923569        41.2500       0.393916E+10   0.371239E+09   0.218758E+08   0.116851E+09    142.710        72.1372        32.9118               0           1       50076
          15    8.49160        9.38784        9.70143        206.463       -12.6287        35.5083       0.168600E+11    8.59157       0.859157        45.9400       0.148437E+11   0.170465E+10   0.311660E+09   0.342413E+09   -114.599        163.220        74.7088               0           1       46872
          16    8.34662        9.62614        9.58907        128.168        3.69491        51.7007       0.452762E+10    9.66962       0.966962        43.3500       0.406279E+10   0.432834E+09   0.319926E+08   0.626729E+08   -153.969        227.931        44.1975               0           1       46303
          17    8.79013        8.81994        9.63083        172.838        198.325       -42.3687       0.546581E+10    9.51484       0.951484        39.5500       0.459248E+10   0.846027E+09   0.273025E+08   0.314966E+08   -33.5337        9.00731        55.5374               0           1       37677
