#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    8.52412        8.29017        9.18077        109.404        124.982        71.8818       0.187654E+11    10.0646        1.00646        85.9200       0.165691E+11   0.178194E+10   0.414371E+09   0.372614E+10    0.00000        0.00000        0.00000               0           0      190404
           2    8.53604        8.45553        9.47792        115.323        91.3042        28.1014       0.143542E+11    9.26706       0.926706        80.7500       0.129235E+11   0.123330E+10   0.197466E+09   0.171144E+10    2.04434        28.3600        50.9626               0           1      120360
           3    8.74304        8.25952        9.13745        21.3544        166.010        73.4279       0.813461E+10    7.71306       0.771306        66.3200       0.751680E+10   0.533007E+09   0.848059E+08   0.939193E+09    37.5458       -5.25662       -7.42958               0           1       62575
           4    8.89281        8.37557        9.12975        13.3879        116.307        75.9907       0.467639E+10    6.34394       0.634394        52.3500       0.433574E+10   0.300449E+09   0.402002E+08   0.539586E+09    63.2321        14.6465       -8.75017               0           1       49237
           5    9.08120        8.55089        9.63635        46.5949        104.369        10.4663       0.475789E+10    6.41700       0.641700        53.0700       0.445372E+10   0.260322E+09   0.438449E+08   0.736695E+09    95.5418        44.7147        78.1341               0           1       49031
           6    9.49533        8.25444        9.70384        25.3858        144.621        26.6188       0.541180E+10    6.67014       0.667014        55.8300       0.493536E+10   0.442569E+09   0.338771E+08   0.401550E+09    166.567       -6.12786        89.7090               0           1       43183
           7    9.18020        8.55514        9.24725        15.5253        120.086        71.5691       0.358628E+10    5.85841       0.585841        48.4100       0.338453E+10   0.166311E+09   0.354466E+08   0.864930E+09    112.521        45.4436        11.4016               0           1       41939
           8    8.48728        8.44666        8.73126        86.0799        77.4329        111.024       0.746392E+10    7.42974       0.742974        64.7800       0.688001E+10   0.513342E+09   0.705706E+08   0.712134E+09   -6.31823        26.8388       -77.0931               0           1       39735
           9    8.46982        8.31683        8.97308        128.767        81.0140        88.6765       0.382355E+10    5.76340       0.576340        47.5700       0.344730E+10   0.349749E+09   0.264987E+08   0.553688E+09   -9.31270        4.57231       -35.6198               0           1       33701
          10    8.82906        8.52219        9.76215        62.5285        73.5599       -55.5861       0.398394E+10    5.98619       0.598619        50.6700       0.359031E+10   0.371710E+09   0.219232E+08   0.289434E+09    52.2986        39.7925        99.7094               0           1       31752
          11    8.78231        8.36210        9.03576        23.4119        104.656        106.153       0.299072E+10    5.45418       0.545418        45.2000       0.273071E+10   0.230915E+09   0.290897E+08   0.265047E+09    44.2808        12.3363       -24.8699               0           1       29666
          12    9.09796        8.60689        10.0436        87.4173        75.9200       -12.2582       0.294331E+10    5.46859       0.546859        45.1900       0.272656E+10   0.198469E+09   0.182888E+08   0.243039E+09    98.4162        54.3190        147.981               0           1       28605
          13    9.52254        8.59106        9.66560        4.27577        111.409        41.3685       0.320559E+10    5.62774       0.562774        47.8600       0.298962E+10   0.193991E+09   0.219863E+08   0.229573E+09    171.234        51.6040        83.1506               0           1       28237
          14    9.45792        8.62475        9.69412        42.8897        87.2523       -2.53593       0.292047E+10    5.43926       0.543926        46.9900       0.266569E+10   0.242603E+09   0.121755E+08   0.204844E+09    160.151        57.3820        88.0419               0           1       28003
          15    9.39470        8.84002        9.46397        50.3199        76.2383        37.8156       0.328820E+10    5.63597       0.563597        47.4200       0.298013E+10   0.293546E+09   0.145245E+08   0.215207E+09    149.309        94.3019        48.5701               0           1       27285
          16    8.73588        8.51727        9.48572        63.9930        90.7257        48.4381       0.390478E+10    5.78604       0.578604        48.2100       0.360536E+10   0.283518E+09   0.159094E+08   0.361710E+09    36.3178        38.9487        52.3004               0           1       25269
          17    8.22988        8.54940        9.70861        112.222        80.1660        19.9134       0.210835E+10    4.85288       0.485289        40.0500       0.194013E+10   0.157346E+09   0.108800E+08   0.236617E+09   -50.4635        44.4592        90.5270               0           1       23726
          18    8.53166        8.34856        9.32063        92.9695        78.6653        30.5925       0.156626E+10    4.22724       0.422724        37.4500       0.140679E+10   0.146286E+09   0.131939E+08   0.375870E+09    1.29315        10.0142        23.9866               0           1       22169
          19    8.45401        8.61750        8.73332        93.4010        41.0540        112.094       0.253353E+10    5.14564       0.514564        43.3300       0.227485E+10   0.248531E+09   0.101495E+08   0.148768E+09   -12.0242        56.1386       -76.7398               0           1       21962
          20    8.20847        9.43241        9.57907        60.4292        11.2260        12.7977       0.203787E+10    4.83796       0.483796        41.2600       0.190487E+10   0.121801E+09   0.111905E+08   0.203022E+09   -54.1355        195.900        68.3103               0           1       21426
          21    9.15463        8.91833        9.13638        85.6971        54.2721        88.6573       0.178639E+10    4.63730       0.463730        38.5700       0.166835E+10   0.112632E+09   0.541060E+07   0.154775E+09    108.135        107.732       -7.61309               0           1       15355
          22    8.50170        8.44506        8.75660        3.95809        41.3400        61.0219       0.336080E+10    3.96175       0.396175        33.2500       0.313827E+10   0.176518E+09   0.460068E+08   0.345996E+09   -3.84514        26.5644       -72.7471               0           1       14822
          23    7.87830        9.39050        9.67970        80.2811        52.2438        8.32921       0.199378E+10    4.76302       0.476302        39.3000       0.185359E+10   0.132839E+09   0.735821E+07   0.107047E+09   -110.761        188.712        85.5688               0           1       13650
          24    8.84061        8.52739        9.66494        63.4877        103.436       -6.52146       0.156714E+10    4.33186       0.433186        35.7500       0.139864E+10   0.159211E+09   0.928477E+07   0.673220E+08    54.2795        40.6843        83.0374               0           1       13163
          25    8.72410        8.52695        9.50426        96.8354        10.8551        15.9815       0.221824E+10    4.01646       0.401646        34.6300       0.204647E+10   0.160355E+09   0.114125E+08   0.176976E+09    34.2975        40.6089        55.4801               0           1       11621
          26    8.59884        8.27929        9.14455        52.2149        177.326        63.9262       0.130241E+10    3.69420       0.369420        30.4900       0.113085E+10   0.165792E+09   0.577105E+07   0.897239E+08    12.8148       -1.86597       -6.21190               0           1       11553
          27    8.89999        8.60784        9.48615        51.4444        52.5102        37.4821       0.116482E+10    4.05539       0.405539        33.4800       0.111987E+10   0.393739E+08   0.556706E+07   0.395775E+08    64.4635        54.4819        52.3741               0           1       10965
          28    8.62649        8.48891        9.77716        77.4677        102.270       -51.6159       0.969894E+09    3.77412       0.377412        31.5200       0.921503E+09   0.445205E+08   0.386959E+07   0.806818E+08    17.5569        34.0848        102.284               0           1       10833
          29    8.70768        8.32878        9.05926        64.6250        112.343        96.6567       0.106314E+10    3.83278       0.383278        32.0600       0.982361E+09   0.742498E+08   0.652727E+07   0.730326E+08    31.4814        6.62180       -20.8395               0           1       10328
          30    9.19114        8.49465        9.93477        50.1824        135.550       -12.7682       0.122367E+10    4.05659       0.405659        34.9500       0.109784E+10   0.122577E+09   0.325701E+07   0.501382E+08    114.397        35.0693        129.315               0           1       10293
          31    8.59387        8.48370        9.53651        82.5544        81.1920       -32.5235       0.110263E+10    3.81426       0.381426        32.7000       0.976541E+09   0.120011E+09   0.608135E+07   0.536558E+08    11.9625        33.1913        61.0111               0           1       10263
          32    8.14138        9.33170        9.62511        79.0617        21.0939        38.3181       0.185324E+10    4.66217       0.466217        38.5400       0.171799E+10   0.128803E+09   0.644479E+07   0.126631E+09   -65.6417        178.627        76.2064               0           1       10192
          33    8.69467        8.41475        8.91953        62.1477        58.1533        117.254       0.867025E+09    3.56763       0.356763        31.2600       0.798293E+09   0.639758E+08   0.475635E+07   0.908206E+08    29.2501        21.3661       -44.8039               0           1       10125
          34    9.69723        8.84423        10.2186        59.1848        104.834      -0.371214       0.994694E+09    3.79179       0.379179        31.3600       0.933808E+09   0.572873E+08   0.359849E+07   0.972674E+08    201.194        95.0239        177.998               0           1       10008
          35    8.90154        8.54907        9.38556        37.7058        79.4987        84.1350       0.990637E+09    3.81065       0.381065        32.2200       0.942703E+09   0.444683E+08   0.346490E+07   0.816912E+08    64.7293        44.4026        35.1224               0           1        9957
          36    8.80411        8.53711        9.71622        80.7002        140.071       -9.80360       0.100038E+10    3.56729       0.356729        30.2600       0.874530E+09   0.122512E+09   0.333361E+07   0.874428E+08    48.0196        42.3514        91.8322               0           1        9886
          37    8.62451        9.43514        8.54696        72.7742        73.1900        53.2147       0.132921E+10    4.15521       0.415521        35.8300       0.121523E+10   0.109012E+09   0.496743E+07   0.736860E+08    17.2174        196.368       -108.701               0           1        9872
          38    8.99724        8.73222        9.58950        76.4092        28.0459       -4.34699       0.105655E+10    3.90241       0.390241        34.7000       0.987681E+09   0.648376E+08   0.403148E+07   0.314742E+08    81.1423        75.8136        70.0991               0           1        9301
          39    8.14906        9.20162        9.69851        95.1486        32.6376       -5.33294       0.780471E+09    3.45598       0.345598        28.5200       0.717732E+09   0.598973E+08   0.284195E+07   0.371447E+08   -64.3245        156.318        88.7948               0           1        8851
