#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.17546        9.10710        9.61091        46.6463        59.6059        23.1031       0.311123E+12    58.4378        5.84378        331.990       0.265781E+12   0.115038E+11   0.338382E+11   0.136729E+11    0.00000        0.00000        0.00000               0           0     5188460
           2    9.58675        9.33586        9.81667        48.3834        114.292        9.25757       0.175872E+12    45.1787        4.51787        123.690       0.149662E+12   0.199976E+11   0.621229E+10   0.219444E+10    158.698        88.2682        79.3935               0           1     1558062
           3    8.92984        9.48403        9.76106        151.557        32.4714        19.2671       0.510338E+11    31.7636        3.17636        82.0800       0.461776E+11   0.394412E+10   0.912075E+09   0.540001E+09   -94.7737        145.440        57.9361               0           1      498287
           4    8.79095        9.64516        9.77647        180.798        18.7398        42.0601       0.289697E+11    25.3901        2.53901        63.2200       0.257583E+11   0.294930E+10   0.262115E+09   0.176048E+09   -148.365        207.613        63.8822               0           1      183302
           5    8.55155        9.68795        9.80296        227.757        6.58056       -25.5178       0.246716E+11    23.9636        2.39636        59.4800       0.226628E+11   0.185520E+10   0.153653E+09   0.664182E+08   -240.739        224.124        74.1035               0           1       96861
           6    9.32411        9.14135        9.06553        77.1965        177.810        172.779       0.609038E+10    15.9054        1.59054        42.9500       0.585155E+10   0.187670E+09   0.511582E+08   0.472036E+08    57.3574        13.2155       -210.438               0           1       74600
           7    9.36467        9.26229        9.69731       -12.0210        85.7013        56.5703       0.909314E+10    14.8041        1.48041        50.0900       0.805484E+10   0.865266E+09   0.173032E+09   0.251676E+09    73.0076        59.8809        33.3379               0           1       72776
           8    9.53334        9.27511        9.80477        153.419        168.943        2.67343       0.889471E+10    14.6992        1.46992        47.1200       0.818897E+10   0.639803E+09   0.659447E+08   0.209981E+09    138.090        64.8275        74.8019               0           1       70755
           9    9.91255        9.38609        9.96084        55.1779        125.160       -69.7638       0.548297E+10    14.1050        1.41050        38.6000       0.497259E+10   0.480797E+09   0.295831E+08   0.301174E+08    284.410        107.650        135.022               0           1       63701
          10    8.53428        9.64425        9.78790        111.053       -18.0726        12.0285       0.117385E+11    16.5050        1.65050        43.9000       0.108136E+11   0.880876E+09   0.439663E+08   0.238334E+08   -247.403        207.262        68.2925               0           1       58837
          12    9.52921        9.40854        9.70474       -13.8141        80.9870        46.4403       0.299890E+10    11.6505        1.16505        37.9800       0.285508E+10   0.937624E+07   0.134441E+09   0.175515E+09    136.496        116.312        36.2048               0           1       51948
