#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.93746        10.0040        9.99560        86.7459        83.3171        103.692       0.652035E+12    128.999        12.8999        179.820       0.576603E+12   0.360189E+11   0.394128E+11   0.575214E+10    0.00000        0.00000        0.00000               0           0     9149392
           2    10.1050        10.1118        10.0581        50.5227        173.085        101.607       0.485314E+11    43.7407        4.37407        57.4300       0.434401E+11   0.386090E+10   0.123035E+10   0.274753E+09    119.677        77.0032        44.6459               0           1      361102
           3    10.1356        10.2188        10.3483        55.2743        54.5548        144.718       0.211148E+11    39.9513        3.99512        44.8200       0.204514E+11   0.483151E+09   0.180269E+09   0.465184E+08    141.561        153.442        251.972               0           1      176589
           4    10.3671        10.2602        10.3225        52.0811        56.5944        149.676       0.132826E+11    35.3831        3.53831        40.4800       0.130786E+11   0.170161E+09   0.338780E+08   0.362095E+08    306.963        183.034        233.532               0           1      123335
           5    10.2630        10.0947        9.97250        125.055        184.254        68.4803       0.875635E+10    27.4184        2.74184        33.9400       0.831808E+10   0.191718E+09   0.246549E+09   0.585178E+08    232.553        64.8076       -16.5038               0           1      106915
           6    10.1206        10.0383        10.2884        145.865        132.451        13.9976       0.844636E+10    29.7904        2.97904        39.6600       0.816899E+10   0.205368E+09   0.719950E+08   0.404283E+08    130.865        24.4984        209.169               0           1      102948
           7    10.2551        10.3594        10.0143        159.701        5.84983        185.488       0.128409E+11    33.3226        3.33226        42.4900       0.122192E+11   0.570057E+09   0.516087E+08   0.312082E+08    226.959        253.901        13.3245               0           1       90609
           8    9.91463        10.1459        10.0035        53.8642       -26.2650        103.303       0.135934E+11    27.6756        2.76756        36.7900       0.131624E+11   0.334032E+09   0.970170E+08   0.449526E+08   -16.3109        101.394        5.62271               0           0       75938
           9    10.0014        10.0448        10.3356        129.276        57.5452        206.461       0.628923E+10    27.2319        2.72319        30.3400       0.627605E+10   0.591525E+07   0.725775E+07   0.592099E+07    45.6461        29.1495        242.941               0           1       62193
          10    10.1316        10.1032        10.3449        164.048        189.032       -47.1853       0.416365E+10    23.3267        2.33268        33.3600       0.384170E+10   0.277367E+09   0.445827E+08   0.338284E+08    138.667        70.8518        249.535               0           1       57771
          11    10.1624        10.0312        10.0009        86.5914        150.382        28.9540       0.180890E+11    31.2057        3.12057        45.5300       0.173769E+11   0.368122E+09   0.343912E+09   0.111667E+09    160.679        19.4687        3.82230               0           1       57469
          12    10.0869        10.3443        9.91967        191.554        60.5334        106.603       0.276876E+10    21.0069        2.10069        29.5800       0.269578E+10   0.657103E+08   0.726932E+07   0.727635E+07    106.731        243.112       -54.2480               0           1       48600
          13    10.5340        10.1454        10.1412        91.1932        58.3395        111.915       0.376647E+10    23.7411        2.37411        28.7800       0.376015E+10   0.296881E+07   0.335105E+07   0.555669E+07    426.183        101.002        104.024               0           1       43859
          14    10.1441        9.85847        9.94577        230.836        31.4927       -35.8216       0.503709E+10    24.4491        2.44491        31.3400       0.490722E+10   0.111878E+09   0.179916E+08   0.852609E+07    147.648       -103.974       -35.6009               0           1       43691
          15    9.98995        10.1658        9.92519        87.1859       -69.3067        69.2592       0.429243E+10    20.9119        2.09119        25.0900       0.423522E+10   0.502093E+08   0.700997E+07   0.426041E+07    37.5014        115.605       -50.3043               0           1       37100
