#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0297        9.97901        9.91395       -44.0830        14.3732        76.1174       0.212356E+12    67.8232        6.78232        121.130       0.189756E+12   0.174373E+11   0.516321E+10   0.158099E+11    0.00000        0.00000        0.00000               0           0     2132813
           2    9.90739        10.2929        9.64235       -12.2503       -33.9205        76.1654       0.517336E+10    19.2697        1.92697        32.0500       0.467584E+10   0.490969E+09   0.654519E+07   0.396485E+08   -64.6961        166.033       -143.663               0           1       43104
           3    9.96793        9.73501        9.91363        11.3677        103.232        89.4602       0.421091E+10    18.7360        1.87360        30.6700       0.408141E+10   0.124905E+09   0.459226E+07   0.635750E+08   -32.6734       -129.064      -0.169265               0           1       42796
           4    10.0611        10.0766        9.88091       -43.8443       -11.3410        50.2666       0.927685E+09    10.1194        1.01194        21.4300       0.916518E+09   0.123383E+07   0.993312E+07   0.101399E+09    16.6250        51.6152       -17.4766               0           0       24799
           5    10.0438        9.96855        10.0254       -19.1453        52.4451        67.7395       0.523665E+10    13.7422        1.37422        28.6200       0.452902E+10   0.532840E+09   0.174793E+09   0.402590E+09    7.43707       -5.53284        58.9570               0           0       24553
           6    9.93983        9.95603        9.89450       -72.2723       -99.1871        149.185       0.108748E+10    10.9181        1.09181        19.2800       0.108396E+10   0.273765E+07    788959.       0.165542E+08   -47.5369       -12.1553       -10.2881               0           0       13571
           8    9.57354        10.3621        9.78450       -4.70186        3.13798        73.9314       0.139376E+10    12.9360        1.29360        21.3400       0.138209E+10   0.114658E+08    208230.       0.233385E+07   -241.287        202.620       -68.4729               0           1       10517
           9    10.1164        10.1441        9.49866       -48.9587        4.24342        102.785       0.872825E+09    11.0874        1.10874        17.8400       0.853164E+09   0.195533E+08    107764.       0.283803E+07    45.8337        87.3512       -219.669               0           1       10110
          10    10.0602        9.94192        9.92500       -109.254       -41.0308        227.273       0.132831E+10    8.51136       0.851136        17.0900       0.130636E+10   0.212895E+08    655092.       0.464563E+07    16.1278       -19.6188        5.84492               0           0        9739
          11    10.0394        9.91906        9.94814       -170.801       -86.6579        73.6408       0.846321E+09    8.43096       0.843096        16.3900       0.839699E+09   0.643709E+07    185623.       0.228344E+07    5.10968       -31.7107        18.0849               0           0        8930
          12    9.95024        10.0162        9.81951       -71.4529        22.4847        58.1218       0.525997E+09    8.00409       0.800409        17.2600       0.524103E+09   0.120295E+07    690666.       0.101465E+08   -42.0305        19.6929       -49.9542               0           1        6967
          13    9.96697        10.0623        9.89580       -144.055       -91.7464        84.3893       0.248827E+09    6.93508       0.693508        12.3200       0.248334E+09    458227.        34565.0        0.00000       -33.1812        44.0564       -9.60048               0           0        5546
          14    10.2700        10.2699        9.81940       -83.2867       -48.9266        62.0106       0.496364E+09    9.27939       0.927939        16.4300       0.493093E+09   0.321495E+07    56018.1        749972.        127.123        153.872       -50.0124               0           1        5439
          15    10.0953        10.0780        10.0180       -2.09472        29.6471        84.5483       0.266972E+09    7.27731       0.727731        15.3200       0.266624E+09    61480.1        286493.       0.124473E+08    34.6781        52.3821        55.0481               0           1        5089
          16    10.3028        9.62711        9.62710       -38.9518        51.2256        73.4548       0.503312E+09    9.25929       0.925929        16.8600       0.490017E+09   0.131786E+08    116738.       0.126929E+07    144.457       -186.138       -151.730               0           1        4750
