#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1541        9.87232        9.67957       -44.1095       -41.1942        92.3208       0.652392E+11    30.6735        3.06735        100.990       0.612168E+11   0.311264E+10   0.909733E+09   0.181478E+11    0.00000        0.00000        0.00000               0           0      406183
           2    10.1411        9.88206        9.69226       -3.00000        109.734        24.1949       0.443845E+11    18.2992        1.82992        64.6200       0.416477E+11   0.183192E+10   0.904861E+09   0.178757E+11   -4.47526        3.34016        4.35180               0           0      207181
           3    10.2011        10.0141        9.58481       -42.9267       -39.2473        49.1954       0.288040E+11    22.8636        2.28636        71.3600       0.262159E+11   0.241965E+10   0.168381E+09   0.364952E+10    16.1212        48.6072       -32.4962               0           1      183303
           4    10.1788        9.72954        9.72266       -33.1300        108.179        48.3471       0.892904E+10    15.7827        1.57827        47.3800       0.830667E+10   0.557148E+09   0.652230E+08   0.117510E+10    8.47385       -48.9638        14.7769               0           1       97680
           5    10.4158        10.0775        9.61067       -85.5944       -14.0432        13.8453       0.189404E+11    19.8808        1.98808        59.7500       0.173167E+11   0.153118E+10   0.925577E+08   0.855329E+09    89.7350        70.3559       -23.6280               0           1       82342
           6    10.0420        9.78851        9.88840       -35.0665        33.9661        19.3278       0.151396E+11    18.3125        1.83125        55.4800       0.133930E+11   0.167907E+10   0.674580E+08   0.750296E+09   -38.4529       -28.7411        71.6145               0           1       54843
           7    10.0219        9.78635        9.87097        13.0132        78.7085       -8.90533       0.104794E+11    12.8225        1.28225        38.1600       0.905012E+10   0.136283E+10   0.664473E+08   0.625109E+09   -45.3424       -29.4818        65.6371               0           1       51442
           8    10.2158        10.0058        9.58832        11.3729       -40.4258        148.832       0.122472E+11    9.02253       0.902253        29.3700       0.109584E+11   0.112825E+10   0.160640E+09   0.344352E+10    21.1726        45.7745       -31.2925               0           1       31139
           9    10.2757        10.0399        9.58289       -114.465       -49.7521        63.7570       0.392674E+10    10.6789        1.06789        32.8700       0.368376E+10   0.233110E+09   0.986836E+07   0.329394E+09    41.6799        57.4651       -33.1546               0           1       27027
          10    10.1210        9.88803        9.74071        58.5263       -35.6456       -18.7795       0.255871E+10    9.11066       0.911066        31.2300       0.247639E+10   0.774173E+08   0.490308E+07   0.378870E+09   -11.3545        5.38746        20.9669               0           0       23473
          11    9.94573        9.41553        9.55768        4.48624        55.1514        67.2090       0.178668E+10    9.24920       0.924920        29.5800       0.168962E+10   0.931720E+08   0.388120E+07   0.150034E+09   -71.4601       -156.648       -41.8000               0           1       22490
          12    9.97945        10.4056        9.37646       -18.1037       -23.4010        52.0536       0.204223E+10    9.47588       0.947588        30.0600       0.184709E+10   0.193034E+09   0.210510E+07   0.691659E+08   -59.8965        182.872       -103.946               0           1       21239
          13    9.99734        9.92816        9.85030        46.5058       -10.8910        30.4075       0.345791E+10    11.3404        1.13404        34.8800       0.316969E+10   0.280276E+09   0.794751E+07   0.286890E+09   -53.7614        19.1493        58.5487               0           1       20163
          14    10.0508        9.76977        9.89097        29.9500        21.4060       -12.2267       0.347908E+10    7.85930       0.785930        27.2200       0.319198E+10   0.247923E+09   0.391819E+08   0.412350E+09   -35.4420       -35.1677        72.4958               0           1       17871
          15    10.4046        10.0759        9.59935       -63.9149       -25.0575        65.8459       0.476035E+10    7.41966       0.741966        23.5300       0.418519E+10   0.511978E+09   0.631786E+08   0.525211E+09    85.9078        69.8243       -27.5100               0           1       17466
          16    10.4414        10.1054        9.60229       -43.4166       -18.9099        60.5663       0.238094E+10    7.76945       0.776945        24.5200       0.213984E+10   0.235164E+09   0.592834E+07   0.962769E+08    98.5346        79.9374       -26.5018               0           1       13836
          17    10.5600        10.0680        9.64703       -114.111        22.3706        37.4588       0.104559E+10    7.36514       0.736514        21.6900       0.943371E+09   0.101775E+09    449161.       0.368568E+08    139.186        67.1015       -11.1590               0           1       13378
          18    9.97390        9.85458        9.93957        28.0043        27.0665        16.1113       0.151082E+10    8.78042       0.878042        27.7300       0.147637E+10   0.315597E+08   0.289402E+07   0.720673E+08   -61.7997       -6.08361        89.1623               0           1       13095
