#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1903        9.90023        9.56485       -12.0766       -7.27215        39.3837       0.243234E+11    16.4368        1.64368        81.3800       0.222861E+11   0.161018E+10   0.427168E+09   0.129999E+11    0.00000        0.00000        0.00000               0           0      263453
           2    10.3365        10.0804        9.44687       -40.8651       -13.9963        47.9032       0.121143E+11    12.9088        1.29088        58.4700       0.109907E+11   0.103786E+10   0.857959E+08   0.322585E+10    37.5870        46.3331       -30.3401               0           1      104167
           3    10.2746        9.69368        9.51713       -60.1895        44.0645        46.1681       0.150856E+11    14.1280        1.41280        66.9800       0.139400E+11   0.103651E+10   0.109126E+09   0.333987E+10    21.6866       -53.1171       -12.2718               0           1       94647
           4    10.1852        9.52134        9.61468        13.4991        63.0276        47.7964       0.414353E+10    9.11565       0.911565        41.5600       0.382726E+10   0.304630E+09   0.116459E+08   0.801955E+09   -1.30896       -97.4366        12.8144               0           1       36108
           5    10.2868        9.70316        9.50307      -0.192631        59.6717        79.2558       0.694012E+10    6.89865       0.689865        35.8000       0.628312E+10   0.559160E+09   0.978352E+08   0.296303E+10    24.8163       -50.6792       -15.8875               0           1       27085
           6    10.0984        9.67663        9.81410       -33.8195        24.8426        8.94073       0.326039E+10    8.18421       0.818421        36.8900       0.287471E+10   0.377075E+09   0.859863E+07   0.158444E+09   -23.6333       -57.5017        64.0979               0           1       24773
           7    10.6492        10.1302        9.52580       -72.2354       -32.5788       -9.45388       0.201005E+10    6.83282       0.683282        31.0800       0.177643E+10   0.229707E+09   0.391659E+07   0.212395E+09    118.002        59.1475       -10.0422               0           1       19397
           8    10.0443        9.67636        9.81892        20.5908        53.1421        32.5319       0.221936E+10    7.12007       0.712007        32.1900       0.202120E+10   0.195583E+09   0.258445E+07   0.142739E+09   -37.5561       -57.5711        65.3375               0           1       17531
           9    10.6920        10.0980        9.53615       -96.0636        5.29145        39.1797       0.217140E+10    7.46287       0.746287        33.7800       0.208081E+10   0.844701E+08   0.612047E+07   0.168780E+09    129.006        50.8669       -7.38058               0           1       17388
          10    9.93084        9.29607        9.39398        2.26773        40.2037        62.1293       0.147321E+10    6.43293       0.643293        29.0100       0.136904E+10   0.100819E+09   0.334802E+07   0.145186E+09   -66.7261       -155.368       -43.9415               0           1       16885
