#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2380        9.90718        9.47734       -43.1760       -10.2341        29.0526       0.182794E+11    10.9163        1.09163        83.3500       0.168482E+11   0.128293E+10   0.148349E+09   0.921523E+10    0.00000        0.00000        0.00000               0           0      100184
           2    10.4607        10.1419        9.33975       -41.6877       -24.2838        43.6611       0.453535E+10    6.79274       0.679274        50.3100       0.415882E+10   0.347062E+09   0.294670E+08   0.253359E+10    41.3642        43.6160       -25.5639               0           1       40293
           3    10.3916        9.63105        9.35340       -31.7792        16.2730        59.6382       0.468201E+10    6.86966       0.686966        51.6100       0.426383E+10   0.401572E+09   0.166127E+08   0.160365E+10    28.5255       -51.3044       -23.0278               0           1       29373
           4    10.3685        9.56525        9.45496       -52.0949        40.6625        16.7042       0.192349E+10    5.12782       0.512782        39.5100       0.180827E+10   0.104431E+09   0.107930E+08   0.146928E+10    24.2429       -63.5299       -4.15816               0           1       22005
           5    10.1662        9.36247        9.46803        6.69206        51.3759        57.8489       0.109923E+10    4.31309       0.431309        34.2100       0.106059E+10   0.316751E+08   0.696528E+07   0.849024E+09   -13.3533       -101.206       -1.72978               0           1       14760
           6    10.2324        9.85365        9.47814       -38.4812        95.2571        27.8985       0.131140E+10    3.88409       0.388409        29.0400       0.113775E+10   0.170081E+09   0.356341E+07   0.440456E+09   -1.05162       -9.94576       0.148638               0           0       14643
           7    10.4247        10.0805        9.37047       -39.7329       -10.3150        29.9088       0.107594E+10    4.02362       0.402362        29.4600       0.964405E+09   0.109202E+09   0.233277E+07   0.414078E+09    34.6866        32.2099       -19.8562               0           1       13035
           8    10.0029        9.89748        9.58156        11.9412        7.87846        45.4278       0.961005E+09    4.03496       0.403496        29.8700       0.906123E+09   0.525212E+08   0.236070E+07   0.504674E+09   -43.6866       -1.80224        19.3639               0           1       12945
           9    9.87704        9.89677        9.64034        19.7401        19.7236        48.0834       0.597776E+09    3.46586       0.346586        25.3900       0.558605E+09   0.374449E+08   0.172613E+07   0.238855E+09   -67.0693       -1.93416        30.2850               0           1        8384
          10    10.7996        10.1880        9.54461       -51.6718       -16.8993        9.68316       0.768278E+09    3.82854       0.382854        29.2000       0.725713E+09   0.412684E+08   0.129611E+07   0.183401E+09    104.348        52.1702        12.4986               0           1        7358
          11    10.6473        10.1888        9.37715       -63.2334       -28.4572        63.8543       0.985517E+09    4.01879       0.401879        29.4200       0.892074E+09   0.918755E+08   0.156741E+07   0.917134E+08    76.0452        52.3207       -18.6151               0           1        7043
          12    10.5921        10.1480        9.38019       -49.1018       -10.8112        7.68153       0.570042E+09    3.34491       0.334491        24.7000       0.528094E+09   0.395224E+08   0.242629E+07   0.158922E+09    65.7836        44.7401       -18.0503               0           1        6753
          13    10.0242        9.54852        9.76413       -3.00539        49.9500        26.2379       0.585747E+09    3.49726       0.349726        27.0500       0.560351E+09   0.237936E+08   0.160174E+07   0.136608E+09   -39.7217       -66.6383        53.2850               0           1        6568
          14    10.2969        9.36747        9.49376       -26.5604        59.3870        27.4432       0.794895E+09    3.84730       0.384730        28.9800       0.737602E+09   0.563245E+08    968694.       0.995384E+08    10.9416       -100.277        3.05080               0           1        6298
          15    10.2372        9.90553        9.47836       -31.9451        21.7991        17.8023       0.338066E+10    2.51644       0.251644        28.2000       0.305846E+10   0.231183E+09   0.910209E+08   0.578513E+10  -0.143064      -0.306566       0.189514               0           0        6118
          16    9.99321        9.71721        9.72312        6.39756        20.0491        30.5694       0.596731E+09    3.46289       0.346289        25.3600       0.557275E+09   0.384126E+08   0.104315E+07   0.143245E+09   -45.4852       -35.2960        45.6654               0           1        5942
          17    10.2860        10.2699        9.29704       -23.8401       -37.3273        30.4137       0.501979E+09    3.30217       0.330217        24.8500       0.474553E+09   0.264215E+08   0.100481E+07   0.323414E+09    8.91458        67.3852       -33.4994               0           1        5748
          18    9.91528        9.22691        9.25725        4.47041        20.8046        57.2581       0.879304E+09    3.96510       0.396510        31.1700       0.803863E+09   0.739596E+08   0.148157E+07   0.130704E+09   -59.9644       -126.393       -40.8922               0           1        5661
          19    10.2474        9.90392        9.47115        69.6945        12.4510        87.5137       0.251017E+10    2.51272       0.251272        20.3300       0.235552E+10   0.909129E+08   0.637367E+08   0.395267E+10    1.74650      -0.605701       -1.15009               0           0        5151
          20    10.1464        10.2550        9.37220        4.94921       -27.4880        26.0234       0.410124E+09    3.10356       0.310356        22.7200       0.399895E+09   0.967108E+07    558319.       0.902041E+08   -17.0265        64.6186       -19.5348               0           1        4961
          21    10.1864        9.40262        9.51210       -9.77015        50.3125        33.8494       0.472358E+09    3.16152       0.316152        23.1800       0.429575E+09   0.416791E+08   0.110411E+07   0.621946E+08   -9.59274       -93.7462        6.45833               0           1        4952
          22    10.8936        10.0634        9.44927       -64.0677        11.1826        30.7114       0.427228E+09    3.13012       0.313012        23.0300       0.404467E+09   0.221018E+08    659109.       0.124264E+09    121.807        29.0346       -5.21535               0           1        4888
          23    10.3968        9.64693        9.37614       -11.9483       -9.95145        27.7616       0.418486E+09    2.80832       0.280832        20.8500       0.380191E+09   0.375202E+08    775025.       0.510926E+08    29.4954       -48.3539       -18.8027               0           1        4600
          24    9.94545        9.90763        9.59914        5.64842        24.6489        37.6931       0.282056E+09    2.64928       0.264928        19.9000       0.256648E+09   0.250356E+08    373155.       0.518016E+08   -54.3589       0.836090E-01    22.6302               0           1        4276
          25    10.2370        9.57502        9.86912       -58.2094        30.8658        30.8466       0.359345E+09    2.90921       0.290921        21.3200       0.330225E+09   0.274423E+08   0.167729E+07   0.586309E+08  -0.182082       -61.7146        72.7919               0           1        4256
          26    10.1714        9.64476        9.75562       -26.5984       -6.56989        43.8196       0.446778E+09    3.11043       0.311043        22.7800       0.405132E+09   0.408907E+08    755282.       0.516731E+08   -12.3779       -48.7571        51.7038               0           1        4228
          27    10.2374        9.88359        9.49017        10.8309        87.8578       -33.8875       0.912735E+09    2.33120       0.233120        17.1600       0.830638E+09   0.741653E+08   0.793148E+07   0.495314E+09  -0.120769       -4.38297        2.38379               0           0        4049
          28    10.3540        9.32887        9.39313       -19.9728        60.5877        49.6293       0.294516E+09    2.77674       0.277674        20.3300       0.286494E+09   0.749653E+07    524790.       0.107269E+09    21.5544       -107.449       -15.6460               0           1        4033
          29    10.2412        9.70033        9.56958       -23.3536        33.4401        30.6239       0.419352E+09    3.07624       0.307624        23.3500       0.384930E+09   0.336797E+08    742948.       0.389154E+08   0.587121       -38.4323        17.1380               0           1        4000
          30    10.1882        9.55682        9.60365        6.06095        32.8684        41.8612       0.329917E+09    2.90382       0.290382        21.4100       0.321662E+09   0.782826E+07    426862.       0.726969E+08   -9.26202       -65.0961        23.4681               0           1        3845
          31    10.2296        9.90947        9.49074        87.8386       -40.0186       -47.9507       0.661886E+09    2.02779       0.202779        15.0300       0.613562E+09   0.444598E+08   0.386452E+07   0.187459E+09   -1.57185       0.425477        2.48969               0           0        3730
          32    10.1617        9.62911        9.78146       -13.5288        40.7388        19.0401       0.813434E+09    3.61728       0.361728        26.5000       0.711330E+09   0.101254E+09    849750.       0.299728E+08   -14.1782       -51.6648        56.5048               0           1        3721
          33    10.1116        10.5003        9.16587       -23.8396       -20.2545        35.0237       0.433593E+09    3.13310       0.313310        23.8800       0.401225E+09   0.319450E+08    422807.       0.882669E+08   -23.4979        110.204       -57.8705               0           1        3695
          34    9.92938        10.0356        9.72616       -9.72183       -20.0590        15.9712       0.361987E+09    2.91386       0.291386        21.3300       0.337541E+09   0.240410E+08    404493.       0.252821E+08   -57.3446        23.8527        46.2302               0           1        3685
          35    10.1798        9.42350        9.54342        7.50609        37.5060        22.6574       0.251904E+09    2.56623       0.256623        18.8000       0.229295E+09   0.223679E+08    240520.       0.295027E+08   -10.8079       -89.8667        12.2775               0           1        3433
