#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.54884        10.3801        9.69605        73.0309       -84.5323        41.1977       0.101634E+12    32.0245        3.20245        109.520       0.911264E+11   0.778439E+10   0.272314E+10   0.117498E+11    0.00000        0.00000        0.00000               0           0     1058111
           2    9.76284        10.0665        9.96282        39.7985        32.0152        49.3964       0.242024E+11    19.9590        1.99590        72.0800       0.221034E+11   0.190341E+10   0.195560E+09   0.223725E+10    67.2731       -98.5708        83.8619               0           1      222356
           3    9.60378        10.4140        9.84653        31.1120       -84.7997       -53.6458       0.203275E+11    17.3797        1.73797        58.2900       0.175062E+11   0.264245E+10   0.178798E+09   0.148104E+10    17.2709        10.6505        47.3049               0           1      111383
           4    9.78353        10.5639        9.55968       -1.31600       -98.5726        91.3358       0.107817E+11    14.8287        1.48287        49.6200       0.959824E+10   0.113652E+10   0.469592E+08   0.618588E+09    73.7772        57.7888       -42.8693               0           1       98096
           5    9.50497        10.2773        9.43036        74.8598       -24.9727        115.332       0.101365E+11    13.9340        1.39340        49.6500       0.812351E+10   0.195235E+10   0.606239E+08   0.460218E+09   -13.7910       -32.3162       -83.5224               0           1       80734
           6    9.62669        10.4482        9.83576        128.983       -75.5422       -40.0639       0.131789E+11    13.0877        1.30878        47.7900       0.121469E+11   0.874336E+09   0.157581E+09   0.766849E+09    24.4729        21.4111        43.9193               0           1       61791
           7    9.52599        10.3558        9.60562        104.871        88.9457        52.8523       0.117878E+11    11.6008        1.16008        38.9800       0.954850E+10   0.221013E+10   0.292039E+08   0.148160E+09   -7.18313       -7.64210       -28.4276               0           0       38043
           8    9.46992        10.0841        9.10004        57.3439       -37.7375        68.7445       0.561468E+10    11.8891        1.18891        41.3600       0.510025E+10   0.480590E+09   0.338407E+08   0.238092E+09   -24.8093       -93.0506       -187.362               0           1       34292
           9    9.99633        10.7404        9.84469        25.1539       -117.844        63.5464       0.271924E+10    9.75050       0.975050        35.4200       0.261264E+10   0.901428E+08   0.164608E+08   0.152818E+09    140.673        113.273        46.7265               0           1       26574
          10    9.93660        10.6755        9.71472        13.9989       -126.190        66.6333       0.200094E+10    8.62038       0.862038        29.2200       0.183180E+10   0.159876E+09   0.926344E+07   0.969595E+08    121.896        92.8589        5.86910               0           1       24938
          11    9.46063        10.2159        9.36773        19.0833       -72.4164        117.362       0.306252E+10    9.17994       0.917994        33.0100       0.282001E+10   0.238484E+09   0.402505E+07   0.358635E+08   -27.7297       -51.6148       -103.211               0           1       23822
          12    9.74729        10.5516        9.58549        26.6720       -92.1937        35.6948       0.404815E+10    9.05514       0.905514        32.6300       0.345737E+10   0.578561E+09   0.122253E+08   0.111016E+09    62.3848        53.9002       -34.7557               0           1       20948
          13    9.41203        10.3654        9.49365        157.798       -80.3288        89.0869       0.249578E+10    8.59554       0.859555        29.9800       0.212104E+10   0.371096E+09   0.363549E+07   0.709566E+08   -43.0076       -4.63367       -63.6265               0           1       20890
          14    9.27623        10.2113        10.0853        103.494       -10.0299        16.5555       0.104945E+10    7.12654       0.712654        24.5800       0.101670E+10   0.310405E+08   0.171039E+07   0.320239E+08   -85.6977       -53.0609        122.374               0           1       14343
          15    9.46140        10.2050        9.32708        120.097        29.2554        36.7909       0.111023E+10    6.37396       0.637396        24.2900       0.984857E+09   0.125010E+09    364303.       0.758201E+07   -27.4877       -55.0350       -115.989               0           1       12897
          16    9.52369        10.1594        9.37547       -7.53443        32.4102        53.4443       0.945080E+09    6.75874       0.675874        26.8600       0.907869E+09   0.369111E+08    300150.       0.577028E+07   -7.90616       -69.3824       -100.778               0           1       12853
          17    9.80935        10.5164        9.54944       -37.6939       -103.699        112.930       0.114811E+10    6.93824       0.693824        24.5600       0.108919E+10   0.563134E+08   0.260106E+07   0.448480E+08    81.8940        42.8410       -46.0883               0           1       12728
          18    9.75618        10.0958        10.0425        11.6673        17.8880       -31.0495       0.100432E+10    6.70844       0.670844        27.1900       0.915351E+09   0.855554E+08   0.341733E+07   0.664611E+08    65.1794       -89.3726        108.910               0           1       12721
          19    9.81620        10.6379        9.16634        40.0449       -109.009        68.0089       0.125794E+10    7.40538       0.740538        24.7900       0.117441E+10   0.825595E+08    963411.       0.100519E+08    84.0473        81.0358       -166.520               0           1       12607
          20    9.46893        10.3799        9.65088        47.5832       -136.241       -47.2429       0.268071E+10    6.62168       0.662168        22.9700       0.266397E+10   0.777819E+07   0.896891E+07   0.189813E+09   -25.1205      -0.754464E-01   -14.1996               0           0       11867
          21    9.75107        10.4893        9.60930        2.58911       -83.3496        56.7162       0.782397E+09    6.09764       0.609764        20.4200       0.736521E+09   0.435092E+08   0.236622E+07   0.496342E+08    63.5731        34.3344       -27.2707               0           1       11810
          22    9.92642        10.6145        9.25670       -9.30657       -76.9955        83.9822       0.886691E+09    6.55912       0.655912        22.4500       0.856407E+09   0.292519E+08   0.103219E+07   0.195218E+08    118.696        73.6923       -138.114               0           1       11409
          23    9.48233        10.4239        9.69245       -54.5387       -87.9040       -32.5074       0.179764E+10    6.65154       0.665154        24.2200       0.178350E+10   0.112494E+08   0.289371E+07   0.380730E+08   -20.9081        13.7658       -1.13170               0           0       11219
          24    9.62422        10.4034        9.71357        110.950       -93.4262        15.0757       0.181996E+10    5.95775       0.595775        21.7100       0.174542E+10   0.627451E+08   0.117866E+08   0.157940E+09    23.6965        7.32774        5.50759               0           0       10225
          25    9.48558        10.3836        9.64475        89.1731       -52.6299       -39.3696       0.210382E+10    5.65219       0.565219        21.1400       0.208572E+10   0.930950E+07   0.878103E+07   0.167097E+09   -19.8864        1.10655       -16.1267               0           0        9322
          26    9.89812        10.5985        9.32779       -7.30172       -92.8732        81.1804       0.836573E+09    6.23439       0.623439        20.9200       0.745666E+09   0.905807E+08    326250.       0.329518E+07    109.800        68.6531       -115.766               0           1        9282
