#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.59301        9.97450        9.79035        23.2316        1.85608        19.5949       0.245330E+10    3.88215       0.388215        51.2400       0.227518E+10   0.166856E+09   0.112587E+08   0.241904E+10    0.00000        0.00000        0.00000               0           0       21103
           2    9.04697        10.9639        9.53539        71.6782       -92.0631        7.13834       0.113448E+10    2.96536       0.296536        37.7300       0.103474E+10   0.937870E+08   0.595770E+07   0.159272E+10   -70.2596        127.301       -32.8060               0           1        9163
           3    9.34071        10.9995        9.88677        50.2393       -71.5801        7.87673       0.479640E+09    2.24236       0.224236        28.4500       0.453602E+09   0.240632E+08   0.197521E+07   0.628834E+09   -32.4638        131.884        12.4065               0           1        7695
           4    8.89500        10.8419        9.47043        65.2448       -59.9047        11.1051       0.105522E+10    2.91518       0.291518        37.2300       0.998822E+09   0.529955E+08   0.339837E+07   0.104920E+10   -89.8138        111.612       -41.1645               0           1        7243
           5    9.08257        10.5880        9.91417        52.9004       -9.95576       -3.51340       0.606858E+09    2.42983       0.242983        30.8300       0.574318E+09   0.304936E+08   0.204580E+07   0.337801E+09   -65.6789        78.9437        15.9321               0           1        6181
           6    9.78486        10.9784        9.04448        16.2543       -56.7464        61.3690       0.614294E+09    2.42082       0.242082        31.7600       0.551456E+09   0.610467E+08   0.179155E+07   0.576237E+09    24.6856        129.167       -95.9720               0           1        5884
           7    9.31175        10.9857        9.84188        29.7965       -58.6005        28.7488       0.836025E+09    2.65874       0.265874        34.1600       0.745001E+09   0.887238E+08   0.230051E+07   0.499425E+09   -36.1901        130.114        6.63043               0           1        4849
           8    9.13958        10.7716        9.57518        55.4343       -46.3678        22.1117       0.367329E+09    2.03018       0.203018        25.9600       0.333135E+09   0.336510E+08    542945.       0.267775E+09   -58.3434        102.559       -27.6862               0           1        4578
           9    9.49672        9.76212        9.71260        30.8855        41.0355        26.4135       0.523258E+09    2.31300       0.231300        29.9800       0.482700E+09   0.397116E+08    845662.       0.296626E+09   -12.3898       -27.3272       -10.0042               0           1        4370
          10    9.27131        10.9897        9.81614        68.9161       -67.2088        27.4188       0.443603E+09    2.17879       0.217879        27.7300       0.418102E+09   0.236303E+08   0.187112E+07   0.290113E+09   -41.3935        130.623        3.31843               0           1        4067
          11    9.75509        10.9358        9.19620        10.2034       -33.0481        31.1247       0.516810E+09    2.29189       0.229190        29.6000       0.470063E+09   0.458342E+08    912242.       0.212833E+09    20.8550        123.690       -76.4500               0           1        3568
          12    9.16740        10.7427        9.58511        32.1953       -19.0496        16.9444       0.833058E+09    2.71612       0.271613        36.7100       0.787734E+09   0.438441E+08   0.147944E+07   0.534020E+09   -54.7638        98.8388       -26.4085               0           1        3408
          13    8.99989        11.0322        9.47755        73.4577       -97.3476        32.3828       0.251316E+09    1.83228       0.183228        23.8100       0.239687E+09   0.107347E+08    893514.       0.327638E+09   -76.3175        136.090       -40.2484               0           1        3337
          14    8.90894        11.1722        9.45081        65.1902       -102.625        30.0054       0.260995E+09    1.83678       0.183678        23.3300       0.245757E+09   0.145754E+08    662926.       0.149419E+09   -88.0201        154.113       -43.6890               0           1        3260
          15    9.06003        10.9284        9.21462        54.5635       -65.4602        51.2535       0.310515E+09    1.96314       0.196314        25.4500       0.292065E+09   0.180119E+08    438954.       0.194497E+09   -68.5792        122.737       -74.0799               0           1        3226
          16    9.32576        10.9135        9.37767        27.5250       -64.8740        35.9809       0.290994E+09    1.93110       0.193110        25.1500       0.280758E+09   0.952251E+07    713966.       0.205296E+09   -34.3874        120.826       -53.1000               0           1        3180
