#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.97224        10.0038        9.93391        3.74481       -44.9828        122.073       0.418331E+12    105.412        10.5412        210.200       0.376504E+12   0.187399E+11   0.230865E+11   0.184164E+11    0.00000        0.00000        0.00000               0           0     5169951
           2    9.97416        10.0462        9.99075       -4.03788        150.094        87.2041       0.167049E+11    22.2875        2.22875        38.2100       0.153490E+11   0.123238E+10   0.123523E+09   0.130219E+09    1.26241        27.8388        37.3726               0           0       41148
           3    9.92720        9.83688        10.0635       -5.36150       -26.4881       -65.6478       0.431254E+10    22.4518        2.24519        35.7500       0.414964E+10   0.146816E+09   0.160830E+08   0.463708E+08   -29.6141       -109.771        85.2061               0           1       34194
           4    9.97183        10.0041        9.93413       -18.6242        78.6878       -97.9142       0.118813E+12    17.0386        1.70386        57.4600       0.881352E+11   0.842849E+10   0.222494E+11   0.169913E+11  -0.269577       0.184102       0.144651               0           0       32239
           5    9.96614        9.99682        9.92373        69.8310       -235.784        157.697       0.713212E+11    11.8331        1.18331        31.1900       0.485692E+11   0.160692E+10   0.211451E+11   0.156609E+11   -4.01078       -4.60911       -6.69341               0           0       30245
           6    9.88528        9.99885        10.1093       -5.23962        62.2844        67.9370       0.251597E+10    17.6113        1.76113        25.1200       0.247713E+10   0.318491E+08   0.698879E+07   0.940914E+07   -57.1767       -3.27438        115.320               0           1       25228
           7    9.97178        10.0043        9.93386        89.0865       -1.13456       -158.679       0.101318E+12    14.1568        1.41568        43.7700       0.718961E+11   0.735815E+10   0.220642E+11   0.167205E+11  -0.302453       0.302453      -0.328753E-01           0           0       24212
           8    10.0953        9.81704        9.83223        3.63835       -64.9624        167.466       0.202882E+10    17.3108        1.73108        24.7200       0.188916E+10   0.139087E+09    575300.       0.174268E+07    80.9126       -122.815       -66.8552               0           1       19498
           9    10.0815        9.89318        9.95947        203.114       -75.9525       -59.6508       0.227470E+10    16.6382        1.66382        21.6900       0.226878E+10   0.555224E+07    365539.       0.349680E+07    71.8654       -72.7530        16.8058               0           0       18968
          10    10.0059        9.99638        10.0267       -52.1282       -117.632        89.5412       0.200701E+10    12.8049        1.28049        23.2000       0.197215E+10   0.215340E+08   0.133349E+08   0.382015E+08    22.0988       -4.89842        61.0428               0           0       18759
          11    10.0346        9.98539        9.75218       -44.8365       -73.2354        5.54041       0.135048E+10    15.3002        1.53002        23.5300       0.134451E+10   0.431366E+07   0.165123E+07   0.800840E+07    41.0349       -12.1244       -119.488               0           1       17051
          12    10.1927        9.99289        9.98504        41.4548       -42.8257       -88.4570       0.868659E+09    13.4618        1.34618        16.8700       0.868544E+09    55622.3        59119.5        239325.        144.921       -7.19311        33.6183               0           1       14736
          13    10.0182        9.97369        10.1123        27.2604       -136.829        116.053       0.100930E+10    12.9035        1.29035        18.2200       0.100315E+10   0.559417E+07    560998.       0.174518E+07    30.2058       -19.8172        117.266               0           1       13657
          14    10.1312        9.93443        10.0427        61.0887        42.6427        140.435       0.123356E+10    14.2133        1.42133        20.0800       0.122779E+10   0.529068E+07    487388.       0.388637E+07    104.511       -45.6309        71.5563               0           1       12832
          15    10.1182        10.1895        10.2155        40.1049        29.4159        76.7820       0.642562E+09    12.0633        1.20633        17.4800       0.642326E+09    149702.        86284.9        365834.        95.9564        122.079        185.160               0           1       12783
          16    9.97189        10.0043        9.93359        167.617       -81.4997       -133.360       0.732727E+11    9.61931       0.961931        24.7200       0.480411E+11   0.359547E+10   0.216361E+11   0.161175E+11  -0.230127       0.328753      -0.210402               0           0       11676
          18    9.92775        10.1087        10.2258        83.6157       -3.62659        50.2428       0.635144E+09    12.0863        1.20863        20.0500       0.633264E+09    450303.       0.143023E+07   0.547434E+07   -29.2524        68.9329        191.946               0           1       10164
          19    9.90389        9.98328        9.54337        58.8606        6.05155        97.4461       0.930840E+09    14.0239        1.40239        19.7200       0.929734E+09    870349.        235710.       0.158250E+07   -44.9405       -13.5117       -256.782               0           1        9839
          22    10.0868        10.1375        9.93540        48.5255        93.9747        17.5294       0.474751E+09    10.5069        1.05069        13.4400       0.474303E+09    424898.        22304.1        72891.4        75.3370        87.8625       0.979683               0           1        7753
          23    10.1695        9.85221        10.0135        23.7538       -21.2464        15.0840       0.431442E+09    10.2748        1.02748        18.0800       0.430988E+09    172261.        281607.       0.118603E+07    129.700       -99.6910        52.3440               0           1        7015
          24    10.0037        10.1185        10.1703        95.0951       -31.4837        18.7881       0.311698E+09    9.31488       0.931488        14.0600       0.310604E+09    171039.        922427.       0.110837E+07    20.6720        75.4225        155.461               0           1        7011
          25    10.1336        9.90607        10.0438        80.5393        43.1362        162.337       0.405442E+09    9.76330       0.976330        14.9600       0.405049E+09    193314.        199483.       0.120088E+07    106.115       -64.2777        72.2796               0           1        6978
          26    10.2153        10.0023        10.0321       -72.9465       -18.6556        68.8062       0.490385E+09    10.7252        1.07252        15.5900       0.490266E+09    85291.5        34205.1        170303.        159.833       -1.01913        64.5407               0           1        6858
          27    10.2574        9.98967        10.0876        70.0949       -11.6184       -65.3160       0.427836E+09    10.5254        1.05253        14.4600       0.427746E+09    89612.9        0.00000        0.00000        187.507       -9.31028        101.052               1           1        6589
          28    9.91565        9.98444        9.90570        230.141        105.673        67.3755       0.177833E+10    11.8121        1.18121        16.7100       0.177311E+10   0.190391E+07   0.331380E+07   0.562146E+07   -37.2082       -12.7490       -18.5482               0           0        6465
          29    10.0002        9.71837        9.86811        6.31284       -61.6546       -52.7471       0.469842E+09    10.8745        1.08745        17.3100       0.469398E+09    133672.        310567.       0.172812E+07    18.3904       -187.692       -43.2639               0           1        6432
          30    10.0858        10.0595        9.80112        59.9267       -18.7747        69.9598       0.316854E+09    9.49044       0.949044        16.0000       0.316507E+09    218800.        127896.       0.135972E+07    74.6663        36.5705       -87.3102               0           1        6272
          31    9.88524        9.90299        10.0789       -5.79882        29.9796        154.235       0.677921E+09    11.9127        1.19127        18.1600       0.668764E+09   0.899892E+07    158681.       0.129050E+07   -57.2030       -66.3029        95.3646               0           1        6022
          32    10.0251        9.87025        9.91854        211.739       -43.4865        141.499       0.707403E+09    11.7371        1.17371        16.3100       0.685474E+09   0.218289E+08    99686.6        295378.        34.7557       -87.8296       -10.1059               0           0        5685
          33    9.96143        9.90431        10.0596        96.4044        17.8045       -53.1187       0.439277E+09    9.73043       0.973043        16.1100       0.438720E+09    234133.        322853.       0.173549E+07   -7.10764       -65.4350        82.6353               0           1        5666
          34    10.3216        9.99675        10.2610        52.6955       -76.1706       -9.73921       0.453198E+09    10.9501        1.09501        15.0400       0.453020E+09    167997.        9842.09        37467.6        229.706       -4.65514        215.077               0           1        5230
          35    10.0615        10.0291        9.95879        73.9135       -149.766        116.841       0.353875E+09    7.86508       0.786508        12.5100       0.353836E+09    23907.4        15030.5        66817.8        58.6758        16.6283        16.3587               0           0        5177
          36    9.90520        9.94046        9.84999       -1.72171       -53.7423        154.252       0.418361E+09    9.57460       0.957460        15.6500       0.417936E+09    92609.9        332665.       0.157414E+07   -44.0792       -41.6661       -55.1779               0           0        5114
          37    9.92220        9.99773        10.0944       -91.5761       -45.7986        81.1474       0.317770E+09    9.19259       0.919259        14.1700       0.316258E+09   0.146441E+07    48249.7        356286.       -32.9016       -4.01078        105.503               0           1        4092
          38    10.0249        10.0513        10.0331        36.6624       -91.1288        209.156       0.394454E+09    8.60675       0.860675        12.4600       0.393909E+09    515889.        29724.2        118523.        34.6505        31.2052        65.1917               0           0        4086
          39    9.94721        9.93635        9.82234        151.524       -105.763        67.9367       0.196525E+09    7.33579       0.733579        12.4500       0.188391E+09   0.809202E+07    41903.4        158067.       -16.4574       -44.3685       -73.3579               0           0        4034
          40    10.0353        9.79106        10.0876        14.9565       -5.21152        159.027       0.346121E+09    9.11566       0.911566        13.0500       0.345606E+09    515256.        0.00000        0.00000        41.4886       -139.897        101.032               1           1        3733
          41    9.89894        10.0463        10.1328        68.6779        46.8551        61.3679       0.232027E+09    8.40555       0.840555        12.2900       0.231706E+09    248351.        72752.6        356642.       -48.1952        27.9374        130.798               0           1        3619
          42    9.89184        10.0448        10.0833        9.00396        59.8880        2.11912       0.197889E+09    7.65271       0.765271        11.0500       0.197536E+09    352364.        0.00000        0.00000       -52.8634        26.9183        98.2379               1           1        3574
          43    9.96501        10.1322        10.1279        13.9000       -37.8274        117.037       0.140009E+09    6.91630       0.691630        10.7900       0.138508E+09   0.148807E+07    12424.1        152941.       -4.75377        84.4106        127.523               0           1        3498
          44    10.2111        10.1424        10.5075        89.9835        16.5887        7.13968       0.311832E+09    9.67848       0.967848        12.7700       0.308110E+09   0.367267E+07    49452.1        116394.        157.045        91.1368        377.125               0           1        3201
