#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0330        9.96513        9.82221       -13.5906       -2.90106        45.8978       0.347955E+12    72.3330        7.23330        163.920       0.314313E+12   0.219696E+11   0.116724E+11   0.158509E+11    0.00000        0.00000        0.00000               0           0     3127494
           2    9.95175        9.99793        9.83842       -69.1051       -87.5828        148.043       0.607459E+10    13.6034        1.36034        31.1800       0.568009E+10   0.362697E+09   0.317943E+08   0.167562E+09   -38.3112        15.4659        7.64338               0           0       48388
           3    9.99299        10.0172        9.82831        51.7377       -164.022       -43.5517       0.893175E+10    13.3219        1.33219        30.2800       0.848392E+10   0.433870E+09   0.139611E+08   0.824393E+08   -18.8656        24.5286        2.87629               0           0       30159
           5    9.98691        9.94574        9.87688       -91.4061        82.4491        114.256       0.656931E+10    12.0861        1.20861        32.7100       0.639286E+10   0.892748E+08   0.871772E+08   0.195024E+09   -21.7325       -9.14282        25.7781               0           0       16608
           6    10.0156        9.98156        9.76824        248.375       -57.7043        35.9259       0.449003E+10    10.7729        1.07729        24.6700       0.430210E+10   0.172156E+09   0.157735E+08   0.269040E+08   -8.19506        7.74711       -25.4481               0           0       15935
           7    10.0392        9.96484        9.79075       -23.3265       -14.0310        166.086       0.240187E+11    8.06587       0.806587        29.1700       0.195310E+11   0.137767E+10   0.311004E+10   0.238781E+10    2.91401      -0.136741       -14.8341               0           0       15515
           8    10.0355        10.0473        9.82187        105.572       -111.596        56.6691       0.125283E+10    8.97638       0.897638        20.9900       0.124592E+10   0.633531E+07    572937.       0.582486E+07    1.16466        38.7497      -0.160318               0           0       14968
           9    10.0373        10.0190        9.88784       -44.9463       -11.9642        60.6370       0.106263E+10    7.92771       0.792771        18.0800       0.105645E+10   0.557131E+07    613619.       0.109048E+08    2.03226        25.4056        30.9460               0           0       14631
          10    10.0099        10.1096        9.83737        6.06863       -159.776        70.7483       0.223793E+10    12.1634        1.21634        23.1700       0.218955E+10   0.476826E+08    690041.       0.433934E+07   -10.9157        68.1255        7.14828               0           0       13340
          11    10.0543        9.92334        9.77512       -149.656        193.951        159.764       0.314605E+10    9.44083       0.944083        20.9300       0.311182E+10   0.311875E+08   0.304787E+07   0.708918E+07    10.0529       -19.7049       -22.2040               0           0       11848
          12    10.1267        9.79929        9.71286       -95.8281        103.902        69.6821       0.117363E+10    10.6757        1.06757        22.5200       0.112478E+10   0.481951E+08    655082.       0.736580E+07    44.1864       -78.1973       -51.5610               0           1       11549
          13    10.1155        9.94341        10.2316       -97.0507       -36.8505       -16.4510       0.139194E+10    11.7735        1.17735        22.1500       0.139166E+10    227964.        59314.9        486467.        38.9053       -10.2415        193.022               0           1       10790
