#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1555        9.92654        9.61327       -18.6864        17.0187        54.0759       0.129977E+12    40.3787        4.03787        119.510       0.115730E+12   0.111299E+11   0.311692E+10   0.160152E+11    0.00000        0.00000        0.00000               0           0     1268732
           2    9.90270        10.0320        9.76646       -17.6817       -37.6012        70.0863       0.325269E+11    24.4983        2.44983        67.9100       0.285135E+11   0.350665E+10   0.506742E+09   0.265131E+10   -90.3504        37.7029        54.7564               0           1      303604
           3    9.95015        10.0022        9.64460        11.2477       -1.23590        57.8194       0.106290E+11    16.8694        1.68694        53.5300       0.943823E+10   0.106687E+10   0.123942E+09   0.103057E+10   -73.3898        27.0297        11.1986               0           1      133299
           4    9.77632        10.1080        9.78791        44.5627       -82.7215        32.0846       0.943205E+10    16.0273        1.60273        49.3100       0.837922E+10   0.979568E+09   0.732618E+08   0.853619E+09   -135.524        64.8791        62.4235               0           1       95709
           5    10.2231        9.73037        9.63693       -27.4627        101.314        30.9859       0.535687E+10    13.6310        1.36310        39.3400       0.499638E+10   0.330666E+09   0.298237E+08   0.309535E+09    24.1559       -70.1192        8.45706               0           1       58081
           6    9.88641        10.0299        9.78424        51.4146       -24.0471        29.4235       0.159579E+11    11.3970        1.13970        43.2300       0.137202E+11   0.175238E+10   0.485282E+09   0.244100E+10   -96.1731        36.9415        61.1117               0           1       43688
           7    10.1361        10.1876        9.50173       -31.8332       -59.1742        87.3582       0.836241E+10    15.8175        1.58175        53.3100       0.772560E+10   0.601337E+09   0.354741E+08   0.346454E+09   -6.92006        93.2993       -39.8690               0           1       41704
           8    9.97236        9.98498        9.76697        34.8590        110.637        75.8022       0.384560E+10    11.6015        1.16015        34.7000       0.355140E+10   0.284190E+09   0.100159E+08   0.120301E+09   -65.4510        20.8889        54.9387               0           1       36564
           9    10.1401        9.90165        9.56575       -103.118       -46.4112        221.872       0.508921E+10    9.36890       0.936890        31.3100       0.457925E+10   0.486507E+09   0.234476E+08   0.303273E+09   -5.49030       -8.89671       -16.9856               0           0       25198
          11    9.76724        9.99217        9.78500        30.3556        43.2644       -32.5580       0.162420E+10    8.88421       0.888421        26.3000       0.150314E+10   0.118571E+09   0.248680E+07   0.413718E+08   -138.769        23.4589        61.3834               0           1       16957
