#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.2094        9.87354        9.36727       -4.08712        44.1252        69.5860       0.313038E+11    15.2402        1.52402        90.6400       0.287964E+11   0.214483E+10   0.362545E+09   0.100471E+11    0.00000        0.00000        0.00000               0           0      218996
           2    10.4025        9.69755        9.24420       -51.2241        32.2839        77.5204       0.109524E+11    10.4697        1.04697        63.8000       0.101418E+11   0.670994E+09   0.139604E+09   0.287705E+10    41.3902       -37.7227       -26.3795               0           1      102936
           3    10.1793        9.90784        9.37850        45.9312       -59.4260        19.3341       0.141747E+11    8.34255       0.834255        49.8900       0.128085E+11   0.121529E+10   0.150914E+09   0.271978E+10   -6.45610        7.35206        2.40710               0           0       70972
           4    9.99619        9.96800        9.59650       -29.4373        7.50488       -13.1815       0.750869E+10    9.20636       0.920636        56.5400       0.681900E+10   0.640020E+09   0.496619E+08   0.120385E+10   -45.7028        20.2471        49.1345               0           1       53170
           5    9.81862        10.1447        9.55744        6.56928       -37.8622        51.6181       0.972041E+10    9.96515       0.996515        59.6100       0.880538E+10   0.877710E+09   0.373232E+08   0.887748E+09   -83.7642        58.1242        40.7622               0           1       48413
           6    9.69051        10.3003        9.66741        10.0870       -21.7980        23.7145       0.434664E+10    7.65557       0.765557        47.3200       0.397166E+10   0.346103E+09   0.288762E+08   0.118229E+10   -111.224        91.4807        64.3338               0           1       47597
           7    9.65081        9.99546        9.45416        29.9345       -22.0305        81.9839       0.583353E+10    8.49495       0.849495        50.5800       0.531564E+10   0.483524E+09   0.343631E+08   0.154651E+10   -119.734        26.1330        18.6245               0           1       44708
           8    10.3065        9.99022        9.33728       -80.8595       -36.5154        5.75361       0.389373E+10    7.23503       0.723503        42.7800       0.353793E+10   0.345623E+09   0.101712E+08   0.356286E+09    20.8066        25.0099       -6.42823               0           1       28987
           9    10.2535        9.79852        9.34234       -60.6066        57.3385        105.156       0.203653E+10    5.54812       0.554812        36.7700       0.177534E+10   0.240509E+09   0.206739E+08   0.106205E+10    9.44622       -16.0802       -5.34364               0           1       28798
          10    10.2526        10.3248        9.24198       -28.5166       -21.9220        53.4348       0.306303E+10    6.86271       0.686271        40.6000       0.289846E+10   0.150543E+09   0.140197E+08   0.449749E+09    9.25545        96.7343       -26.8554               0           1       26926
          11    10.3003        9.46060        9.49795       -17.6755        4.09896        43.2593       0.351453E+10    7.12378       0.712378        42.5600       0.312846E+10   0.373770E+09   0.123013E+08   0.396576E+09    19.4819       -88.5120        28.0107               0           1       16060
          12    10.5001        10.1168        9.25554       -70.0709       -31.0695        14.4795       0.127148E+10    5.04613       0.504613        31.9300       0.115363E+10   0.113281E+09   0.457371E+07   0.144938E+09    62.3039        52.1375       -23.9489               0           1       15593
          13    10.3122        9.76893        9.20519        6.32762        16.8186        156.366       0.138828E+10    5.14408       0.514408        30.4200       0.124741E+10   0.136977E+09   0.389057E+07   0.110848E+09    22.0326       -22.4227       -34.7412               0           1       14560
          14    10.1483        10.1471        9.33966       -4.19598       -31.7543        65.2159       0.112936E+10    4.76983       0.476984        28.3300       0.992588E+09   0.132616E+09   0.415449E+07   0.159210E+09   -13.1008        58.6300       -5.91809               0           1       14458
          15    9.80141        10.1249        9.54155        46.4977        15.6656        95.0172       0.181978E+10    4.66159       0.466159        27.9400       0.163601E+10   0.179117E+09   0.464809E+07   0.217290E+09   -87.4531        53.8737        37.3562               0           1       13966
          16    10.3097        9.45838        9.48448       -24.6390        66.9529        31.9256       0.228568E+10    4.97454       0.497454        29.5400       0.205097E+10   0.222812E+09   0.118994E+08   0.375797E+09    21.5010       -88.9878        25.1235               0           1       13750
          17    10.1942        9.89112        9.36206       -73.3069       -86.1741        110.542       0.428532E+10    4.05606       0.405606        25.5600       0.379754E+10   0.414573E+09   0.732141E+08   0.127131E+10   -3.27092        3.76820       -1.11674               0           0       11477
          18    9.73901        10.0709        9.46750        27.0048        4.80210        81.9473       0.853167E+09    4.35079       0.435079        27.7900       0.769776E+09   0.811974E+08   0.219337E+07   0.107643E+09   -100.828        42.2990        21.4839               0           1       11094
          19    9.63593        9.99881        9.43398        68.6763        26.5422        120.819       0.168360E+10    4.32828       0.432828        26.1100       0.150523E+10   0.169922E+09   0.844795E+07   0.141506E+09   -122.923        26.8511        14.2990               0           1       10766
