#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1999        9.90223        9.44790       -31.7210        44.3219        33.1040       0.636754E+11    22.7668        2.27669        107.180       0.576977E+11   0.490663E+10   0.107102E+10   0.106720E+11    0.00000        0.00000        0.00000               0           0      504852
           2    10.3232        9.76360        9.36495       -63.9438        60.6071        94.8063       0.135898E+11    13.0968        1.30968        63.9400       0.125052E+11   0.884590E+09   0.200015E+09   0.275924E+10    31.7292       -35.6770       -21.3475               0           1      140478
           3    9.82892        10.0996        9.62036        7.38740       -44.6082        36.2254       0.153080E+11    13.9733        1.39733        62.9100       0.140060E+11   0.118605E+10   0.115966E+09   0.111215E+10   -95.4758        50.7965        44.3833               0           1      119732
           4    9.96443        9.97854        9.56926       -11.0829        11.4644        3.98119       0.108220E+11    12.1240        1.21240        57.4500       0.972480E+10   0.103409E+10   0.630624E+08   0.110000E+10   -60.6017        19.6387        31.2325               0           1       99249
           5    9.72088        10.0057        9.58461        58.7888        12.6269        95.4182       0.972020E+10    12.0411        1.20411        55.8800       0.896766E+10   0.684910E+09   0.676332E+08   0.129942E+10   -123.280        26.6207        35.1829               0           1       81850
           6    9.70271        10.2684        9.70304        14.9661       -34.7965        26.0666       0.664965E+10    10.4149        1.04149        49.1800       0.602075E+10   0.582729E+09   0.461716E+08   0.946509E+09   -127.956        94.2405        65.6613               0           1       67015
           7    10.2790        9.51982        9.54162       -23.1029        55.4728        45.2396       0.426019E+10    9.11652       0.911652        41.0600       0.390474E+10   0.337748E+09   0.177015E+08   0.336299E+09    20.3516       -98.4148        24.1192               0           1       41613
           8    10.1718        9.89955        9.40692       -79.3032       -85.4086        133.834       0.661105E+10    8.26004       0.826004        39.7600       0.611258E+10   0.471814E+09   0.266555E+08   0.357361E+09   -7.22393      -0.689709       -10.5464               0           0       34913
           9    10.2209        10.2918        9.32184       -28.2629       -30.0143        60.3610       0.392805E+10    8.87538       0.887538        43.4600       0.367781E+10   0.228120E+09   0.221268E+08   0.387135E+09    5.40958        100.260       -32.4420               0           1       28711
          10    10.3941        10.0681        9.29583       -80.6145       -41.0701        38.9496       0.144489E+10    6.36437       0.636437        31.6600       0.130843E+10   0.129487E+09   0.697787E+07   0.144222E+09    49.9627        42.6796       -39.1358               0           1       20068
          11    9.82510        9.77900        9.46814        37.5682        43.7629        98.3334       0.226732E+10    7.35287       0.735287        34.3400       0.202003E+10   0.240495E+09   0.680181E+07   0.117475E+09   -96.4589       -31.7137        5.20885               0           1       19709
          12    10.1446        10.0920        9.43680       -3.86152       -49.9629        72.3600       0.147021E+10    6.28562       0.628562        30.2800       0.126071E+10   0.202222E+09   0.728460E+07   0.135097E+09   -14.2240        48.8355       -2.85663               0           1       18796
          13    10.3192        9.77910        9.42096       -9.11699        5.42340        123.199       0.173096E+10    6.21588       0.621588        31.3900       0.156691E+10   0.156934E+09   0.711724E+07   0.961058E+08    30.6920       -31.6880       -6.93312               0           1       17866
          14    9.99909        9.99271        9.60384      -0.441419       -3.36379        98.4444       0.186288E+10    6.19941       0.619941        32.3200       0.175365E+10   0.104932E+09   0.429930E+07   0.893870E+08   -51.6818        23.2854        40.1318               0           1       17443
          15    9.79156        10.0771        9.60197        59.4187        9.97162        114.519       0.169259E+10    5.53646       0.553646        26.9600       0.141851E+10   0.270217E+09   0.386162E+07   0.103713E+09   -105.091        45.0009        39.6505               0           1       15841
          16    10.1800        9.95585        9.43444       0.589810        56.2948        16.3173       0.227593E+10    5.43867       0.543867        27.0500       0.221184E+10   0.394408E+08   0.246439E+08   0.781947E+09   -5.12649        13.7993       -3.46399               0           0       13844
          17    9.80363        9.94896        9.83332       -36.3609       -11.9521       -4.34736       0.102820E+10    5.75213       0.575213        27.4300       0.965234E+09   0.608412E+08   0.212246E+07   0.427572E+08   -101.984        12.0262        99.1894               0           1       11680
          18    9.78700        10.0178        9.56613        25.5877        74.5117        50.7863       0.934715E+09    5.38308       0.538308        24.8300       0.872619E+09   0.608607E+08   0.123633E+07   0.808127E+08   -106.264        29.7450        30.4270               0           1       11014
          19    9.88796        10.0606        9.59614        10.7132        17.3328        97.8386       0.126809E+10    5.37767       0.537768        24.3200       0.106933E+10   0.197444E+09   0.131579E+07   0.419875E+08   -80.2816        40.7572        38.1502               0           1       10470
          20    10.2743        9.99892        9.36376       -64.4390       -75.8866        63.4217       0.942353E+09    5.37562       0.537562        26.2600       0.823234E+09   0.117840E+09   0.127915E+07   0.801514E+08    19.1343        24.8836       -21.6538               0           1        9840
          21    9.79326        10.0417        9.93018        3.27902        7.65412        5.99525       0.124648E+10    6.08000       0.608000        28.7100       0.114232E+10   0.102813E+09   0.134369E+07   0.356796E+08   -104.653        35.8932        124.117               0           1        8950
          23    10.5886        9.75981        9.38984       -86.6915        1.33880        21.2382       0.697527E+09    5.13087       0.513087        23.7600       0.682980E+09   0.139616E+08    585473.       0.362358E+08    100.028       -36.6524       -14.9420               0           1        8045
          24    10.3446        10.0298        9.33428       -92.5183       -33.7782        31.7875       0.740081E+09    4.63444       0.463444        22.0200       0.588369E+09   0.150212E+09   0.150024E+07   0.124590E+08    37.2263        32.8307       -29.2406               0           1        6964
          25    9.95369        9.98241        9.58042       -20.2939        59.1945       -89.7344       0.298314E+10    4.39999       0.439999        21.7100       0.283042E+10   0.115008E+09   0.377172E+08   0.563150E+09   -63.3657        20.6346        34.1046               0           1        6652
          26    10.6191        9.54376        9.48094       -68.8589        26.1565        34.7070       0.662299E+09    5.04826       0.504826        23.8300       0.640829E+09   0.209814E+08    488709.       0.210711E+08    107.878       -92.2537        8.50298               0           1        6608
          27    10.4396        9.84327        9.73365       -69.5755       -15.4116       -8.05273       0.644521E+09    4.97903       0.497903        22.4300       0.630354E+09   0.136411E+08    526794.       0.310382E+08    61.6903       -15.1736        73.5389               0           1        6090
          28    9.99278        9.80136        9.81810       -30.3452        18.7536       -3.24424       0.653885E+09    4.84675       0.484675        23.1600       0.609569E+09   0.439130E+08    402374.       0.168846E+08   -53.3057       -25.9593        95.2725               0           1        6052
          29    9.56789        9.94419        9.54453        53.6227        27.5598        95.3751       0.601194E+09    4.72914       0.472914        22.2300       0.552620E+09   0.472040E+08   0.136989E+07   0.259616E+08   -162.653        10.7986        24.8681               0           1        5557
          30    10.2768        9.72842        9.34190        49.1905        79.5283        152.717       0.695591E+09    4.68050       0.468050        22.9600       0.603666E+09   0.914624E+08    462175.       0.115515E+08    19.7931       -44.7307       -27.2795               0           1        5550
          31    9.90492        10.5378        9.39015        13.2879       -33.2250        65.6902       0.532747E+09    4.59274       0.459274        21.0700       0.521443E+09   0.108967E+08    407521.       0.150559E+08   -75.9169        163.564       -14.8622               0           1        5113
          32    10.1810        9.75181        9.40277        57.2242        72.7747        136.019       0.433464E+09    4.29807       0.429807        19.5900       0.407710E+09   0.253682E+08    385876.       0.160634E+08   -4.87686       -38.7112       -11.6144               0           1        5076
          33    10.0422        9.95719        9.48444        20.8735       -1.05487        37.6416       0.298823E+09    3.69998       0.369998        17.2200       0.270116E+09   0.280055E+08    701680.       0.813277E+07   -40.5744        14.1442        9.40372               0           1        4901
          34    10.3402        9.41235        9.51342       -25.7413        68.4371        74.2597       0.393910E+09    4.19590       0.419590        18.8900       0.378196E+09   0.153367E+08    377283.       0.147990E+08    36.1042       -126.073        16.8618               0           1        4819
          35    10.1680        9.91752        9.45845        88.1852       -140.764        24.6070       0.132125E+10    3.61943       0.361943        18.2400       0.125698E+10   0.460873E+08   0.181839E+08   0.124448E+09   -8.21989        3.93494        2.71508               0           0        4671
          36    10.3288        9.74159        9.35012        17.5330        105.362        186.379       0.104263E+10    3.78954       0.378954        18.0800       0.100440E+10   0.337929E+08   0.443890E+07   0.796605E+08    33.1781       -41.3414       -25.1641               0           1        4642
          37    10.4967        9.64679        9.53052       -63.8287        18.5392       -1.69028       0.335267E+09    4.02785       0.402785        18.8600       0.328728E+09   0.624967E+07    288538.       0.220561E+08    76.3904       -65.7385        21.2626               0           1        4605
          38    9.71046        10.0228        9.58496        93.5018        96.4577        108.773       0.118185E+10    3.61300       0.361300        17.8500       0.115613E+10   0.197057E+08   0.601507E+07   0.484150E+08   -125.962        31.0369        35.2729               0           1        4592
          39    10.4660        9.72021        9.47053       -79.8197        19.1313      -0.598310       0.363403E+09    4.10840       0.410840        18.8100       0.350760E+09   0.124618E+08    180842.       0.547435E+07    68.4793       -46.8436        5.82392               0           1        4485
          40    10.4346        9.89174        9.53493       -87.7940       -9.52556       -23.2498       0.327986E+09    3.92980       0.392980        17.8800       0.309524E+09   0.183345E+08    127923.       0.238554E+07    60.4113       -2.69964        22.3975               0           1        4263
          41    9.79482        10.2002        9.66905        48.1071       -43.8593        87.0949       0.330516E+09    3.79984       0.379984        17.1800       0.318170E+09   0.121654E+08    180810.       0.339779E+07   -104.252        76.6786        56.9138               0           1        4252
          42    10.7705        9.54841        9.28384       -58.9712        24.8413        57.1772       0.366169E+09    4.12822       0.412822        19.6200       0.356829E+09   0.915478E+07    184572.       0.128196E+08    146.836       -91.0570       -42.2215               0           1        4125
          43    9.87192        10.0398        9.60300       -27.3033       -12.3634        13.3534       0.560510E+09    3.88039       0.388039        17.9700       0.447616E+09   0.112450E+09    443736.       0.926043E+07   -84.4095        35.4145        39.9156               0           1        4109
          44    10.1846        9.88753        9.44163       -66.2091       -7.72409        203.202       0.138317E+10    3.20946       0.320947        16.2600       0.114882E+10   0.217117E+09   0.172379E+08   0.521888E+08   -3.94781       -3.78310       -1.61361               0           0        3972
          45    10.0073        10.4407        9.40582        6.00354       -24.7564        88.5287       0.726840E+09    5.07374       0.507374        24.3200       0.656625E+09   0.695923E+08    622761.       0.358675E+07   -49.5587        138.588       -10.8295               0           1        3942
          46    10.0446        10.2995        9.45752        15.4054       -25.8584        75.4474       0.485662E+09    4.49881       0.449881        21.0600       0.458091E+09   0.274169E+08    153839.       0.308155E+07   -39.9619        102.244        2.47575               0           1        3859
          47    10.4936        9.77745        9.27410       -68.6322        15.9999        97.1928       0.241747E+09    3.61557       0.361557        17.4900       0.239521E+09   0.135688E+07    869236.       0.313738E+08    75.5823       -32.1126       -44.7281               0           1        3671
