#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.82497        10.0135        9.99585        65.9384        32.7694       -120.163       0.944323E+12    140.825        14.0825        251.820       0.832767E+12   0.357485E+11   0.758067E+11   0.181523E+11    0.00000        0.00000        0.00000               0           0    13159467
           2    9.67253        9.99080        9.98673        158.378        92.9957        12.1544       0.410142E+11    41.1439        4.11439        78.2700       0.393789E+11   0.299416E+08   0.160531E+10   0.610541E+09   -102.398       -15.2213       -6.12614               0           0      418438
           3    10.0617        9.84443        9.88839       -44.6151       -127.596       -59.3801       0.412333E+11    43.7757        4.37757        59.8100       0.384204E+11   0.223500E+10   0.577933E+09   0.101050E+09    159.024       -113.542       -72.1837               0           1      296338
           4    10.5460        9.90706        10.0998        88.1293        17.3380       -9.56645       0.247772E+11    40.8953        4.08953        55.3900       0.220690E+11   0.218605E+10   0.522195E+09   0.121328E+09    484.355       -71.4717        69.7991               0           1      252423
           5    9.82137        10.0182        9.99852        78.7360       -116.652        159.956       0.221809E+12    14.9036        1.49036        24.4000       0.142763E+12   0.125002E+11   0.665457E+11   0.158966E+11   -2.41821        3.17055        1.79351               0           0       66536
           6    9.82067        10.0179        10.0021        138.717       -196.296        107.053       0.209460E+12    14.5039        1.45039        26.2100       0.134477E+12   0.110369E+11   0.639455E+11   0.155823E+11   -2.88842        3.00933        4.21172               0           0       61219
           7    9.82218        10.0190        9.99390        5.98453        5.60040        167.561       0.193095E+12    12.8199        1.28199        19.5800       0.120643E+12   0.988439E+10   0.625671E+11   0.153970E+11   -1.87412        3.74823       -1.30987               0           0       58663
           8    9.82553        10.0107        9.99966        165.882       -153.508       -109.818       0.180304E+12    11.6672        1.16672        18.5000       0.110306E+12   0.968367E+10   0.603140E+11   0.152153E+11   0.376167       -1.82038        2.55928               0           0       50413
           9    9.98474        9.91865        10.2324        55.1074       -45.6915        28.7826       0.437434E+10    22.2113        2.22113        37.0300       0.420070E+10   0.613246E+08   0.112321E+09   0.429092E+08    107.322       -63.6863        158.897               0           1       50109
          10    9.82152        10.0191        9.99612        36.2223       -48.5276        174.769       0.185865E+12    12.3940        1.23940        20.0500       0.115626E+12   0.920786E+10   0.610308E+11   0.152307E+11   -2.31745        3.78182       0.181366               0           0       48425
          11    10.1349        9.79346        9.91879       -39.5185       -102.660       -65.3364       0.395901E+10    21.6450        2.16450        32.3300       0.394190E+10   0.464020E+07   0.124739E+08   0.150597E+08    208.175       -147.780       -51.7632               0           1       43792
          12    9.82703        10.0078        9.99897        156.815       -89.8527       -193.788       0.158297E+12    10.4937        1.04937        15.1400       0.944623E+11   0.808880E+10   0.557455E+11   0.145875E+11    1.38376       -3.80197        2.09579               0           0       41333
          13    9.83782        9.84649        10.1802        150.071        97.9093       -193.956       0.565058E+10    23.1403        2.31403        28.2300       0.507976E+10   0.569035E+09   0.178530E+07    666254.        8.63168       -112.158        123.819               0           1       36596
          14    10.1292        9.83578        9.99716        98.1130       -93.5367       -123.911       0.349273E+10    21.1976        2.11977        36.7300       0.347603E+10   0.393845E+07   0.127539E+08   0.226071E+08    204.346       -119.352       0.879961               0           1       32478
          15    9.82271        10.0193        9.99088       -26.3458        72.9408        144.815       0.142321E+12    9.73062       0.973062        15.3300       0.831179E+11   0.623337E+10   0.529699E+11   0.139862E+11   -1.51810        3.92288       -3.33848               0           0       26361
          16    9.71349        9.66820        10.0131        38.2657       -80.0590      -0.553453       0.105252E+10    14.5959        1.45959        20.7600       0.103615E+10    78504.0       0.162864E+08   0.525725E+07   -74.8840       -231.920        11.5940               0           1       24542
          17    9.88995        9.77651        9.83375       -12.0056       -168.394       -13.0079       0.128714E+10    15.7768        1.57768        21.7500       0.128449E+10   0.207574E+07    577805.       0.158643E+07    43.6488       -159.165       -108.887               0           1       22031
          18    9.81849        10.1210        9.79684        271.180       -44.7872        55.3164       0.374459E+10    20.4023        2.04023        28.1600       0.338739E+10   0.337168E+09   0.200306E+08   0.966572E+07   -4.35278        72.2240       -133.680               0           1       21599
          19    10.2935        10.0041        9.84051        48.7592        45.6627        153.948       0.186935E+10    18.0022        1.80022        24.8200       0.186712E+10   0.191417E+07    310611.        211138.        314.744       -6.31423       -104.346               0           1       21026
          20    9.82399        10.0172        9.99086       -36.7398        106.594        85.6084       0.116682E+12    7.85382       0.785382        11.3500       0.652467E+11   0.473815E+10   0.466975E+11   0.131225E+11  -0.658292        2.52569       -3.35191               0           0       20357
          21    9.97458        9.95525        9.86124        206.409       -13.9217       -54.9008       0.959146E+09    12.4437        1.24437        18.5100       0.948860E+09   0.466409E+07   0.562095E+07   0.581472E+07    100.497       -39.1012       -90.4210               0           0       19602
          22    10.0119        9.92173        9.94567       -46.3184       -55.2306       -17.1820       0.224528E+10    16.2840        1.62840        24.4500       0.222979E+10   0.139000E+08   0.159414E+07   0.248014E+07    125.539       -61.6174       -33.7072               0           1       19378
          23    9.92416        10.0622        10.1060        80.0961        170.223        99.4043       0.304332E+10    18.0224        1.80224        27.6500       0.303291E+10   0.257237E+07   0.783950E+07   0.672461E+07    66.6285        32.7265        74.0041               0           0       18750
          24    10.0094        9.93186        9.90129        119.140        18.8192       -158.435       0.194153E+10    16.1443        1.61443        29.6200       0.189140E+10   0.387180E+08   0.114160E+08   0.110226E+08    123.907       -54.8128       -63.5184               0           1       18142
