#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    8.77071        10.1100        10.4016        117.332        10.6063       -68.3188       0.788085E+11    20.0939        2.00939        124.250       0.687729E+11   0.825928E+10   0.177631E+10   0.714306E+10    0.00000        0.00000        0.00000               0           0      611399
           2    8.78171        10.1877        9.92520        27.2522        1.82833       -9.22929       0.486292E+11    17.0765        1.70765        111.030       0.427899E+11   0.536191E+10   0.477366E+09   0.251844E+10    2.35753        16.6613       -102.111               0           1      248831
           3    9.05053        10.1075        10.2408        32.9473        24.1036        35.5500       0.132602E+11    11.0948        1.10948        66.0200       0.122171E+11   0.935399E+09   0.107667E+09   0.846501E+09    59.9713      -0.535802       -34.4692               0           1      102060
           4    8.75522        10.1720        9.92613        88.4597        10.5993        145.512       0.164010E+11    7.33022       0.733022        47.6500       0.145413E+11   0.160422E+10   0.255528E+09   0.126406E+10   -3.31983        13.2922       -101.912               0           1       71562
           5    8.89558        10.1066        10.5962        13.3408       -83.5175       -135.422       0.171052E+11    11.7039        1.17039        72.5400       0.151072E+11   0.184844E+10   0.149542E+09   0.116930E+10    26.7623      -0.715832        41.6919               0           1       69873
           6    8.52994        10.0694        10.4771        135.472       -4.11112       -52.3478       0.696714E+10    8.69309       0.869309        60.6300       0.596763E+10   0.903725E+09   0.957825E+08   0.395431E+09   -51.6021       -8.68857        16.1812               0           1       60078
           7    9.28793        10.0263        9.88600        25.4174        41.1481        70.1480       0.110323E+11    10.4555        1.04555        62.9800       0.102563E+11   0.706604E+09   0.693535E+08   0.547841E+09    110.851       -17.9387       -110.512               0           1       60009
           8    8.81788        10.0572        10.4053       -5.43815        5.72747       -120.538       0.792196E+10    7.89539       0.789539        50.1100       0.739928E+10   0.446868E+09   0.758093E+08   0.771169E+09    10.1095       -11.3140       0.790844               0           0       54504
           9    8.90811        10.1128        10.6236        62.0160       -38.3229       -137.707       0.116198E+11    8.37332       0.837332        49.7100       0.100835E+11   0.139680E+10   0.139521E+09   0.105655E+10    29.4477       0.610815        47.5793               0           1       54200
          10    9.07059        11.1565        10.9283        51.6308       -110.508       -79.7181       0.629112E+10    8.79211       0.879211        52.9100       0.587601E+10   0.372367E+09   0.427423E+08   0.352122E+09    64.2706        224.287        112.872               0           1       49467
          11    8.80828        10.1408        10.0786        92.5403       -31.6851       -18.8539       0.659696E+10    8.52935       0.852935        50.4400       0.595187E+10   0.603292E+09   0.417987E+08   0.380013E+09    8.05204        6.60966       -69.2364               0           1       47869
          12    8.98621        10.1183        10.4041        45.7233        84.0725       -79.9382       0.454487E+10    7.76572       0.776572        49.7200       0.435595E+10   0.164055E+09   0.248684E+08   0.253021E+09    46.1862        1.78101       0.520800               0           1       37361
          13    8.94614        11.1940        10.9516        106.311       -106.937       -84.8000       0.435012E+10    7.56919       0.756919        44.7700       0.396086E+10   0.367260E+09   0.220018E+08   0.169660E+09    37.5983        232.322        117.862               0           1       33017
          14    9.12380        11.1339        10.9160        46.5576       -65.4505       -57.8075       0.333113E+10    6.96630       0.696630        41.2100       0.302345E+10   0.293234E+09   0.144387E+08   0.206531E+09    75.6746        219.437        110.249               0           1       32641
          15    9.04820        10.0352        10.3260        16.0542       -10.0054       -24.7583       0.230871E+10    6.19196       0.619196        36.6600       0.214216E+10   0.155778E+09   0.107667E+08   0.196402E+09    59.4719       -16.0205       -16.2048               0           1       28401
