#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    9.44320        10.0538        10.1018        30.1750        71.7515       -28.4274       0.661384E+12    86.5898        8.65898        239.510       0.575593E+12   0.459400E+11   0.398505E+11   0.161689E+11    0.00000        0.00000        0.00000               0           0     8283930
           2    9.61196        10.3580        10.2670        97.1927       -169.058       -131.885       0.499470E+11    36.6716        3.66716        82.2200       0.467611E+11   0.196769E+10   0.121818E+10   0.602550E+09    77.1638        139.115        75.5497               0           1      526516
           3    10.1405        9.83507        10.1613        104.191        1.85541       -29.7345       0.223824E+11    27.3407        2.73407        54.3000       0.195942E+11   0.247939E+10   0.308816E+09   0.132040E+09    318.856       -100.007        27.1966               0           1      182704
           4    9.97471        10.5017        10.3478        36.9330       -196.919       -128.880       0.258922E+11    24.7970        2.47970        50.7500       0.234324E+11   0.223835E+10   0.221459E+09   0.610594E+08    243.028        204.789        112.486               0           1      147345
           5    9.94254        10.4783        10.3567        71.0299       -96.2476       -108.463       0.331637E+11    31.9231        3.19231        62.9000       0.305002E+11   0.243367E+10   0.229796E+09   0.853055E+08    228.318        194.121        116.564               0           1      123611
           6    9.55169        10.0691        10.0500        163.435       -52.3785        90.6104       0.156060E+11    17.0482        1.70482        49.4000       0.151376E+11   0.137502E+09   0.330825E+09   0.250041E+09    49.6060        7.01406       -23.6759               0           0      101127
           7    9.10480        10.0883        10.0247        226.300        7.03221       -87.1286       0.815471E+10    19.5177        1.95178        42.6800       0.726718E+10   0.790267E+09   0.972682E+08   0.564303E+08   -154.730        15.7931       -35.2212               0           1       81798
           8    9.86831        10.5762        10.3898        108.661       -161.690       -175.313       0.469175E+10    17.0967        1.70967        36.0300       0.441688E+10   0.263583E+09   0.112837E+08   0.202733E+08    194.377        238.867        131.708               0           1       51742
          10    9.44326        10.0359        9.93104       -81.3007        16.6576        40.5520       0.587284E+10    16.1026        1.61026        35.0400       0.556074E+10   0.263833E+09   0.482677E+08   0.471530E+08   0.274344E-01   -8.17088       -78.0646               0           0       46081
          11    9.23432        10.1967        10.0450        202.207        77.5835        122.868       0.421069E+10    16.2462        1.62462        38.5400       0.418780E+10   0.992384E+07   0.129674E+08   0.364136E+08   -95.5083        65.3670       -25.9712               0           1       42241
          12    9.50584        10.0850        10.1397        104.778       -197.214       -311.689       0.688691E+10    13.2394        1.32394        28.4200       0.652448E+10   0.349126E+09   0.133061E+08   0.111815E+08    28.6415        14.2887        17.3660               0           0       39070
