#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.1608        9.30112        9.31934       -28.1940        185.253        173.848       0.229223E+12    57.3143        5.73142        128.590       0.208715E+12   0.114924E+11   0.901496E+10   0.975394E+10    0.00000        0.00000        0.00000               0           0     2163118
           2    10.0801        9.34594        9.31693       -12.1762        71.8356        64.0541       0.946645E+11    32.7282        3.27282        82.2400       0.886315E+11   0.430783E+10   0.172515E+10   0.321668E+10   -34.5670        19.2101       -1.03294               0           0      553638
           3    10.2121        9.03412        9.06404       -28.0272        248.009        178.247       0.257467E+11    24.9846        2.49846        55.6800       0.216462E+11   0.383922E+10   0.261310E+09   0.578825E+09    22.0132       -114.438       -109.423               0           1      215438
           5    9.77929        10.1136        9.15364        30.2645        68.5953        266.889       0.224265E+11    26.8328        2.68328        63.1600       0.209057E+11   0.137694E+10   0.143836E+09   0.320176E+09   -163.513        348.233       -71.0198               0           1      152519
           6    10.1594        9.07555        9.15278       -24.6252        128.438        209.266       0.148347E+11    21.2318        2.12318        48.0000       0.125248E+11   0.218604E+10   0.123883E+09   0.129517E+09  -0.578617       -96.6804       -71.3884               0           1      124206
           7    9.67720        9.35379        9.68555        57.6397        233.975        133.035       0.168613E+11    23.9500        2.39500        52.6500       0.157134E+11   0.101732E+10   0.130569E+09   0.148863E+09   -207.269        22.5746        156.959               0           1      118835
           8    10.3436        9.29664        9.37436       -148.833        165.344        81.9629       0.105969E+11    19.5191        1.95191        48.9000       0.890787E+10   0.160971E+10   0.793705E+08   0.279743E+09    78.3661       -1.92015        23.5818               0           1      102519
           9    10.1428        9.40501        9.37796       -125.789        213.658        146.118       0.995138E+10    15.7165        1.57165        41.2600       0.952091E+10   0.263848E+09   0.166628E+09   0.360582E+09   -7.71060        44.5278        25.1248               0           0       72823
          10    10.1533        9.02216        9.17640       -97.6413        145.297        205.328       0.104490E+11    18.3284        1.83284        41.9000       0.992926E+10   0.454573E+09   0.651440E+08   0.156991E+09   -3.21882       -119.564       -61.2648               0           1       68383
          11    9.90647        9.90218        9.07157       -34.3294        84.0473        227.717       0.127950E+11    21.6342        2.16342        49.2200       0.116993E+11   0.105640E+10   0.393141E+08   0.523369E+08   -109.003        257.617       -106.195               0           1       64679
          12    10.8379        9.09341        9.36275       -53.5945        126.328        73.8367       0.104354E+11    17.9838        1.79838        41.3100       0.935914E+10   0.102638E+10   0.498921E+08   0.153379E+09    290.200       -89.0255        18.6057               0           1       56948
          13    10.2547        8.74833        8.88434      -0.972075E-01    196.934        124.857       0.506275E+10    15.1040        1.51040        38.0600       0.423712E+10   0.787702E+09   0.379317E+08   0.885033E+08    40.2460       -236.929       -186.443               0           1       46964
          14    9.95515        9.87693        8.96575       -37.9535        86.9583        247.106       0.440477E+10    15.2729        1.52729        34.1700       0.401141E+10   0.376211E+09   0.171467E+08   0.553014E+08   -88.1383        246.795       -151.550               0           1       41429
          15    10.1769        9.00225        9.07040        101.657        180.364        239.343       0.443443E+10    13.3305        1.33305        32.5900       0.401282E+10   0.406851E+09   0.147588E+08   0.308717E+08    6.90911       -128.097       -106.697               0           1       39510
