#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.0954        9.51618        9.51301        13.6769        131.902        120.288       0.293068E+12    70.1471        7.01471        147.020       0.263748E+12   0.175152E+11   0.118051E+11   0.101057E+11    0.00000        0.00000        0.00000               0           0     3045390
           2    10.1346        9.50721        9.52975       -55.0031        248.393        221.280       0.113651E+12    23.8782        2.38782        76.9200       0.938979E+11   0.863598E+10   0.111174E+11   0.854419E+10    19.0441       -4.35890        8.13466               0           0      265508
           3    10.1760        9.33219        9.33395       -36.2726        236.666        246.427       0.242228E+11    29.3805        2.93805        56.8500       0.213432E+11   0.256190E+10   0.317694E+09   0.503154E+09    39.1377       -89.4084       -87.0127               0           1      230762
           5    9.80430        10.2001        9.51349        9.58926        63.3325        285.058       0.236588E+11    30.7543        3.07543        59.5600       0.220439E+11   0.142918E+10   0.185725E+09   0.268120E+09   -141.462        332.345       0.233252               0           1      175965
           6    9.75815        9.66038        9.88007        60.3510        239.431        165.847       0.167856E+11    26.9459        2.69459        50.7500       0.157218E+11   0.903712E+09   0.160086E+09   0.118811E+09   -163.889        70.0728        178.370               0           1      141539
           7    10.1163        9.27001        9.43222       -36.8927        180.865        210.826       0.116392E+11    22.9267        2.29267        41.9000       0.974929E+10   0.171411E+10   0.175842E+09   0.126650E+09    10.1562       -119.624       -39.2592               0           1      130050
           8    10.0582        9.52650        9.52260       -191.222        206.371        212.989       0.581524E+11    18.2554        1.82554        49.5000       0.505942E+11   0.171877E+10   0.583943E+10   0.156010E+10   -18.1013        5.01492        4.66018               0           0      106156
           9    9.85851        10.0188        9.39051       -29.2323        89.0354        255.095       0.171285E+11    26.8988        2.68988        49.0800       0.154643E+11   0.160950E+10   0.546812E+08   0.499127E+08   -115.120        244.244       -59.5279               0           1       85540
          10    10.0622        9.26773        9.43460       -37.3846        222.459        200.250       0.105241E+11    19.9003        1.99003        39.7400       0.996260E+10   0.491304E+09   0.701881E+08   0.134617E+09   -16.1576       -120.732       -38.1027               0           1       67624
          11    10.7466        9.24273        9.48376       -86.0454        109.781        117.321       0.960414E+10    20.2749        2.02749        39.4600       0.865701E+10   0.874859E+09   0.722706E+08   0.131851E+09    316.426       -132.881       -14.2138               0           1       66542
          12    10.0093        9.59153        9.54894       -49.1017        81.2786        120.494       0.646905E+10    16.3719        1.63718        41.0600       0.604050E+10   0.264909E+09   0.163641E+09   0.302716E+09   -41.8590        36.6157        17.4599               0           0       57050
          13    9.89552        9.99379        9.31819       -45.5939        95.4269        289.538       0.501051E+10    17.8297        1.78297        34.6900       0.468950E+10   0.297244E+09   0.237657E+08   0.469852E+08   -97.1349        232.091       -94.6712               0           1       49739
          14    10.2499        9.01445        9.06509       -7.51089        209.098        152.351       0.507621E+10    17.1008        1.71008        36.1600       0.437122E+10   0.660802E+09   0.441830E+08   0.759646E+08    75.0634       -243.812       -217.663               0           1       48616
          15    10.2814        9.29977        9.38407        38.6108        246.446        237.736       0.436047E+10    16.8184        1.68184        32.7000       0.410087E+10   0.242950E+09   0.166498E+08   0.285109E+08    90.4046       -105.163       -62.6573               0           1       43698
          16    10.0529        9.52043        9.48304        172.025        302.047        179.385       0.161887E+11    15.5613        1.55613        32.3600       0.155299E+11   0.601892E+09   0.569231E+08   0.982624E+08   -20.6331        2.06525       -14.5637               0           0       42060
          17    9.66636        9.93694        9.46218        74.0363        149.516        246.572       0.491778E+10    17.9716        1.79716        33.9200       0.459380E+10   0.315747E+09   0.822635E+07   0.271386E+08   -208.493        204.465       -24.7004               0           1       34871
          18    10.2062        10.0195        9.64849       -134.829        81.2242        215.730       0.384251E+10    16.6522        1.66522        30.8300       0.372066E+10   0.119539E+09   0.231085E+07   0.118893E+08    53.8278        244.565        65.8354               0           1       33690
