#          i      x              y              z              v_x            v_y            v_z            Mvir           Rvir     Rs (Rockstar)       v_max           Mdm           Mgas           Mstars    Avg age of stars     xc             yc             zc      flag DM only  flag outside Rvir  Np bound
# (h^-1 comoving Mpc) (h^-1 comoving Mpc) (h^-1 comoving Mpc) (km/s)         (km/s)         (km/s)         (Msun)         (kpc)         (kpc)           (km/s)         (Msun)         (Msun)         (Msun)         (yrs)          (kpc)          (kpc)          (kpc)
           1    10.5747        8.51012        8.88132       -42.2123        90.4998        46.9421       0.976381E+10    8.08986       0.808986        66.8900       0.905784E+10   0.585093E+09   0.120879E+09   0.394982E+10    0.00000        0.00000        0.00000               0           0       86283
           2    10.2804        8.50458        8.33374       -10.0068        58.6639        106.964       0.358213E+10    5.93089       0.593089        51.9200       0.343100E+10   0.132977E+09   0.181599E+08   0.146905E+10   -50.4716      -0.950094       -93.9084               0           1       31043
           3    10.1891        8.17010        8.26146       -12.0196        90.9720        99.7316       0.192819E+10    4.74155       0.474155        39.1300       0.180004E+10   0.118273E+09   0.988240E+07   0.598596E+09   -66.1259       -58.3125       -106.304               0           1       21549
           4    10.1339        7.91529        8.00520        27.0312        89.9518        105.415       0.193823E+10    4.78408       0.478408        39.4900       0.186065E+10   0.670815E+08   0.105037E+08   0.610243E+09   -75.5959       -102.012       -150.252               0           1       18176
           5    10.1803        7.78068        8.15993        20.1838        100.838        86.4063       0.167848E+10    4.52324       0.452324        37.6200       0.157847E+10   0.895765E+08   0.104299E+08   0.638344E+09   -67.6505       -125.097       -123.716               0           1       16963
           6    9.64880        9.77059        7.59883        10.1014        32.5241        138.559       0.271281E+10    5.37301       0.537301        45.3200       0.259543E+10   0.101114E+09   0.162679E+08   0.553657E+09   -158.794        216.167       -219.943               0           1       16351
           7    9.73357        8.31066        8.11226        47.8425        62.3619        98.6510       0.203180E+10    4.80141       0.480141        41.4900       0.184768E+10   0.178933E+09   0.519374E+07   0.510971E+09   -144.257       -34.2068       -131.892               0           1       15687
           8    10.9757        8.19457        8.85088       -46.6746        96.8400        66.7199       0.151225E+10    4.37729       0.437729        36.2400       0.141444E+10   0.928062E+08   0.501156E+07   0.484355E+09    68.7583       -54.1159       -5.22037               0           1       15150
           9    10.1883        8.39137        8.63830        33.0564        78.3062        63.9524       0.161083E+10    4.42223       0.442223        36.4900       0.149858E+10   0.105688E+09   0.656754E+07   0.372037E+09   -66.2665       -20.3653       -41.6772               0           1       11913
          10    10.4498        8.44448        7.86824       -1.67342        63.0861        115.006       0.135956E+10    4.21763       0.421763        36.3300       0.124333E+10   0.110827E+09   0.540168E+07   0.287109E+09   -21.4183       -11.2571       -173.740               0           1       11591
