SiII990    989.873  0.133000  6.673e8   28.0855		16.345845
SiII*1533 1533.431  0.229300  1.960E9   28.0855		16.345845
SiII*1265 1265.002  0.100400  2.533E9   28.0855		16.345845
SiII*1265 1264.738  0.903400  2.512E9   28.0855		16.345845
SiII*1197 1197.394  0.124300  3.495e9   28.0855		16.345845
SiII*1195 1194.500  0.623300  3.503E9   28.0855		16.345845
SiIII1207 1206.500  1.660000  2.590e9	28.0855		33.49300
SiIV1394  1393.755  0.528000  9.200e8	28.0855		45.14179
SiIV1403  1402.770  0.262000  9.030e8	28.0855		45.14179
PI1775    1774.9487 0.1543    2.177e8	30.973761	10.48669
PII1302   1301.874  0.017250  2.263E7   30.973761	19.76947
PII1153   1152.818  0.236100  3.950E8   30.973761	19.76947
PII964     963.801  1.458000  3.490E9   30.973761	19.76947
PII961     961.041  0.348900  8.400E8   30.973761	19.76947
PIII1335  1334.813  0.025290  5.659E7   30.973761	30.20264
PIII998    998.000  0.111700  2.220E9   30.973761	30.20264
PIII917    917.118  0.404900  4.792E9   30.973761	30.20264
PIII914    913.968  0.203100  4.804E9   30.973761	30.20264
PIV951     950.657  1.163     2.860e9  	30.973761	51.44387
PV1128    1128.008  0.2345    1.229e9  	30.973761	65.02511
PV1118    1117.977  0.4732    1.263e9  	30.973761	65.02511
SI1807    1807.3113 0.1105    6.700e8  	32.065		10.3600
SI1474    1473.9943 0.07296   1.600e8   32.065		10.3600
SI1425    1425.0299 0.1918    4.500e8   32.065		10.3600
SI1296    1295.6531 0.1233    4.900e8   32.065		10.3600
SII1260   1259.519  0.01624   4.560e7   32.065		23.33788
SII1254   1253.811  0.01088   4.620e7   32.065		23.33788
SII1251   1250.584  0.005453  5.260e7   32.065		23.33788
SIII1190  1190.208  0.02217   6.232e7   32.065		34.7900
SIII1013  1012.502  0.03550   2.281e8   32.065		34.7900
SIV1063   1062.662  0.03999   1.410e8   32.065		47.2219 
SVI945     944.523  0.2181    1.631e9   32.065		88.05292
SVI933     933.378  0.4414    1.690e9   32.065		88.05292
ClI1347   1347.2396 0.1186    5.088e8  	35.453		12.96763
ArI1067   1066.660  0.06652   1.300e8  	39.948		15.759606
ArI1048   1048.2199 0.2441    4.940e8  	39.948		15.759606
CaI4228   4227.918  1.753     2.180e8  	40.078		6.113158
CaII3935  3934.777  0.6346    1.456e8   40.078		11.87172
CaII3970  3969.591  0.3145    1.414e8   40.078		11.87172
TiII3385  3384.740  0.3401    1.730e8  	47.867		13.5755
TiII3243  3242.929  0.1832    2.350e8   47.867		13.5755
TiII3230  3230.131  0.05861   2.350e8   47.867		13.5755
TiII3074  3073.877  0.1091    2.500e8   47.867		13.5755
TiII3067  3067.245  0.04655   2.500e8   47.867		13.5755
TiIII1299 1298.697  0.09057   6.266e8  	47.867		27.49171
CrII2066  2066.161  0.06982   1.636e8  	51.9961		16.4857
CrII2062  2062.234  0.1049    1.646e8   51.9961		16.4857
CrII2056  2056.254  0.1403    1.660e8   51.9961		16.4857
MnII2606  2606.462  0.1927    2.648e8   54.938049 	15.63999
MnII2594  2594.499  0.2710    2.685e8   54.938049 	15.63999
MnII2577  2576.877  0.3508    2.741e8   54.938049 	15.63999
MnII1201  1201.118  0.08809   5.702e8   54.938049 	15.63999
MnII1199  1199.391  0.1059    4.911e8   54.938049 	15.63999
MnII1197  1197.184  0.1566    5.670e8   54.938049 	15.63999
FeI3721   3720.993  0.041190  2.000E8   55.845		7.9024
FeI3022   3021.5189 0.10390   2.000E8   55.845		7.9024
FeI2968   2967.765  0.043800  2.000E8   55.845		7.9024
FeI2720   2719.833  0.119000  2.000E8   55.845		7.9024
FeI2524   2523.608  0.279000  2.000E8   55.845		7.9024
FeI2502   2501.886  0.049600  2.000E8   55.845		7.9024
FeI2484   2484.021  0.557000  2.000E8   55.845		7.9024
FeI2463   2463.392  0.053200  2.000E8   55.845		7.9024
FeI2167   2167.453  0.150000  2.000E8   55.845		7.9024
FeII2600  2600.1729 0.22390   2.700e8   55.845		16.1877
FeII2587  2586.650  0.064570  2.720E8   55.845		16.1877
FeII2383  2382.765  0.3006    3.100E8   55.845		16.1877
FeII2374  2374.4612 0.02818   2.990E8   55.845		16.1877
FeII2368  2367.5905 0.00016   2.379e5   55.845		16.1877
FeII2344  2344.214  0.109700  2.680e8   55.845		16.1877
FeII2261  2260.7805 0.00244   4.849e6   55.845		16.1877
FeII2250  2249.8768 0.00182   4.138e6   55.845		16.1877
FeII1902  1901.7730 0.0001009 2.327E5   55.845		16.1877
FeII1611  1611.2005 0.001345  7.141e5   55.845		16.1877
FeII1608  1608.4449 0.055450  1.996e8   55.845		16.1877
FeII1589  1588.6876 0.0001239 4.092e5   55.845		16.1877
FeII1261  1260.533  0.025000  1.312E8   55.845		16.1877
FeII1145  1144.9379 0.10500   4.450E8   55.845		16.1877
FeII1143  1143.226  0.013310  6.790e7   55.845		16.1877
FeII1142  1142.3656 0.00500   3.195e7   55.845		16.1877
FeII1134  1133.665  0.006000  2.000E8   55.845		16.1877
FeII1127  1127.098  0.003000  2.000E8   55.845		16.1877
FeII1125  1125.448  0.010990  2.000E8   55.845		16.1877
FeII1122  1121.975  0.020000  2.000E8   55.845		16.1877
FeII1106  1106.3596 0.001500  2.000E8   55.845		16.1877
FeII1097  1096.8769 0.032000  2.000E8   55.845		16.1877
FeII1083  1083.4204 0.004060  2.000E8   55.845		16.1877
FeII1082  1081.8748 0.014000  2.000E8   55.845		16.1877
FeII1064  1063.9718 0.004500  3.313e7   55.845		16.1877
FeII1063  1063.176  0.060000  3.539E8   55.845		16.1877
FeII1062  1062.152  0.003800  2.248e7   55.845		16.1877
FeII1055  1055.2617 0.00800   5.989e7   55.845		16.1877
FeIII1123 1122.526  0.078840  5.366e8   55.845		30.6514
CoII2059  2059.471  0.012970  1.668e7	58.933200	17.0844
CoII2026  2026.407  0.060500  9.828e7   58.933200	17.0844
CoII2012  2012.161  0.04664   7.684e7   58.933200	17.0844
CoII1941  1941.280  0.07547   1.717e8   58.933200	17.0844
CoII1575  1574.545  0.08012   2.156e8   58.933200	17.0844
CoII1573  1572.648  0.025100  8.705e7   58.933200	17.0844
CoII1553  1552.760  0.01495   4.137e7   58.933200	17.0844
CoII1548  1547.946  0.02453   5.588e7   58.933200	17.0844
NiI2321   2320.744  0.685100  6.942E8   58.6934		7.6374
NiI2312   2311.669  0.376500  4.700E8   58.6934		7.6374
NiII1752  1751.910  0.063800  1.040E8   58.6934		18.168837
NiII1710  1709.600  0.068840  1.571E8   58.6934		18.168837
NiII1742  1741.549  0.103500  2.276E8   58.6934		18.168837
NiII1703  1703.405  0.012240  4.221E7   58.6934		18.168837
NiII1502  1502.148  0.01330   3.932E7   58.6934		18.168837
NiII1468  1467.756  0.022690  5.269E7   58.6934		18.168837
NiII1467  1467.259  0.011110  5.156E7   58.6934		18.168837
NiII1455  1454.842  0.059540  1.877E8   58.6934		18.168837
NiII1393  1393.324  0.022220  7.636E7   58.6934		18.168837
NiII1370  1370.132  0.130900  6.975e8   58.6934		18.168837
NiII1317  1317.217  0.145800  4.205e8   58.6934		18.168837
CuII1359  1358.773  0.380300  9.470e8   63.546		20.29239
ZnII2063  2062.664  0.252900  3.965e8   65.409		17.96439
ZnII2026  2026.136  0.515000  4.184e8   65.409		17.96439
GeII1602  1602.4863 0.1345    9.906e8   72.64		15.934
NeVIII780 780.324   0.0502    5.50e8    99.99           99.999
NeVIII770 770.409   0.102     5.72e8    99.99           99.999
OIV787    787.711   0.111     5.95e8    99.99           99.999
